eventStartTime,eventEndTime,eventCond,imSize,imFile,responseEvent,fixRespStart,fixRespEnd,Events.thisRepN,Events.thisTrialN,Events.thisN,Events.thisIndex,Instructions.started,Instructions.stopped,participantReadyResponse.keys,participantReadyResponse.rt,participantReadyResponse.started,participantReadyResponse.stopped,startWaitforTrigger,triggerResponse.keys,triggerResponse.rt,triggerResponse.started,triggerResponse.stopped,globalTimer,actualStartTime,startTimingDiff,participantResponse.keys,participantResponse.started,participantResponse.stopped,image.started,image.stopped,fixationOutside.started,fixationOutside.stopped,fixationResponse.started,fixationResponse.stopped,fixationInside.started,fixationInside.stopped,participantResponse.rt,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,11.282350900000893,None,1,16.075624799999787,11.282350900000893,None,,,,,,,,,,,,,,,,,,,,,002,P016,2025_Mar_07_1342,ConditionRich,2021.2.3,59.94197616792467,
,,,,,,,,,,,,,,,,,,27.36997419999898,5,14.137839099999837,27.382952600000863,None,,,,,,,,,,,,,,,,002,P016,2025_Mar_07_1342,ConditionRich,2021.2.3,59.94197616792467,
0.0,4.0,0,0.0,Stimuli/Blank.png,0,0,0.0,0,0,0,0,,,,,,,,,,,,41.532865900000616,0.02952770000047167,0.02952770000047167,None,41.57866920000015,None,41.57866920000015,None,41.57866920000015,None,41.57866920000015,41.57866920000015,41.57866920000015,None,,002,P016,2025_Mar_07_1342,ConditionRich,2021.2.3,59.94197616792467,
4.0,7.75,34,0.75,Stimuli/P016/things_shower_cap_08s.jpg,0,0,0.0,0,1,1,1,,,,,,,,,,,,,4.002526100000978,0.002526100000977749,None,45.54914590000044,45.54914590000044,45.54914590000044,45.54914590000044,45.54914590000044,45.54914590000044,45.54914590000044,45.54914590000044,45.54914590000044,45.54914590000044,,002,P016,2025_Mar_07_1342,ConditionRich,2021.2.3,59.94197616792467,
7.75,8.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,2,2,2,,,,,,,,,,,,,7.7553994999980205,0.005399499998020474,None,49.302452100000664,49.302452100000664,49.302452100000664,49.302452100000664,49.302452100000664,49.302452100000664,49.302452100000664,49.302452100000664,49.302452100000664,49.302452100000664,,002,P016,2025_Mar_07_1342,ConditionRich,2021.2.3,59.94197616792467,
8.0,11.75,16,0.75,Stimuli/P016/sun_bwhuwxazfqwuqhik.jpg,0,0,0.0,0,3,3,3,,,,,,,,,,,,,8.006066400001146,0.0060664000011456665,None,49.55237870000201,49.55237870000201,49.55237870000201,49.55237870000201,49.55237870000201,49.55237870000201,49.55237870000201,49.55237870000201,49.55237870000201,49.55237870000201,,002,P016,2025_Mar_07_1342,ConditionRich,2021.2.3,59.94197616792467,
11.75,12.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,4,4,4,,,,,,,,,,,,,11.761215800001082,0.011215800001082243,None,53.32239330000084,53.32239330000084,53.32239330000084,53.32239330000084,53.32239330000084,53.32239330000084,53.32239330000084,53.32239330000084,53.32239330000084,53.32239330000084,,002,P016,2025_Mar_07_1342,ConditionRich,2021.2.3,59.94197616792467,
12.0,15.75,7,0.75,Stimuli/P016/sun_aqdfrmtvewaapuqs.jpg,0,0,0.0,0,5,5,5,,,,,,,,,,,,,12.025355999998283,0.02535599999828264,None,53.57259619999968,53.57259619999968,53.57259619999968,53.57259619999968,53.57259619999968,53.57259619999968,53.57259619999968,53.57259619999968,53.57259619999968,53.57259619999968,,002,P016,2025_Mar_07_1342,ConditionRich,2021.2.3,59.94197616792467,
15.75,16.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,6,6,6,,,,,,,,,,,,,15.763700299998163,0.013700299998163246,None,57.30926399999953,57.30926399999953,57.30926399999953,57.30926399999953,57.30926399999953,57.30926399999953,57.30926399999953,57.30926399999953,57.30926399999953,57.30926399999953,,002,P016,2025_Mar_07_1342,ConditionRich,2021.2.3,59.94197616792467,
16.0,19.75,10,0.75,Stimuli/P016/sun_bfojpvrlsrtfyzio.jpg,0,0,0.0,0,7,7,7,,,,,,,,,,,,,16.01263839999956,0.012638399999559624,None,57.57615530000112,57.57615530000112,57.57615530000112,57.57615530000112,57.57615530000112,57.57615530000112,57.57615530000112,57.57615530000112,57.57615530000112,57.57615530000112,,002,P016,2025_Mar_07_1342,ConditionRich,2021.2.3,59.94197616792467,
19.75,20.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,8,8,8,,,,,,,,,,,,,19.765898599998764,0.01589859999876353,None,61.31279809999978,61.31279809999978,61.31279809999978,61.31279809999978,61.31279809999978,61.31279809999978,61.31279809999978,61.31279809999978,61.31279809999978,61.31279809999978,,002,P016,2025_Mar_07_1342,ConditionRich,2021.2.3,59.94197616792467,
20.0,23.75,39,0.75,Stimuli/P016/things_window_08s.jpg,0,0,0.0,0,9,9,9,,,,,,,,,,,,,20.00035310000021,0.0003531000002112705,None,61.56304010000167,61.56304010000167,61.56304010000167,61.56304010000167,61.56304010000167,61.56304010000167,61.56304010000167,61.56304010000167,61.56304010000167,61.56304010000167,,002,P016,2025_Mar_07_1342,ConditionRich,2021.2.3,59.94197616792467,
23.75,24.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,10,10,10,,,,,,,,,,,,,23.76965040000141,0.019650400001410162,None,65.31633499999953,65.31633499999953,65.31633499999953,65.31633499999953,65.31633499999953,65.31633499999953,65.31633499999953,65.31633499999953,65.31633499999953,65.31633499999953,,002,P016,2025_Mar_07_1342,ConditionRich,2021.2.3,59.94197616792467,
24.0,27.75,24,0.75,Stimuli/P016/things_bunkbed_08s.jpg,1,2,2.75,0,11,11,11,,,,,,,,,,,,,24.002346400000533,0.002346400000533322,1,65.5498606000001,65.5498606000001,65.5498606000001,65.5498606000001,65.5498606000001,65.5498606000001,67.53492410000035,68.2856079000012,65.5498606000001,65.5498606000001,2.445751299997937,002,P016,2025_Mar_07_1342,ConditionRich,2021.2.3,59.94197616792467,
27.75,28.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,12,12,12,,,,,,,,,,,,,27.755942399999185,0.005942399999185,None,69.3031727000016,69.3031727000016,69.3031727000016,69.3031727000016,69.3031727000016,69.3031727000016,69.3031727000016,69.3031727000016,69.3031727000016,69.3031727000016,,002,P016,2025_Mar_07_1342,ConditionRich,2021.2.3,59.94197616792467,
28.0,31.75,29,0.75,Stimuli/P016/things_mouse1_08s.jpg,0,0,0.0,0,13,13,13,,,,,,,,,,,,,28.00680459999785,0.0068045999978494365,None,69.55352710000079,69.55352710000079,69.55352710000079,69.55352710000079,69.55352710000079,69.55352710000079,69.55352710000079,69.55352710000079,69.55352710000079,69.55352710000079,,002,P016,2025_Mar_07_1342,ConditionRich,2021.2.3,59.94197616792467,
31.75,32.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,14,14,14,,,,,,,,,,,,,31.760946300000796,0.010946300000796327,None,73.30672390000109,73.30672390000109,73.30672390000109,73.30672390000109,73.30672390000109,73.30672390000109,73.30672390000109,73.30672390000109,73.30672390000109,73.30672390000109,,002,P016,2025_Mar_07_1342,ConditionRich,2021.2.3,59.94197616792467,
32.0,35.75,1,0.75,Stimuli/P016/sun_aacpzgqrortyhyss.jpg,0,0,0.0,0,15,15,15,,,,,,,,,,,,,32.01016929999969,0.01016929999968852,None,73.55693769999925,73.55693769999925,73.55693769999925,73.55693769999925,73.55693769999925,73.55693769999925,73.55693769999925,73.55693769999925,73.55693769999925,73.55693769999925,,002,P016,2025_Mar_07_1342,ConditionRich,2021.2.3,59.94197616792467,
35.75,36.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,16,16,16,,,,,,,,,,,,,35.76531559999785,0.01531559999784804,None,77.32694270000138,77.32694270000138,77.32694270000138,77.32694270000138,77.32694270000138,77.32694270000138,77.32694270000138,77.32694270000138,77.32694270000138,77.32694270000138,,002,P016,2025_Mar_07_1342,ConditionRich,2021.2.3,59.94197616792467,
36.0,39.75,11,0.75,Stimuli/P016/sun_bnwmcjuinqbdsbho.jpg,1,0,0.75,0,17,17,17,,,,,,,,,,,,,36.029711099999986,0.02971109999998589,1,77.57715280000048,77.57715280000048,77.57715280000048,77.57715280000048,77.57715280000048,77.57715280000048,77.57715280000048,78.31120459999875,77.57715280000048,77.57715280000048,0.5155747999997402,002,P016,2025_Mar_07_1342,ConditionRich,2021.2.3,59.94197616792467,
39.75,40.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,18,18,18,,,,,,,,,,,,,39.75032799999826,0.0003279999982623849,None,81.2971232000018,81.2971232000018,81.2971232000018,81.2971232000018,81.2971232000018,81.2971232000018,81.2971232000018,81.2971232000018,81.2971232000018,81.2971232000018,,002,P016,2025_Mar_07_1342,ConditionRich,2021.2.3,59.94197616792467,
40.0,43.75,22,0.75,Stimuli/P016/things_baby_08s.jpg,1,1,1.75,0,19,19,19,,,,,,,,,,,,,40.000331799998094,0.00033179999809362926,1,81.54730439999912,81.54730439999912,81.54730439999912,81.54730439999912,81.54730439999912,81.54730439999912,82.53154329999961,83.28219710000121,81.54730439999912,81.54730439999912,1.4392846999980975,002,P016,2025_Mar_07_1342,ConditionRich,2021.2.3,59.94197616792467,
43.75,44.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,20,20,20,,,,,,,,,,,,,43.75558969999838,0.005589699998381548,None,85.31735150000168,85.31735150000168,85.31735150000168,85.31735150000168,85.31735150000168,85.31735150000168,85.31735150000168,85.31735150000168,85.31735150000168,85.31735150000168,,002,P016,2025_Mar_07_1342,ConditionRich,2021.2.3,59.94197616792467,
44.0,47.75,6,0.75,Stimuli/P016/sun_akecfasimgpbqcnt.jpg,0,0,0.0,0,21,21,21,,,,,,,,,,,,,44.021181699998124,0.021181699998123804,None,85.56755980000162,85.56755980000162,85.56755980000162,85.56755980000162,85.56755980000162,85.56755980000162,85.56755980000162,85.56755980000162,85.56755980000162,85.56755980000162,,002,P016,2025_Mar_07_1342,ConditionRich,2021.2.3,59.94197616792467,
47.75,48.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,22,22,22,,,,,,,,,,,,,47.75742639999953,0.007426399999530986,None,89.30419439999969,89.30419439999969,89.30419439999969,89.30419439999969,89.30419439999969,89.30419439999969,89.30419439999969,89.30419439999969,89.30419439999969,89.30419439999969,,002,P016,2025_Mar_07_1342,ConditionRich,2021.2.3,59.94197616792467,
48.0,51.75,23,0.75,Stimuli/P016/things_boy_08s.jpg,0,0,0.0,0,23,23,23,,,,,,,,,,,,,48.00713669999823,0.007136699998227414,None,89.55441699999938,89.55441699999938,89.55441699999938,89.55441699999938,89.55441699999938,89.55441699999938,89.55441699999938,89.55441699999938,89.55441699999938,89.55441699999938,,002,P016,2025_Mar_07_1342,ConditionRich,2021.2.3,59.94197616792467,
51.75,52.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,24,24,24,,,,,,,,,,,,,51.7617797999992,0.011779799999203533,None,93.3077400000002,93.3077400000002,93.3077400000002,93.3077400000002,93.3077400000002,93.3077400000002,93.3077400000002,93.3077400000002,93.3077400000002,93.3077400000002,,002,P016,2025_Mar_07_1342,ConditionRich,2021.2.3,59.94197616792467,
52.0,55.75,25,0.75,Stimuli/P016/things_deer_08s.jpg,0,0,0.0,0,25,25,25,,,,,,,,,,,,,52.01129589999982,0.011295899999822723,None,93.55795919999946,93.55795919999946,93.55795919999946,93.55795919999946,93.55795919999946,93.55795919999946,93.55795919999946,93.55795919999946,93.55795919999946,93.55795919999946,,002,P016,2025_Mar_07_1342,ConditionRich,2021.2.3,59.94197616792467,
55.75,56.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,26,26,26,,,,,,,,,,,,,55.76582079999935,0.01582079999934649,None,97.3279700000021,97.3279700000021,97.3279700000021,97.3279700000021,97.3279700000021,97.3279700000021,97.3279700000021,97.3279700000021,97.3279700000021,97.3279700000021,,002,P016,2025_Mar_07_1342,ConditionRich,2021.2.3,59.94197616792467,
