eventStartTime,eventEndTime,eventCond,imSize,imFile,responseEvent,fixRespStart,fixRespEnd,Events.thisRepN,Events.thisTrialN,Events.thisN,Events.thisIndex,Instructions.started,Instructions.stopped,participantReadyResponse.keys,participantReadyResponse.rt,participantReadyResponse.started,participantReadyResponse.stopped,startWaitforTrigger,triggerResponse.keys,triggerResponse.rt,triggerResponse.started,triggerResponse.stopped,globalTimer,actualStartTime,startTimingDiff,participantResponse.keys,participantResponse.started,participantResponse.stopped,image.started,image.stopped,fixationOutside.started,fixationOutside.stopped,fixationResponse.started,fixationResponse.stopped,fixationInside.started,fixationInside.stopped,participantResponse.rt,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,54.84718360000261,None,1,10.81626280000637,54.84718360000261,None,,,,,,,,,,,,,,,,,,,,,001,P022,2025_May_13_1658,ConditionRich,2021.2.3,59.934072522326986,
,,,,,,,,,,,,,,,,,,65.67870440000115,5,13.620300799993856,65.69198789999791,None,,,,,,,,,,,,,,,,001,P022,2025_May_13_1658,ConditionRich,2021.2.3,59.934072522326986,
0.0,4.0,0,0.0,Stimuli/Blank.png,0,0.0,0.0,0,0,0,0,,,,,,,,,,,,79.32355739999912,0.027612700003373902,0.027612700003373902,None,79.3706977000038,None,79.3706977000038,None,79.3706977000038,None,79.3706977000038,79.3706977000038,79.3706977000038,None,,001,P022,2025_May_13_1658,ConditionRich,2021.2.3,59.934072522326986,
4.0,4.75,40,0.75,Stimuli/P016/things_woman_08s.jpg,0,0.0,0.0,0,1,1,1,,,,,,,,,,,,,4.02229190000071,0.022291900000709575,None,83.37459040000249,83.37459040000249,83.37459040000249,83.37459040000249,83.37459040000249,83.37459040000249,83.37459040000249,83.37459040000249,83.37459040000249,83.37459040000249,,001,P022,2025_May_13_1658,ConditionRich,2021.2.3,59.934072522326986,
4.75,8.0,41,0.0,Stimuli/Blank.png,1,2.25,3.0,0,2,2,2,,,,,,,,,,,,,4.770737699996971,0.02073769999697106,1,84.10852000000159,84.10852000000159,84.10852000000159,84.10852000000159,84.10852000000159,84.10852000000159,86.34352539999963,87.09423210000386,84.10852000000159,84.10852000000159,2.561606999996002,001,P022,2025_May_13_1658,ConditionRich,2021.2.3,59.934072522326986,
8.0,8.75,35,0.75,Stimuli/P016/things_squid_08s.jpg,0,0.0,0.0,0,3,3,3,,,,,,,,,,,,,8.006499499999336,0.006499499999335967,None,87.34440790000372,87.34440790000372,87.34440790000372,87.34440790000372,87.34440790000372,87.34440790000372,87.34440790000372,87.34440790000372,87.34440790000372,87.34440790000372,,001,P022,2025_May_13_1658,ConditionRich,2021.2.3,59.934072522326986,
8.75,12.0,41,0.0,Stimuli/Blank.png,1,0.25,1.0,0,4,4,4,,,,,,,,,,,,,8.758284499999718,0.00828449999971781,1,88.09508790000109,88.09508790000109,88.09508790000109,88.09508790000109,88.09508790000109,88.09508790000109,88.32865200000379,89.07932009999786,88.09508790000109,88.09508790000109,0.5677476999990176,001,P022,2025_May_13_1658,ConditionRich,2021.2.3,59.934072522326986,
12.0,12.75,13,0.75,Stimuli/P016/sun_bphvjnowixlryxot.jpg,0,0.0,0.0,0,5,5,5,,,,,,,,,,,,,12.010632800003805,0.010632800003804732,None,91.34795719999966,91.34795719999966,91.34795719999966,91.34795719999966,91.34795719999966,91.34795719999966,91.34795719999966,91.34795719999966,91.34795719999966,91.34795719999966,,001,P022,2025_May_13_1658,ConditionRich,2021.2.3,59.934072522326986,
12.75,16.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,6,6,6,,,,,,,,,,,,,12.761340600001859,0.011340600001858547,None,92.09866080000211,92.09866080000211,92.09866080000211,92.09866080000211,92.09866080000211,92.09866080000211,92.09866080000211,92.09866080000211,92.09866080000211,92.09866080000211,,001,P022,2025_May_13_1658,ConditionRich,2021.2.3,59.934072522326986,
16.0,16.75,28,0.75,Stimuli/P016/things_latte_08s.jpg,0,0.0,0.0,0,7,7,7,,,,,,,,,,,,,16.014796800001932,0.014796800001931842,None,95.3681687999997,95.3681687999997,95.3681687999997,95.3681687999997,95.3681687999997,95.3681687999997,95.3681687999997,95.3681687999997,95.3681687999997,95.3681687999997,,001,P022,2025_May_13_1658,ConditionRich,2021.2.3,59.934072522326986,
16.75,20.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,8,8,8,,,,,,,,,,,,,16.781337899999926,0.03133789999992587,None,96.11890290000156,96.11890290000156,96.11890290000156,96.11890290000156,96.11890290000156,96.11890290000156,96.11890290000156,96.11890290000156,96.11890290000156,96.11890290000156,,001,P022,2025_May_13_1658,ConditionRich,2021.2.3,59.934072522326986,
20.0,20.75,39,0.75,Stimuli/P016/things_window_08s.jpg,0,0.0,0.0,0,9,9,9,,,,,,,,,,,,,20.000916700002563,0.0009167000025627203,None,99.33830409999791,99.33830409999791,99.33830409999791,99.33830409999791,99.33830409999791,99.33830409999791,99.33830409999791,99.33830409999791,99.33830409999791,99.33830409999791,,001,P022,2025_May_13_1658,ConditionRich,2021.2.3,59.934072522326986,
20.75,24.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,10,10,10,,,,,,,,,,,,,20.751386099997035,0.001386099997034762,None,100.08908759999758,100.08908759999758,100.08908759999758,100.08908759999758,100.08908759999758,100.08908759999758,100.08908759999758,100.08908759999758,100.08908759999758,100.08908759999758,,001,P022,2025_May_13_1658,ConditionRich,2021.2.3,59.934072522326986,
