eventStartTime,eventEndTime,eventCond,imSize,imFile,responseEvent,fixRespStart,fixRespEnd,Events.thisRepN,Events.thisTrialN,Events.thisN,Events.thisIndex,Instructions.started,Instructions.stopped,participantReadyResponse.keys,participantReadyResponse.rt,participantReadyResponse.started,participantReadyResponse.stopped,startWaitforTrigger,triggerResponse.keys,triggerResponse.rt,triggerResponse.started,triggerResponse.stopped,globalTimer,actualStartTime,startTimingDiff,participantResponse.keys,participantResponse.started,participantResponse.stopped,image.started,image.stopped,fixationOutside.started,fixationOutside.stopped,fixationResponse.started,fixationResponse.stopped,fixationInside.started,fixationInside.stopped,participantResponse.rt,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,11.557011099999727,None,1,4.157291299999997,11.557011099999727,None,,,,,,,,,,,,,,,,,,,,,006,P019,2025_Mar_21_1026,ConditionRich,2021.2.3,59.94639593262387,
,,,,,,,,,,,,,,,,,,15.720830299998852,5,14.175229799999215,15.733947400000034,None,,,,,,,,,,,,,,,,006,P019,2025_Mar_21_1026,ConditionRich,2021.2.3,59.94639593262387,
0.0,4.0,0,0.0,Stimuli/Blank.png,0,0,0.0,0,0,0,0,,,,,,,,,,,,29.91669389999879,0.05282040000020061,0.05282040000020061,None,29.979871999999887,None,29.979871999999887,None,29.979871999999887,None,29.979871999999887,29.979871999999887,29.979871999999887,None,,006,P019,2025_Mar_21_1026,ConditionRich,2021.2.3,59.94639593262387,
4.0,7.75,22,0.75,Stimuli/P019/things_bead_10s.jpg,1,0,0.75,0,1,1,1,,,,,,,,,,,,,4.003200700000889,0.003200700000888901,1,33.933650599999964,33.933650599999964,33.933650599999964,33.933650599999964,33.933650599999964,33.933650599999964,33.933650599999964,34.66738819999955,33.933650599999964,33.933650599999964,0.6267315000004601,006,P019,2025_Mar_21_1026,ConditionRich,2021.2.3,59.94639593262387,
7.75,8.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,2,2,2,,,,,,,,,,,,,7.755879399999685,0.00587939999968512,None,37.68693009999879,37.68693009999879,37.68693009999879,37.68693009999879,37.68693009999879,37.68693009999879,37.68693009999879,37.68693009999879,37.68693009999879,37.68693009999879,,006,P019,2025_Mar_21_1026,ConditionRich,2021.2.3,59.94639593262387,
8.0,11.75,17,0.75,Stimuli/P019/sun_bltxkcclrpweopkl.jpg,0,0,0.0,0,3,3,3,,,,,,,,,,,,,8.005947600000582,0.005947600000581588,None,37.93689429999904,37.93689429999904,37.93689429999904,37.93689429999904,37.93689429999904,37.93689429999904,37.93689429999904,37.93689429999904,37.93689429999904,37.93689429999904,,006,P019,2025_Mar_21_1026,ConditionRich,2021.2.3,59.94639593262387,
11.75,12.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,4,4,4,,,,,,,,,,,,,11.761507000001075,0.01150700000107463,None,41.690363499999876,41.690363499999876,41.690363499999876,41.690363499999876,41.690363499999876,41.690363499999876,41.690363499999876,41.690363499999876,41.690363499999876,41.690363499999876,,006,P019,2025_Mar_21_1026,ConditionRich,2021.2.3,59.94639593262387,
12.0,15.75,35,0.75,Stimuli/P019/things_pretzel_10s.jpg,0,0,0.0,0,5,5,5,,,,,,,,,,,,,12.009370200001285,0.009370200001285411,None,41.94056549999914,41.94056549999914,41.94056549999914,41.94056549999914,41.94056549999914,41.94056549999914,41.94056549999914,41.94056549999914,41.94056549999914,41.94056549999914,,006,P019,2025_Mar_21_1026,ConditionRich,2021.2.3,59.94639593262387,
15.75,16.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,6,6,6,,,,,,,,,,,,,15.76503170000069,0.015031700000690762,None,45.710608699999284,45.710608699999284,45.710608699999284,45.710608699999284,45.710608699999284,45.710608699999284,45.710608699999284,45.710608699999284,45.710608699999284,45.710608699999284,,006,P019,2025_Mar_21_1026,ConditionRich,2021.2.3,59.94639593262387,
16.0,19.75,29,0.75,Stimuli/P019/things_flamingo_10s.jpg,1,0,0.75,0,7,7,7,,,,,,,,,,,,,16.030457200000455,0.030457200000455487,1,45.96080559999973,45.96080559999973,45.96080559999973,45.96080559999973,45.96080559999973,45.96080559999973,45.96080559999973,46.694887699999526,45.96080559999973,45.96080559999973,0.53644069999973,006,P019,2025_Mar_21_1026,ConditionRich,2021.2.3,59.94639593262387,
19.75,20.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,8,8,8,,,,,,,,,,,,,19.749615599999743,-0.00038440000025730114,None,49.68086190000031,49.68086190000031,49.68086190000031,49.68086190000031,49.68086190000031,49.68086190000031,49.68086190000031,49.68086190000031,49.68086190000031,49.68086190000031,,006,P019,2025_Mar_21_1026,ConditionRich,2021.2.3,59.94639593262387,
20.0,23.75,6,0.75,Stimuli/P019/sun_amppcthpabgulbwl.jpg,0,0,0.0,0,9,9,9,,,,,,,,,,,,,20.000937599999816,0.0009375999998155748,None,49.931049200000416,49.931049200000416,49.931049200000416,49.931049200000416,49.931049200000416,49.931049200000416,49.931049200000416,49.931049200000416,49.931049200000416,49.931049200000416,,006,P019,2025_Mar_21_1026,ConditionRich,2021.2.3,59.94639593262387,
23.75,24.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,10,10,10,,,,,,,,,,,,,23.755267399999866,0.005267399999866029,None,53.70108950000031,53.70108950000031,53.70108950000031,53.70108950000031,53.70108950000031,53.70108950000031,53.70108950000031,53.70108950000031,53.70108950000031,53.70108950000031,,006,P019,2025_Mar_21_1026,ConditionRich,2021.2.3,59.94639593262387,
24.0,27.75,10,0.75,Stimuli/P019/sun_bblqhrudkospnbbv.jpg,0,0,0.0,0,11,11,11,,,,,,,,,,,,,24.021189700000832,0.02118970000083209,None,53.96797789999982,53.96797789999982,53.96797789999982,53.96797789999982,53.96797789999982,53.96797789999982,53.96797789999982,53.96797789999982,53.96797789999982,53.96797789999982,,006,P019,2025_Mar_21_1026,ConditionRich,2021.2.3,59.94639593262387,
27.75,28.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,12,12,12,,,,,,,,,,,,,27.775315000000774,0.02531500000077358,None,57.72131929999887,57.72131929999887,57.72131929999887,57.72131929999887,57.72131929999887,57.72131929999887,57.72131929999887,57.72131929999887,57.72131929999887,57.72131929999887,,006,P019,2025_Mar_21_1026,ConditionRich,2021.2.3,59.94639593262387,
28.0,31.75,34,0.75,Stimuli/P019/things_man_10s.jpg,0,0,0.0,0,13,13,13,,,,,,,,,,,,,28.02440530000058,0.02440530000058061,None,57.97153669999898,57.97153669999898,57.97153669999898,57.97153669999898,57.97153669999898,57.97153669999898,57.97153669999898,57.97153669999898,57.97153669999898,57.97153669999898,,006,P019,2025_Mar_21_1026,ConditionRich,2021.2.3,59.94639593262387,
31.75,32.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,14,14,14,,,,,,,,,,,,,31.778418100000636,0.028418100000635604,None,61.70817259999967,61.70817259999967,61.70817259999967,61.70817259999967,61.70817259999967,61.70817259999967,61.70817259999967,61.70817259999967,61.70817259999967,61.70817259999967,,006,P019,2025_Mar_21_1026,ConditionRich,2021.2.3,59.94639593262387,
32.0,35.75,38,0.75,Stimuli/P019/things_turtle_10n.jpg,0,0,0.0,0,15,15,15,,,,,,,,,,,,,32.010341600000174,0.010341600000174367,None,61.941720599999826,61.941720599999826,61.941720599999826,61.941720599999826,61.941720599999826,61.941720599999826,61.941720599999826,61.941720599999826,61.941720599999826,61.941720599999826,,006,P019,2025_Mar_21_1026,ConditionRich,2021.2.3,59.94639593262387,
35.75,36.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,16,16,16,,,,,,,,,,,,,35.764481300000625,0.014481300000625197,None,65.69502370000009,65.69502370000009,65.69502370000009,65.69502370000009,65.69502370000009,65.69502370000009,65.69502370000009,65.69502370000009,65.69502370000009,65.69502370000009,,006,P019,2025_Mar_21_1026,ConditionRich,2021.2.3,59.94639593262387,
36.0,39.75,12,0.75,Stimuli/P019/sun_bgjrtiivbwugxhxp.jpg,0,0,0.0,0,17,17,17,,,,,,,,,,,,,36.01480860000083,0.014808600000833394,None,65.94522909999978,65.94522909999978,65.94522909999978,65.94522909999978,65.94522909999978,65.94522909999978,65.94522909999978,65.94522909999978,65.94522909999978,65.94522909999978,,006,P019,2025_Mar_21_1026,ConditionRich,2021.2.3,59.94639593262387,
