eventStartTime,eventEndTime,eventCond,imSize,imFile,responseEvent,fixRespStart,fixRespEnd,Events.thisRepN,Events.thisTrialN,Events.thisN,Events.thisIndex,Instructions.started,Instructions.stopped,participantReadyResponse.keys,participantReadyResponse.rt,participantReadyResponse.started,participantReadyResponse.stopped,startWaitforTrigger,triggerResponse.keys,triggerResponse.rt,triggerResponse.started,triggerResponse.stopped,globalTimer,actualStartTime,startTimingDiff,participantResponse.keys,participantResponse.started,participantResponse.stopped,image.started,image.stopped,fixationOutside.started,fixationOutside.stopped,fixationResponse.started,fixationResponse.stopped,fixationInside.started,fixationInside.stopped,participantResponse.rt,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,12.061273899998923,None,2,9.005634799999825,12.061273899998923,None,,,,,,,,,,,,,,,,,,,,,008,P008,2025_Feb_01_1223,ConditionRich,2021.2.3,59.930480642684515,
,,,,,,,,,,,,,,,,,,21.074003300000186,5,16.02241370000047,21.08667609999975,None,,,,,,,,,,,,,,,,008,P008,2025_Feb_01_1223,ConditionRich,2021.2.3,59.930480642684515,
0.0,4.0,0,0.0,Stimuli/Blank.png,0,0,0.0,0,0,0,0,,,,,,,,,,,,37.12110480000047,0.030049499999222462,0.030049499999222462,None,37.1675295999994,None,37.1675295999994,None,37.1675295999994,None,37.1675295999994,37.1675295999994,37.1675295999994,None,,008,P008,2025_Feb_01_1223,ConditionRich,2021.2.3,59.930480642684515,
4.0,7.75,26,0.75,Stimuli/P008/things_face_04s.jpg,1,0,0.75,0,1,1,1,,,,,,,,,,,,,4.006440199998906,0.006440199998905882,2,41.15468519999922,41.15468519999922,41.15468519999922,41.15468519999922,41.15468519999922,41.15468519999922,41.15468519999922,41.88836919999994,41.15468519999922,41.15468519999922,0.3802951999987272,008,P008,2025_Feb_01_1223,ConditionRich,2021.2.3,59.930480642684515,
7.75,8.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,2,2,2,,,,,,,,,,,,,7.773787399999492,0.023787399999491754,None,44.90802459999941,44.90802459999941,44.90802459999941,44.90802459999941,44.90802459999941,44.90802459999941,44.90802459999941,44.90802459999941,44.90802459999941,44.90802459999941,,008,P008,2025_Feb_01_1223,ConditionRich,2021.2.3,59.930480642684515,
8.0,11.75,10,0.75,Stimuli/P008/sun_bdekcgnlcicvgpvq.jpg,0,0,0.0,0,3,3,3,,,,,,,,,,,,,8.006183599998622,0.006183599998621503,None,45.1579397000005,45.1579397000005,45.1579397000005,45.1579397000005,45.1579397000005,45.1579397000005,45.1579397000005,45.1579397000005,45.1579397000005,45.1579397000005,,008,P008,2025_Feb_01_1223,ConditionRich,2021.2.3,59.930480642684515,
11.75,12.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,4,4,4,,,,,,,,,,,,,11.775578799999494,0.02557879999949364,None,48.911219800000254,48.911219800000254,48.911219800000254,48.911219800000254,48.911219800000254,48.911219800000254,48.911219800000254,48.911219800000254,48.911219800000254,48.911219800000254,,008,P008,2025_Feb_01_1223,ConditionRich,2021.2.3,59.930480642684515,
12.0,15.75,4,0.75,Stimuli/P008/sun_awqukazlzsxaokai.jpg,0,0,0.0,0,5,5,5,,,,,,,,,,,,,12.009591299998647,0.009591299998646718,None,49.14479570000003,49.14479570000003,49.14479570000003,49.14479570000003,49.14479570000003,49.14479570000003,49.14479570000003,49.14479570000003,49.14479570000003,49.14479570000003,,008,P008,2025_Feb_01_1223,ConditionRich,2021.2.3,59.930480642684515,
15.75,16.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,6,6,6,,,,,,,,,,,,,15.765455499999007,0.015455499999006861,None,52.9147942999989,52.9147942999989,52.9147942999989,52.9147942999989,52.9147942999989,52.9147942999989,52.9147942999989,52.9147942999989,52.9147942999989,52.9147942999989,,008,P008,2025_Feb_01_1223,ConditionRich,2021.2.3,59.930480642684515,
16.0,19.75,33,0.75,Stimuli/P008/things_man_04s.jpg,1,3,3.75,0,7,7,7,,,,,,,,,,,,,16.03006589999859,0.030065899998589884,2,53.165017699999225,56.884995599999456,53.165017699999225,56.884995599999456,53.165017699999225,56.884995599999456,56.15102420000039,None,53.165017699999225,56.884995599999456,3.4549513000001753,008,P008,2025_Feb_01_1223,ConditionRich,2021.2.3,59.930480642684515,
