eventStartTime,eventEndTime,eventCond,imSize,imFile,responseEvent,fixRespStart,fixRespEnd,Events.thisRepN,Events.thisTrialN,Events.thisN,Events.thisIndex,Instructions.started,Instructions.stopped,participantReadyResponse.keys,participantReadyResponse.rt,participantReadyResponse.started,participantReadyResponse.stopped,startWaitforTrigger,triggerResponse.keys,triggerResponse.rt,triggerResponse.started,triggerResponse.stopped,globalTimer,actualStartTime,startTimingDiff,participantResponse.keys,participantResponse.started,participantResponse.stopped,image.started,image.stopped,fixationOutside.started,fixationOutside.stopped,fixationResponse.started,fixationResponse.stopped,fixationInside.started,fixationInside.stopped,participantResponse.rt,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,15.90608659999998,None,1,2.5763106000003972,15.90608659999998,None,,,,,,,,,,,,,,,,,,,,,003,P021,2025_May_08_1150,ConditionRich,2021.2.3,59.959083921175505,
,,,,,,,,,,,,,,,,,,18.49224790000062,5,13.974330199999713,18.5049012999998,None,,,,,,,,,,,,,,,,003,P021,2025_May_08_1150,ConditionRich,2021.2.3,59.959083921175505,
0.0,4.0,0,0.0,Stimuli/Blank.png,0,0,0.0,0,0,0,0,,,,,,,,,,,,32.48677850000058,0.0501336999996056,0.0501336999996056,None,32.55064519999996,None,32.55064519999996,None,32.55064519999996,None,32.55064519999996,32.55064519999996,32.55064519999996,None,,003,P021,2025_May_08_1150,ConditionRich,2021.2.3,59.959083921175505,
4.0,4.75,1,0.75,Stimuli/P009/sun_abqdlumenyzawlme.jpg,0,0,0.0,0,1,1,1,,,,,,,,,,,,,4.005816599999889,0.005816599999889149,None,36.52112829999987,36.52112829999987,36.52112829999987,36.52112829999987,36.52112829999987,36.52112829999987,36.52112829999987,36.52112829999987,36.52112829999987,36.52112829999987,,003,P021,2025_May_08_1150,ConditionRich,2021.2.3,59.959083921175505,
4.75,5.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,2,2,2,,,,,,,,,,,,,4.771213899999566,0.02121389999956591,None,37.2717717000005,37.2717717000005,37.2717717000005,37.2717717000005,37.2717717000005,37.2717717000005,37.2717717000005,37.2717717000005,37.2717717000005,37.2717717000005,,003,P021,2025_May_08_1150,ConditionRich,2021.2.3,59.959083921175505,
5.0,5.75,1,0.75,Stimuli/P009/sun_abqdlumenyzawlme.jpg,0,0,0.0,0,3,3,3,,,,,,,,,,,,,5.004271400000107,0.004271400000106951,None,37.50502800000049,37.50502800000049,37.50502800000049,37.50502800000049,37.50502800000049,37.50502800000049,37.50502800000049,37.50502800000049,37.50502800000049,37.50502800000049,,003,P021,2025_May_08_1150,ConditionRich,2021.2.3,59.959083921175505,
5.75,6.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,4,4,4,,,,,,,,,,,,,5.755118999999468,0.005118999999467633,None,38.255691899999874,38.255691899999874,38.255691899999874,38.255691899999874,38.255691899999874,38.255691899999874,38.255691899999874,38.255691899999874,38.255691899999874,38.255691899999874,,003,P021,2025_May_08_1150,ConditionRich,2021.2.3,59.959083921175505,
6.0,6.75,1,0.75,Stimuli/P009/sun_abqdlumenyzawlme.jpg,0,0,0.0,0,5,5,5,,,,,,,,,,,,,6.004588899999362,0.004588899999362184,None,38.505914600000324,38.505914600000324,38.505914600000324,38.505914600000324,38.505914600000324,38.505914600000324,38.505914600000324,38.505914600000324,38.505914600000324,38.505914600000324,,003,P021,2025_May_08_1150,ConditionRich,2021.2.3,59.959083921175505,
6.75,7.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,6,6,6,,,,,,,,,,,,,6.7552967000001445,0.005296700000144483,None,39.2565738000003,39.2565738000003,39.2565738000003,39.2565738000003,39.2565738000003,39.2565738000003,39.2565738000003,39.2565738000003,39.2565738000003,39.2565738000003,,003,P021,2025_May_08_1150,ConditionRich,2021.2.3,59.959083921175505,
7.0,7.75,1,0.75,Stimuli/P009/sun_abqdlumenyzawlme.jpg,0,0,0.0,0,7,7,7,,,,,,,,,,,,,7.006373899999744,0.006373899999744026,None,39.52349670000058,39.52349670000058,39.52349670000058,39.52349670000058,39.52349670000058,39.52349670000058,39.52349670000058,39.52349670000058,39.52349670000058,39.52349670000058,,003,P021,2025_May_08_1150,ConditionRich,2021.2.3,59.959083921175505,
7.75,8.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,8,8,8,,,,,,,,,,,,,7.773386699999719,0.023386699999718985,None,40.274144300000444,40.274144300000444,40.274144300000444,40.274144300000444,40.274144300000444,40.274144300000444,40.274144300000444,40.274144300000444,40.274144300000444,40.274144300000444,,003,P021,2025_May_08_1150,ConditionRich,2021.2.3,59.959083921175505,
8.0,8.75,9,0.75,Stimuli/P009/sun_bdjkvwqqqycuixtc.jpg,0,0,0.0,0,9,9,9,,,,,,,,,,,,,8.009132299999692,0.009132299999691895,None,40.524399599999924,40.524399599999924,40.524399599999924,40.524399599999924,40.524399599999924,40.524399599999924,40.524399599999924,40.524399599999924,40.524399599999924,40.524399599999924,,003,P021,2025_May_08_1150,ConditionRich,2021.2.3,59.959083921175505,
8.75,9.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,10,10,10,,,,,,,,,,,,,8.774260799999865,0.024260799999865412,None,41.275028799999745,41.275028799999745,41.275028799999745,41.275028799999745,41.275028799999745,41.275028799999745,41.275028799999745,41.275028799999745,41.275028799999745,41.275028799999745,,003,P021,2025_May_08_1150,ConditionRich,2021.2.3,59.959083921175505,
