eventStartTime,eventEndTime,eventCond,imSize,imFile,responseEvent,fixRespStart,fixRespEnd,Events.thisRepN,Events.thisTrialN,Events.thisN,Events.thisIndex,Instructions.started,Instructions.stopped,participantReadyResponse.keys,participantReadyResponse.rt,participantReadyResponse.started,participantReadyResponse.stopped,startWaitforTrigger,triggerResponse.keys,triggerResponse.rt,triggerResponse.started,triggerResponse.stopped,globalTimer,actualStartTime,startTimingDiff,participantResponse.keys,participantResponse.rt,participantResponse.started,participantResponse.stopped,image.started,image.stopped,fixationOutside.started,fixationOutside.stopped,fixationResponse.started,fixationResponse.stopped,fixationInside.started,fixationInside.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,14.602271300000211,None,1,1.7332966000012675,14.602271300000211,None,,,,,,,,,,,,,,,,,,,,,007,P003,2025_Jan_18_1207,ConditionRich,2021.2.3,59.95351204720449,
,,,,,,,,,,,,,,,,,,16.347951399999147,5,22.047857400000794,16.360767599999235,None,,,,,,,,,,,,,,,,007,P003,2025_Jan_18_1207,ConditionRich,2021.2.3,59.95351204720449,
0.0,4.0,0,0.0,Stimuli/Blank.png,0,0,0.0,0,0,0,0,,,,,,,,,,,,38.4174411999993,0.03868270000020857,0.03868270000020857,5,3.928246499999659,38.48024070000065,None,38.48024070000065,None,38.48024070000065,None,38.48024070000065,38.48024070000065,38.48024070000065,None,007,P003,2025_Jan_18_1207,ConditionRich,2021.2.3,59.95351204720449,
4.0,7.75,12,0.75,Stimuli/P003/sun_bcboctumoxwpdefl.jpg,1,1,1.75,0,1,1,1,,,,,,,,,,,,,4.023157200001151,0.023157200001151068,5,1.9412584000001516,42.467454600000565,42.467454600000565,42.467454600000565,42.467454600000565,42.467454600000565,42.467454600000565,43.45127180000054,44.20193870000003,42.467454600000565,42.467454600000565,007,P003,2025_Jan_18_1207,ConditionRich,2021.2.3,59.95351204720449,
7.75,8.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,2,2,2,,,,,,,,,,,,,7.771861000001081,0.021861000001081266,None,,46.20397889999913,46.20397889999913,46.20397889999913,46.20397889999913,46.20397889999913,46.20397889999913,46.20397889999913,46.20397889999913,46.20397889999913,46.20397889999913,007,P003,2025_Jan_18_1207,ConditionRich,2021.2.3,59.95351204720449,
8.0,11.75,21,0.75,Stimuli/P003/things_baby_02s.jpg,1,2,2.75,0,3,3,3,,,,,,,,,,,,,8.00594060000003,0.005940600000030827,1,2.3985261999987415,46.45391720000043,46.45391720000043,46.45391720000043,46.45391720000043,46.45391720000043,46.45391720000043,48.422323900000265,49.17298099999971,46.45391720000043,46.45391720000043,007,P003,2025_Jan_18_1207,ConditionRich,2021.2.3,59.95351204720449,
11.75,12.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,4,4,4,,,,,,,,,,,,,11.775710400001117,0.025710400001116795,5,0.20125390000066545,50.207202399999005,50.207202399999005,50.207202399999005,50.207202399999005,50.207202399999005,50.207202399999005,50.207202399999005,50.207202399999005,50.207202399999005,50.207202399999005,007,P003,2025_Jan_18_1207,ConditionRich,2021.2.3,59.95351204720449,
12.0,15.75,38,0.75,Stimuli/P003/things_slug_02s.jpg,0,0,0.0,0,5,5,5,,,,,,,,,,,,,12.009108399999604,0.009108399999604444,5,1.9676106999995682,50.44075720000001,50.44075720000001,50.44075720000001,50.44075720000001,50.44075720000001,50.44075720000001,50.44075720000001,50.44075720000001,50.44075720000001,50.44075720000001,007,P003,2025_Jan_18_1207,ConditionRich,2021.2.3,59.95351204720449,
15.75,16.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,6,6,6,,,,,,,,,,,,,15.762486400000853,0.012486400000852882,5,0.215632800000094,54.19407169999977,54.19407169999977,54.19407169999977,54.19407169999977,54.19407169999977,54.19407169999977,54.19407169999977,54.19407169999977,54.19407169999977,54.19407169999977,007,P003,2025_Jan_18_1207,ConditionRich,2021.2.3,59.95351204720449,
16.0,19.75,33,0.75,Stimuli/P003/things_recorder_02s.jpg,0,0,0.0,0,7,7,7,,,,,,,,,,,,,16.012603500001205,0.012603500001205248,5,1.9485862999990786,54.46098519999941,54.46098519999941,54.46098519999941,54.46098519999941,54.46098519999941,54.46098519999941,54.46098519999941,54.46098519999941,54.46098519999941,54.46098519999941,007,P003,2025_Jan_18_1207,ConditionRich,2021.2.3,59.95351204720449,
