eventStartTime,eventEndTime,eventCond,imSize,imFile,responseEvent,fixRespStart,fixRespEnd,Events.thisRepN,Events.thisTrialN,Events.thisN,Events.thisIndex,Instructions.started,Instructions.stopped,participantReadyResponse.keys,participantReadyResponse.rt,participantReadyResponse.started,participantReadyResponse.stopped,startWaitforTrigger,triggerResponse.keys,triggerResponse.rt,triggerResponse.started,triggerResponse.stopped,globalTimer,actualStartTime,startTimingDiff,participantResponse.keys,participantResponse.started,participantResponse.stopped,image.started,image.stopped,fixationOutside.started,fixationOutside.stopped,fixationResponse.started,fixationResponse.stopped,fixationInside.started,fixationInside.stopped,participantResponse.rt,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,11.285766799999692,None,2,2.2958662000019103,11.285766799999692,None,,,,,,,,,,,,,,,,,,,,,007,P018,2025_Mar_07_1839,ConditionRich,2021.2.3,59.94553348876264,
,,,,,,,,,,,,,,,,,,13.592097399996419,5,15.463203400002385,13.605410399999528,None,,,,,,,,,,,,,,,,007,P018,2025_Mar_07_1839,ConditionRich,2021.2.3,59.94553348876264,
0.0,4.0,0,0.0,Stimuli/Blank.png,0,0,0.0,0,0,0,0,,,,,,,,,,,,29.07325629999832,0.032499599998118356,0.032499599998118356,None,29.119122999996762,None,29.119122999996762,None,29.119122999996762,None,29.119122999996762,29.119122999996762,29.119122999996762,None,,007,P018,2025_Mar_07_1839,ConditionRich,2021.2.3,59.94553348876264,
4.0,7.75,39,0.75,Stimuli/P018/things_veil_09s.jpg,0,0,0.0,0,1,1,1,,,,,,,,,,,,,4.00205989999813,0.002059899998130277,None,33.08957969999756,33.08957969999756,33.08957969999756,33.08957969999756,33.08957969999756,33.08957969999756,33.08957969999756,33.08957969999756,33.08957969999756,33.08957969999756,,007,P018,2025_Mar_07_1839,ConditionRich,2021.2.3,59.94553348876264,
7.75,8.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,2,2,2,,,,,,,,,,,,,7.755396299995482,0.005396299995481968,None,36.842909499995585,36.842909499995585,36.842909499995585,36.842909499995585,36.842909499995585,36.842909499995585,36.842909499995585,36.842909499995585,36.842909499995585,36.842909499995585,,007,P018,2025_Mar_07_1839,ConditionRich,2021.2.3,59.94553348876264,
8.0,11.75,17,0.75,Stimuli/P018/sun_brhndfjxyigqgiwl.jpg,0,0,0.0,0,3,3,3,,,,,,,,,,,,,8.005776999998488,0.0057769999984884635,None,37.10951699999714,37.10951699999714,37.10951699999714,37.10951699999714,37.10951699999714,37.10951699999714,37.10951699999714,37.10951699999714,37.10951699999714,37.10951699999714,,007,P018,2025_Mar_07_1839,ConditionRich,2021.2.3,59.94553348876264,
11.75,12.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,4,4,4,,,,,,,,,,,,,11.775016899999173,0.025016899999172892,None,40.8628122999944,40.8628122999944,40.8628122999944,40.8628122999944,40.8628122999944,40.8628122999944,40.8628122999944,40.8628122999944,40.8628122999944,40.8628122999944,,007,P018,2025_Mar_07_1839,ConditionRich,2021.2.3,59.94553348876264,
12.0,15.75,8,0.75,Stimuli/P018/sun_axsmqyyvebrcuhkn.jpg,1,3,3.75,0,5,5,5,,,,,,,,,,,,,12.00936169999477,0.009361699994769879,None,41.09637880000082,41.09637880000082,41.09637880000082,41.09637880000082,41.09637880000082,41.09637880000082,44.08235199999763,44.833004000000074,41.09637880000082,41.09637880000082,,007,P018,2025_Mar_07_1839,ConditionRich,2021.2.3,59.94553348876264,
15.75,16.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,6,6,6,,,,,,,,,,,,,15.762452799994207,0.012452799994207453,None,44.84967109999707,44.84967109999707,44.84967109999707,44.84967109999707,44.84967109999707,44.84967109999707,44.84967109999707,44.84967109999707,44.84967109999707,44.84967109999707,,007,P018,2025_Mar_07_1839,ConditionRich,2021.2.3,59.94553348876264,
16.0,19.75,26,0.75,Stimuli/P018/things_chandelier_09s.jpg,0,0,0.0,0,7,7,7,,,,,,,,,,,,,16.012781699995685,0.012781699995684903,None,45.0999182999949,45.0999182999949,45.0999182999949,45.0999182999949,45.0999182999949,45.0999182999949,45.0999182999949,45.0999182999949,45.0999182999949,45.0999182999949,,007,P018,2025_Mar_07_1839,ConditionRich,2021.2.3,59.94553348876264,
