eventStartTime,eventEndTime,eventCond,imSize,imFile,responseEvent,fixRespStart,fixRespEnd,Events.thisRepN,Events.thisTrialN,Events.thisN,Events.thisIndex,Instructions.started,Instructions.stopped,participantReadyResponse.keys,participantReadyResponse.rt,participantReadyResponse.started,participantReadyResponse.stopped,startWaitforTrigger,triggerResponse.keys,triggerResponse.rt,triggerResponse.started,triggerResponse.stopped,globalTimer,actualStartTime,startTimingDiff,participantResponse.keys,participantResponse.rt,participantResponse.started,participantResponse.stopped,image.started,image.stopped,fixationOutside.started,fixationOutside.stopped,fixationResponse.started,fixationResponse.stopped,fixationInside.started,fixationInside.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,12.375300300000163,None,1,0.5710791999990761,12.375300300000163,None,,,,,,,,,,,,,,,,,,,,,002,P003,2025_Jan_18_1117,ConditionRich,2021.2.3,59.94826464732425,
,,,,,,,,,,,,,,,,,,12.952807100000427,5,15.712440799999968,12.965960300000006,None,,,,,,,,,,,,,,,,002,P003,2025_Jan_18_1117,ConditionRich,2021.2.3,59.94826464732425,
0.0,4.0,0,0.0,Stimuli/Blank.png,0,0.0,0.0,0,0,0,0,,,,,,,,,,,,28.683712199999718,0.03496429999904649,0.03496429999904649,5,1.9484877000013512,28.729853099999673,None,28.729853099999673,None,28.729853099999673,None,28.729853099999673,28.729853099999673,28.729853099999673,None,002,P003,2025_Jan_18_1117,ConditionRich,2021.2.3,59.94826464732425,
4.0,4.75,14,0.75,Stimuli/P003/sun_bhhtrmwvoadbfucw.jpg,0,0.0,0.0,0,1,1,1,,,,,,,,,,,,,4.006416899999749,0.006416899999749148,None,,32.716850599999816,32.716850599999816,32.716850599999816,32.716850599999816,32.716850599999816,32.716850599999816,32.716850599999816,32.716850599999816,32.716850599999816,32.716850599999816,002,P003,2025_Jan_18_1117,ConditionRich,2021.2.3,59.94826464732425,
4.75,8.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,2,2,2,,,,,,,,,,,,,4.770743699999002,0.020743699999002274,5,1.210271300000386,33.467972700000246,33.467972700000246,33.467972700000246,33.467972700000246,33.467972700000246,33.467972700000246,33.467972700000246,33.467972700000246,33.467972700000246,33.467972700000246,002,P003,2025_Jan_18_1117,ConditionRich,2021.2.3,59.94826464732425,
8.0,8.75,7,0.75,Stimuli/P003/sun_asgixjtedklbawgm.jpg,0,0.0,0.0,0,3,3,3,,,,,,,,,,,,,8.006369099999574,0.006369099999574246,None,,36.72036189999926,36.72036189999926,36.72036189999926,36.72036189999926,36.72036189999926,36.72036189999926,36.72036189999926,36.72036189999926,36.72036189999926,36.72036189999926,002,P003,2025_Jan_18_1117,ConditionRich,2021.2.3,59.94826464732425,
8.75,12.0,41,0.0,Stimuli/Blank.png,1,2.25,3.0,0,4,4,4,,,,,,,,,,,,,8.773674500000197,0.02367450000019744,1,2.754494099999647,37.47103160000006,37.47103160000006,37.47103160000006,37.47103160000006,37.47103160000006,37.47103160000006,39.706379400000515,40.45703069999945,37.47103160000006,37.47103160000006,002,P003,2025_Jan_18_1117,ConditionRich,2021.2.3,59.94826464732425,
12.0,12.75,20,0.75,Stimuli/P003/sun_bwytihadgigwkyht.jpg,0,0.0,0.0,0,5,5,5,,,,,,,,,,,,,12.009526399999231,0.009526399999231216,None,,40.707532500000525,40.707532500000525,40.707532500000525,40.707532500000525,40.707532500000525,40.707532500000525,40.707532500000525,40.707532500000525,40.707532500000525,40.707532500000525,002,P003,2025_Jan_18_1117,ConditionRich,2021.2.3,59.94826464732425,
12.75,16.0,41,0.0,Stimuli/Blank.png,1,2.25,3.0,0,6,6,6,,,,,,,,,,,,,12.759669600000052,0.009669600000052014,5,3.220308900001328,41.457982699999775,41.457982699999775,41.457982699999775,41.457982699999775,41.457982699999775,41.457982699999775,43.69334870000057,44.44399759999942,41.457982699999775,41.457982699999775,002,P003,2025_Jan_18_1117,ConditionRich,2021.2.3,59.94826464732425,
16.0,16.75,39,0.75,Stimuli/P003/things_toad_02s.jpg,0,0.0,0.0,0,7,7,7,,,,,,,,,,,,,16.014692599999762,0.014692599999762024,None,,44.72753679999914,44.72753679999914,44.72753679999914,44.72753679999914,44.72753679999914,44.72753679999914,44.72753679999914,44.72753679999914,44.72753679999914,44.72753679999914,002,P003,2025_Jan_18_1117,ConditionRich,2021.2.3,59.94826464732425,
