eventStartTime,eventEndTime,eventCond,imSize,imFile,responseEvent,fixRespStart,fixRespEnd,Events.thisRepN,Events.thisTrialN,Events.thisN,Events.thisIndex,Instructions.started,Instructions.stopped,participantReadyResponse.keys,participantReadyResponse.rt,participantReadyResponse.started,participantReadyResponse.stopped,startWaitforTrigger,triggerResponse.keys,triggerResponse.rt,triggerResponse.started,triggerResponse.stopped,globalTimer,actualStartTime,startTimingDiff,participantResponse.keys,participantResponse.rt,participantResponse.started,participantResponse.stopped,image.started,image.stopped,fixationOutside.started,fixationOutside.stopped,fixationResponse.started,fixationResponse.stopped,fixationInside.started,fixationInside.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,10.619411700000455,None,1,5.223068499999499,10.619411700000455,None,,,,,,,,,,,,,,,,,,,,,006,P006,2025_Jan_25_1207,ConditionRich,2021.2.3,59.93863482558472,
,,,,,,,,,,,,,,,,,,15.852671999999984,5,14.475370600000133,15.865243700000065,None,,,,,,,,,,,,,,,,006,P006,2025_Jan_25_1207,ConditionRich,2021.2.3,59.93863482558472,
0.0,4.0,0,0.0,Stimuli/Blank.png,0,0.0,0.0,0,0,0,0,,,,,,,,,,,,30.34832650000044,0.03626170000006823,0.03626170000006823,5,3.929039399999965,30.41137350000008,None,30.41137350000008,None,30.41137350000008,None,30.41137350000008,30.41137350000008,30.41137350000008,None,006,P006,2025_Jan_25_1207,ConditionRich,2021.2.3,59.93863482558472,
4.0,4.75,9,0.75,Stimuli/P006/sun_bfcmdrojsffdttzu.jpg,0,0.0,0.0,0,1,1,1,,,,,,,,,,,,,4.019898999999896,0.01989899999989575,None,,34.381955599999856,34.381955599999856,34.381955599999856,34.381955599999856,34.381955599999856,34.381955599999856,34.381955599999856,34.381955599999856,34.381955599999856,34.381955599999856,006,P006,2025_Jan_25_1207,ConditionRich,2021.2.3,59.93863482558472,
4.75,8.0,41,0.0,Stimuli/Blank.png,1,0.25,1.0,0,2,2,2,,,,,,,,,,,,,4.755475099999785,0.005475099999785016,5,3.2082178000000567,35.132462500000656,35.132462500000656,35.132462500000656,35.132462500000656,35.132462500000656,35.132462500000656,35.3657903000003,36.11644179999985,35.132462500000656,35.132462500000656,006,P006,2025_Jan_25_1207,ConditionRich,2021.2.3,59.93863482558472,
8.0,8.75,3,0.75,Stimuli/P006/sun_asyidwmnobuawmax.jpg,0,0.0,0.0,0,3,3,3,,,,,,,,,,,,,8.02298090000022,0.022980900000220572,None,,38.40173260000029,38.40173260000029,38.40173260000029,38.40173260000029,38.40173260000029,38.40173260000029,38.40173260000029,38.40173260000029,38.40173260000029,38.40173260000029,006,P006,2025_Jan_25_1207,ConditionRich,2021.2.3,59.93863482558472,
8.75,12.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,4,4,4,,,,,,,,,,,,,8.772947999999815,0.022947999999814783,5,3.204782499999965,39.13574410000001,39.13574410000001,39.13574410000001,39.13574410000001,39.13574410000001,39.13574410000001,39.13574410000001,39.13574410000001,39.13574410000001,39.13574410000001,006,P006,2025_Jan_25_1207,ConditionRich,2021.2.3,59.93863482558472,
12.0,12.75,32,0.75,Stimuli/P006/things_jumpsuit_03s.jpg,0,0.0,0.0,0,5,5,5,,,,,,,,,,,,,12.00995569999941,0.009955699999409262,None,,42.37193190000016,42.37193190000016,42.37193190000016,42.37193190000016,42.37193190000016,42.37193190000016,42.37193190000016,42.37193190000016,42.37193190000016,42.37193190000016,006,P006,2025_Jan_25_1207,ConditionRich,2021.2.3,59.93863482558472,
12.75,16.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,6,6,6,,,,,,,,,,,,,12.75986980000016,0.009869800000160467,5,3.217862200000127,43.122599600000285,43.122599600000285,43.122599600000285,43.122599600000285,43.122599600000285,43.122599600000285,43.122599600000285,43.122599600000285,43.122599600000285,43.122599600000285,006,P006,2025_Jan_25_1207,ConditionRich,2021.2.3,59.93863482558472,
16.0,16.75,21,0.75,Stimuli/P006/things_accordion_03s.jpg,0,0.0,0.0,0,7,7,7,,,,,,,,,,,,,16.01288349999959,0.012883499999588821,None,,46.39215530000001,46.39215530000001,46.39215530000001,46.39215530000001,46.39215530000001,46.39215530000001,46.39215530000001,46.39215530000001,46.39215530000001,46.39215530000001,006,P006,2025_Jan_25_1207,ConditionRich,2021.2.3,59.93863482558472,
16.75,20.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,8,8,8,,,,,,,,,,,,,16.78130710000005,0.031307100000049104,5,1.1977974000001268,47.14281300000039,47.14281300000039,47.14281300000039,47.14281300000039,47.14281300000039,47.14281300000039,47.14281300000039,47.14281300000039,47.14281300000039,47.14281300000039,006,P006,2025_Jan_25_1207,ConditionRich,2021.2.3,59.93863482558472,
20.0,20.75,10,0.75,Stimuli/P006/sun_bgnxbfhmwhliypvg.jpg,0,0.0,0.0,0,9,9,9,,,,,,,,,,,,,20.00065579999955,0.0006557999995493446,None,,50.37899220000054,50.37899220000054,50.37899220000054,50.37899220000054,50.37899220000054,50.37899220000054,50.37899220000054,50.37899220000054,50.37899220000054,50.37899220000054,006,P006,2025_Jan_25_1207,ConditionRich,2021.2.3,59.93863482558472,
20.75,24.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,10,10,10,,,,,,,,,,,,,20.766903699999602,0.016903699999602395,5,1.2108124000005773,51.129652600000554,51.129652600000554,51.129652600000554,51.129652600000554,51.129652600000554,51.129652600000554,51.129652600000554,51.129652600000554,51.129652600000554,51.129652600000554,006,P006,2025_Jan_25_1207,ConditionRich,2021.2.3,59.93863482558472,
24.0,24.75,15,0.75,Stimuli/P006/sun_btkzuhaxqlacvmsv.jpg,0,0.0,0.0,0,11,11,11,,,,,,,,,,,,,24.00468219999948,0.004682199999479053,None,,54.38252850000026,54.38252850000026,54.38252850000026,54.38252850000026,54.38252850000026,54.38252850000026,54.38252850000026,54.38252850000026,54.38252850000026,54.38252850000026,006,P006,2025_Jan_25_1207,ConditionRich,2021.2.3,59.93863482558472,
24.75,28.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,12,12,12,,,,,,,,,,,,,24.771053999999822,0.021053999999821826,5,1.2074434999994992,55.133193000000574,55.133193000000574,55.133193000000574,55.133193000000574,55.133193000000574,55.133193000000574,55.133193000000574,55.133193000000574,55.133193000000574,55.133193000000574,006,P006,2025_Jan_25_1207,ConditionRich,2021.2.3,59.93863482558472,
28.0,28.75,5,0.75,Stimuli/P006/sun_axaqdcecfojvpvrl.jpg,0,0.0,0.0,0,13,13,13,,,,,,,,,,,,,28.00735220000024,0.007352200000241282,None,,58.36939380000058,58.36939380000058,58.36939380000058,58.36939380000058,58.36939380000058,58.36939380000058,58.36939380000058,58.36939380000058,58.36939380000058,58.36939380000058,006,P006,2025_Jan_25_1207,ConditionRich,2021.2.3,59.93863482558472,
28.75,32.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,14,14,14,,,,,,,,,,,,,28.757259899999553,0.007259899999553454,5,3.2204501999995045,59.12004740000066,59.12004740000066,59.12004740000066,59.12004740000066,59.12004740000066,59.12004740000066,59.12004740000066,59.12004740000066,59.12004740000066,59.12004740000066,006,P006,2025_Jan_25_1207,ConditionRich,2021.2.3,59.93863482558472,
