eventStartTime,eventEndTime,eventCond,imSize,imFile,responseEvent,fixRespStart,fixRespEnd,Events.thisRepN,Events.thisTrialN,Events.thisN,Events.thisIndex,Instructions.started,Instructions.stopped,participantReadyResponse.keys,participantReadyResponse.rt,participantReadyResponse.started,participantReadyResponse.stopped,startWaitforTrigger,triggerResponse.keys,triggerResponse.rt,triggerResponse.started,triggerResponse.stopped,globalTimer,actualStartTime,startTimingDiff,participantResponse.keys,participantResponse.started,participantResponse.stopped,image.started,image.stopped,fixationOutside.started,fixationOutside.stopped,fixationResponse.started,fixationResponse.stopped,fixationInside.started,fixationInside.stopped,participantResponse.rt,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,10.779785500002617,None,1,8.059096800003317,10.779785500002617,None,,,,,,,,,,,,,,,,,,,,,009,P020,2025_May_06_1752,ConditionRich,2021.2.3,59.943090030510966,
,,,,,,,,,,,,,,,,,,18.845236599998316,5,14.250473799998872,18.858407599997008,None,,,,,,,,,,,,,,,,009,P020,2025_May_06_1752,ConditionRich,2021.2.3,59.943090030510966,
0.0,4.0,0,0.0,Stimuli/Blank.png,0,0.0,0.0,0,0,0,0,,,,,,,,,,,,33.12469440000132,0.04314259999955539,0.04314259999955539,None,33.188030600002094,None,33.188030600002094,None,33.188030600002094,None,33.188030600002094,33.188030600002094,33.188030600002094,None,,009,P020,2025_May_06_1752,ConditionRich,2021.2.3,59.943090030510966,
4.0,4.75,35,0.75,Stimuli/P020/things_pretzel_10s.jpg,0,0.0,0.0,0,1,1,1,,,,,,,,,,,,,4.019520400004694,0.01952040000469424,None,37.1584481999962,37.1584481999962,37.1584481999962,37.1584481999962,37.1584481999962,37.1584481999962,37.1584481999962,37.1584481999962,37.1584481999962,37.1584481999962,,009,P020,2025_May_06_1752,ConditionRich,2021.2.3,59.943090030510966,
4.75,8.0,41,0.0,Stimuli/Blank.png,1,0.25,1.0,0,2,2,2,,,,,,,,,,,,,4.752972000002046,0.0029720000020461157,1,37.892685200000415,37.892685200000415,37.892685200000415,37.892685200000415,37.892685200000415,37.892685200000415,38.12567029999627,38.87646189999941,37.892685200000415,37.892685200000415,0.5591050000002724,009,P020,2025_May_06_1752,ConditionRich,2021.2.3,59.943090030510966,
8.0,8.75,11,0.75,Stimuli/P020/sun_bcbfjkoziukwmdkd.jpg,0,0.0,0.0,0,3,3,3,,,,,,,,,,,,,8.006583300004422,0.006583300004422199,None,41.14502669999638,41.14502669999638,41.14502669999638,41.14502669999638,41.14502669999638,41.14502669999638,41.14502669999638,41.14502669999638,41.14502669999638,41.14502669999638,,009,P020,2025_May_06_1752,ConditionRich,2021.2.3,59.943090030510966,
8.75,12.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,4,4,4,,,,,,,,,,,,,8.758053300000029,0.008053300000028685,None,41.89569379999739,41.89569379999739,41.89569379999739,41.89569379999739,41.89569379999739,41.89569379999739,41.89569379999739,41.89569379999739,41.89569379999739,41.89569379999739,,009,P020,2025_May_06_1752,ConditionRich,2021.2.3,59.943090030510966,
12.0,12.75,23,0.75,Stimuli/P020/things_boy_10s.jpg,0,0.0,0.0,0,5,5,5,,,,,,,,,,,,,12.009408700003405,0.009408700003405102,None,45.165259100002004,45.165259100002004,45.165259100002004,45.165259100002004,45.165259100002004,45.165259100002004,45.165259100002004,45.165259100002004,45.165259100002004,45.165259100002004,,009,P020,2025_May_06_1752,ConditionRich,2021.2.3,59.943090030510966,
12.75,16.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,6,6,6,,,,,,,,,,,,,12.777016300002288,0.027016300002287608,None,45.91590539999743,45.91590539999743,45.91590539999743,45.91590539999743,45.91590539999743,45.91590539999743,45.91590539999743,45.91590539999743,45.91590539999743,45.91590539999743,,009,P020,2025_May_06_1752,ConditionRich,2021.2.3,59.943090030510966,
16.0,16.75,22,0.75,Stimuli/P020/things_bead_10s.jpg,0,0.0,0.0,0,7,7,7,,,,,,,,,,,,,16.01292739999917,0.01292739999917103,None,49.16882130000158,49.16882130000158,49.16882130000158,49.16882130000158,49.16882130000158,49.16882130000158,49.16882130000158,49.16882130000158,49.16882130000158,49.16882130000158,,009,P020,2025_May_06_1752,ConditionRich,2021.2.3,59.943090030510966,
16.75,20.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,8,8,8,,,,,,,,,,,,,16.781785600003786,0.031785600003786385,None,49.91947280000022,49.91947280000022,49.91947280000022,49.91947280000022,49.91947280000022,49.91947280000022,49.91947280000022,49.91947280000022,49.91947280000022,49.91947280000022,,009,P020,2025_May_06_1752,ConditionRich,2021.2.3,59.943090030510966,
20.0,20.75,34,0.75,Stimuli/P020/things_man_10s.jpg,0,0.0,0.0,0,9,9,9,,,,,,,,,,,,,20.00167870000587,0.0016787000058684498,None,53.15566750000289,53.15566750000289,53.15566750000289,53.15566750000289,53.15566750000289,53.15566750000289,53.15566750000289,53.15566750000289,53.15566750000289,53.15566750000289,,009,P020,2025_May_06_1752,ConditionRich,2021.2.3,59.943090030510966,
20.75,24.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,10,10,10,,,,,,,,,,,,,20.766934400002356,0.016934400002355687,None,53.906312699997216,53.906312699997216,53.906312699997216,53.906312699997216,53.906312699997216,53.906312699997216,53.906312699997216,53.906312699997216,53.906312699997216,53.906312699997216,,009,P020,2025_May_06_1752,ConditionRich,2021.2.3,59.943090030510966,
