eventStartTime,eventEndTime,eventCond,imSize,imFile,responseEvent,fixRespStart,fixRespEnd,Events.thisRepN,Events.thisTrialN,Events.thisN,Events.thisIndex,Instructions.started,Instructions.stopped,participantReadyResponse.keys,participantReadyResponse.rt,participantReadyResponse.started,participantReadyResponse.stopped,startWaitforTrigger,triggerResponse.keys,triggerResponse.rt,triggerResponse.started,triggerResponse.stopped,globalTimer,actualStartTime,startTimingDiff,participantResponse.keys,participantResponse.started,participantResponse.stopped,image.started,image.stopped,fixationOutside.started,fixationOutside.stopped,fixationResponse.started,fixationResponse.stopped,fixationInside.started,fixationInside.stopped,participantResponse.rt,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,11.128360999999131,None,1,19.943211099998734,11.128360999999131,None,,,,,,,,,,,,,,,,,,,,,004,P016,2025_Mar_07_1405,ConditionRich,2021.2.3,59.93382107495383,
,,,,,,,,,,,,,,,,,,31.088486299999204,5,15.61521310000171,31.101287100002082,None,,,,,,,,,,,,,,,,004,P016,2025_Mar_07_1405,ConditionRich,2021.2.3,59.93382107495383,
0.0,4.0,0,0.0,Stimuli/Blank.png,0,0.0,0.0,0,0,0,0,,,,,,,,,,,,46.73515939999925,0.04273570000077598,0.04273570000077598,None,46.798318400000426,None,46.798318400000426,None,46.798318400000426,None,46.798318400000426,46.798318400000426,46.798318400000426,None,,004,P016,2025_Mar_07_1405,ConditionRich,2021.2.3,59.93382107495383,
4.0,4.75,2,0.75,Stimuli/P016/sun_agzfkftryitnqpxc.jpg,0,0.0,0.0,0,1,1,1,,,,,,,,,,,,,4.020516900000075,0.02051690000007511,None,50.78543379999974,50.78543379999974,50.78543379999974,50.78543379999974,50.78543379999974,50.78543379999974,50.78543379999974,50.78543379999974,50.78543379999974,50.78543379999974,,004,P016,2025_Mar_07_1405,ConditionRich,2021.2.3,59.93382107495383,
4.75,8.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,2,2,2,,,,,,,,,,,,,4.770603400000255,0.020603400000254624,None,51.51946360000147,51.51946360000147,51.51946360000147,51.51946360000147,51.51946360000147,51.51946360000147,51.51946360000147,51.51946360000147,51.51946360000147,51.51946360000147,,004,P016,2025_Mar_07_1405,ConditionRich,2021.2.3,59.93382107495383,
8.0,8.75,33,0.75,Stimuli/P016/things_raccoon_08n.jpg,0,0.0,0.0,0,3,3,3,,,,,,,,,,,,,8.005800700000691,0.005800700000690995,None,54.75535609999861,54.75535609999861,54.75535609999861,54.75535609999861,54.75535609999861,54.75535609999861,54.75535609999861,54.75535609999861,54.75535609999861,54.75535609999861,,004,P016,2025_Mar_07_1405,ConditionRich,2021.2.3,59.93382107495383,
8.75,12.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,4,4,4,,,,,,,,,,,,,8.757049800002278,0.007049800002278062,None,55.50601480000114,55.50601480000114,55.50601480000114,55.50601480000114,55.50601480000114,55.50601480000114,55.50601480000114,55.50601480000114,55.50601480000114,55.50601480000114,,004,P016,2025_Mar_07_1405,ConditionRich,2021.2.3,59.93382107495383,
12.0,12.75,29,0.75,Stimuli/P016/things_mouse1_08s.jpg,0,0.0,0.0,0,5,5,5,,,,,,,,,,,,,12.010022000002209,0.010022000002209097,None,58.7588923000003,58.7588923000003,58.7588923000003,58.7588923000003,58.7588923000003,58.7588923000003,58.7588923000003,58.7588923000003,58.7588923000003,58.7588923000003,,004,P016,2025_Mar_07_1405,ConditionRich,2021.2.3,59.93382107495383,
12.75,16.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,6,6,6,,,,,,,,,,,,,12.760338399999455,0.01033839999945485,None,59.509636099999625,59.509636099999625,59.509636099999625,59.509636099999625,59.509636099999625,59.509636099999625,59.509636099999625,59.509636099999625,59.509636099999625,59.509636099999625,,004,P016,2025_Mar_07_1405,ConditionRich,2021.2.3,59.93382107495383,
16.0,16.75,12,0.75,Stimuli/P016/sun_boffixsnbbloarty.jpg,0,0.0,0.0,0,7,7,7,,,,,,,,,,,,,16.0151807000002,0.015180700000200886,None,62.77911419999873,62.77911419999873,62.77911419999873,62.77911419999873,62.77911419999873,62.77911419999873,62.77911419999873,62.77911419999873,62.77911419999873,62.77911419999873,,004,P016,2025_Mar_07_1405,ConditionRich,2021.2.3,59.93382107495383,
16.75,20.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,8,8,8,,,,,,,,,,,,,16.76534150000225,0.015341500002250541,None,63.5297759999994,63.5297759999994,63.5297759999994,63.5297759999994,63.5297759999994,63.5297759999994,63.5297759999994,63.5297759999994,63.5297759999994,63.5297759999994,,004,P016,2025_Mar_07_1405,ConditionRich,2021.2.3,59.93382107495383,
20.0,20.75,23,0.75,Stimuli/P016/things_boy_08s.jpg,0,0.0,0.0,0,9,9,9,,,,,,,,,,,,,20.016814700000396,0.016814700000395533,None,66.76595699999962,66.76595699999962,66.76595699999962,66.76595699999962,66.76595699999962,66.76595699999962,66.76595699999962,66.76595699999962,66.76595699999962,66.76595699999962,,004,P016,2025_Mar_07_1405,ConditionRich,2021.2.3,59.93382107495383,
20.75,24.0,41,0.0,Stimuli/Blank.png,1,1.25,2.0,0,10,10,10,,,,,,,,,,,,,20.750423900000897,0.0004239000008965377,1,67.49994330000118,67.49994330000118,67.49994330000118,67.49994330000118,67.49994330000118,67.49994330000118,68.7343452999994,69.48511839999992,67.49994330000118,67.49994330000118,1.7059296000006725,004,P016,2025_Mar_07_1405,ConditionRich,2021.2.3,59.93382107495383,
