eventStartTime,eventEndTime,eventCond,imSize,imFile,responseEvent,fixRespStart,fixRespEnd,Events.thisRepN,Events.thisTrialN,Events.thisN,Events.thisIndex,Instructions.started,Instructions.stopped,participantReadyResponse.keys,participantReadyResponse.rt,participantReadyResponse.started,participantReadyResponse.stopped,startWaitforTrigger,triggerResponse.keys,triggerResponse.rt,triggerResponse.started,triggerResponse.stopped,globalTimer,actualStartTime,startTimingDiff,participantResponse.keys,participantResponse.rt,participantResponse.started,participantResponse.stopped,image.started,image.stopped,fixationOutside.started,fixationOutside.stopped,fixationResponse.started,fixationResponse.stopped,fixationInside.started,fixationInside.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,21.58803600000101,None,4,4.250004900000931,21.58803600000101,None,,,,,,,,,,,,,,,,,,,,,004,P004,2025_Jan_18_1400,ConditionRich,2021.2.3,59.92390862132042,
,,,,,,,,,,,,,,,,,,25.843450000000303,5,13.12158030000137,25.85642590000134,None,,,,,,,,,,,,,,,,004,P004,2025_Jan_18_1400,ConditionRich,2021.2.3,59.92390862132042,
0.0,4.0,0,0.0,Stimuli/Blank.png,0,0.0,0.0,0,0,0,0,,,,,,,,,,,,38.98825339999894,0.028130700000474462,0.028130700000474462,5,3.943537400002242,39.03468110000176,None,39.03468110000176,None,39.03468110000176,None,39.03468110000176,39.03468110000176,39.03468110000176,None,004,P004,2025_Jan_18_1400,ConditionRich,2021.2.3,59.92390862132042,
4.0,4.75,1,0.75,Stimuli/P004/sun_adgmtzznutwlescq.jpg,0,0.0,0.0,0,1,1,1,,,,,,,,,,,,,4.0203159999982745,0.020315999998274492,None,,43.0218051999982,43.0218051999982,43.0218051999982,43.0218051999982,43.0218051999982,43.0218051999982,43.0218051999982,43.0218051999982,43.0218051999982,43.0218051999982,004,P004,2025_Jan_18_1400,ConditionRich,2021.2.3,59.92390862132042,
4.75,8.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,2,2,2,,,,,,,,,,,,,4.753930599999876,0.003930599999875994,5,3.205703399999038,43.772586399998545,43.772586399998545,43.772586399998545,43.772586399998545,43.772586399998545,43.772586399998545,43.772586399998545,43.772586399998545,43.772586399998545,43.772586399998545,004,P004,2025_Jan_18_1400,ConditionRich,2021.2.3,59.92390862132042,
8.0,8.75,23,0.75,Stimuli/P004/things_butterfly_02s.jpg,0,0.0,0.0,0,3,3,3,,,,,,,,,,,,,8.02254449999964,0.02254449999963981,None,,47.025049700001546,47.025049700001546,47.025049700001546,47.025049700001546,47.025049700001546,47.025049700001546,47.025049700001546,47.025049700001546,47.025049700001546,47.025049700001546,004,P004,2025_Jan_18_1400,ConditionRich,2021.2.3,59.92390862132042,
8.75,12.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,4,4,4,,,,,,,,,,,,,8.756512699997984,0.006512699997983873,5,3.2189810999989277,47.75908640000125,47.75908640000125,47.75908640000125,47.75908640000125,47.75908640000125,47.75908640000125,47.75908640000125,47.75908640000125,47.75908640000125,47.75908640000125,004,P004,2025_Jan_18_1400,ConditionRich,2021.2.3,59.92390862132042,
12.0,12.75,14,0.75,Stimuli/P004/sun_bhhtrmwvoadbfucw.jpg,0,0.0,0.0,0,5,5,5,,,,,,,,,,,,,12.009468399999605,0.009468399999605026,None,,51.028587799999514,51.028587799999514,51.028587799999514,51.028587799999514,51.028587799999514,51.028587799999514,51.028587799999514,51.028587799999514,51.028587799999514,51.028587799999514,004,P004,2025_Jan_18_1400,ConditionRich,2021.2.3,59.92390862132042,
12.75,16.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,6,6,6,,,,,,,,,,,,,12.777175600000191,0.02717560000019148,5,3.198825899999065,51.77924999999959,51.77924999999959,51.77924999999959,51.77924999999959,51.77924999999959,51.77924999999959,51.77924999999959,51.77924999999959,51.77924999999959,51.77924999999959,004,P004,2025_Jan_18_1400,ConditionRich,2021.2.3,59.92390862132042,
16.0,16.75,21,0.75,Stimuli/P004/things_baby_02s.jpg,0,0.0,0.0,0,7,7,7,,,,,,,,,,,,,16.013374199999816,0.013374199999816483,None,,55.015425000001414,55.015425000001414,55.015425000001414,55.015425000001414,55.015425000001414,55.015425000001414,55.015425000001414,55.015425000001414,55.015425000001414,55.015425000001414,004,P004,2025_Jan_18_1400,ConditionRich,2021.2.3,59.92390862132042,
16.75,20.0,41,0.0,Stimuli/Blank.png,1,2.25,3.0,0,8,8,8,,,,,,,,,,,,,16.76351589999831,0.013515899998310488,4,2.648011699999188,55.766076100000646,55.766076100000646,55.766076100000646,55.766076100000646,55.766076100000646,55.766076100000646,58.00141649999932,58.75204020000092,55.766076100000646,55.766076100000646,004,P004,2025_Jan_18_1400,ConditionRich,2021.2.3,59.92390862132042,
20.0,20.75,8,0.75,Stimuli/P004/sun_asxkyzleyfgbqfrs.jpg,0,0.0,0.0,0,9,9,9,,,,,,,,,,,,,20.00262239999938,0.0026223999993817415,None,,59.018911499999376,59.018911499999376,59.018911499999376,59.018911499999376,59.018911499999376,59.018911499999376,59.018911499999376,59.018911499999376,59.018911499999376,59.018911499999376,004,P004,2025_Jan_18_1400,ConditionRich,2021.2.3,59.92390862132042,
20.75,24.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,10,10,10,,,,,,,,,,,,,20.76770100000067,0.01770100000067032,5,1.2083496000013838,59.769611100000475,59.769611100000475,59.769611100000475,59.769611100000475,59.769611100000475,59.769611100000475,59.769611100000475,59.769611100000475,59.769611100000475,59.769611100000475,004,P004,2025_Jan_18_1400,ConditionRich,2021.2.3,59.92390862132042,
24.0,24.75,40,0.75,Stimuli/P004/things_woman_02s.jpg,0,0.0,0.0,0,11,11,11,,,,,,,,,,,,,24.00354139999763,0.0035413999976299237,None,,63.005793399999675,63.005793399999675,63.005793399999675,63.005793399999675,63.005793399999675,63.005793399999675,63.005793399999675,63.005793399999675,63.005793399999675,63.005793399999675,004,P004,2025_Jan_18_1400,ConditionRich,2021.2.3,59.92390862132042,
24.75,28.0,41,0.0,Stimuli/Blank.png,1,0.25,1.0,0,12,12,12,,,,,,,,,,,,,24.75453369999741,0.0045336999974097125,5,1.2215388999975403,63.756445999999414,63.756445999999414,63.756445999999414,63.756445999999414,63.756445999999414,63.756445999999414,63.98998019999999,64.74068500000067,63.756445999999414,63.756445999999414,004,P004,2025_Jan_18_1400,ConditionRich,2021.2.3,59.92390862132042,
28.0,28.75,29,0.75,Stimuli/P004/things_mat_02s.jpg,0,0.0,0.0,0,13,13,13,,,,,,,,,,,,,28.00728639999943,0.007286399999429705,None,,67.00930339999832,67.00930339999832,67.00930339999832,67.00930339999832,67.00930339999832,67.00930339999832,67.00930339999832,67.00930339999832,67.00930339999832,67.00930339999832,004,P004,2025_Jan_18_1400,ConditionRich,2021.2.3,59.92390862132042,
28.75,32.0,41,0.0,Stimuli/Blank.png,1,1.25,2.0,0,14,14,14,,,,,,,,,,,,,28.75788829999874,0.007888299998739967,5,3.2179107000010845,67.75997339999958,67.75997339999958,67.75997339999958,67.75997339999958,67.75997339999958,67.75997339999958,68.99439899999925,69.74504719999823,67.75997339999958,67.75997339999958,004,P004,2025_Jan_18_1400,ConditionRich,2021.2.3,59.92390862132042,
32.0,32.75,34,0.75,Stimuli/P004/things_roll_02s.jpg,0,0.0,0.0,0,15,15,15,,,,,,,,,,,,,32.010928600000625,0.01092860000062501,None,,71.01283550000153,71.01283550000153,71.01283550000153,71.01283550000153,71.01283550000153,71.01283550000153,71.01283550000153,71.01283550000153,71.01283550000153,71.01283550000153,004,P004,2025_Jan_18_1400,ConditionRich,2021.2.3,59.92390862132042,
32.75,36.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,16,16,16,,,,,,,,,,,,,32.7607394000006,0.010739400000602473,5,3.214314699998795,71.76355770000009,71.76355770000009,71.76355770000009,71.76355770000009,71.76355770000009,71.76355770000009,71.76355770000009,71.76355770000009,71.76355770000009,71.76355770000009,004,P004,2025_Jan_18_1400,ConditionRich,2021.2.3,59.92390862132042,
36.0,36.75,2,0.75,Stimuli/P004/sun_afijjzyziczoqdhz.jpg,1,0.0,0.75,0,17,17,17,,,,,,,,,,,,,36.01372309999715,0.013723099997150712,4,0.4716121999990719,75.01635650000026,75.01635650000026,75.01635650000026,75.01635650000026,75.01635650000026,75.01635650000026,75.01635650000026,75.7503383000003,75.01635650000026,75.01635650000026,004,P004,2025_Jan_18_1400,ConditionRich,2021.2.3,59.92390862132042,
36.75,40.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,18,18,18,,,,,,,,,,,,,36.76485390000016,0.014853900000161957,5,1.2108561000022746,75.76701220000177,75.76701220000177,75.76701220000177,75.76701220000177,75.76701220000177,75.76701220000177,75.76701220000177,75.76701220000177,75.76701220000177,75.76701220000177,004,P004,2025_Jan_18_1400,ConditionRich,2021.2.3,59.92390862132042,
40.0,40.75,37,0.75,Stimuli/P004/things_ski_lift_02s.jpg,0,0.0,0.0,0,19,19,19,,,,,,,,,,,,,40.001945399999386,0.0019453999993856996,None,,79.01988219999839,79.01988219999839,79.01988219999839,79.01988219999839,79.01988219999839,79.01988219999839,79.01988219999839,79.01988219999839,79.01988219999839,79.01988219999839,004,P004,2025_Jan_18_1400,ConditionRich,2021.2.3,59.92390862132042,
40.75,44.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,20,20,20,,,,,,,,,,,,,40.7685313999973,0.01853139999730047,5,1.2073307000027853,79.77054169999974,79.77054169999974,79.77054169999974,79.77054169999974,79.77054169999974,79.77054169999974,79.77054169999974,79.77054169999974,79.77054169999974,79.77054169999974,004,P004,2025_Jan_18_1400,ConditionRich,2021.2.3,59.92390862132042,
44.0,44.75,9,0.75,Stimuli/P004/sun_auqtrqkaobyprnjy.jpg,0,0.0,0.0,0,21,21,21,,,,,,,,,,,,,44.0047169999998,0.004716999999800464,None,,83.00672420000046,83.00672420000046,83.00672420000046,83.00672420000046,83.00672420000046,83.00672420000046,83.00672420000046,83.00672420000046,83.00672420000046,83.00672420000046,004,P004,2025_Jan_18_1400,ConditionRich,2021.2.3,59.92390862132042,
44.75,48.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,22,22,22,,,,,,,,,,,,,44.75751079999827,0.0075107999982719775,5,3.203817000001436,83.77407129999847,83.77407129999847,83.77407129999847,83.77407129999847,83.77407129999847,83.77407129999847,83.77407129999847,83.77407129999847,83.77407129999847,83.77407129999847,004,P004,2025_Jan_18_1400,ConditionRich,2021.2.3,59.92390862132042,
48.0,48.75,12,0.75,Stimuli/P004/sun_bcboctumoxwpdefl.jpg,0,0.0,0.0,0,23,23,23,,,,,,,,,,,,,48.0241967999973,0.024196799997298513,None,,87.04362079999919,87.04362079999919,87.04362079999919,87.04362079999919,87.04362079999919,87.04362079999919,87.04362079999919,87.04362079999919,87.04362079999919,87.04362079999919,004,P004,2025_Jan_18_1400,ConditionRich,2021.2.3,59.92390862132042,
48.75,52.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,24,24,24,,,,,,,,,,,,,48.77708269999857,0.027082699998572934,5,3.183585899998434,87.79429049999817,87.79429049999817,87.79429049999817,87.79429049999817,87.79429049999817,87.79429049999817,87.79429049999817,87.79429049999817,87.79429049999817,87.79429049999817,004,P004,2025_Jan_18_1400,ConditionRich,2021.2.3,59.92390862132042,
52.0,52.75,38,0.75,Stimuli/P004/things_slug_02s.jpg,0,0.0,0.0,0,25,25,25,,,,,,,,,,,,,52.02838079999856,0.02838079999855836,None,,91.03044819999923,91.03044819999923,91.03044819999923,91.03044819999923,91.03044819999923,91.03044819999923,91.03044819999923,91.03044819999923,91.03044819999923,91.03044819999923,004,P004,2025_Jan_18_1400,ConditionRich,2021.2.3,59.92390862132042,
52.75,56.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,26,26,26,,,,,,,,,,,,,52.76295019999816,0.012950199998158496,5,1.2135221999997157,91.76443550000113,91.76443550000113,91.76443550000113,91.76443550000113,91.76443550000113,91.76443550000113,91.76443550000113,91.76443550000113,91.76443550000113,91.76443550000113,004,P004,2025_Jan_18_1400,ConditionRich,2021.2.3,59.92390862132042,
56.0,56.75,36,0.75,Stimuli/P004/things_sea_urchin_02s.jpg,0,0.0,0.0,0,27,27,27,,,,,,,,,,,,,55.998488799999905,-0.001511200000095414,None,,95.0006171999994,95.0006171999994,95.0006171999994,95.0006171999994,95.0006171999994,95.0006171999994,95.0006171999994,95.0006171999994,95.0006171999994,95.0006171999994,004,P004,2025_Jan_18_1400,ConditionRich,2021.2.3,59.92390862132042,
56.75,60.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,28,28,28,,,,,,,,,,,,,56.74852869999813,-0.0014713000018673483,5,1.2267288000002736,95.75127179999981,95.75127179999981,95.75127179999981,95.75127179999981,95.75127179999981,95.75127179999981,95.75127179999981,95.75127179999981,95.75127179999981,95.75127179999981,004,P004,2025_Jan_18_1400,ConditionRich,2021.2.3,59.92390862132042,
60.0,60.75,31,0.75,Stimuli/P004/things_pea_02s.jpg,0,0.0,0.0,0,29,29,29,,,,,,,,,,,,,60.001294300000154,0.0012943000001541805,None,,99.00416190000033,99.00416190000033,99.00416190000033,99.00416190000033,99.00416190000033,99.00416190000033,99.00416190000033,99.00416190000033,99.00416190000033,99.00416190000033,004,P004,2025_Jan_18_1400,ConditionRich,2021.2.3,59.92390862132042,
60.75,64.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,30,30,30,,,,,,,,,,,,,60.752993699999934,0.0029936999999335967,5,1.223149099998409,99.75479709999854,99.75479709999854,99.75479709999854,99.75479709999854,99.75479709999854,99.75479709999854,99.75479709999854,99.75479709999854,99.75479709999854,99.75479709999854,004,P004,2025_Jan_18_1400,ConditionRich,2021.2.3,59.92390862132042,
64.0,64.75,7,0.75,Stimuli/P004/sun_asgixjtedklbawgm.jpg,0,0.0,0.0,0,31,31,31,,,,,,,,,,,,,64.00544509999963,0.005445099999633385,None,,103.00766600000134,103.00766600000134,103.00766600000134,103.00766600000134,103.00766600000134,103.00766600000134,103.00766600000134,103.00766600000134,103.00766600000134,103.00766600000134,004,P004,2025_Jan_18_1400,ConditionRich,2021.2.3,59.92390862132042,
64.75,68.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,32,32,32,,,,,,,,,,,,,64.75851659999898,0.00851659999898402,5,3.20292469999913,103.77501199999824,103.77501199999824,103.77501199999824,103.77501199999824,103.77501199999824,103.77501199999824,103.77501199999824,103.77501199999824,103.77501199999824,103.77501199999824,004,P004,2025_Jan_18_1400,ConditionRich,2021.2.3,59.92390862132042,
