eventStartTime,eventEndTime,eventCond,imSize,imFile,responseEvent,fixRespStart,fixRespEnd,Events.thisRepN,Events.thisTrialN,Events.thisN,Events.thisIndex,Instructions.started,Instructions.stopped,participantReadyResponse.keys,participantReadyResponse.rt,participantReadyResponse.started,participantReadyResponse.stopped,startWaitforTrigger,triggerResponse.keys,triggerResponse.rt,triggerResponse.started,triggerResponse.stopped,globalTimer,actualStartTime,startTimingDiff,participantResponse.keys,participantResponse.started,participantResponse.stopped,image.started,image.stopped,fixationOutside.started,fixationOutside.stopped,fixationResponse.started,fixationResponse.stopped,fixationInside.started,fixationInside.stopped,participantResponse.rt,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,9.626969599994482,None,2,11.699126800005615,9.626969599994482,None,,,,,,,,,,,,,,,,,,,,,001,P018,2025_Mar_07_1743,ConditionRich,2021.2.3,59.93044472646077,
,,,,,,,,,,,,,,,,,,21.335475699997914,5,15.41080040000088,21.34809249999671,None,,,,,,,,,,,,,,,,001,P018,2025_Mar_07_1743,ConditionRich,2021.2.3,59.93044472646077,
0.0,4.0,0,0.0,Stimuli/Blank.png,0,0,0.0,0,0,0,0,,,,,,,,,,,,36.76396329999989,0.032668700005160645,0.032668700005160645,None,36.8116699999955,None,36.8116699999955,None,36.8116699999955,None,36.8116699999955,36.8116699999955,36.8116699999955,None,,001,P018,2025_Mar_07_1743,ConditionRich,2021.2.3,59.93044472646077,
4.0,7.75,26,0.75,Stimuli/P018/things_chandelier_09s.jpg,0,0,0.0,0,1,1,1,,,,,,,,,,,,,4.005869300002814,0.0058693000028142706,None,40.79880499999854,40.79880499999854,40.79880499999854,40.79880499999854,40.79880499999854,40.79880499999854,40.79880499999854,40.79880499999854,40.79880499999854,40.79880499999854,,001,P018,2025_Mar_07_1743,ConditionRich,2021.2.3,59.93044472646077,
7.75,8.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,2,2,2,,,,,,,,,,,,,7.775358500002767,0.02535850000276696,None,44.56883289999678,44.56883289999678,44.56883289999678,44.56883289999678,44.56883289999678,44.56883289999678,44.56883289999678,44.56883289999678,44.56883289999678,44.56883289999678,,001,P018,2025_Mar_07_1743,ConditionRich,2021.2.3,59.93044472646077,
8.0,11.75,3,0.75,Stimuli/P018/sun_acymmczhyuiimeub.jpg,0,0,0.0,0,3,3,3,,,,,,,,,,,,,8.02359090000391,0.023590900003910065,None,44.818797100000666,44.818797100000666,44.818797100000666,44.818797100000666,44.818797100000666,44.818797100000666,44.818797100000666,44.818797100000666,44.818797100000666,44.818797100000666,,001,P018,2025_Mar_07_1743,ConditionRich,2021.2.3,59.93044472646077,
11.75,12.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,4,4,4,,,,,,,,,,,,,11.77680600000167,0.026806000001670327,None,48.55622719999519,48.55622719999519,48.55622719999519,48.55622719999519,48.55622719999519,48.55622719999519,48.55622719999519,48.55622719999519,48.55622719999519,48.55622719999519,,001,P018,2025_Mar_07_1743,ConditionRich,2021.2.3,59.93044472646077,
12.0,15.75,6,0.75,Stimuli/P018/sun_atuyvunnykjurjgx.jpg,0,0,0.0,0,5,5,5,,,,,,,,,,,,,12.010490400003619,0.01049040000361856,None,48.80571839999902,48.80571839999902,48.80571839999902,48.80571839999902,48.80571839999902,48.80571839999902,48.80571839999902,48.80571839999902,48.80571839999902,48.80571839999902,,001,P018,2025_Mar_07_1743,ConditionRich,2021.2.3,59.93044472646077,
15.75,16.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,6,6,6,,,,,,,,,,,,,15.780990100000054,0.030990100000053644,None,52.558928899998136,52.558928899998136,52.558928899998136,52.558928899998136,52.558928899998136,52.558928899998136,52.558928899998136,52.558928899998136,52.558928899998136,52.558928899998136,,001,P018,2025_Mar_07_1743,ConditionRich,2021.2.3,59.93044472646077,
16.0,19.75,11,0.75,Stimuli/P018/sun_bdzxsadvniuolmio.jpg,1,1,1.75,0,7,7,7,,,,,,,,,,,,,16.014751700000488,0.0147517000004882,2,52.809175599999435,52.809175599999435,52.809175599999435,52.809175599999435,52.809175599999435,52.809175599999435,53.79335139999603,54.544017299995176,52.809175599999435,52.809175599999435,1.4357635999986087,001,P018,2025_Mar_07_1743,ConditionRich,2021.2.3,59.93044472646077,
