eventStartTime,eventEndTime,eventCond,imSize,imFile,responseEvent,fixRespStart,fixRespEnd,Events.thisRepN,Events.thisTrialN,Events.thisN,Events.thisIndex,Instructions.started,Instructions.stopped,participantReadyResponse.keys,participantReadyResponse.rt,participantReadyResponse.started,participantReadyResponse.stopped,startWaitforTrigger,triggerResponse.keys,triggerResponse.rt,triggerResponse.started,triggerResponse.stopped,globalTimer,actualStartTime,startTimingDiff,participantResponse.keys,participantResponse.rt,participantResponse.started,participantResponse.stopped,image.started,image.stopped,fixationOutside.started,fixationOutside.stopped,fixationResponse.started,fixationResponse.stopped,fixationInside.started,fixationInside.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,11.287580899996101,None,3,1.6510988000009093,11.287580899996101,None,,,,,,,,,,,,,,,,,,,,,009,P001,2025_Jan_17_1929,ConditionRich,2021.2.3,59.94186837738966,
,,,,,,,,,,,,,,,,,,12.94740169999568,5,13.320330199996533,12.960244399997464,None,,,,,,,,,,,,,,,,009,P001,2025_Jan_17_1929,ConditionRich,2021.2.3,59.94186837738966,
0.0,4.0,0,0.0,Stimuli/Blank.png,0,0,0.0,0,0,0,0,,,,,,,,,,,,26.29191059999721,0.017238399996131193,0.017238399996131193,5,1.9584513999943738,26.32208929999615,None,26.32208929999615,None,26.32208929999615,None,26.32208929999615,26.32208929999615,26.32208929999615,None,009,P001,2025_Jan_17_1929,ConditionRich,2021.2.3,59.94186837738966,
4.0,7.75,5,0.75,Stimuli/P001/sun_apwzcrxhvvnrexjh.jpg,0,0,0.0,0,1,1,1,,,,,,,,,,,,,4.0074588999996195,0.007458899999619462,5,1.9550094999940484,30.325928099999146,30.325928099999146,30.325928099999146,30.325928099999146,30.325928099999146,30.325928099999146,30.325928099999146,30.325928099999146,30.325928099999146,30.325928099999146,009,P001,2025_Jan_17_1929,ConditionRich,2021.2.3,59.94186837738966,
7.75,8.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,2,2,2,,,,,,,,,,,,,7.775331199998618,0.025331199998618104,5,0.1846441000016057,34.09596159999637,34.09596159999637,34.09596159999637,34.09596159999637,34.09596159999637,34.09596159999637,34.09596159999637,34.09596159999637,34.09596159999637,34.09596159999637,009,P001,2025_Jan_17_1929,ConditionRich,2021.2.3,59.94186837738966,
8.0,11.75,16,0.75,Stimuli/P001/sun_biqyomkjbujnppuf.jpg,0,0,0.0,0,3,3,3,,,,,,,,,,,,,8.02578530000028,0.025785300000279676,5,1.9348274000003585,34.34585099999822,34.34585099999822,34.34585099999822,34.34585099999822,34.34585099999822,34.34585099999822,34.34585099999822,34.34585099999822,34.34585099999822,34.34585099999822,009,P001,2025_Jan_17_1929,ConditionRich,2021.2.3,59.94186837738966,
11.75,12.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,4,4,4,,,,,,,,,,,,,11.776935000001686,0.026935000001685694,5,0.198068499994406,38.08249399999477,38.08249399999477,38.08249399999477,38.08249399999477,38.08249399999477,38.08249399999477,38.08249399999477,38.08249399999477,38.08249399999477,38.08249399999477,009,P001,2025_Jan_17_1929,ConditionRich,2021.2.3,59.94186837738966,
12.0,15.75,2,0.75,Stimuli/P001/sun_akmxsxepquhynflp.jpg,1,2,2.75,0,5,5,5,,,,,,,,,,,,,12.00970889999735,0.009708899997349363,3,2.4816858999984106,38.3160024999961,38.3160024999961,38.3160024999961,38.3160024999961,38.3160024999961,38.3160024999961,40.30119679999916,41.05182529999729,38.3160024999961,38.3160024999961,009,P001,2025_Jan_17_1929,ConditionRich,2021.2.3,59.94186837738966,
15.75,16.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,6,6,6,,,,,,,,,,,,,15.76294439999765,0.01294439999765018,5,0.21135369999683462,42.06938349999837,42.06938349999837,42.06938349999837,42.06938349999837,42.06938349999837,42.06938349999837,42.06938349999837,42.06938349999837,42.06938349999837,42.06938349999837,009,P001,2025_Jan_17_1929,ConditionRich,2021.2.3,59.94186837738966,
16.0,19.75,39,0.75,Stimuli/P001/things_woman_01b.jpg,0,0,0.0,0,7,7,7,,,,,,,,,,,,,16.012959799998498,0.012959799998498056,5,1.961162699997658,42.31956799999898,42.31956799999898,42.31956799999898,42.31956799999898,42.31956799999898,42.31956799999898,42.31956799999898,42.31956799999898,42.31956799999898,42.31956799999898,009,P001,2025_Jan_17_1929,ConditionRich,2021.2.3,59.94186837738966,
19.75,20.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,8,8,8,,,,,,,,,,,,,19.75040959999751,0.0004095999975106679,None,,46.05620479999925,46.05620479999925,46.05620479999925,46.05620479999925,46.05620479999925,46.05620479999925,46.05620479999925,46.05620479999925,46.05620479999925,46.05620479999925,009,P001,2025_Jan_17_1929,ConditionRich,2021.2.3,59.94186837738966,
20.0,23.75,18,0.75,Stimuli/P001/sun_bzjegfvyrvqtunza.jpg,0,0,0.0,0,9,9,9,,,,,,,,,,,,,20.0002028999952,0.00020289999520173296,5,1.9741491999957361,46.30642209999496,46.30642209999496,46.30642209999496,46.30642209999496,46.30642209999496,46.30642209999496,46.30642209999496,46.30642209999496,46.30642209999496,46.30642209999496,009,P001,2025_Jan_17_1929,ConditionRich,2021.2.3,59.94186837738966,
23.75,24.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,10,10,10,,,,,,,,,,,,,23.753806399996392,0.003806399996392429,None,,50.059735299997556,50.059735299997556,50.059735299997556,50.059735299997556,50.059735299997556,50.059735299997556,50.059735299997556,50.059735299997556,50.059735299997556,50.059735299997556,009,P001,2025_Jan_17_1929,ConditionRich,2021.2.3,59.94186837738966,
24.0,27.75,13,0.75,Stimuli/P001/sun_bfdmlbkyioxnkodb.jpg,0,0,0.0,0,11,11,11,,,,,,,,,,,,,24.003940099995816,0.0039400999958161265,5,1.9705513000008068,50.3099596999964,50.3099596999964,50.3099596999964,50.3099596999964,50.3099596999964,50.3099596999964,50.3099596999964,50.3099596999964,50.3099596999964,50.3099596999964,009,P001,2025_Jan_17_1929,ConditionRich,2021.2.3,59.94186837738966,
27.75,28.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,12,12,12,,,,,,,,,,,,,27.759785099995497,0.009785099995497148,5,0.20058309999876656,54.079959199996665,54.079959199996665,54.079959199996665,54.079959199996665,54.079959199996665,54.079959199996665,54.079959199996665,54.079959199996665,54.079959199996665,54.079959199996665,009,P001,2025_Jan_17_1929,ConditionRich,2021.2.3,59.94186837738966,
28.0,31.75,35,0.75,Stimuli/P001/things_pepperoni_01b.jpg,0,0,0.0,0,13,13,13,,,,,,,,,,,,,28.02507460000197,0.025074600001971703,5,1.9336543000026722,54.346875700000965,54.346875700000965,54.346875700000965,54.346875700000965,54.346875700000965,54.346875700000965,54.346875700000965,54.346875700000965,54.346875700000965,54.346875700000965,009,P001,2025_Jan_17_1929,ConditionRich,2021.2.3,59.94186837738966,
