eventStartTime,eventEndTime,eventCond,imSize,imFile,responseEvent,fixRespStart,fixRespEnd,Events.thisRepN,Events.thisTrialN,Events.thisN,Events.thisIndex,Instructions.started,Instructions.stopped,participantReadyResponse.keys,participantReadyResponse.rt,participantReadyResponse.started,participantReadyResponse.stopped,startWaitforTrigger,triggerResponse.keys,triggerResponse.rt,triggerResponse.started,triggerResponse.stopped,globalTimer,actualStartTime,startTimingDiff,participantResponse.keys,participantResponse.started,participantResponse.stopped,image.started,image.stopped,fixationOutside.started,fixationOutside.stopped,fixationResponse.started,fixationResponse.stopped,fixationInside.started,fixationInside.stopped,participantResponse.rt,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,10.80017029999999,None,1,21.953332899999623,10.80017029999999,None,,,,,,,,,,,,,,,,,,,,,007,P021,2025_May_08_1231,ConditionRich,2021.2.3,59.932743475418526,
,,,,,,,,,,,,,,,,,,32.760545200000706,5,20.662882499999796,32.77463590000025,None,,,,,,,,,,,,,,,,007,P021,2025_May_08_1231,ConditionRich,2021.2.3,59.932743475418526,
0.0,4.0,0,0.0,Stimuli/Blank.png,0,0,0.0,0,0,0,0,,,,,,,,,,,,53.44639310000002,0.027147200000399607,0.027147200000399607,None,53.49294180000015,None,53.49294180000015,None,53.49294180000015,None,53.49294180000015,53.49294180000015,53.49294180000015,None,,007,P021,2025_May_08_1231,ConditionRich,2021.2.3,59.932743475418526,
4.0,7.75,14,0.75,Stimuli/P009/sun_blaqxdebghixzyyw.jpg,0,0,0.0,0,1,1,1,,,,,,,,,,,,,4.019377900000109,0.01937790000010864,None,57.49675000000025,57.49675000000025,57.49675000000025,57.49675000000025,57.49675000000025,57.49675000000025,57.49675000000025,57.49675000000025,57.49675000000025,57.49675000000025,,007,P021,2025_May_08_1231,ConditionRich,2021.2.3,59.932743475418526,
7.75,8.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,2,2,2,,,,,,,,,,,,,7.773235699999532,0.02323569999953179,None,61.2334922,61.2334922,61.2334922,61.2334922,61.2334922,61.2334922,61.2334922,61.2334922,61.2334922,61.2334922,,007,P021,2025_May_08_1231,ConditionRich,2021.2.3,59.932743475418526,
8.0,11.75,19,0.75,Stimuli/P009/sun_bwvfnogmotsvhofs.jpg,0,0,0.0,0,3,3,3,,,,,,,,,,,,,8.007228399999804,0.007228399999803514,None,61.48333510000066,61.48333510000066,61.48333510000066,61.48333510000066,61.48333510000066,61.48333510000066,61.48333510000066,61.48333510000066,61.48333510000066,61.48333510000066,,007,P021,2025_May_08_1231,ConditionRich,2021.2.3,59.932743475418526,
11.75,12.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,4,4,4,,,,,,,,,,,,,11.775840999999673,0.02584099999967293,None,65.23664970000027,65.23664970000027,65.23664970000027,65.23664970000027,65.23664970000027,65.23664970000027,65.23664970000027,65.23664970000027,65.23664970000027,65.23664970000027,,007,P021,2025_May_08_1231,ConditionRich,2021.2.3,59.932743475418526,
12.0,15.75,26,0.75,Stimuli/P009/things_cookie_sheet_05s.jpg,0,0,0.0,0,5,5,5,,,,,,,,,,,,,12.009811199999604,0.00981119999960356,None,65.48683650000021,65.48683650000021,65.48683650000021,65.48683650000021,65.48683650000021,65.48683650000021,65.48683650000021,65.48683650000021,65.48683650000021,65.48683650000021,,007,P021,2025_May_08_1231,ConditionRich,2021.2.3,59.932743475418526,
15.75,16.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,6,6,6,,,,,,,,,,,,,15.779222699999991,0.029222699999991164,None,69.24018310000065,69.24018310000065,69.24018310000065,69.24018310000065,69.24018310000065,69.24018310000065,69.24018310000065,69.24018310000065,69.24018310000065,69.24018310000065,,007,P021,2025_May_08_1231,ConditionRich,2021.2.3,59.932743475418526,
16.0,19.75,22,0.75,Stimuli/P009/things_butterfly_05s.jpg,0,0,0.0,0,7,7,7,,,,,,,,,,,,,16.013241800000287,0.013241800000287185,None,69.47372650000034,69.47372650000034,69.47372650000034,69.47372650000034,69.47372650000034,69.47372650000034,69.47372650000034,69.47372650000034,69.47372650000034,69.47372650000034,,007,P021,2025_May_08_1231,ConditionRich,2021.2.3,59.932743475418526,
19.75,20.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,8,8,8,,,,,,,,,,,,,19.74945949999983,-0.000540500000170141,None,73.21035780000057,73.21035780000057,73.21035780000057,73.21035780000057,73.21035780000057,73.21035780000057,73.21035780000057,73.21035780000057,73.21035780000057,73.21035780000057,,007,P021,2025_May_08_1231,ConditionRich,2021.2.3,59.932743475418526,
20.0,23.75,11,0.75,Stimuli/P009/sun_bfyvfqiimvdaxlqn.jpg,0,0,0.0,0,9,9,9,,,,,,,,,,,,,19.999615099999573,-0.000384900000426569,None,73.46058720000019,73.46058720000019,73.46058720000019,73.46058720000019,73.46058720000019,73.46058720000019,73.46058720000019,73.46058720000019,73.46058720000019,73.46058720000019,,007,P021,2025_May_08_1231,ConditionRich,2021.2.3,59.932743475418526,
23.75,24.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,10,10,10,,,,,,,,,,,,,23.75321879999956,0.0032187999995585415,None,77.21387490000052,77.21387490000052,77.21387490000052,77.21387490000052,77.21387490000052,77.21387490000052,77.21387490000052,77.21387490000052,77.21387490000052,77.21387490000052,,007,P021,2025_May_08_1231,ConditionRich,2021.2.3,59.932743475418526,
