eventStartTime,eventEndTime,eventCond,imSize,imFile,responseEvent,fixRespStart,fixRespEnd,Events.thisRepN,Events.thisTrialN,Events.thisN,Events.thisIndex,Instructions.started,Instructions.stopped,participantReadyResponse.keys,participantReadyResponse.rt,participantReadyResponse.started,participantReadyResponse.stopped,startWaitforTrigger,triggerResponse.keys,triggerResponse.rt,triggerResponse.started,triggerResponse.stopped,globalTimer,actualStartTime,startTimingDiff,participantResponse.keys,participantResponse.started,participantResponse.stopped,image.started,image.stopped,fixationOutside.started,fixationOutside.stopped,fixationResponse.started,fixationResponse.stopped,fixationInside.started,fixationInside.stopped,participantResponse.rt,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,15.086201300000539,None,1,3.531254399997124,15.086201300000539,None,,,,,,,,,,,,,,,,,,,,,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
,,,,,,,,,,,,,,,,,,18.634542100000544,5,14.721940299998096,18.647847599997476,None,,,,,,,,,,,,,,,,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
0.0,4.0,0,0.0,Stimuli/Blank.png,0,0,0.0,0,0,0,0,,,,,,,,,,,,33.38196049999533,0.027614899998297915,0.027614899998297915,None,33.42760459999408,None,33.42760459999408,None,33.42760459999408,None,33.42760459999408,33.42760459999408,33.42760459999408,None,,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
4.0,7.75,29,0.75,Stimuli/P016/things_mouse1_08s.jpg,0,0,0.0,0,1,1,1,,,,,,,,,,,,,4.023086799999874,0.02308679999987362,None,37.43136289999529,37.43136289999529,37.43136289999529,37.43136289999529,37.43136289999529,37.43136289999529,37.43136289999529,37.43136289999529,37.43136289999529,37.43136289999529,,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
7.75,8.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,2,2,2,,,,,,,,,,,,,7.771884900001169,0.021884900001168717,None,41.16803449999861,41.16803449999861,41.16803449999861,41.16803449999861,41.16803449999861,41.16803449999861,41.16803449999861,41.16803449999861,41.16803449999861,41.16803449999861,,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
8.0,11.75,38,0.75,Stimuli/P016/things_trumpet_08s.jpg,0,0,0.0,0,3,3,3,,,,,,,,,,,,,8.0049072000038,0.004907200003799517,None,41.40130800000043,41.40130800000043,41.40130800000043,41.40130800000043,41.40130800000043,41.40130800000043,41.40130800000043,41.40130800000043,41.40130800000043,41.40130800000043,,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
11.75,12.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,4,4,4,,,,,,,,,,,,,11.760873100000026,0.01087310000002617,None,45.17130499999621,45.17130499999621,45.17130499999621,45.17130499999621,45.17130499999621,45.17130499999621,45.17130499999621,45.17130499999621,45.17130499999621,45.17130499999621,,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
12.0,15.75,4,0.75,Stimuli/P016/sun_aiwuqxdqzftsfyeg.jpg,0,0,0.0,0,5,5,5,,,,,,,,,,,,,12.025046800001292,0.025046800001291558,None,45.421529599996575,45.421529599996575,45.421529599996575,45.421529599996575,45.421529599996575,45.421529599996575,45.421529599996575,45.421529599996575,45.421529599996575,45.421529599996575,,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
15.75,16.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,6,6,6,,,,,,,,,,,,,15.76169050000317,0.01169050000316929,None,49.15817619999871,49.15817619999871,49.15817619999871,49.15817619999871,49.15817619999871,49.15817619999871,49.15817619999871,49.15817619999871,49.15817619999871,49.15817619999871,,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
16.0,19.75,28,0.75,Stimuli/P016/things_latte_08s.jpg,0,0,0.0,0,7,7,7,,,,,,,,,,,,,16.011798600004113,0.011798600004112814,None,49.40837759999704,49.40837759999704,49.40837759999704,49.40837759999704,49.40837759999704,49.40837759999704,49.40837759999704,49.40837759999704,49.40837759999704,49.40837759999704,,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
19.75,20.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,8,8,8,,,,,,,,,,,,,19.766435500001535,0.01643550000153482,None,53.16170279999642,53.16170279999642,53.16170279999642,53.16170279999642,53.16170279999642,53.16170279999642,53.16170279999642,53.16170279999642,53.16170279999642,53.16170279999642,,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
20.0,23.75,9,0.75,Stimuli/P016/sun_bbdgftzhpkaklkll.jpg,0,0,0.0,0,9,9,9,,,,,,,,,,,,,19.998734200002218,-0.001265799997781869,None,53.41208370000095,53.41208370000095,53.41208370000095,53.41208370000095,53.41208370000095,53.41208370000095,53.41208370000095,53.41208370000095,53.41208370000095,53.41208370000095,,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
23.75,24.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,10,10,10,,,,,,,,,,,,,23.77107409999735,0.02107409999734955,None,57.18193030000111,57.18193030000111,57.18193030000111,57.18193030000111,57.18193030000111,57.18193030000111,57.18193030000111,57.18193030000111,57.18193030000111,57.18193030000111,,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
24.0,27.75,17,0.75,Stimuli/P016/sun_bxhbltvqnpaciuzt.jpg,1,3,3.75,0,11,11,11,,,,,,,,,,,,,24.021907599999395,0.021907599999394733,1,57.432140599994455,57.432140599994455,57.432140599994455,57.432140599994455,57.432140599994455,57.432140599994455,60.41812650000065,None,57.432140599994455,57.432140599994455,3.4242745000010473,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
27.75,28.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,12,12,12,,,,,,,,,,,,,27.772666400000162,0.022666400000161957,None,61.168826099994476,61.168826099994476,61.168826099994476,61.168826099994476,61.168826099994476,61.168826099994476,61.168826099994476,61.168826099994476,61.168826099994476,61.168826099994476,,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
28.0,31.75,25,0.75,Stimuli/P016/things_deer_08s.jpg,0,0,0.0,0,13,13,13,,,,,,,,,,,,,28.005742200002715,0.005742200002714526,None,61.402322999994794,61.402322999994794,61.402322999994794,61.402322999994794,61.402322999994794,61.402322999994794,61.402322999994794,61.402322999994794,61.402322999994794,61.402322999994794,,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
31.75,32.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,14,14,14,,,,,,,,,,,,,31.762159099998826,0.012159099998825695,None,65.17233199999464,65.17233199999464,65.17233199999464,65.17233199999464,65.17233199999464,65.17233199999464,65.17233199999464,65.17233199999464,65.17233199999464,65.17233199999464,,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
32.0,35.75,34,0.75,Stimuli/P016/things_shower_cap_08s.jpg,1,3,3.75,0,15,15,15,,,,,,,,,,,,,32.025961699997424,0.025961699997424148,1,65.42254649999813,65.42254649999813,65.42254649999813,65.42254649999813,65.42254649999813,65.42254649999813,68.40854789999867,None,65.42254649999813,65.42254649999813,3.547995199995057,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
35.75,36.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,16,16,16,,,,,,,,,,,,,35.76428300000407,0.014283000004070345,None,69.15918160000001,69.15918160000001,69.15918160000001,69.15918160000001,69.15918160000001,69.15918160000001,69.15918160000001,69.15918160000001,69.15918160000001,69.15918160000001,,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
36.0,39.75,30,0.75,Stimuli/P016/things_ottoman_08s.jpg,0,0,0.0,0,17,17,17,,,,,,,,,,,,,36.01370070000121,0.013700700001209043,None,69.42607739999949,69.42607739999949,69.42607739999949,69.42607739999949,69.42607739999949,69.42607739999949,69.42607739999949,69.42607739999949,69.42607739999949,69.42607739999949,,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
39.75,40.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,18,18,18,,,,,,,,,,,,,39.76680669999769,0.016806699997687247,None,73.16271779999806,73.16271779999806,73.16271779999806,73.16271779999806,73.16271779999806,73.16271779999806,73.16271779999806,73.16271779999806,73.16271779999806,73.16271779999806,,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
40.0,43.75,23,0.75,Stimuli/P016/things_boy_08s.jpg,0,0,0.0,0,19,19,19,,,,,,,,,,,,,40.000408799998695,0.0004087999986950308,None,73.39626080000016,73.39626080000016,73.39626080000016,73.39626080000016,73.39626080000016,73.39626080000016,73.39626080000016,73.39626080000016,73.39626080000016,73.39626080000016,,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
43.75,44.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,20,20,20,,,,,,,,,,,,,43.75311789999978,0.0031178999997791834,None,77.14957799999684,77.14957799999684,77.14957799999684,77.14957799999684,77.14957799999684,77.14957799999684,77.14957799999684,77.14957799999684,77.14957799999684,77.14957799999684,,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
44.0,47.75,2,0.75,Stimuli/P016/sun_agzfkftryitnqpxc.jpg,0,0,0.0,0,21,21,21,,,,,,,,,,,,,44.00653220000095,0.006532200000947341,None,77.41647269999521,77.41647269999521,77.41647269999521,77.41647269999521,77.41647269999521,77.41647269999521,77.41647269999521,77.41647269999521,77.41647269999521,77.41647269999521,,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
47.75,48.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,22,22,22,,,,,,,,,,,,,47.77314379999734,0.023143799997342285,None,81.16989309999917,81.16989309999917,81.16989309999917,81.16989309999917,81.16989309999917,81.16989309999917,81.16989309999917,81.16989309999917,81.16989309999917,81.16989309999917,,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
48.0,51.75,22,0.75,Stimuli/P016/things_baby_08s.jpg,0,0,0.0,0,23,23,23,,,,,,,,,,,,,48.007597100004205,0.007597100004204549,None,81.42002659999707,81.42002659999707,81.42002659999707,81.42002659999707,81.42002659999707,81.42002659999707,81.42002659999707,81.42002659999707,81.42002659999707,81.42002659999707,,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
51.75,52.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,24,24,24,,,,,,,,,,,,,51.777725400002964,0.027725400002964307,None,85.1733477999951,85.1733477999951,85.1733477999951,85.1733477999951,85.1733477999951,85.1733477999951,85.1733477999951,85.1733477999951,85.1733477999951,85.1733477999951,,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
52.0,55.75,24,0.75,Stimuli/P016/things_bunkbed_08s.jpg,1,1,1.75,0,25,25,25,,,,,,,,,,,,,52.01104209999903,0.011042099999031052,4,85.40687210000033,85.40687210000033,85.40687210000033,85.40687210000033,85.40687210000033,85.40687210000033,86.39107929999591,87.14174259999709,85.40687210000033,85.40687210000033,2.519686500003445,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
55.75,56.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,26,26,26,,,,,,,,,,,,,55.76391890000377,0.01391890000377316,None,89.16033009999956,89.16033009999956,89.16033009999956,89.16033009999956,89.16033009999956,89.16033009999956,89.16033009999956,89.16033009999956,89.16033009999956,89.16033009999956,,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
56.0,59.75,33,0.75,Stimuli/P016/things_raccoon_08n.jpg,1,0,0.75,0,27,27,27,,,,,,,,,,,,,56.01548030000413,0.015480300004128367,1,89.42710219999572,89.42710219999572,89.42710219999572,89.42710219999572,89.42710219999572,89.42710219999572,89.42710219999572,90.14443699999538,89.42710219999572,89.42710219999572,0.6243890999976429,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
59.75,60.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,28,28,28,,,,,,,,,,,,,59.76813940000284,0.018139400002837647,None,93.16370359999564,93.16370359999564,93.16370359999564,93.16370359999564,93.16370359999564,93.16370359999564,93.16370359999564,93.16370359999564,93.16370359999564,93.16370359999564,,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
60.0,63.75,16,0.75,Stimuli/P016/sun_bwhuwxazfqwuqhik.jpg,0,0,0.0,0,29,29,29,,,,,,,,,,,,,60.00169040000037,0.0016904000003705733,None,93.39726710000105,93.39726710000105,93.39726710000105,93.39726710000105,93.39726710000105,93.39726710000105,93.39726710000105,93.39726710000105,93.39726710000105,93.39726710000105,,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
63.75,64.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,30,30,30,,,,,,,,,,,,,63.75714080000034,0.007140800000343006,None,97.16727489999903,97.16727489999903,97.16727489999903,97.16727489999903,97.16727489999903,97.16727489999903,97.16727489999903,97.16727489999903,97.16727489999903,97.16727489999903,,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
64.0,67.75,1,0.75,Stimuli/P016/sun_aacpzgqrortyhyss.jpg,0,0,0.0,0,31,31,31,,,,,,,,,,,,,64.02204999999958,0.022049999999580905,None,97.43422519999876,97.43422519999876,97.43422519999876,97.43422519999876,97.43422519999876,97.43422519999876,97.43422519999876,97.43422519999876,97.43422519999876,97.43422519999876,,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
67.75,68.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,32,32,32,,,,,,,,,,,,,67.77715529999841,0.027155299998412374,None,101.18749979999848,101.18749979999848,101.18749979999848,101.18749979999848,101.18749979999848,101.18749979999848,101.18749979999848,101.18749979999848,101.18749979999848,101.18749979999848,,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
68.0,71.75,14,0.75,Stimuli/P016/sun_bpvmkbyglkraoxhh.jpg,0,0,0.0,0,33,33,33,,,,,,,,,,,,,68.0246330000009,0.02463300000090385,None,101.42103359999601,101.42103359999601,101.42103359999601,101.42103359999601,101.42103359999601,101.42103359999601,101.42103359999601,101.42103359999601,101.42103359999601,101.42103359999601,,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
71.75,72.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,34,34,34,,,,,,,,,,,,,71.76182870000048,0.01182870000047842,None,105.15769,105.15769,105.15769,105.15769,105.15769,105.15769,105.15769,105.15769,105.15769,105.15769,,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
72.0,75.75,20,0.75,Stimuli/P016/sun_bzmxulijbnmshodq.jpg,1,0,0.75,0,35,35,35,,,,,,,,,,,,,72.01202960000228,0.01202960000227904,1,105.40789969999605,105.40789969999605,105.40789969999605,105.40789969999605,105.40789969999605,105.40789969999605,105.40789969999605,106.1418749000004,105.40789969999605,105.40789969999605,0.4515991000007489,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
75.75,76.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,36,36,36,,,,,,,,,,,,,75.76556710000295,0.015567100002954248,None,109.16121439999552,109.16121439999552,109.16121439999552,109.16121439999552,109.16121439999552,109.16121439999552,109.16121439999552,109.16121439999552,109.16121439999552,109.16121439999552,,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
76.0,79.75,21,0.75,Stimuli/P016/things_arch_08s.jpg,0,0,0.0,0,37,37,37,,,,,,,,,,,,,75.99822999999742,-0.0017700000025797635,None,109.41145020000113,109.41145020000113,109.41145020000113,109.41145020000113,109.41145020000113,109.41145020000113,109.41145020000113,109.41145020000113,109.41145020000113,109.41145020000113,,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
79.75,80.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,38,38,38,,,,,,,,,,,,,79.77097279999725,0.020972799997252878,None,113.18138180000096,113.18138180000096,113.18138180000096,113.18138180000096,113.18138180000096,113.18138180000096,113.18138180000096,113.18138180000096,113.18138180000096,113.18138180000096,,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
80.0,83.75,37,0.75,Stimuli/P016/things_swizzle_stick_08s.jpg,0,0,0.0,0,39,39,39,,,,,,,,,,,,,80.02095089999784,0.020950899997842498,None,113.43169359999592,113.43169359999592,113.43169359999592,113.43169359999592,113.43169359999592,113.43169359999592,113.43169359999592,113.43169359999592,113.43169359999592,113.43169359999592,,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
83.75,84.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,40,40,40,,,,,,,,,,,,,83.77242269999988,0.022422699999879114,None,117.16829249999864,117.16829249999864,117.16829249999864,117.16829249999864,117.16829249999864,117.16829249999864,117.16829249999864,117.16829249999864,117.16829249999864,117.16829249999864,,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
84.0,100.0,0,0.0,Stimuli/Blank.png,1,13,13.75,0,41,41,41,,,,,,,,,,,,,84.00543319999997,0.005433199999970384,1,117.40184579999914,117.40184579999914,117.40184579999914,117.40184579999914,117.40184579999914,117.40184579999914,130.38000739999552,131.13064199999644,117.40184579999914,117.40184579999914,13.377683300001081,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
100.0,103.75,40,0.75,Stimuli/P016/things_woman_08s.jpg,0,0,0.0,0,42,42,42,,,,,,,,,,,,,100.00295740000001,0.0029574000000138767,None,133.39930620000086,133.39930620000086,133.39930620000086,133.39930620000086,133.39930620000086,133.39930620000086,133.39930620000086,133.39930620000086,133.39930620000086,133.39930620000086,,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
103.75,104.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,43,43,43,,,,,,,,,,,,,103.75812740000401,0.008127400004013907,None,137.1526440999951,137.1526440999951,137.1526440999951,137.1526440999951,137.1526440999951,137.1526440999951,137.1526440999951,137.1526440999951,137.1526440999951,137.1526440999951,,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
104.0,107.75,36,0.75,Stimuli/P016/things_streetlight_08s.jpg,0,0,0.0,0,44,44,44,,,,,,,,,,,,,104.00626740000007,0.006267400000069756,None,137.40284640000027,137.40284640000027,137.40284640000027,137.40284640000027,137.40284640000027,137.40284640000027,137.40284640000027,137.40284640000027,137.40284640000027,137.40284640000027,,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
107.75,108.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,45,45,45,,,,,,,,,,,,,107.7602670999986,0.010267099998600315,None,141.1561661999949,141.1561661999949,141.1561661999949,141.1561661999949,141.1561661999949,141.1561661999949,141.1561661999949,141.1561661999949,141.1561661999949,141.1561661999949,,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
108.0,111.75,11,0.75,Stimuli/P016/sun_bnwmcjuinqbdsbho.jpg,0,0,0.0,0,46,46,46,,,,,,,,,,,,,108.00983219999762,0.009832199997617863,None,141.40639299999748,141.40639299999748,141.40639299999748,141.40639299999748,141.40639299999748,141.40639299999748,141.40639299999748,141.40639299999748,141.40639299999748,141.40639299999748,,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
111.75,112.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,47,47,47,,,,,,,,,,,,,111.76611330000014,0.016113300000142772,None,145.17640379999648,145.17640379999648,145.17640379999648,145.17640379999648,145.17640379999648,145.17640379999648,145.17640379999648,145.17640379999648,145.17640379999648,145.17640379999648,,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
112.0,115.75,15,0.75,Stimuli/P016/sun_bvfcijehgdsndfbg.jpg,0,0,0.0,0,48,48,48,,,,,,,,,,,,,112.01333120000345,0.01333120000344934,None,145.40992449999612,145.40992449999612,145.40992449999612,145.40992449999612,145.40992449999612,145.40992449999612,145.40992449999612,145.40992449999612,145.40992449999612,145.40992449999612,,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
115.75,116.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,49,49,49,,,,,,,,,,,,,115.75012309999875,0.00012309999874560162,None,149.14656259999902,149.14656259999902,149.14656259999902,149.14656259999902,149.14656259999902,149.14656259999902,149.14656259999902,149.14656259999902,149.14656259999902,149.14656259999902,,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
116.0,119.75,3,0.75,Stimuli/P016/sun_aiogwnavezqxkzfg.jpg,0,0,0.0,0,50,50,50,,,,,,,,,,,,,116.00046799999836,0.00046799999836366624,None,149.39677699999447,149.39677699999447,149.39677699999447,149.39677699999447,149.39677699999447,149.39677699999447,149.39677699999447,149.39677699999447,149.39677699999447,149.39677699999447,,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
119.75,120.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,51,51,51,,,,,,,,,,,,,119.75362060000043,0.0036206000004312955,None,153.15010299999994,153.15010299999994,153.15010299999994,153.15010299999994,153.15010299999994,153.15010299999994,153.15010299999994,153.15010299999994,153.15010299999994,153.15010299999994,,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
120.0,123.75,18,0.75,Stimuli/P016/sun_byavixgfuhzioilz.jpg,0,0,0.0,0,52,52,52,,,,,,,,,,,,,120.0036351000017,0.003635100001702085,None,153.4170182999951,153.4170182999951,153.4170182999951,153.4170182999951,153.4170182999951,153.4170182999951,153.4170182999951,153.4170182999951,153.4170182999951,153.4170182999951,,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
123.75,124.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,53,53,53,,,,,,,,,,,,,123.77435569999943,0.024355699999432545,None,157.1703639999978,157.1703639999978,157.1703639999978,157.1703639999978,157.1703639999978,157.1703639999978,157.1703639999978,157.1703639999978,157.1703639999978,157.1703639999978,,005,P022,2025_May_13_1733,ConditionRich,2021.2.3,59.94125756688776,
