9.2366 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000015A3B6A96A0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000015A3B6CEB00>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=1, size=array([1920, 1080]), stencilBits=0, stereo=False, units='norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
9.2367 	EXP 	window1: mouseVisible = True
9.2367 	EXP 	window1: recordFrameIntervals = False
9.4031 	EXP 	window1: recordFrameIntervals = True
9.5867 	EXP 	window1: recordFrameIntervals = False
9.9715 	EXP 	Created Instructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Instructions', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1)
9.9753 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=False, mask=None, maskParams=None, name='image', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=512, units='height', win=Window(...))
9.9939 	EXP 	Created fixationOutside = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-3.0, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='fixationOutside', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.01, 0.01]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
10.0091 	EXP 	Created fixationResponse = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-4.0, fillColor=array([ 1, -1, -1]), fillColorSpace='rgb', fillRGB=array([ 1, -1, -1]), interpolate=True, lineColor=array([ 1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([ 1, -1, -1]), lineWidth=1.0, name='fixationResponse', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.01, 0.01]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
10.0233 	EXP 	Created fixationInside = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-5.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixationInside', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.004, 0.004]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
10.1538 	EXP 	Instructions: autoDraw = True
10.4580 	DATA 	Keypress: 1
10.4707 	EXP 	Instructions: autoDraw = False
25.6621 	EXP 	Imported runInfo/All/P016_Run7.csv as conditions, 165 conditions, 8 params
25.6626 	EXP 	Created sequence: sequential, trialTypes=165, nReps=1, seed=None
25.6629 	EXP 	New trial (rep=0, index=0): OrderedDict([('eventStartTime', 0.0), ('eventEndTime', 4.0), ('eventCond', 0), ('imSize', 0.0), ('imFile', 'Stimuli/Blank.png'), ('responseEvent', 0), ('fixRespStart', 0.0), ('fixRespEnd', 0.0)])
25.6754 	DATA 	Keypress: 5
25.6843 	EXP 	image: size = array([0., 0.])
25.6843 	EXP 	image: image = 'Stimuli/Blank.png'
25.6843 	EXP 	image: autoDraw = True
25.6843 	EXP 	fixationOutside: autoDraw = True
25.6843 	EXP 	fixationResponse: autoDraw = True
25.6843 	EXP 	fixationResponse: autoDraw = False
25.6843 	EXP 	fixationInside: autoDraw = True
27.6440 	DATA 	Keypress: 5
29.6437 	DATA 	Keypress: 5
29.6578 	EXP 	New trial (rep=0, index=1): OrderedDict([('eventStartTime', 4.0), ('eventEndTime', 4.75), ('eventCond', 33), ('imSize', 0.75), ('imFile', 'Stimuli/P016/things_raccoon_08n.jpg'), ('responseEvent', 0), ('fixRespStart', 0.0), ('fixRespEnd', 0.0)])
29.6881 	EXP 	image: autoDraw = False
29.6881 	EXP 	fixationOutside: autoDraw = False
29.6881 	EXP 	fixationInside: autoDraw = False
29.6881 	EXP 	image: autoDraw = False
29.6881 	EXP 	fixationOutside: autoDraw = False
29.6881 	EXP 	fixationResponse: autoDraw = False
29.6881 	EXP 	fixationInside: autoDraw = False
29.6881 	EXP 	image: size = array([0.75, 0.75])
29.6881 	EXP 	image: image = 'Stimuli/P016/things_raccoon_08n.jpg'
29.6881 	EXP 	image: autoDraw = True
29.6881 	EXP 	fixationOutside: autoDraw = True
29.6881 	EXP 	fixationResponse: autoDraw = True
29.6881 	EXP 	fixationResponse: autoDraw = False
29.6881 	EXP 	fixationInside: autoDraw = True
30.4078 	EXP 	New trial (rep=0, index=2): OrderedDict([('eventStartTime', 4.75), ('eventEndTime', 8.0), ('eventCond', 41), ('imSize', 0.0), ('imFile', 'Stimuli/Blank.png'), ('responseEvent', 0), ('fixRespStart', 0.0), ('fixRespEnd', 0.0)])
30.4223 	EXP 	image: autoDraw = False
30.4223 	EXP 	fixationOutside: autoDraw = False
30.4223 	EXP 	fixationInside: autoDraw = False
30.4223 	EXP 	image: autoDraw = False
30.4223 	EXP 	fixationOutside: autoDraw = False
30.4223 	EXP 	fixationResponse: autoDraw = False
30.4223 	EXP 	fixationInside: autoDraw = False
30.4223 	EXP 	image: size = array([0., 0.])
30.4223 	EXP 	image: image = 'Stimuli/Blank.png'
30.4223 	EXP 	image: autoDraw = True
30.4223 	EXP 	fixationOutside: autoDraw = True
30.4223 	EXP 	fixationResponse: autoDraw = True
30.4223 	EXP 	fixationResponse: autoDraw = False
30.4223 	EXP 	fixationInside: autoDraw = True
31.6478 	DATA 	Keypress: 5
33.6432 	EXP 	New trial (rep=0, index=3): OrderedDict([('eventStartTime', 8.0), ('eventEndTime', 8.75), ('eventCond', 39), ('imSize', 0.75), ('imFile', 'Stimuli/P016/things_window_08s.jpg'), ('responseEvent', 0), ('fixRespStart', 0.0), ('fixRespEnd', 0.0)])
33.6505 	DATA 	Keypress: 5
33.6579 	EXP 	image: autoDraw = False
33.6579 	EXP 	fixationOutside: autoDraw = False
33.6579 	EXP 	fixationInside: autoDraw = False
33.6579 	EXP 	image: autoDraw = False
33.6579 	EXP 	fixationOutside: autoDraw = False
33.6579 	EXP 	fixationResponse: autoDraw = False
33.6579 	EXP 	fixationInside: autoDraw = False
33.6579 	EXP 	image: size = array([0.75, 0.75])
33.6579 	EXP 	image: image = 'Stimuli/P016/things_window_08s.jpg'
33.6579 	EXP 	image: autoDraw = True
33.6579 	EXP 	fixationOutside: autoDraw = True
33.6579 	EXP 	fixationResponse: autoDraw = True
33.6579 	EXP 	fixationResponse: autoDraw = False
33.6579 	EXP 	fixationInside: autoDraw = True
34.3967 	EXP 	New trial (rep=0, index=4): OrderedDict([('eventStartTime', 8.75), ('eventEndTime', 12.0), ('eventCond', 41), ('imSize', 0.0), ('imFile', 'Stimuli/Blank.png'), ('responseEvent', 0), ('fixRespStart', 0.0), ('fixRespEnd', 0.0)])
34.4253 	EXP 	image: autoDraw = False
34.4253 	EXP 	fixationOutside: autoDraw = False
34.4253 	EXP 	fixationInside: autoDraw = False
34.4253 	EXP 	image: autoDraw = False
34.4253 	EXP 	fixationOutside: autoDraw = False
34.4253 	EXP 	fixationResponse: autoDraw = False
34.4253 	EXP 	fixationInside: autoDraw = False
34.4253 	EXP 	image: size = array([0., 0.])
34.4253 	EXP 	image: image = 'Stimuli/Blank.png'
34.4253 	EXP 	image: autoDraw = True
34.4253 	EXP 	fixationOutside: autoDraw = True
34.4253 	EXP 	fixationResponse: autoDraw = True
34.4253 	EXP 	fixationResponse: autoDraw = False
34.4253 	EXP 	fixationInside: autoDraw = True
35.6484 	DATA 	Keypress: 5
37.6328 	DATA 	Keypress: 5
37.6661 	EXP 	New trial (rep=0, index=5): OrderedDict([('eventStartTime', 12.0), ('eventEndTime', 12.75), ('eventCond', 34), ('imSize', 0.75), ('imFile', 'Stimuli/P016/things_shower_cap_08s.jpg'), ('responseEvent', 0), ('fixRespStart', 0.0), ('fixRespEnd', 0.0)])
37.6949 	EXP 	image: autoDraw = False
37.6949 	EXP 	fixationOutside: autoDraw = False
37.6949 	EXP 	fixationInside: autoDraw = False
37.6949 	EXP 	image: autoDraw = False
37.6949 	EXP 	fixationOutside: autoDraw = False
37.6949 	EXP 	fixationResponse: autoDraw = False
37.6949 	EXP 	fixationInside: autoDraw = False
37.6949 	EXP 	image: size = array([0.75, 0.75])
