eventStartTime,eventEndTime,eventCond,imSize,imFile,responseEvent,fixRespStart,fixRespEnd,Events.thisRepN,Events.thisTrialN,Events.thisN,Events.thisIndex,Instructions.started,Instructions.stopped,participantReadyResponse.keys,participantReadyResponse.rt,participantReadyResponse.started,participantReadyResponse.stopped,startWaitforTrigger,triggerResponse.keys,triggerResponse.rt,triggerResponse.started,triggerResponse.stopped,globalTimer,actualStartTime,startTimingDiff,participantResponse.keys,participantResponse.started,participantResponse.stopped,image.started,image.stopped,fixationOutside.started,fixationOutside.stopped,fixationResponse.started,fixationResponse.stopped,fixationInside.started,fixationInside.stopped,participantResponse.rt,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,11.309652500000084,None,1,1.5244618000006085,11.309652500000084,None,,,,,,,,,,,,,,,,,,,,,005,P021,2025_May_08_1211,ConditionRich,2021.2.3,59.9419761672711,
,,,,,,,,,,,,,,,,,,12.83775659999992,5,13.706835599999977,12.851282600000559,None,,,,,,,,,,,,,,,,005,P021,2025_May_08_1211,ConditionRich,2021.2.3,59.9419761672711,
0.0,4.0,0,0.0,Stimuli/Blank.png,0,0.0,0.0,0,0,0,0,,,,,,,,,,,,26.567475599999852,0.028629199999159027,0.028629199999159027,None,26.613528800000495,None,26.613528800000495,None,26.613528800000495,None,26.613528800000495,26.613528800000495,26.613528800000495,None,,005,P021,2025_May_08_1211,ConditionRich,2021.2.3,59.9419761672711,
4.0,4.75,20,0.75,Stimuli/P009/sun_ddsiwinthvyejghq.jpg,0,0.0,0.0,0,1,1,1,,,,,,,,,,,,,4.019183399999747,0.019183399999747053,None,30.600664900000083,30.600664900000083,30.600664900000083,30.600664900000083,30.600664900000083,30.600664900000083,30.600664900000083,30.600664900000083,30.600664900000083,30.600664900000083,,005,P021,2025_May_08_1211,ConditionRich,2021.2.3,59.9419761672711,
4.75,8.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,2,2,2,,,,,,,,,,,,,4.754784999999174,0.004784999999174033,None,31.351317600000584,31.351317600000584,31.351317600000584,31.351317600000584,31.351317600000584,31.351317600000584,31.351317600000584,31.351317600000584,31.351317600000584,31.351317600000584,,005,P021,2025_May_08_1211,ConditionRich,2021.2.3,59.9419761672711,
8.0,8.75,28,0.75,Stimuli/P009/things_face_05s.jpg,0,0.0,0.0,0,3,3,3,,,,,,,,,,,,,8.022171899999194,0.022171899999193556,None,34.60392000000047,34.60392000000047,34.60392000000047,34.60392000000047,34.60392000000047,34.60392000000047,34.60392000000047,34.60392000000047,34.60392000000047,34.60392000000047,,005,P021,2025_May_08_1211,ConditionRich,2021.2.3,59.9419761672711,
8.75,12.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,4,4,4,,,,,,,,,,,,,8.755953199999567,0.005953199999567005,None,35.33791900000051,35.33791900000051,35.33791900000051,35.33791900000051,35.33791900000051,35.33791900000051,35.33791900000051,35.33791900000051,35.33791900000051,35.33791900000051,,005,P021,2025_May_08_1211,ConditionRich,2021.2.3,59.9419761672711,
12.0,12.75,12,0.75,Stimuli/P009/sun_birmwgkdtrlevcaf.jpg,0,0.0,0.0,0,5,5,5,,,,,,,,,,,,,12.00878239999929,0.008782399999290647,None,38.59074680000049,38.59074680000049,38.59074680000049,38.59074680000049,38.59074680000049,38.59074680000049,38.59074680000049,38.59074680000049,38.59074680000049,38.59074680000049,,005,P021,2025_May_08_1211,ConditionRich,2021.2.3,59.9419761672711,
12.75,16.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,6,6,6,,,,,,,,,,,,,12.762041199999658,0.012041199999657692,None,39.35813740000049,39.35813740000049,39.35813740000049,39.35813740000049,39.35813740000049,39.35813740000049,39.35813740000049,39.35813740000049,39.35813740000049,39.35813740000049,,005,P021,2025_May_08_1211,ConditionRich,2021.2.3,59.9419761672711,
16.0,16.75,17,0.75,Stimuli/P009/sun_brkrfjpyfglmigkk.jpg,0,0.0,0.0,0,7,7,7,,,,,,,,,,,,,16.028884800000014,0.028884800000014366,None,42.61098370000036,42.61098370000036,42.61098370000036,42.61098370000036,42.61098370000036,42.61098370000036,42.61098370000036,42.61098370000036,42.61098370000036,42.61098370000036,,005,P021,2025_May_08_1211,ConditionRich,2021.2.3,59.9419761672711,
16.75,20.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,8,8,8,,,,,,,,,,,,,16.765244299999722,0.015244299999721989,None,43.36166460000004,43.36166460000004,43.36166460000004,43.36166460000004,43.36166460000004,43.36166460000004,43.36166460000004,43.36166460000004,43.36166460000004,43.36166460000004,,005,P021,2025_May_08_1211,ConditionRich,2021.2.3,59.9419761672711,
20.0,20.75,31,0.75,Stimuli/P009/things_girl_05s.jpg,0,0.0,0.0,0,9,9,9,,,,,,,,,,,,,20.016474999999446,0.016474999999445572,None,46.614530200000445,46.614530200000445,46.614530200000445,46.614530200000445,46.614530200000445,46.614530200000445,46.614530200000445,46.614530200000445,46.614530200000445,46.614530200000445,,005,P021,2025_May_08_1211,ConditionRich,2021.2.3,59.9419761672711,
20.75,24.0,41,0.0,Stimuli/Blank.png,1,2.25,3.0,0,10,10,10,,,,,,,,,,,,,20.767128799999227,0.01712879999922734,1,47.348508400000355,47.348508400000355,47.348508400000355,47.348508400000355,47.348508400000355,47.348508400000355,49.5838332000003,50.33451990000049,47.348508400000355,47.348508400000355,2.8228828999999678,005,P021,2025_May_08_1211,ConditionRich,2021.2.3,59.9419761672711,
24.0,24.75,35,0.75,Stimuli/P009/things_mushroom_05n.jpg,0,0.0,0.0,0,11,11,11,,,,,,,,,,,,,24.003260799999225,0.003260799999225128,None,50.58471240000017,50.58471240000017,50.58471240000017,50.58471240000017,50.58471240000017,50.58471240000017,50.58471240000017,50.58471240000017,50.58471240000017,50.58471240000017,,005,P021,2025_May_08_1211,ConditionRich,2021.2.3,59.9419761672711,
24.75,28.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,12,12,12,,,,,,,,,,,,,24.75625449999916,0.006254499999158725,None,51.352154600000176,51.352154600000176,51.352154600000176,51.352154600000176,51.352154600000176,51.352154600000176,51.352154600000176,51.352154600000176,51.352154600000176,51.352154600000176,,005,P021,2025_May_08_1211,ConditionRich,2021.2.3,59.9419761672711,
28.0,28.75,11,0.75,Stimuli/P009/sun_bfyvfqiimvdaxlqn.jpg,0,0.0,0.0,0,13,13,13,,,,,,,,,,,,,28.025357399999848,0.025357399999847985,None,54.6216058,54.6216058,54.6216058,54.6216058,54.6216058,54.6216058,54.6216058,54.6216058,54.6216058,54.6216058,,005,P021,2025_May_08_1211,ConditionRich,2021.2.3,59.9419761672711,
28.75,32.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,14,14,14,,,,,,,,,,,,,28.773744799999804,0.023744799999803945,None,55.35558370000035,55.35558370000035,55.35558370000035,55.35558370000035,55.35558370000035,55.35558370000035,55.35558370000035,55.35558370000035,55.35558370000035,55.35558370000035,,005,P021,2025_May_08_1211,ConditionRich,2021.2.3,59.9419761672711,
32.0,32.75,13,0.75,Stimuli/P009/sun_bjimvgwadfodioes.jpg,0,0.0,0.0,0,15,15,15,,,,,,,,,,,,,32.010260899999594,0.010260899999593676,None,58.60846529999981,58.60846529999981,58.60846529999981,58.60846529999981,58.60846529999981,58.60846529999981,58.60846529999981,58.60846529999981,58.60846529999981,58.60846529999981,,005,P021,2025_May_08_1211,ConditionRich,2021.2.3,59.9419761672711,
32.75,36.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,16,16,16,,,,,,,,,,,,,32.78085589999955,0.030855899999551184,None,59.37587230000008,59.37587230000008,59.37587230000008,59.37587230000008,59.37587230000008,59.37587230000008,59.37587230000008,59.37587230000008,59.37587230000008,59.37587230000008,,005,P021,2025_May_08_1211,ConditionRich,2021.2.3,59.9419761672711,
36.0,36.75,32,0.75,Stimuli/P009/things_hawk_05s.jpg,0,0.0,0.0,0,17,17,17,,,,,,,,,,,,,36.01371259999996,0.01371259999996255,None,62.59531659999993,62.59531659999993,62.59531659999993,62.59531659999993,62.59531659999993,62.59531659999993,62.59531659999993,62.59531659999993,62.59531659999993,62.59531659999993,,005,P021,2025_May_08_1211,ConditionRich,2021.2.3,59.9419761672711,
36.75,40.0,41,0.0,Stimuli/Blank.png,1,2.25,3.0,0,18,18,18,,,,,,,,,,,,,36.76449719999982,0.014497199999823351,1,63.34598439999991,63.34598439999991,63.34598439999991,63.34598439999991,63.34598439999991,63.34598439999991,65.58128450000004,66.33196000000044,63.34598439999991,63.34598439999991,2.7271752999995442,005,P021,2025_May_08_1211,ConditionRich,2021.2.3,59.9419761672711,
40.0,40.75,6,0.75,Stimuli/P009/sun_amkrwcyvinmsylsz.jpg,0,0.0,0.0,0,19,19,19,,,,,,,,,,,,,40.00182539999969,0.0018253999996886705,None,66.59886780000033,66.59886780000033,66.59886780000033,66.59886780000033,66.59886780000033,66.59886780000033,66.59886780000033,66.59886780000033,66.59886780000033,66.59886780000033,,005,P021,2025_May_08_1211,ConditionRich,2021.2.3,59.9419761672711,
40.75,44.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,20,20,20,,,,,,,,,,,,,40.7672905999998,0.01729059999979654,None,67.34951850000016,67.34951850000016,67.34951850000016,67.34951850000016,67.34951850000016,67.34951850000016,67.34951850000016,67.34951850000016,67.34951850000016,67.34951850000016,,005,P021,2025_May_08_1211,ConditionRich,2021.2.3,59.9419761672711,
44.0,44.75,34,0.75,Stimuli/P009/things_man_05s.jpg,0,0.0,0.0,0,21,21,21,,,,,,,,,,,,,44.00449529999969,0.0044952999996894505,None,70.60239009999987,70.60239009999987,70.60239009999987,70.60239009999987,70.60239009999987,70.60239009999987,70.60239009999987,70.60239009999987,70.60239009999987,70.60239009999987,,005,P021,2025_May_08_1211,ConditionRich,2021.2.3,59.9419761672711,
