eventStartTime,eventEndTime,eventCond,imSize,imFile,responseEvent,fixRespStart,fixRespEnd,Events.thisRepN,Events.thisTrialN,Events.thisN,Events.thisIndex,Instructions.started,Instructions.stopped,participantReadyResponse.keys,participantReadyResponse.rt,participantReadyResponse.started,participantReadyResponse.stopped,startWaitforTrigger,triggerResponse.keys,triggerResponse.rt,triggerResponse.started,triggerResponse.stopped,globalTimer,actualStartTime,startTimingDiff,participantResponse.keys,participantResponse.rt,participantResponse.started,participantResponse.stopped,image.started,image.stopped,fixationOutside.started,fixationOutside.stopped,fixationResponse.started,fixationResponse.stopped,fixationInside.started,fixationInside.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,12.223708000001352,None,1,1.3801506999989215,12.223708000001352,None,,,,,,,,,,,,,,,,,,,,,005,P003,2025_Jan_18_1145,ConditionRich,2021.2.3,59.94176058528163,
,,,,,,,,,,,,,,,,,,13.621672500001296,5,15.076152499999807,13.634396700001162,None,,,,,,,,,,,,,,,,005,P003,2025_Jan_18_1145,ConditionRich,2021.2.3,59.94176058528163,
0.0,4.0,0,0.0,Stimuli/Blank.png,0,0.0,0.0,0,0,0,0,,,,,,,,,,,,28.718534600000567,0.04340859999865643,0.04340859999865643,5,3.929605500001344,28.781114200000957,None,28.781114200000957,None,28.781114200000957,None,28.781114200000957,28.781114200000957,28.781114200000957,None,005,P003,2025_Jan_18_1145,ConditionRich,2021.2.3,59.94176058528163,
4.0,4.75,11,0.75,Stimuli/P003/sun_bawmjlzsuuivqjhi.jpg,0,0.0,0.0,0,1,1,1,,,,,,,,,,,,,4.019657099999677,0.019657099999676575,None,,32.751507000000856,32.751507000000856,32.751507000000856,32.751507000000856,32.751507000000856,32.751507000000856,32.751507000000856,32.751507000000856,32.751507000000856,32.751507000000856,005,P003,2025_Jan_18_1145,ConditionRich,2021.2.3,59.94176058528163,
4.75,8.0,41,0.0,Stimuli/Blank.png,1,0.25,1.0,0,2,2,2,,,,,,,,,,,,,4.752701099998376,0.0027010999983758666,5,1.224906399998872,33.48553979999997,33.48553979999997,33.48553979999997,33.48553979999997,33.48553979999997,33.48553979999997,33.71877960000165,34.469438700001774,33.48553979999997,33.48553979999997,005,P003,2025_Jan_18_1145,ConditionRich,2021.2.3,59.94176058528163,
8.0,8.75,35,0.75,Stimuli/P003/things_satellite_dish_02s.jpg,0,0.0,0.0,0,3,3,3,,,,,,,,,,,,,8.005248599998595,0.005248599998594727,None,,36.73810570000023,36.73810570000023,36.73810570000023,36.73810570000023,36.73810570000023,36.73810570000023,36.73810570000023,36.73810570000023,36.73810570000023,36.73810570000023,005,P003,2025_Jan_18_1145,ConditionRich,2021.2.3,59.94176058528163,
8.75,12.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,4,4,4,,,,,,,,,,,,,8.758047299999816,0.00804729999981646,5,3.205038500000228,37.50547480000023,37.50547480000023,37.50547480000023,37.50547480000023,37.50547480000023,37.50547480000023,37.50547480000023,37.50547480000023,37.50547480000023,37.50547480000023,005,P003,2025_Jan_18_1145,ConditionRich,2021.2.3,59.94176058528163,
12.0,12.75,6,0.75,Stimuli/P003/sun_aoumkoxfhlaobjef.jpg,0,0.0,0.0,0,5,5,5,,,,,,,,,,,,,12.025198299999829,0.025198299999829032,None,,40.75831070000095,40.75831070000095,40.75831070000095,40.75831070000095,40.75831070000095,40.75831070000095,40.75831070000095,40.75831070000095,40.75831070000095,40.75831070000095,005,P003,2025_Jan_18_1145,ConditionRich,2021.2.3,59.94176058528163,
12.75,16.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,6,6,6,,,,,,,,,,,,,12.759172499998385,0.00917249999838532,5,3.2182839999986754,41.492284500000096,41.492284500000096,41.492284500000096,41.492284500000096,41.492284500000096,41.492284500000096,41.492284500000096,41.492284500000096,41.492284500000096,41.492284500000096,005,P003,2025_Jan_18_1145,ConditionRich,2021.2.3,59.94176058528163,
16.0,16.75,7,0.75,Stimuli/P003/sun_asgixjtedklbawgm.jpg,0,0.0,0.0,0,7,7,7,,,,,,,,,,,,,16.012519699999757,0.012519699999756995,None,,44.74515040000006,44.74515040000006,44.74515040000006,44.74515040000006,44.74515040000006,44.74515040000006,44.74515040000006,44.74515040000006,44.74515040000006,44.74515040000006,005,P003,2025_Jan_18_1145,ConditionRich,2021.2.3,59.94176058528163,
16.75,20.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,8,8,8,,,,,,,,,,,,,16.764039599998796,0.014039599998795893,5,3.197922800000015,45.51251890000094,45.51251890000094,45.51251890000094,45.51251890000094,45.51251890000094,45.51251890000094,45.51251890000094,45.51251890000094,45.51251890000094,45.51251890000094,005,P003,2025_Jan_18_1145,ConditionRich,2021.2.3,59.94176058528163,
