eventStartTime,eventEndTime,eventCond,imSize,imFile,responseEvent,fixRespStart,fixRespEnd,Events.thisRepN,Events.thisTrialN,Events.thisN,Events.thisIndex,Instructions.started,Instructions.stopped,participantReadyResponse.keys,participantReadyResponse.rt,participantReadyResponse.started,participantReadyResponse.stopped,startWaitforTrigger,triggerResponse.keys,triggerResponse.rt,triggerResponse.started,triggerResponse.stopped,globalTimer,actualStartTime,startTimingDiff,participantResponse.keys,participantResponse.rt,participantResponse.started,participantResponse.stopped,image.started,image.stopped,fixationOutside.started,fixationOutside.stopped,fixationResponse.started,fixationResponse.stopped,fixationInside.started,fixationInside.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,11.319846999999754,None,1,3.5274051999999756,11.319846999999754,None,,,,,,,,,,,,,,,,,,,,,002,P002,2025_Jan_18_0924,ConditionRich,2021.2.3,59.93134265378933,
,,,,,,,,,,,,,,,,,,14.859730799999852,5,14.351520200000323,14.872642499999984,None,,,,,,,,,,,,,,,,002,P002,2025_Jan_18_0924,ConditionRich,2021.2.3,59.93134265378933,
0.0,4.0,0,0.0,Stimuli/Blank.png,0,0,0.0,0,0,0,0,,,,,,,,,,,,29.238982599999872,0.0361190999997234,0.0361190999997234,5,3.9219811999996637,29.30196029999979,None,29.30196029999979,None,29.30196029999979,None,29.30196029999979,29.30196029999979,29.30196029999979,None,002,P002,2025_Jan_18_0924,ConditionRich,2021.2.3,59.93134265378933,
4.0,7.75,6,0.75,Stimuli/P002/sun_aqbaaqeojrexbmcr.jpg,0,0,0.0,0,1,1,1,,,,,,,,,,,,,4.021153599999707,0.021153599999706785,5,1.934723099999701,33.2891783,33.2891783,33.2891783,33.2891783,33.2891783,33.2891783,33.2891783,33.2891783,33.2891783,33.2891783,002,P002,2025_Jan_18_0924,ConditionRich,2021.2.3,59.93134265378933,
7.75,8.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,2,2,2,,,,,,,,,,,,,7.772645900000043,0.022645900000043184,5,0.19813599999997678,37.0257216,37.0257216,37.0257216,37.0257216,37.0257216,37.0257216,37.0257216,37.0257216,37.0257216,37.0257216,002,P002,2025_Jan_18_0924,ConditionRich,2021.2.3,59.93134265378933,
8.0,11.75,32,0.75,Stimuli/P002/things_oyster_01b.jpg,0,0,0.0,0,3,3,3,,,,,,,,,,,,,8.005929599999945,0.005929599999944912,5,1.964903399999912,37.25896919999968,37.25896919999968,37.25896919999968,37.25896919999968,37.25896919999968,37.25896919999968,37.25896919999968,37.25896919999968,37.25896919999968,37.25896919999968,002,P002,2025_Jan_18_0924,ConditionRich,2021.2.3,59.93134265378933,
11.75,12.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,4,4,4,,,,,,,,,,,,,11.76175719999992,0.011757199999919976,5,0.194898799999919,41.02895839999974,41.02895839999974,41.02895839999974,41.02895839999974,41.02895839999974,41.02895839999974,41.02895839999974,41.02895839999974,41.02895839999974,41.02895839999974,002,P002,2025_Jan_18_0924,ConditionRich,2021.2.3,59.93134265378933,
12.0,15.75,36,0.75,Stimuli/P002/things_stalagmite_01b.jpg,1,3,3.75,0,5,5,5,,,,,,,,,,,,,12.02599519999967,0.02599519999967015,1,3.468640300000061,41.27916989999994,41.27916989999994,41.27916989999994,41.27916989999994,41.27916989999994,41.27916989999994,44.265167499999734,None,41.27916989999994,41.27916989999994,002,P002,2025_Jan_18_0924,ConditionRich,2021.2.3,59.93134265378933,
15.75,16.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,6,6,6,,,,,,,,,,,,,15.762714599999981,0.012714599999981147,5,0.20797640000000683,45.01587449999988,45.01587449999988,45.01587449999988,45.01587449999988,45.01587449999988,45.01587449999988,45.01587449999988,45.01587449999988,45.01587449999988,45.01587449999988,002,P002,2025_Jan_18_0924,ConditionRich,2021.2.3,59.93134265378933,
16.0,19.75,7,0.75,Stimuli/P002/sun_arlesyjqxmqmcccl.jpg,1,0,0.75,0,7,7,7,,,,,,,,,,,,,16.012845299999753,0.012845299999753479,5,1.9414200999999593,45.28269479999972,45.28269479999972,45.28269479999972,45.28269479999972,45.28269479999972,45.28269479999972,45.28269479999972,45.999999000000116,45.28269479999972,45.28269479999972,002,P002,2025_Jan_18_0924,ConditionRich,2021.2.3,59.93134265378933,
19.75,20.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,8,8,8,,,,,,,,,,,,,19.76589329999979,0.015893299999788724,None,,49.019318399999975,49.019318399999975,49.019318399999975,49.019318399999975,49.019318399999975,49.019318399999975,49.019318399999975,49.019318399999975,49.019318399999975,49.019318399999975,002,P002,2025_Jan_18_0924,ConditionRich,2021.2.3,59.93134265378933,
20.0,23.75,31,0.75,Stimuli/P002/things_man_01b.jpg,0,0,0.0,0,9,9,9,,,,,,,,,,,,,19.999182799999744,-0.0008172000002559798,5,1.9710536999996293,49.252855400000044,49.252855400000044,49.252855400000044,49.252855400000044,49.252855400000044,49.252855400000044,49.252855400000044,49.252855400000044,49.252855400000044,49.252855400000044,002,P002,2025_Jan_18_0924,ConditionRich,2021.2.3,59.93134265378933,
23.75,24.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,10,10,10,,,,,,,,,,,,,23.75299589999986,0.00299589999985983,5,0.21765169999980571,53.00615519999974,53.00615519999974,53.00615519999974,53.00615519999974,53.00615519999974,53.00615519999974,53.00615519999974,53.00615519999974,53.00615519999974,53.00615519999974,002,P002,2025_Jan_18_0924,ConditionRich,2021.2.3,59.93134265378933,
24.0,27.75,24,0.75,Stimuli/P002/things_cornucopia_01b.jpg,0,0,0.0,0,11,11,11,,,,,,,,,,,,,24.00552549999975,0.0055254999997487175,5,1.9506955000001653,53.27306379999982,53.27306379999982,53.27306379999982,53.27306379999982,53.27306379999982,53.27306379999982,53.27306379999982,53.27306379999982,53.27306379999982,53.27306379999982,002,P002,2025_Jan_18_0924,ConditionRich,2021.2.3,59.93134265378933,
27.75,28.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,12,12,12,,,,,,,,,,,,,27.77355639999996,0.023556399999961286,5,0.19744330000003174,57.026333199999954,57.026333199999954,57.026333199999954,57.026333199999954,57.026333199999954,57.026333199999954,57.026333199999954,57.026333199999954,57.026333199999954,57.026333199999954,002,P002,2025_Jan_18_0924,ConditionRich,2021.2.3,59.93134265378933,
28.0,31.75,12,0.75,Stimuli/P002/sun_bdxvmnlyovhqognn.jpg,0,0,0.0,0,13,13,13,,,,,,,,,,,,,28.007155199999943,0.007155199999942852,5,1.9638912999998865,57.25991070000009,57.25991070000009,57.25991070000009,57.25991070000009,57.25991070000009,57.25991070000009,57.25991070000009,57.25991070000009,57.25991070000009,57.25991070000009,002,P002,2025_Jan_18_0924,ConditionRich,2021.2.3,59.93134265378933,
31.75,32.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,14,14,14,,,,,,,,,,,,,31.759976599999845,0.009976599999845348,5,0.21073120000028212,61.01320480000004,61.01320480000004,61.01320480000004,61.01320480000004,61.01320480000004,61.01320480000004,61.01320480000004,61.01320480000004,61.01320480000004,61.01320480000004,002,P002,2025_Jan_18_0924,ConditionRich,2021.2.3,59.93134265378933,
32.0,35.75,14,0.75,Stimuli/P002/sun_bfgxassmmvhtarcc.jpg,0,0,0.0,0,15,15,15,,,,,,,,,,,,,32.01066009999977,0.010660099999768136,5,1.9605541999999332,61.263430399999834,61.263430399999834,61.263430399999834,61.263430399999834,61.263430399999834,61.263430399999834,61.263430399999834,61.263430399999834,61.263430399999834,61.263430399999834,002,P002,2025_Jan_18_0924,ConditionRich,2021.2.3,59.93134265378933,
35.75,36.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,16,16,16,,,,,,,,,,,,,35.76550249999991,0.015502499999911379,5,0.19038220000038564,65.03341529999989,65.03341529999989,65.03341529999989,65.03341529999989,65.03341529999989,65.03341529999989,65.03341529999989,65.03341529999989,65.03341529999989,65.03341529999989,002,P002,2025_Jan_18_0924,ConditionRich,2021.2.3,59.93134265378933,
36.0,39.75,37,0.75,Stimuli/P002/things_starfish_01b.jpg,0,0,0.0,0,17,17,17,,,,,,,,,,,,,36.01366199999984,0.01366199999984019,5,1.957064800000353,65.26695229999996,65.26695229999996,65.26695229999996,65.26695229999996,65.26695229999996,65.26695229999996,65.26695229999996,65.26695229999996,65.26695229999996,65.26695229999996,002,P002,2025_Jan_18_0924,ConditionRich,2021.2.3,59.93134265378933,
39.75,40.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,18,18,18,,,,,,,,,,,,,39.75002719999975,2.719999974942766e-05,None,,69.00356389999979,69.00356389999979,69.00356389999979,69.00356389999979,69.00356389999979,69.00356389999979,69.00356389999979,69.00356389999979,69.00356389999979,69.00356389999979,002,P002,2025_Jan_18_0924,ConditionRich,2021.2.3,59.93134265378933,
40.0,43.75,18,0.75,Stimuli/P002/sun_bzjegfvyrvqtunza.jpg,0,0,0.0,0,19,19,19,,,,,,,,,,,,,40.000234499999806,0.00023449999980584835,5,1.9700517000001128,69.25378619999992,69.25378619999992,69.25378619999992,69.25378619999992,69.25378619999992,69.25378619999992,69.25378619999992,69.25378619999992,69.25378619999992,69.25378619999992,002,P002,2025_Jan_18_0924,ConditionRich,2021.2.3,59.93134265378933,
43.75,44.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,20,20,20,,,,,,,,,,,,,43.75395649999973,0.003956499999731022,5,0.21691080000027796,73.00711779999983,73.00711779999983,73.00711779999983,73.00711779999983,73.00711779999983,73.00711779999983,73.00711779999983,73.00711779999983,73.00711779999983,73.00711779999983,002,P002,2025_Jan_18_0924,ConditionRich,2021.2.3,59.93134265378933,
44.0,47.75,38,0.75,Stimuli/P002/things_windowsill_01b.jpg,1,0,0.75,0,21,21,21,,,,,,,,,,,,,44.00402619999977,0.004026199999771052,5,1.9664502999999058,73.25731059999998,73.25731059999998,73.25731059999998,73.25731059999998,73.25731059999998,73.25731059999998,73.25731059999998,73.99130779999996,73.25731059999998,73.25731059999998,002,P002,2025_Jan_18_0924,ConditionRich,2021.2.3,59.93134265378933,
47.75,48.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,22,22,22,,,,,,,,,,,,,47.75789940000004,0.007899400000042078,5,0.21323460000030536,77.01060899999993,77.01060899999993,77.01060899999993,77.01060899999993,77.01060899999993,77.01060899999993,77.01060899999993,77.01060899999993,77.01060899999993,77.01060899999993,002,P002,2025_Jan_18_0924,ConditionRich,2021.2.3,59.93134265378933,
48.0,51.75,17,0.75,Stimuli/P002/sun_bshgmgbmpvjkxfis.jpg,0,0,0.0,0,23,23,23,,,,,,,,,,,,,48.00882419999971,0.008824199999708071,5,1.946373599999788,77.27750779999997,77.27750779999997,77.27750779999997,77.27750779999997,77.27750779999997,77.27750779999997,77.27750779999997,77.27750779999997,77.27750779999997,77.27750779999997,002,P002,2025_Jan_18_0924,ConditionRich,2021.2.3,59.93134265378933,
51.75,52.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,24,24,24,,,,,,,,,,,,,51.780311600000005,0.030311600000004546,5,0.17622530000016923,81.04750319999994,81.04750319999994,81.04750319999994,81.04750319999994,81.04750319999994,81.04750319999994,81.04750319999994,81.04750319999994,81.04750319999994,81.04750319999994,002,P002,2025_Jan_18_0924,ConditionRich,2021.2.3,59.93134265378933,
52.0,55.75,23,0.75,Stimuli/P002/things_chick_01b.jpg,0,0,0.0,0,25,25,25,,,,,,,,,,,,,52.027707400000054,0.027707400000053894,5,1.926011400000334,81.29772430000003,81.29772430000003,81.29772430000003,81.29772430000003,81.29772430000003,81.29772430000003,81.29772430000003,81.29772430000003,81.29772430000003,81.29772430000003,002,P002,2025_Jan_18_0924,ConditionRich,2021.2.3,59.93134265378933,
55.75,56.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,26,26,26,,,,,,,,,,,,,55.78174760000002,0.03174760000001697,5,0.1896524999997382,85.03431439999986,85.03431439999986,85.03431439999986,85.03431439999986,85.03431439999986,85.03431439999986,85.03431439999986,85.03431439999986,85.03431439999986,85.03431439999986,002,P002,2025_Jan_18_0924,ConditionRich,2021.2.3,59.93134265378933,
