eventStartTime,eventEndTime,eventCond,imSize,imFile,responseEvent,fixRespStart,fixRespEnd,Events.thisRepN,Events.thisTrialN,Events.thisN,Events.thisIndex,Instructions.started,Instructions.stopped,participantReadyResponse.keys,participantReadyResponse.rt,participantReadyResponse.started,participantReadyResponse.stopped,startWaitforTrigger,triggerResponse.keys,triggerResponse.rt,triggerResponse.started,triggerResponse.stopped,globalTimer,actualStartTime,startTimingDiff,participantResponse.keys,participantResponse.started,participantResponse.stopped,image.started,image.stopped,fixationOutside.started,fixationOutside.stopped,fixationResponse.started,fixationResponse.stopped,fixationInside.started,fixationInside.stopped,participantResponse.rt,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,9.699239799999305,None,1,3.667252300000655,9.699239799999305,None,,,,,,,,,,,,,,,,,,,,,006,P021,2025_May_08_1218,ConditionRich,2021.2.3,59.97008692042236,
,,,,,,,,,,,,,,,,,,13.372326599999724,5,14.605665900000531,13.384883400000035,None,,,,,,,,,,,,,,,,006,P021,2025_May_08_1218,ConditionRich,2021.2.3,59.97008692042236,
0.0,4.0,0,0.0,Stimuli/Blank.png,0,0,0.0,0,0,0,0,,,,,,,,,,,,28.0019542,0.05403610000030312,0.05403610000030312,None,28.081174199999623,None,28.081174199999623,None,28.081174199999623,None,28.081174199999623,28.081174199999623,28.081174199999623,None,,006,P021,2025_May_08_1218,ConditionRich,2021.2.3,59.97008692042236,
4.0,4.75,32,0.75,Stimuli/P009/things_hawk_05s.jpg,0,0,0.0,0,1,1,1,,,,,,,,,,,,,4.023923800000375,0.023923800000375195,None,32.05155229999946,32.05155229999946,32.05155229999946,32.05155229999946,32.05155229999946,32.05155229999946,32.05155229999946,32.05155229999946,32.05155229999946,32.05155229999946,,006,P021,2025_May_08_1218,ConditionRich,2021.2.3,59.97008692042236,
4.75,5.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,2,2,2,,,,,,,,,,,,,4.7695147000004,0.0195147000003999,None,32.785660699999426,32.785660699999426,32.785660699999426,32.785660699999426,32.785660699999426,32.785660699999426,32.785660699999426,32.785660699999426,32.785660699999426,32.785660699999426,,006,P021,2025_May_08_1218,ConditionRich,2021.2.3,59.97008692042236,
5.0,5.75,32,0.75,Stimuli/P009/things_hawk_05s.jpg,0,0,0.0,0,3,3,3,,,,,,,,,,,,,5.002485400000296,0.0024854000002960674,None,33.01886099999956,33.01886099999956,33.01886099999956,33.01886099999956,33.01886099999956,33.01886099999956,33.01886099999956,33.01886099999956,33.01886099999956,33.01886099999956,,006,P021,2025_May_08_1218,ConditionRich,2021.2.3,59.97008692042236,
5.75,6.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,4,4,4,,,,,,,,,,,,,5.753462800000307,0.0034628000003067427,None,33.7695262999996,33.7695262999996,33.7695262999996,33.7695262999996,33.7695262999996,33.7695262999996,33.7695262999996,33.7695262999996,33.7695262999996,33.7695262999996,,006,P021,2025_May_08_1218,ConditionRich,2021.2.3,59.97008692042236,
6.0,6.75,32,0.75,Stimuli/P009/things_hawk_05s.jpg,0,0,0.0,0,5,5,5,,,,,,,,,,,,,6.006810599999881,0.006810599999880651,None,34.03644769999937,34.03644769999937,34.03644769999937,34.03644769999937,34.03644769999937,34.03644769999937,34.03644769999937,34.03644769999937,34.03644769999937,34.03644769999937,,006,P021,2025_May_08_1218,ConditionRich,2021.2.3,59.97008692042236,
6.75,7.0,41,0.0,Stimuli/Blank.png,0,0,0.0,0,6,6,6,,,,,,,,,,,,,6.770641900000555,0.020641900000555324,None,34.787088299999596,34.787088299999596,34.787088299999596,34.787088299999596,34.787088299999596,34.787088299999596,34.787088299999596,34.787088299999596,34.787088299999596,34.787088299999596,,006,P021,2025_May_08_1218,ConditionRich,2021.2.3,59.97008692042236,
7.0,7.75,32,0.75,Stimuli/P009/things_hawk_05s.jpg,0,0,0.0,0,7,7,7,,,,,,,,,,,,,7.003980899999988,0.0039808999999877415,None,35.02063459999954,35.02063459999954,35.02063459999954,35.02063459999954,35.02063459999954,35.02063459999954,35.02063459999954,35.02063459999954,35.02063459999954,35.02063459999954,,006,P021,2025_May_08_1218,ConditionRich,2021.2.3,59.97008692042236,
