eventStartTime,eventEndTime,eventCond,imSize,imFile,responseEvent,fixRespStart,fixRespEnd,Events.thisRepN,Events.thisTrialN,Events.thisN,Events.thisIndex,Instructions.started,Instructions.stopped,participantReadyResponse.keys,participantReadyResponse.rt,participantReadyResponse.started,participantReadyResponse.stopped,startWaitforTrigger,triggerResponse.keys,triggerResponse.rt,triggerResponse.started,triggerResponse.stopped,globalTimer,actualStartTime,startTimingDiff,participantResponse.keys,participantResponse.rt,participantResponse.started,participantResponse.stopped,image.started,image.stopped,fixationOutside.started,fixationOutside.stopped,fixationResponse.started,fixationResponse.stopped,fixationInside.started,fixationInside.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,14.199995800001489,None,4,15.261914599999727,14.199995800001489,None,,,,,,,,,,,,,,,,,,,,,001,P004,2025_Jan_18_1331,ConditionRich,2021.2.3,59.9440961359471,
,,,,,,,,,,,,,,,,,,29.47433870000168,5,17.657412000000477,29.487460100001044,None,,,,,,,,,,,,,,,,001,P004,2025_Jan_18_1331,ConditionRich,2021.2.3,59.9440961359471,
0.0,4.0,0,0.0,Stimuli/Blank.png,0,0.0,0.0,0,0,0,0,,,,,,,,,,,,47.156305300002714,0.014987300000939285,0.014987300000939285,5,1.9585272000003897,47.18636090000291,None,47.18636090000291,None,47.18636090000291,None,47.18636090000291,47.18636090000291,47.18636090000291,None,001,P004,2025_Jan_18_1331,ConditionRich,2021.2.3,59.9440961359471,
4.0,4.75,27,0.75,Stimuli/P004/things_llama_02s.jpg,0,0.0,0.0,0,1,1,1,,,,,,,,,,,,,4.003484600001684,0.003484600001684157,None,,51.173470000001544,51.173470000001544,51.173470000001544,51.173470000001544,51.173470000001544,51.173470000001544,51.173470000001544,51.173470000001544,51.173470000001544,51.173470000001544,001,P004,2025_Jan_18_1331,ConditionRich,2021.2.3,59.9440961359471,
4.75,8.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,2,2,2,,,,,,,,,,,,,4.753945399999793,0.003945399999793153,5,1.22083229999771,51.92413950000264,51.92413950000264,51.92413950000264,51.92413950000264,51.92413950000264,51.92413950000264,51.92413950000264,51.92413950000264,51.92413950000264,51.92413950000264,001,P004,2025_Jan_18_1331,ConditionRich,2021.2.3,59.9440961359471,
8.0,8.75,5,0.75,Stimuli/P004/sun_amnnxdwfjbdfumns.jpg,0,0.0,0.0,0,3,3,3,,,,,,,,,,,,,8.00590210000155,0.005902100001549115,None,,55.17675919999965,55.17675919999965,55.17675919999965,55.17675919999965,55.17675919999965,55.17675919999965,55.17675919999965,55.17675919999965,55.17675919999965,55.17675919999965,001,P004,2025_Jan_18_1331,ConditionRich,2021.2.3,59.9440961359471,
8.75,12.0,41,0.0,Stimuli/Blank.png,1,2.25,3.0,0,4,4,4,,,,,,,,,,,,,8.75892709999971,0.008927099999709753,5,3.2007596000003105,55.94407330000104,55.94407330000104,55.94407330000104,55.94407330000104,55.94407330000104,55.94407330000104,58.1794043000009,58.93008780000309,55.94407330000104,55.94407330000104,001,P004,2025_Jan_18_1331,ConditionRich,2021.2.3,59.9440961359471,
12.0,12.75,25,0.75,Stimuli/P004/things_girl_02s.jpg,0,0.0,0.0,0,5,5,5,,,,,,,,,,,,,12.028802600001654,0.028802600001654355,None,,59.213619900001504,59.213619900001504,59.213619900001504,59.213619900001504,59.213619900001504,59.213619900001504,59.213619900001504,59.213619900001504,59.213619900001504,59.213619900001504,001,P004,2025_Jan_18_1331,ConditionRich,2021.2.3,59.9440961359471,
12.75,16.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,6,6,6,,,,,,,,,,,,,12.777479200001835,0.027479200001835125,5,3.19741310000245,59.94759300000078,59.94759300000078,59.94759300000078,59.94759300000078,59.94759300000078,59.94759300000078,59.94759300000078,59.94759300000078,59.94759300000078,59.94759300000078,001,P004,2025_Jan_18_1331,ConditionRich,2021.2.3,59.9440961359471,
16.0,16.75,14,0.75,Stimuli/P004/sun_bhhtrmwvoadbfucw.jpg,1,0.0,0.75,0,7,7,7,,,,,,,,,,,,,16.013224000002083,0.013224000002082903,4,0.4112380000005942,63.183773400000064,63.183773400000064,63.183773400000064,63.183773400000064,63.183773400000064,63.183773400000064,63.183773400000064,63.91774319999968,63.183773400000064,63.183773400000064,001,P004,2025_Jan_18_1331,ConditionRich,2021.2.3,59.9440961359471,
16.75,20.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,8,8,8,,,,,,,,,,,,,16.764241100001527,0.01424110000152723,5,1.210452700001042,63.9344293000031,63.9344293000031,63.9344293000031,63.9344293000031,63.9344293000031,63.9344293000031,63.9344293000031,63.9344293000031,63.9344293000031,63.9344293000031,001,P004,2025_Jan_18_1331,ConditionRich,2021.2.3,59.9440961359471,
20.0,20.75,13,0.75,Stimuli/P004/sun_bhbiqbqmwrowrqpd.jpg,0,0.0,0.0,0,9,9,9,,,,,,,,,,,,,20.00063620000219,0.0006362000021908898,None,,67.18728810000175,67.18728810000175,67.18728810000175,67.18728810000175,67.18728810000175,67.18728810000175,67.18728810000175,67.18728810000175,67.18728810000175,67.18728810000175,001,P004,2025_Jan_18_1331,ConditionRich,2021.2.3,59.9440961359471,
20.75,24.0,41,0.0,Stimuli/Blank.png,1,0.25,1.0,0,10,10,10,,,,,,,,,,,,,20.767989200001466,0.017989200001466088,5,1.2071305999998003,67.93795760000285,67.93795760000285,67.93795760000285,67.93795760000285,67.93795760000285,67.93795760000285,68.17153390000021,68.92215630000283,67.93795760000285,67.93795760000285,001,P004,2025_Jan_18_1331,ConditionRich,2021.2.3,59.9440961359471,
24.0,24.75,23,0.75,Stimuli/P004/things_butterfly_02s.jpg,0,0.0,0.0,0,11,11,11,,,,,,,,,,,,,24.00399760000073,0.003997600000730017,None,,71.17413430000306,71.17413430000306,71.17413430000306,71.17413430000306,71.17413430000306,71.17413430000306,71.17413430000306,71.17413430000306,71.17413430000306,71.17413430000306,001,P004,2025_Jan_18_1331,ConditionRich,2021.2.3,59.9440961359471,
24.75,28.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,12,12,12,,,,,,,,,,,,,24.754570000000967,0.004570000000967411,5,3.2200852999994822,71.92479930000263,71.92479930000263,71.92479930000263,71.92479930000263,71.92479930000263,71.92479930000263,71.92479930000263,71.92479930000263,71.92479930000263,71.92479930000263,001,P004,2025_Jan_18_1331,ConditionRich,2021.2.3,59.9440961359471,
28.0,28.75,20,0.75,Stimuli/P004/sun_bwytihadgigwkyht.jpg,0,0.0,0.0,0,13,13,13,,,,,,,,,,,,,28.006882900001074,0.006882900001073722,None,,75.1776568000023,75.1776568000023,75.1776568000023,75.1776568000023,75.1776568000023,75.1776568000023,75.1776568000023,75.1776568000023,75.1776568000023,75.1776568000023,001,P004,2025_Jan_18_1331,ConditionRich,2021.2.3,59.9440961359471,
28.75,32.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,14,14,14,,,,,,,,,,,,,28.75787649999984,0.007876499999838416,5,3.2165146000006644,75.92831149999984,75.92831149999984,75.92831149999984,75.92831149999984,75.92831149999984,75.92831149999984,75.92831149999984,75.92831149999984,75.92831149999984,75.92831149999984,001,P004,2025_Jan_18_1331,ConditionRich,2021.2.3,59.9440961359471,
32.0,32.75,39,0.75,Stimuli/P004/things_toad_02s.jpg,0,0.0,0.0,0,15,15,15,,,,,,,,,,,,,32.010385000001406,0.010385000001406297,None,,79.18119360000128,79.18119360000128,79.18119360000128,79.18119360000128,79.18119360000128,79.18119360000128,79.18119360000128,79.18119360000128,79.18119360000128,79.18119360000128,001,P004,2025_Jan_18_1331,ConditionRich,2021.2.3,59.9440961359471,
32.75,36.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,16,16,16,,,,,,,,,,,,,32.761506000002555,0.011506000002555083,5,3.2130556000010984,79.93187630000102,79.93187630000102,79.93187630000102,79.93187630000102,79.93187630000102,79.93187630000102,79.93187630000102,79.93187630000102,79.93187630000102,79.93187630000102,001,P004,2025_Jan_18_1331,ConditionRich,2021.2.3,59.9440961359471,
36.0,36.75,8,0.75,Stimuli/P004/sun_asxkyzleyfgbqfrs.jpg,0,0.0,0.0,0,17,17,17,,,,,,,,,,,,,36.014217500000086,0.014217500000086147,None,,83.18469670000195,83.18469670000195,83.18469670000195,83.18469670000195,83.18469670000195,83.18469670000195,83.18469670000195,83.18469670000195,83.18469670000195,83.18469670000195,001,P004,2025_Jan_18_1331,ConditionRich,2021.2.3,59.9440961359471,
36.75,40.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,18,18,18,,,,,,,,,,,,,36.76531460000115,0.015314600001147483,5,1.2094594000009238,83.93535580000025,83.93535580000025,83.93535580000025,83.93535580000025,83.93535580000025,83.93535580000025,83.93535580000025,83.93535580000025,83.93535580000025,83.93535580000025,001,P004,2025_Jan_18_1331,ConditionRich,2021.2.3,59.9440961359471,
40.0,40.75,2,0.75,Stimuli/P004/sun_afijjzyziczoqdhz.jpg,0,0.0,0.0,0,19,19,19,,,,,,,,,,,,,40.001437500002794,0.0014375000027939677,None,,87.17154140000275,87.17154140000275,87.17154140000275,87.17154140000275,87.17154140000275,87.17154140000275,87.17154140000275,87.17154140000275,87.17154140000275,87.17154140000275,001,P004,2025_Jan_18_1331,ConditionRich,2021.2.3,59.9440961359471,
40.75,44.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,20,20,20,,,,,,,,,,,,,40.75378610000189,0.003786100001889281,5,3.205905699996947,87.9388738000016,87.9388738000016,87.9388738000016,87.9388738000016,87.9388738000016,87.9388738000016,87.9388738000016,87.9388738000016,87.9388738000016,87.9388738000016,001,P004,2025_Jan_18_1331,ConditionRich,2021.2.3,59.9440961359471,
44.0,44.75,9,0.75,Stimuli/P004/sun_auqtrqkaobyprnjy.jpg,0,0.0,0.0,0,21,21,21,,,,,,,,,,,,,44.023228500002006,0.023228500002005603,4,0.5584972000033304,91.20842489999995,91.20842489999995,91.20842489999995,91.20842489999995,91.20842489999995,91.20842489999995,91.20842489999995,91.20842489999995,91.20842489999995,91.20842489999995,001,P004,2025_Jan_18_1331,ConditionRich,2021.2.3,59.9440961359471,
44.75,48.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,22,22,22,,,,,,,,,,,,,44.772490900002595,0.02249090000259457,5,3.202487499998824,91.94240870000067,91.94240870000067,91.94240870000067,91.94240870000067,91.94240870000067,91.94240870000067,91.94240870000067,91.94240870000067,91.94240870000067,91.94240870000067,001,P004,2025_Jan_18_1331,ConditionRich,2021.2.3,59.9440961359471,
48.0,48.75,3,0.75,Stimuli/P004/sun_afqjzrocqhabifao.jpg,0,0.0,0.0,0,23,23,23,,,,,,,,,,,,,48.008400900002016,0.008400900002015987,None,,95.17858479999995,95.17858479999995,95.17858479999995,95.17858479999995,95.17858479999995,95.17858479999995,95.17858479999995,95.17858479999995,95.17858479999995,95.17858479999995,001,P004,2025_Jan_18_1331,ConditionRich,2021.2.3,59.9440961359471,
48.75,52.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,24,24,24,,,,,,,,,,,,,48.75833070000226,0.008330700002261437,5,3.2154861999988498,95.92924409999978,95.92924409999978,95.92924409999978,95.92924409999978,95.92924409999978,95.92924409999978,95.92924409999978,95.92924409999978,95.92924409999978,95.92924409999978,001,P004,2025_Jan_18_1331,ConditionRich,2021.2.3,59.9440961359471,
52.0,52.75,19,0.75,Stimuli/P004/sun_bucebxfexknakpma.jpg,0,0.0,0.0,0,25,25,25,,,,,,,,,,,,,52.011707900001056,0.01170790000105626,None,,99.18209910000223,99.18209910000223,99.18209910000223,99.18209910000223,99.18209910000223,99.18209910000223,99.18209910000223,99.18209910000223,99.18209910000223,99.18209910000223,001,P004,2025_Jan_18_1331,ConditionRich,2021.2.3,59.9440961359471,
52.75,56.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,26,26,26,,,,,,,,,,,,,52.76328400000057,0.013284000000567175,5,1.2119254999997793,99.9327704999996,99.9327704999996,99.9327704999996,99.9327704999996,99.9327704999996,99.9327704999996,99.9327704999996,99.9327704999996,99.9327704999996,99.9327704999996,001,P004,2025_Jan_18_1331,ConditionRich,2021.2.3,59.9440961359471,
56.0,56.75,22,0.75,Stimuli/P004/things_boy_02s.jpg,1,0.0,0.75,0,27,27,27,,,,,,,,,,,,,55.9987899000007,-0.0012100999992981087,None,,103.18562310000198,103.18562310000198,103.18562310000198,103.18562310000198,103.18562310000198,103.18562310000198,103.18562310000198,103.90292960000079,103.18562310000198,103.18562310000198,001,P004,2025_Jan_18_1331,ConditionRich,2021.2.3,59.9440961359471,
56.75,60.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,28,28,28,,,,,,,,,,,,,56.76842190000025,0.01842190000024857,5,3.191975999998249,103.95299739999973,103.95299739999973,103.95299739999973,103.95299739999973,103.95299739999973,103.95299739999973,103.95299739999973,103.95299739999973,103.95299739999973,103.95299739999973,001,P004,2025_Jan_18_1331,ConditionRich,2021.2.3,59.9440961359471,
60.0,60.75,21,0.75,Stimuli/P004/things_baby_02s.jpg,0,0.0,0.0,0,29,29,29,,,,,,,,,,,,,60.01915379999991,0.019153799999912735,None,,107.20585190000202,107.20585190000202,107.20585190000202,107.20585190000202,107.20585190000202,107.20585190000202,107.20585190000202,107.20585190000202,107.20585190000202,107.20585190000202,001,P004,2025_Jan_18_1331,ConditionRich,2021.2.3,59.9440961359471,
60.75,64.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,30,30,30,,,,,,,,,,,,,60.76919540000017,0.019195400000171503,5,3.2049418999995396,107.93980600000214,107.93980600000214,107.93980600000214,107.93980600000214,107.93980600000214,107.93980600000214,107.93980600000214,107.93980600000214,107.93980600000214,107.93980600000214,001,P004,2025_Jan_18_1331,ConditionRich,2021.2.3,59.9440961359471,
64.0,64.75,26,0.75,Stimuli/P004/things_ham_02s.jpg,0,0.0,0.0,0,31,31,31,,,,,,,,,,,,,64.0053465000019,0.005346500001905952,None,,111.19268340000053,111.19268340000053,111.19268340000053,111.19268340000053,111.19268340000053,111.19268340000053,111.19268340000053,111.19268340000053,111.19268340000053,111.19268340000053,001,P004,2025_Jan_18_1331,ConditionRich,2021.2.3,59.9440961359471,
64.75,68.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,32,32,32,,,,,,,,,,,,,64.77376420000292,0.02376420000291546,5,3.2014366000003065,111.94333580000239,111.94333580000239,111.94333580000239,111.94333580000239,111.94333580000239,111.94333580000239,111.94333580000239,111.94333580000239,111.94333580000239,111.94333580000239,001,P004,2025_Jan_18_1331,ConditionRich,2021.2.3,59.9440961359471,
68.0,68.75,11,0.75,Stimuli/P004/sun_bawmjlzsuuivqjhi.jpg,0,0.0,0.0,0,33,33,33,,,,,,,,,,,,,68.00904330000049,0.009043300000485033,None,,115.19623649999994,115.19623649999994,115.19623649999994,115.19623649999994,115.19623649999994,115.19623649999994,115.19623649999994,115.19623649999994,115.19623649999994,115.19623649999994,001,P004,2025_Jan_18_1331,ConditionRich,2021.2.3,59.9440961359471,
68.75,72.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,34,34,34,,,,,,,,,,,,,68.7781302000003,0.028130200000305194,5,3.1821182999992743,115.96355350000158,115.96355350000158,115.96355350000158,115.96355350000158,115.96355350000158,115.96355350000158,115.96355350000158,115.96355350000158,115.96355350000158,115.96355350000158,001,P004,2025_Jan_18_1331,ConditionRich,2021.2.3,59.9440961359471,
72.0,72.75,34,0.75,Stimuli/P004/things_roll_02s.jpg,0,0.0,0.0,0,35,35,35,,,,,,,,,,,,,72.02932910000163,0.02932910000163247,None,,119.19973570000002,119.19973570000002,119.19973570000002,119.19973570000002,119.19973570000002,119.19973570000002,119.19973570000002,119.19973570000002,119.19973570000002,119.19973570000002,001,P004,2025_Jan_18_1331,ConditionRich,2021.2.3,59.9440961359471,
72.75,76.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,36,36,36,,,,,,,,,,,,,72.76340270000219,0.013402700002188794,5,1.2119792999983474,119.93369720000192,119.93369720000192,119.93369720000192,119.93369720000192,119.93369720000192,119.93369720000192,119.93369720000192,119.93369720000192,119.93369720000192,119.93369720000192,001,P004,2025_Jan_18_1331,ConditionRich,2021.2.3,59.9440961359471,
