eventStartTime,eventEndTime,eventCond,imSize,imFile,responseEvent,fixRespStart,fixRespEnd,Events.thisRepN,Events.thisTrialN,Events.thisN,Events.thisIndex,Instructions.started,Instructions.stopped,participantReadyResponse.keys,participantReadyResponse.rt,participantReadyResponse.started,participantReadyResponse.stopped,startWaitforTrigger,triggerResponse.keys,triggerResponse.rt,triggerResponse.started,triggerResponse.stopped,globalTimer,actualStartTime,startTimingDiff,participantResponse.keys,participantResponse.started,participantResponse.stopped,image.started,image.stopped,fixationOutside.started,fixationOutside.stopped,fixationResponse.started,fixationResponse.stopped,fixationInside.started,fixationInside.stopped,participantResponse.rt,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,11.418759300000602,None,2,20.08696289999898,11.418759300000602,None,,,,,,,,,,,,,,,,,,,,,009,P008,2025_Feb_01_1231,ConditionRich,2021.2.3,59.929726402533156,
,,,,,,,,,,,,,,,,,,31.5111420000012,5,13.690483500000482,31.523246200000358,None,,,,,,,,,,,,,,,,009,P008,2025_Feb_01_1231,ConditionRich,2021.2.3,59.929726402533156,
0.0,4.0,0,0.0,Stimuli/Blank.png,0,0.0,0.0,0,0,0,0,,,,,,,,,,,,45.2221124000007,0.047127499999987776,0.047127499999987776,None,45.28542580000067,None,45.28542580000067,None,45.28542580000067,None,45.28542580000067,45.28542580000067,45.28542580000067,None,,009,P008,2025_Feb_01_1231,ConditionRich,2021.2.3,59.929726402533156,
4.0,4.75,15,0.75,Stimuli/P008/sun_bmeductqpfkygtww.jpg,0,0.0,0.0,0,1,1,1,,,,,,,,,,,,,4.004098800000065,0.004098800000065239,None,49.25591330000134,49.25591330000134,49.25591330000134,49.25591330000134,49.25591330000134,49.25591330000134,49.25591330000134,49.25591330000134,49.25591330000134,49.25591330000134,,009,P008,2025_Feb_01_1231,ConditionRich,2021.2.3,59.929726402533156,
4.75,8.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,2,2,2,,,,,,,,,,,,,4.7723645999994915,0.022364599999491475,None,50.023285600000236,50.023285600000236,50.023285600000236,50.023285600000236,50.023285600000236,50.023285600000236,50.023285600000236,50.023285600000236,50.023285600000236,50.023285600000236,,009,P008,2025_Feb_01_1231,ConditionRich,2021.2.3,59.929726402533156,
8.0,8.75,16,0.75,Stimuli/P008/sun_bnpggenxuowzsywq.jpg,0,0.0,0.0,0,3,3,3,,,,,,,,,,,,,8.022947299999942,0.022947299999941606,None,53.25914569999986,53.25914569999986,53.25914569999986,53.25914569999986,53.25914569999986,53.25914569999986,53.25914569999986,53.25914569999986,53.25914569999986,53.25914569999986,,009,P008,2025_Feb_01_1231,ConditionRich,2021.2.3,59.929726402533156,
8.75,12.0,41,0.0,Stimuli/Blank.png,1,2.25,3.0,0,4,4,4,,,,,,,,,,,,,8.756734900000083,0.006734900000083144,2,53.99312910000117,53.99312910000117,53.99312910000117,53.99312910000117,53.99312910000117,53.99312910000117,56.228434700000435,56.97913030000018,53.99312910000117,53.99312910000117,2.8786433999994188,009,P008,2025_Feb_01_1231,ConditionRich,2021.2.3,59.929726402533156,
12.0,12.75,1,0.75,Stimuli/P008/sun_abrlrupzcrwpxqfc.jpg,0,0.0,0.0,0,5,5,5,,,,,,,,,,,,,12.012523900000815,0.012523900000815047,None,57.26269030000003,57.26269030000003,57.26269030000003,57.26269030000003,57.26269030000003,57.26269030000003,57.26269030000003,57.26269030000003,57.26269030000003,57.26269030000003,,009,P008,2025_Feb_01_1231,ConditionRich,2021.2.3,59.929726402533156,
12.75,16.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,6,6,6,,,,,,,,,,,,,12.776635300000635,0.026635300000634743,None,58.013349599999856,58.013349599999856,58.013349599999856,58.013349599999856,58.013349599999856,58.013349599999856,58.013349599999856,58.013349599999856,58.013349599999856,58.013349599999856,,009,P008,2025_Feb_01_1231,ConditionRich,2021.2.3,59.929726402533156,
16.0,16.75,13,0.75,Stimuli/P008/sun_bkhuvtsqontzwtbo.jpg,0,0.0,0.0,0,7,7,7,,,,,,,,,,,,,16.013315899999725,0.013315899999724934,None,61.24954590000016,61.24954590000016,61.24954590000016,61.24954590000016,61.24954590000016,61.24954590000016,61.24954590000016,61.24954590000016,61.24954590000016,61.24954590000016,,009,P008,2025_Feb_01_1231,ConditionRich,2021.2.3,59.929726402533156,
16.75,20.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,8,8,8,,,,,,,,,,,,,16.764346300000398,0.014346300000397605,None,62.00020730000142,62.00020730000142,62.00020730000142,62.00020730000142,62.00020730000142,62.00020730000142,62.00020730000142,62.00020730000142,62.00020730000142,62.00020730000142,,009,P008,2025_Feb_01_1231,ConditionRich,2021.2.3,59.929726402533156,
20.0,20.75,39,0.75,Stimuli/P008/things_showerhead_04s.jpg,0,0.0,0.0,0,9,9,9,,,,,,,,,,,,,20.00245410000025,0.002454100000250037,None,65.25309770000058,65.25309770000058,65.25309770000058,65.25309770000058,65.25309770000058,65.25309770000058,65.25309770000058,65.25309770000058,65.25309770000058,65.25309770000058,,009,P008,2025_Feb_01_1231,ConditionRich,2021.2.3,59.929726402533156,
20.75,24.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,10,10,10,,,,,,,,,,,,,20.767760400000043,0.017760400000042864,None,66.0037725000002,66.0037725000002,66.0037725000002,66.0037725000002,66.0037725000002,66.0037725000002,66.0037725000002,66.0037725000002,66.0037725000002,66.0037725000002,,009,P008,2025_Feb_01_1231,ConditionRich,2021.2.3,59.929726402533156,
24.0,24.75,18,0.75,Stimuli/P008/sun_borgfidyubrwsuuw.jpg,0,0.0,0.0,0,11,11,11,,,,,,,,,,,,,24.004134599999816,0.004134599999815691,None,69.2399191000004,69.2399191000004,69.2399191000004,69.2399191000004,69.2399191000004,69.2399191000004,69.2399191000004,69.2399191000004,69.2399191000004,69.2399191000004,,009,P008,2025_Feb_01_1231,ConditionRich,2021.2.3,59.929726402533156,
24.75,28.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,12,12,12,,,,,,,,,,,,,24.754593199999363,0.004593199999362696,None,69.9906117999999,69.9906117999999,69.9906117999999,69.9906117999999,69.9906117999999,69.9906117999999,69.9906117999999,69.9906117999999,69.9906117999999,69.9906117999999,,009,P008,2025_Feb_01_1231,ConditionRich,2021.2.3,59.929726402533156,
28.0,28.75,25,0.75,Stimuli/P008/things_credit_card_04s.jpg,0,0.0,0.0,0,13,13,13,,,,,,,,,,,,,28.007315500000914,0.007315500000913744,None,73.24348610000015,73.24348610000015,73.24348610000015,73.24348610000015,73.24348610000015,73.24348610000015,73.24348610000015,73.24348610000015,73.24348610000015,73.24348610000015,,009,P008,2025_Feb_01_1231,ConditionRich,2021.2.3,59.929726402533156,
28.75,32.0,41,0.0,Stimuli/Blank.png,1,2.25,3.0,0,14,14,14,,,,,,,,,,,,,28.758123600000545,0.008123600000544684,2,73.99415070000032,73.99415070000032,73.99415070000032,73.99415070000032,73.99415070000032,73.99415070000032,76.2295094000001,76.98016670000106,73.99415070000032,73.99415070000032,2.7276066999984323,009,P008,2025_Feb_01_1231,ConditionRich,2021.2.3,59.929726402533156,
32.0,32.75,23,0.75,Stimuli/P008/things_bumper_04s.jpg,0,0.0,0.0,0,15,15,15,,,,,,,,,,,,,32.01104060000034,0.011040600000342238,None,77.24703120000049,77.24703120000049,77.24703120000049,77.24703120000049,77.24703120000049,77.24703120000049,77.24703120000049,77.24703120000049,77.24703120000049,77.24703120000049,,009,P008,2025_Feb_01_1231,ConditionRich,2021.2.3,59.929726402533156,
32.75,36.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,16,16,16,,,,,,,,,,,,,32.76172410000072,0.011724100000719773,None,77.99769949999973,77.99769949999973,77.99769949999973,77.99769949999973,77.99769949999973,77.99769949999973,77.99769949999973,77.99769949999973,77.99769949999973,77.99769949999973,,009,P008,2025_Feb_01_1231,ConditionRich,2021.2.3,59.929726402533156,
36.0,36.75,29,0.75,Stimuli/P008/things_hawk_04s.jpg,0,0.0,0.0,0,17,17,17,,,,,,,,,,,,,36.014295999999376,0.014295999999376363,None,81.2672601000013,81.2672601000013,81.2672601000013,81.2672601000013,81.2672601000013,81.2672601000013,81.2672601000013,81.2672601000013,81.2672601000013,81.2672601000013,,009,P008,2025_Feb_01_1231,ConditionRich,2021.2.3,59.929726402533156,
36.75,40.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,18,18,18,,,,,,,,,,,,,36.78192780000063,0.03192780000063067,None,82.01792449999994,82.01792449999994,82.01792449999994,82.01792449999994,82.01792449999994,82.01792449999994,82.01792449999994,82.01792449999994,82.01792449999994,82.01792449999994,,009,P008,2025_Feb_01_1231,ConditionRich,2021.2.3,59.929726402533156,
40.0,40.75,21,0.75,Stimuli/P008/things_baby_04s.jpg,0,0.0,0.0,0,19,19,19,,,,,,,,,,,,,40.00351090000004,0.003510900000037509,None,85.25408760000028,85.25408760000028,85.25408760000028,85.25408760000028,85.25408760000028,85.25408760000028,85.25408760000028,85.25408760000028,85.25408760000028,85.25408760000028,,009,P008,2025_Feb_01_1231,ConditionRich,2021.2.3,59.929726402533156,
40.75,44.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,20,20,20,,,,,,,,,,,,,40.7680689000008,0.01806890000079875,None,86.00478850000036,86.00478850000036,86.00478850000036,86.00478850000036,86.00478850000036,86.00478850000036,86.00478850000036,86.00478850000036,86.00478850000036,86.00478850000036,,009,P008,2025_Feb_01_1231,ConditionRich,2021.2.3,59.929726402533156,
44.0,44.75,36,0.75,Stimuli/P008/things_platypus_04s.jpg,0,0.0,0.0,0,21,21,21,,,,,,,,,,,,,44.00433890000022,0.004338900000220747,None,89.25761960000091,89.25761960000091,89.25761960000091,89.25761960000091,89.25761960000091,89.25761960000091,89.25761960000091,89.25761960000091,89.25761960000091,89.25761960000091,,009,P008,2025_Feb_01_1231,ConditionRich,2021.2.3,59.929726402533156,
44.75,48.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,22,22,22,,,,,,,,,,,,,44.77318589999959,0.02318589999958931,None,90.00832919999993,90.00832919999993,90.00832919999993,90.00832919999993,90.00832919999993,90.00832919999993,90.00832919999993,90.00832919999993,90.00832919999993,90.00832919999993,,009,P008,2025_Feb_01_1231,ConditionRich,2021.2.3,59.929726402533156,
48.0,48.75,20,0.75,Stimuli/P008/sun_btrxtfbwtggtrpfv.jpg,0,0.0,0.0,0,23,23,23,,,,,,,,,,,,,48.00778700000046,0.007787000000462285,None,93.24451200000112,93.24451200000112,93.24451200000112,93.24451200000112,93.24451200000112,93.24451200000112,93.24451200000112,93.24451200000112,93.24451200000112,93.24451200000112,,009,P008,2025_Feb_01_1231,ConditionRich,2021.2.3,59.929726402533156,
48.75,52.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,24,24,24,,,,,,,,,,,,,48.759574699999575,0.009574699999575387,None,93.99525020000146,93.99525020000146,93.99525020000146,93.99525020000146,93.99525020000146,93.99525020000146,93.99525020000146,93.99525020000146,93.99525020000146,93.99525020000146,,009,P008,2025_Feb_01_1231,ConditionRich,2021.2.3,59.929726402533156,
52.0,52.75,10,0.75,Stimuli/P008/sun_bdekcgnlcicvgpvq.jpg,0,0.0,0.0,0,25,25,25,,,,,,,,,,,,,52.01212289999967,0.012122899999667425,None,97.24806820000049,97.24806820000049,97.24806820000049,97.24806820000049,97.24806820000049,97.24806820000049,97.24806820000049,97.24806820000049,97.24806820000049,97.24806820000049,,009,P008,2025_Feb_01_1231,ConditionRich,2021.2.3,59.929726402533156,
52.75,56.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,26,26,26,,,,,,,,,,,,,52.76264470000024,0.012644700000237208,None,97.99873780000053,97.99873780000053,97.99873780000053,97.99873780000053,97.99873780000053,97.99873780000053,97.99873780000053,97.99873780000053,97.99873780000053,97.99873780000053,,009,P008,2025_Feb_01_1231,ConditionRich,2021.2.3,59.929726402533156,
56.0,56.75,8,0.75,Stimuli/P008/sun_bbnepvzvycqjjczs.jpg,0,0.0,0.0,0,27,27,27,,,,,,,,,,,,,56.014927300000636,0.014927300000636023,None,101.26831080000011,101.26831080000011,101.26831080000011,101.26831080000011,101.26831080000011,101.26831080000011,101.26831080000011,101.26831080000011,101.26831080000011,101.26831080000011,,009,P008,2025_Feb_01_1231,ConditionRich,2021.2.3,59.929726402533156,
56.75,60.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,28,28,28,,,,,,,,,,,,,56.782917700000326,0.03291770000032557,None,102.01894670000001,102.01894670000001,102.01894670000001,102.01894670000001,102.01894670000001,102.01894670000001,102.01894670000001,102.01894670000001,102.01894670000001,102.01894670000001,,009,P008,2025_Feb_01_1231,ConditionRich,2021.2.3,59.929726402533156,
60.0,60.75,5,0.75,Stimuli/P008/sun_ayzkwnqsoiycbncn.jpg,0,0.0,0.0,0,29,29,29,,,,,,,,,,,,,60.002446399999826,0.002446399999826099,None,105.2384191000001,105.2384191000001,105.2384191000001,105.2384191000001,105.2384191000001,105.2384191000001,105.2384191000001,105.2384191000001,105.2384191000001,105.2384191000001,,009,P008,2025_Feb_01_1231,ConditionRich,2021.2.3,59.929726402533156,
60.75,64.0,41,0.0,Stimuli/Blank.png,0,0.0,0.0,0,30,30,30,,,,,,,,,,,,,60.754284599999664,0.004284599999664351,None,106.00582100000065,106.00582100000065,106.00582100000065,106.00582100000065,106.00582100000065,106.00582100000065,106.00582100000065,106.00582100000065,106.00582100000065,106.00582100000065,,009,P008,2025_Feb_01_1231,ConditionRich,2021.2.3,59.929726402533156,
