eventStartTime,eventEndTime,eventCond,imSize,imFile,repeatedImage,responseEvent,Events.thisRepN,Events.thisTrialN,Events.thisN,Events.thisIndex,Instructions.started,Instructions.stopped,participantReadyResponse.keys,participantReadyResponse.rt,participantReadyResponse.started,participantReadyResponse.stopped,startWaitforTrigger,triggerResponse.keys,triggerResponse.rt,triggerResponse.started,triggerResponse.stopped,globalTimer,actualStartTime,startTimingDiff,participantResponse.keys,participantResponse.started,participantResponse.stopped,image.started,image.stopped,fixationOutside.started,fixationOutside.stopped,fixationInside.started,fixationInside.stopped,participantResponse.rt,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,22.853662099998473,None,2,0.7618215999991662,22.853662099998473,None,,,,,,,,,,,,,,,,,,,003,P008,2025_Feb_01_1238,CategoryLocalizer,2021.2.3,59.96062985015669,
,,,,,,,,,,,,,,,,,23.631717899999785,5,16.18897310000102,23.64439609999863,None,,,,,,,,,,,,,,003,P008,2025_Feb_01_1238,CategoryLocalizer,2021.2.3,59.96062985015669,
0.0,12.0,0,0.0,Stimuli\Blank.png,0,0,0,0,0,0,,,,,,,,,,,,39.84614199999851,0.033675599999696715,0.033675599999696715,None,39.90874729999996,None,39.90874729999996,None,39.90874729999996,None,39.90874729999996,None,,003,P008,2025_Feb_01_1238,CategoryLocalizer,2021.2.3,59.96062985015669,
12.0,12.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Box_00001.png,0,0,0,1,1,1,,,,,,,,,,,,,12.030880700000125,0.030880700000125216,None,51.9026887,51.9026887,51.9026887,51.9026887,51.9026887,51.9026887,51.9026887,51.9026887,,003,P008,2025_Feb_01_1238,CategoryLocalizer,2021.2.3,59.96062985015669,
12.8,13.0,5,0.0,Stimuli\Blank.png,0,0,0,2,2,2,,,,,,,,,,,,,12.826957600000242,0.026957600000240944,None,52.68672129999868,52.68672129999868,52.68672129999868,52.68672129999868,52.68672129999868,52.68672129999868,52.68672129999868,52.68672129999868,,003,P008,2025_Feb_01_1238,CategoryLocalizer,2021.2.3,59.96062985015669,
13.0,13.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Stroller_00001.png,0,0,0,3,3,3,,,,,,,,,,,,,13.010276099999828,0.010276099999828148,None,52.88690630000019,52.88690630000019,52.88690630000019,52.88690630000019,52.88690630000019,52.88690630000019,52.88690630000019,52.88690630000019,,003,P008,2025_Feb_01_1238,CategoryLocalizer,2021.2.3,59.96062985015669,
13.8,14.0,5,0.0,Stimuli\Blank.png,0,0,0,4,4,4,,,,,,,,,,,,,13.82765499999914,0.027654999999139562,None,53.68759089999912,53.68759089999912,53.68759089999912,53.68759089999912,53.68759089999912,53.68759089999912,53.68759089999912,53.68759089999912,,003,P008,2025_Feb_01_1238,CategoryLocalizer,2021.2.3,59.96062985015669,
14.0,14.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Bench_00001.png,0,0,0,5,5,5,,,,,,,,,,,,,14.012688200000412,0.012688200000411598,None,53.88781349999954,53.88781349999954,53.88781349999954,53.88781349999954,53.88781349999954,53.88781349999954,53.88781349999954,53.88781349999954,,003,P008,2025_Feb_01_1238,CategoryLocalizer,2021.2.3,59.96062985015669,
14.8,15.0,5,0.0,Stimuli\Blank.png,0,0,0,6,6,6,,,,,,,,,,,,,14.827557000000525,0.027557000000523857,None,54.68847569999889,54.68847569999889,54.68847569999889,54.68847569999889,54.68847569999889,54.68847569999889,54.68847569999889,54.68847569999889,,003,P008,2025_Feb_01_1238,CategoryLocalizer,2021.2.3,59.96062985015669,
15.0,15.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Shirt_00001.png,0,0,0,7,7,7,,,,,,,,,,,,,15.01134970000021,0.01134970000020985,None,54.87197939999896,54.87197939999896,54.87197939999896,54.87197939999896,54.87197939999896,54.87197939999896,54.87197939999896,54.87197939999896,,003,P008,2025_Feb_01_1238,CategoryLocalizer,2021.2.3,59.96062985015669,
15.8,16.0,5,0.0,Stimuli\Blank.png,0,0,0,8,8,8,,,,,,,,,,,,,15.812665399998878,0.012665399998876836,None,55.6727807999996,55.6727807999996,55.6727807999996,55.6727807999996,55.6727807999996,55.6727807999996,55.6727807999996,55.6727807999996,,003,P008,2025_Feb_01_1238,CategoryLocalizer,2021.2.3,59.96062985015669,
16.0,16.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Pot_00001.png,0,0,0,9,9,9,,,,,,,,,,,,,16.01209899999958,0.012098999999579974,None,55.87287449999894,55.87287449999894,55.87287449999894,55.87287449999894,55.87287449999894,55.87287449999894,55.87287449999894,55.87287449999894,,003,P008,2025_Feb_01_1238,CategoryLocalizer,2021.2.3,59.96062985015669,
16.8,17.0,5,0.0,Stimuli\Blank.png,0,0,0,10,10,10,,,,,,,,,,,,,16.813034699998752,0.01303469999875162,None,56.67356229999859,56.67356229999859,56.67356229999859,56.67356229999859,56.67356229999859,56.67356229999859,56.67356229999859,56.67356229999859,,003,P008,2025_Feb_01_1238,CategoryLocalizer,2021.2.3,59.96062985015669,
17.0,17.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Sock_00001.png,0,0,0,11,11,11,,,,,,,,,,,,,17.013600999998744,0.013600999998743646,None,56.89043999999922,56.89043999999922,56.89043999999922,56.89043999999922,56.89043999999922,56.89043999999922,56.89043999999922,56.89043999999922,,003,P008,2025_Feb_01_1238,CategoryLocalizer,2021.2.3,59.96062985015669,
17.8,18.0,5,0.0,Stimuli\Blank.png,0,0,0,12,12,12,,,,,,,,,,,,,17.83092620000025,0.03092620000024837,None,57.69114569999874,57.69114569999874,57.69114569999874,57.69114569999874,57.69114569999874,57.69114569999874,57.69114569999874,57.69114569999874,,003,P008,2025_Feb_01_1238,CategoryLocalizer,2021.2.3,59.96062985015669,
18.0,18.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Dryer_00001.png,0,0,0,13,13,13,,,,,,,,,,,,,18.014371799999935,0.01437179999993532,None,57.89131989999987,57.89131989999987,57.89131989999987,57.89131989999987,57.89131989999987,57.89131989999987,57.89131989999987,57.89131989999987,,003,P008,2025_Feb_01_1238,CategoryLocalizer,2021.2.3,59.96062985015669,
18.8,19.0,5,0.0,Stimuli\Blank.png,0,0,0,14,14,14,,,,,,,,,,,,,18.83256269999947,0.03256269999947037,None,58.69201789999897,58.69201789999897,58.69201789999897,58.69201789999897,58.69201789999897,58.69201789999897,58.69201789999897,58.69201789999897,,003,P008,2025_Feb_01_1238,CategoryLocalizer,2021.2.3,59.96062985015669,
19.0,19.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Highchair_00001.png,0,0,0,15,15,15,,,,,,,,,,,,,18.998054800000318,-0.0019451999996817904,None,58.858837899999344,58.858837899999344,58.858837899999344,58.858837899999344,58.858837899999344,58.858837899999344,58.858837899999344,58.858837899999344,,003,P008,2025_Feb_01_1238,CategoryLocalizer,2021.2.3,59.96062985015669,
19.8,20.0,5,0.0,Stimuli\Blank.png,0,0,0,16,16,16,,,,,,,,,,,,,19.81603340000038,0.016033400000377895,None,59.67625479999879,59.67625479999879,59.67625479999879,59.67625479999879,59.67625479999879,59.67625479999879,59.67625479999879,59.67625479999879,,003,P008,2025_Feb_01_1238,CategoryLocalizer,2021.2.3,59.96062985015669,
