eventStartTime,eventEndTime,eventCond,imSize,imFile,repeatedImage,responseEvent,Events.thisRepN,Events.thisTrialN,Events.thisN,Events.thisIndex,Instructions.started,Instructions.stopped,participantReadyResponse.keys,participantReadyResponse.rt,participantReadyResponse.started,participantReadyResponse.stopped,startWaitforTrigger,triggerResponse.keys,triggerResponse.rt,triggerResponse.started,triggerResponse.stopped,globalTimer,actualStartTime,startTimingDiff,participantResponse.keys,participantResponse.rt,participantResponse.started,participantResponse.stopped,image.started,image.stopped,fixationOutside.started,fixationOutside.stopped,fixationInside.started,fixationInside.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,9.870380500000465,None,4,16.212469600002805,9.870380500000465,None,,,,,,,,,,,,,,,,,,,001,P005,2025_Jan_18_1548,CategoryLocalizer,2021.2.3,59.94876778333029,
,,,,,,,,,,,,,,,,,26.089183000000048,5,13.95043380000061,26.101875100001052,None,,,,,,,,,,,,,,001,P005,2025_Jan_18_1548,CategoryLocalizer,2021.2.3,59.94876778333029,
0.0,12.0,0,0.0,Stimuli\Blank.png,0,0,0,0,0,0,,,,,,,,,,,,40.06830600000103,0.06719830000292859,0.06719830000292859,5,11.904172999998991,40.14756750000015,None,40.14756750000015,None,40.14756750000015,None,40.14756750000015,None,001,P005,2025_Jan_18_1548,CategoryLocalizer,2021.2.3,59.94876778333029,
12.0,12.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Stool_00001.png,0,0,0,1,1,1,,,,,,,,,,,,,12.010419300000649,0.010419300000648946,None,,52.091410000000906,52.091410000000906,52.091410000000906,52.091410000000906,52.091410000000906,52.091410000000906,52.091410000000906,52.091410000000906,001,P005,2025_Jan_18_1548,CategoryLocalizer,2021.2.3,59.94876778333029,
12.8,13.0,5,0.0,Stimuli\Blank.png,0,0,0,2,2,2,,,,,,,,,,,,,12.809204299999692,0.009204299999691301,None,,52.892118499999924,52.892118499999924,52.892118499999924,52.892118499999924,52.892118499999924,52.892118499999924,52.892118499999924,52.892118499999924,001,P005,2025_Jan_18_1548,CategoryLocalizer,2021.2.3,59.94876778333029,
13.0,13.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Locker_00001.png,0,0,0,3,3,3,,,,,,,,,,,,,13.009543100000883,0.009543100000882987,None,,53.0922888999994,53.0922888999994,53.0922888999994,53.0922888999994,53.0922888999994,53.0922888999994,53.0922888999994,53.0922888999994,001,P005,2025_Jan_18_1548,CategoryLocalizer,2021.2.3,59.94876778333029,
13.8,14.0,5,0.0,Stimuli\Blank.png,0,0,0,4,4,4,,,,,,,,,,,,,13.810247000001254,0.010247000001253781,5,0.15886529999988852,53.89299799999935,53.89299799999935,53.89299799999935,53.89299799999935,53.89299799999935,53.89299799999935,53.89299799999935,53.89299799999935,001,P005,2025_Jan_18_1548,CategoryLocalizer,2021.2.3,59.94876778333029,
14.0,14.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Brush_00001.png,0,0,0,5,5,5,,,,,,,,,,,,,14.010756700001366,0.01075670000136597,None,,54.10986799999955,54.10986799999955,54.10986799999955,54.10986799999955,54.10986799999955,54.10986799999955,54.10986799999955,54.10986799999955,001,P005,2025_Jan_18_1548,CategoryLocalizer,2021.2.3,59.94876778333029,
14.8,15.0,5,0.0,Stimuli\Blank.png,0,0,0,6,6,6,,,,,,,,,,,,,14.827724300001137,0.027724300001136015,None,,54.91060749999815,54.91060749999815,54.91060749999815,54.91060749999815,54.91060749999815,54.91060749999815,54.91060749999815,54.91060749999815,001,P005,2025_Jan_18_1548,CategoryLocalizer,2021.2.3,59.94876778333029,
15.0,15.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Boat_00001.png,0,0,0,7,7,7,,,,,,,,,,,,,15.011721200000466,0.011721200000465615,None,,55.094070200000715,55.094070200000715,55.094070200000715,55.094070200000715,55.094070200000715,55.094070200000715,55.094070200000715,55.094070200000715,001,P005,2025_Jan_18_1548,CategoryLocalizer,2021.2.3,59.94876778333029,
15.8,16.0,5,0.0,Stimuli\Blank.png,0,0,0,8,8,8,,,,,,,,,,,,,15.812981600000057,0.012981600000056659,5,0.15696270000262302,55.894773399999394,55.894773399999394,55.894773399999394,55.894773399999394,55.894773399999394,55.894773399999394,55.894773399999394,55.894773399999394,001,P005,2025_Jan_18_1548,CategoryLocalizer,2021.2.3,59.94876778333029,
16.0,16.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Boat_00001.png,1,1,0,9,9,9,,,,,,,,,,,,,16.012538200000563,0.012538200000562938,4,0.4947878999992099,56.094942299998365,56.094942299998365,56.094942299998365,56.094942299998365,56.094942299998365,56.094942299998365,56.094942299998365,56.094942299998365,001,P005,2025_Jan_18_1548,CategoryLocalizer,2021.2.3,59.94876778333029,
16.8,17.0,5,0.0,Stimuli\Blank.png,0,0,0,10,10,10,,,,,,,,,,,,,16.813644699999713,0.013644699999712628,None,,56.89564479999899,56.89564479999899,56.89564479999899,56.89564479999899,56.89564479999899,56.89564479999899,56.89564479999899,56.89564479999899,001,P005,2025_Jan_18_1548,CategoryLocalizer,2021.2.3,59.94876778333029,
17.0,17.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Chest_00001.png,0,0,0,11,11,11,,,,,,,,,,,,,17.014110100000835,0.014110100000834791,None,,57.112500100000034,57.112500100000034,57.112500100000034,57.112500100000034,57.112500100000034,57.112500100000034,57.112500100000034,57.112500100000034,001,P005,2025_Jan_18_1548,CategoryLocalizer,2021.2.3,59.94876778333029,
17.8,18.0,5,0.0,Stimuli\Blank.png,0,0,0,12,12,12,,,,,,,,,,,,,17.830243500000506,0.030243500000505463,5,0.1387665999973251,57.91321279999829,57.91321279999829,57.91321279999829,57.91321279999829,57.91321279999829,57.91321279999829,57.91321279999829,57.91321279999829,001,P005,2025_Jan_18_1548,CategoryLocalizer,2021.2.3,59.94876778333029,
18.0,18.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Door_00001.png,0,0,0,13,13,13,,,,,,,,,,,,,18.013810000000376,0.013810000000376021,None,,58.09669769999891,58.09669769999891,58.09669769999891,58.09669769999891,58.09669769999891,58.09669769999891,58.09669769999891,58.09669769999891,001,P005,2025_Jan_18_1548,CategoryLocalizer,2021.2.3,59.94876778333029,
18.8,19.0,5,0.0,Stimuli\Blank.png,0,0,0,14,14,14,,,,,,,,,,,,,18.814711900002294,0.014711900002293277,None,,58.8974132000003,58.8974132000003,58.8974132000003,58.8974132000003,58.8974132000003,58.8974132000003,58.8974132000003,58.8974132000003,001,P005,2025_Jan_18_1548,CategoryLocalizer,2021.2.3,59.94876778333029,
