eventStartTime,eventEndTime,eventCond,imSize,imFile,repeatedImage,responseEvent,Events.thisRepN,Events.thisTrialN,Events.thisN,Events.thisIndex,Instructions.started,Instructions.stopped,participantReadyResponse.keys,participantReadyResponse.rt,participantReadyResponse.started,participantReadyResponse.stopped,startWaitforTrigger,triggerResponse.keys,triggerResponse.rt,triggerResponse.started,triggerResponse.stopped,globalTimer,actualStartTime,startTimingDiff,participantResponse.keys,participantResponse.started,participantResponse.stopped,image.started,image.stopped,fixationOutside.started,fixationOutside.stopped,fixationInside.started,fixationInside.stopped,participantResponse.rt,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,14.892384400000083,None,1,9.397427800000514,14.892384400000083,None,,,,,,,,,,,,,,,,,,,003,P019,2025_Mar_21_1102,CategoryLocalizer,2021.2.3,59.93924558100149,
,,,,,,,,,,,,,,,,,24.304638099998556,5,14.710038899998835,24.317803699999786,None,,,,,,,,,,,,,,003,P019,2025_Mar_21_1102,CategoryLocalizer,2021.2.3,59.93924558100149,
0.0,12.0,0,0.0,Stimuli\Blank.png,0,0,0,0,0,0,,,,,,,,,,,,39.03506339999876,0.05888939999931608,0.05888939999931608,None,39.11497259999851,None,39.11497259999851,None,39.11497259999851,None,39.11497259999851,None,,003,P019,2025_Mar_21_1102,CategoryLocalizer,2021.2.3,59.93924558100149,
12.0,12.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Bed_00001.png,0,0,0,1,1,1,,,,,,,,,,,,,12.009644699999626,0.009644699999626027,None,51.05809329999829,51.05809329999829,51.05809329999829,51.05809329999829,51.05809329999829,51.05809329999829,51.05809329999829,51.05809329999829,,003,P019,2025_Mar_21_1102,CategoryLocalizer,2021.2.3,59.93924558100149,
12.8,13.0,5,0.0,Stimuli\Blank.png,0,0,0,2,2,2,,,,,,,,,,,,,12.809071499999845,0.00907149999984469,None,51.858810699999594,51.858810699999594,51.858810699999594,51.858810699999594,51.858810699999594,51.858810699999594,51.858810699999594,51.858810699999594,,003,P019,2025_Mar_21_1102,CategoryLocalizer,2021.2.3,59.93924558100149,
13.0,13.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Bed_00001.png,1,1,0,3,3,3,,,,,,,,,,,,,13.00932880000073,0.009328800000730553,1,52.05897779999941,52.05897779999941,52.05897779999941,52.05897779999941,52.05897779999941,52.05897779999941,52.05897779999941,52.05897779999941,0.41981810000106634,003,P019,2025_Mar_21_1102,CategoryLocalizer,2021.2.3,59.93924558100149,
13.8,14.0,5,0.0,Stimuli\Blank.png,0,0,0,4,4,4,,,,,,,,,,,,,13.812144100000296,0.01214410000029531,None,52.87638199999856,52.87638199999856,52.87638199999856,52.87638199999856,52.87638199999856,52.87638199999856,52.87638199999856,52.87638199999856,,003,P019,2025_Mar_21_1102,CategoryLocalizer,2021.2.3,59.93924558100149,
14.0,14.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Ring_00001.png,0,0,0,5,5,5,,,,,,,,,,,,,14.027785500000391,0.02778550000039104,None,53.09327269999994,53.09327269999994,53.09327269999994,53.09327269999994,53.09327269999994,53.09327269999994,53.09327269999994,53.09327269999994,,003,P019,2025_Mar_21_1102,CategoryLocalizer,2021.2.3,59.93924558100149,
14.8,15.0,5,0.0,Stimuli\Blank.png,0,0,0,6,6,6,,,,,,,,,,,,,14.82742049999979,0.02742049999978846,None,53.87726059999841,53.87726059999841,53.87726059999841,53.87726059999841,53.87726059999841,53.87726059999841,53.87726059999841,53.87726059999841,,003,P019,2025_Mar_21_1102,CategoryLocalizer,2021.2.3,59.93924558100149,
15.0,15.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Brush_00001.png,0,0,0,7,7,7,,,,,,,,,,,,,15.011695400000463,0.011695400000462541,None,54.09411529999852,54.09411529999852,54.09411529999852,54.09411529999852,54.09411529999852,54.09411529999852,54.09411529999852,54.09411529999852,,003,P019,2025_Mar_21_1102,CategoryLocalizer,2021.2.3,59.93924558100149,
15.8,16.0,5,0.0,Stimuli\Blank.png,0,0,0,8,8,8,,,,,,,,,,,,,15.847053600000436,0.047053600000435125,None,54.91151969999919,54.91151969999919,54.91151969999919,54.91151969999919,54.91151969999919,54.91151969999919,54.91151969999919,54.91151969999919,,003,P019,2025_Mar_21_1102,CategoryLocalizer,2021.2.3,59.93924558100149,
16.0,16.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Watch_00001.png,0,0,0,9,9,9,,,,,,,,,,,,,16.028556499999468,0.028556499999467633,None,55.078314299998965,55.078314299998965,55.078314299998965,55.078314299998965,55.078314299998965,55.078314299998965,55.078314299998965,55.078314299998965,,003,P019,2025_Mar_21_1102,CategoryLocalizer,2021.2.3,59.93924558100149,
16.8,17.0,5,0.0,Stimuli\Blank.png,0,0,0,10,10,10,,,,,,,,,,,,,16.813416799999686,0.01341679999968548,None,55.862317999999505,55.862317999999505,55.862317999999505,55.862317999999505,55.862317999999505,55.862317999999505,55.862317999999505,55.862317999999505,,003,P019,2025_Mar_21_1102,CategoryLocalizer,2021.2.3,59.93924558100149,
17.0,17.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Football_00001.png,0,0,0,11,11,11,,,,,,,,,,,,,17.013485900000887,0.01348590000088734,None,56.079250099999626,56.079250099999626,56.079250099999626,56.079250099999626,56.079250099999626,56.079250099999626,56.079250099999626,56.079250099999626,,003,P019,2025_Mar_21_1102,CategoryLocalizer,2021.2.3,59.93924558100149,
17.8,18.0,5,0.0,Stimuli\Blank.png,0,0,0,12,12,12,,,,,,,,,,,,,17.832036400001016,0.03203640000101515,None,56.89662150000004,56.89662150000004,56.89662150000004,56.89662150000004,56.89662150000004,56.89662150000004,56.89662150000004,56.89662150000004,,003,P019,2025_Mar_21_1102,CategoryLocalizer,2021.2.3,59.93924558100149,
18.0,18.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Airplane_00001.png,0,0,0,13,13,13,,,,,,,,,,,,,18.03080079999927,0.030800799999269657,None,57.08007879999968,57.08007879999968,57.08007879999968,57.08007879999968,57.08007879999968,57.08007879999968,57.08007879999968,57.08007879999968,,003,P019,2025_Mar_21_1102,CategoryLocalizer,2021.2.3,59.93924558100149,
18.8,19.0,5,0.0,Stimuli\Blank.png,0,0,0,14,14,14,,,,,,,,,,,,,18.81433250000009,0.014332500000090675,None,57.86411809999845,57.86411809999845,57.86411809999845,57.86411809999845,57.86411809999845,57.86411809999845,57.86411809999845,57.86411809999845,,003,P019,2025_Mar_21_1102,CategoryLocalizer,2021.2.3,59.93924558100149,
19.0,19.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Lamp_00001.png,0,0,0,15,15,15,,,,,,,,,,,,,19.014512699999614,0.014512699999613687,None,58.06428429999869,58.06428429999869,58.06428429999869,58.06428429999869,58.06428429999869,58.06428429999869,58.06428429999869,58.06428429999869,,003,P019,2025_Mar_21_1102,CategoryLocalizer,2021.2.3,59.93924558100149,
19.8,20.0,5,0.0,Stimuli\Blank.png,0,0,0,16,16,16,,,,,,,,,,,,,19.817577800000436,0.017577800000434962,None,58.88171019999936,58.88171019999936,58.88171019999936,58.88171019999936,58.88171019999936,58.88171019999936,58.88171019999936,58.88171019999936,,003,P019,2025_Mar_21_1102,CategoryLocalizer,2021.2.3,59.93924558100149,
