eventStartTime,eventEndTime,eventCond,imSize,imFile,repeatedImage,responseEvent,Events.thisRepN,Events.thisTrialN,Events.thisN,Events.thisIndex,Instructions.started,Instructions.stopped,participantReadyResponse.keys,participantReadyResponse.rt,participantReadyResponse.started,participantReadyResponse.stopped,startWaitforTrigger,triggerResponse.keys,triggerResponse.rt,triggerResponse.started,triggerResponse.stopped,globalTimer,actualStartTime,startTimingDiff,participantResponse.keys,participantResponse.rt,participantResponse.started,participantResponse.stopped,image.started,image.stopped,fixationOutside.started,fixationOutside.stopped,fixationInside.started,fixationInside.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,19.789122700000007,None,3,1.0453682000006665,19.789122700000007,None,,,,,,,,,,,,,,,,,,,001,P001,2025_Jan_17_1848,CategoryLocalizer,2021.2.3,59.92477044500967,
,,,,,,,,,,,,,,,,,20.847782000004372,5,13.723557299999811,20.860714400005236,None,,,,,,,,,,,,,,001,P001,2025_Jan_17_1848,CategoryLocalizer,2021.2.3,59.92477044500967,
0.0,12.0,0,0.0,Stimuli\Blank.png,0,0,0,0,0,0,,,,,,,,,,,,34.59372830000211,0.04611289999593282,0.04611289999593282,5,11.928007399998023,34.65619760000118,None,34.65619760000118,None,34.65619760000118,None,34.65619760000118,None,001,P001,2025_Jan_17_1848,CategoryLocalizer,2021.2.3,59.92477044500967,
12.0,12.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Key_00001.png,0,0,0,1,1,1,,,,,,,,,,,,,12.01111200000014,0.011112000000139233,None,,46.63344700000016,46.63344700000016,46.63344700000016,46.63344700000016,46.63344700000016,46.63344700000016,46.63344700000016,46.63344700000016,001,P001,2025_Jan_17_1848,CategoryLocalizer,2021.2.3,59.92477044500967,
12.8,13.0,5,0.0,Stimuli\Blank.png,0,0,0,2,2,2,,,,,,,,,,,,,12.82620930000121,0.026209300001209357,None,,47.43416790000629,47.43416790000629,47.43416790000629,47.43416790000629,47.43416790000629,47.43416790000629,47.43416790000629,47.43416790000629,001,P001,2025_Jan_17_1848,CategoryLocalizer,2021.2.3,59.92477044500967,
13.0,13.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Lipstick_00001.png,0,0,0,3,3,3,,,,,,,,,,,,,13.00935539999773,0.009355399997730274,None,,47.617651500004285,47.617651500004285,47.617651500004285,47.617651500004285,47.617651500004285,47.617651500004285,47.617651500004285,47.617651500004285,001,P001,2025_Jan_17_1848,CategoryLocalizer,2021.2.3,59.92477044500967,
13.8,14.0,5,0.0,Stimuli\Blank.png,0,0,0,4,4,4,,,,,,,,,,,,,13.811170000000857,0.011170000000856106,5,0.16578070000105072,48.41836830000102,48.41836830000102,48.41836830000102,48.41836830000102,48.41836830000102,48.41836830000102,48.41836830000102,48.41836830000102,001,P001,2025_Jan_17_1848,CategoryLocalizer,2021.2.3,59.92477044500967,
14.0,14.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Wagon_00001.png,0,0,0,5,5,5,,,,,,,,,,,,,14.010437099997944,0.010437099997943733,None,,48.63524390000384,48.63524390000384,48.63524390000384,48.63524390000384,48.63524390000384,48.63524390000384,48.63524390000384,48.63524390000384,001,P001,2025_Jan_17_1848,CategoryLocalizer,2021.2.3,59.92477044500967,
14.8,15.0,5,0.0,Stimuli\Blank.png,0,0,0,6,6,6,,,,,,,,,,,,,14.827443299996958,0.027443299996956938,None,,49.435934400004044,49.435934400004044,49.435934400004044,49.435934400004044,49.435934400004044,49.435934400004044,49.435934400004044,49.435934400004044,001,P001,2025_Jan_17_1848,CategoryLocalizer,2021.2.3,59.92477044500967,
15.0,15.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Matches_00001.png,0,0,0,7,7,7,,,,,,,,,,,,,15.01193819999753,0.011938199997530319,None,,49.619419599999674,49.619419599999674,49.619419599999674,49.619419599999674,49.619419599999674,49.619419599999674,49.619419599999674,49.619419599999674,001,P001,2025_Jan_17_1848,CategoryLocalizer,2021.2.3,59.92477044500967,
15.8,16.0,5,0.0,Stimuli\Blank.png,0,0,0,8,8,8,,,,,,,,,,,,,15.812372100001085,0.012372100001083908,5,0.1640084000027855,50.42013230000157,50.42013230000157,50.42013230000157,50.42013230000157,50.42013230000157,50.42013230000157,50.42013230000157,50.42013230000157,001,P001,2025_Jan_17_1848,CategoryLocalizer,2021.2.3,59.92477044500967,
16.0,16.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_ComputerMouse_00001.png,0,0,0,9,9,9,,,,,,,,,,,,,16.01280119999865,0.012801199998648372,None,,50.62031410000054,50.62031410000054,50.62031410000054,50.62031410000054,50.62031410000054,50.62031410000054,50.62031410000054,50.62031410000054,001,P001,2025_Jan_17_1848,CategoryLocalizer,2021.2.3,59.92477044500967,
16.8,17.0,5,0.0,Stimuli\Blank.png,0,0,0,10,10,10,,,,,,,,,,,,,16.814998199995898,0.014998199995897465,None,,51.437702300005185,51.437702300005185,51.437702300005185,51.437702300005185,51.437702300005185,51.437702300005185,51.437702300005185,51.437702300005185,001,P001,2025_Jan_17_1848,CategoryLocalizer,2021.2.3,59.92477044500967,
17.0,17.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_ComputerMouse_00001.png,1,1,0,11,11,11,,,,,,,,,,,,,17.030454299994744,0.03045429999474436,3,0.4965221999955247,51.65455820000352,51.65455820000352,51.65455820000352,51.65455820000352,51.65455820000352,51.65455820000352,51.65455820000352,51.65455820000352,001,P001,2025_Jan_17_1848,CategoryLocalizer,2021.2.3,59.92477044500967,
17.8,18.0,5,0.0,Stimuli\Blank.png,0,0,0,12,12,12,,,,,,,,,,,,,17.831184900001972,0.031184900001971272,5,0.14551409999694442,52.4385853000058,52.4385853000058,52.4385853000058,52.4385853000058,52.4385853000058,52.4385853000058,52.4385853000058,52.4385853000058,001,P001,2025_Jan_17_1848,CategoryLocalizer,2021.2.3,59.92477044500967,
18.0,18.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Table_00001.png,0,0,0,13,13,13,,,,,,,,,,,,,18.01436339999782,0.014363399997819215,None,,52.62207699999999,52.62207699999999,52.62207699999999,52.62207699999999,52.62207699999999,52.62207699999999,52.62207699999999,52.62207699999999,001,P001,2025_Jan_17_1848,CategoryLocalizer,2021.2.3,59.92477044500967,
18.8,19.0,5,0.0,Stimuli\Blank.png,0,0,0,14,14,14,,,,,,,,,,,,,18.81433239999751,0.014332399997510237,None,,53.42280380000011,53.42280380000011,53.42280380000011,53.42280380000011,53.42280380000011,53.42280380000011,53.42280380000011,53.42280380000011,001,P001,2025_Jan_17_1848,CategoryLocalizer,2021.2.3,59.92477044500967,
19.0,19.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Nightstand_00001.png,0,0,0,15,15,15,,,,,,,,,,,,,19.015700399999332,0.01570039999933215,None,,53.65632130000449,53.65632130000449,53.65632130000449,53.65632130000449,53.65632130000449,53.65632130000449,53.65632130000449,53.65632130000449,001,P001,2025_Jan_17_1848,CategoryLocalizer,2021.2.3,59.92477044500967,
19.8,20.0,5,0.0,Stimuli\Blank.png,0,0,0,16,16,16,,,,,,,,,,,,,19.834505699996953,0.03450569999695219,5,0.1273111999980756,54.457067900002585,54.457067900002585,54.457067900002585,54.457067900002585,54.457067900002585,54.457067900002585,54.457067900002585,54.457067900002585,001,P001,2025_Jan_17_1848,CategoryLocalizer,2021.2.3,59.92477044500967,
20.0,20.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Gun_00001.png,0,0,0,17,17,17,,,,,,,,,,,,,20.015673000001698,0.0156730000016978,None,,54.64055240000016,54.64055240000016,54.64055240000016,54.64055240000016,54.64055240000016,54.64055240000016,54.64055240000016,54.64055240000016,001,P001,2025_Jan_17_1848,CategoryLocalizer,2021.2.3,59.92477044500967,
20.8,21.0,5,0.0,Stimuli\Blank.png,0,0,0,18,18,18,,,,,,,,,,,,,20.816221199995198,0.01622119999519711,None,,55.42455670000345,55.42455670000345,55.42455670000345,55.42455670000345,55.42455670000345,55.42455670000345,55.42455670000345,55.42455670000345,001,P001,2025_Jan_17_1848,CategoryLocalizer,2021.2.3,59.92477044500967,
21.0,21.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Pencil_00001.png,0,0,0,19,19,19,,,,,,,,,,,,,20.999876900001254,-0.00012309999874560162,None,,55.60805480000272,55.60805480000272,55.60805480000272,55.60805480000272,55.60805480000272,55.60805480000272,55.60805480000272,55.60805480000272,001,P001,2025_Jan_17_1848,CategoryLocalizer,2021.2.3,59.92477044500967,
21.8,22.0,5,0.0,Stimuli\Blank.png,0,0,0,20,20,20,,,,,,,,,,,,,21.800918900000397,0.0009189000003964054,None,,56.40876620000199,56.40876620000199,56.40876620000199,56.40876620000199,56.40876620000199,56.40876620000199,56.40876620000199,56.40876620000199,001,P001,2025_Jan_17_1848,CategoryLocalizer,2021.2.3,59.92477044500967,
22.0,22.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Card_00001.png,0,0,0,21,21,21,,,,,,,,,,,,,22.001288499996008,0.0012884999960078858,None,,56.625641200000246,56.625641200000246,56.625641200000246,56.625641200000246,56.625641200000246,56.625641200000246,56.625641200000246,56.625641200000246,001,P001,2025_Jan_17_1848,CategoryLocalizer,2021.2.3,59.92477044500967,
22.8,23.0,5,0.0,Stimuli\Blank.png,0,0,0,22,22,22,,,,,,,,,,,,,22.82061160000012,0.020611600000119523,None,,57.443027000001166,57.443027000001166,57.443027000001166,57.443027000001166,57.443027000001166,57.443027000001166,57.443027000001166,57.443027000001166,001,P001,2025_Jan_17_1848,CategoryLocalizer,2021.2.3,59.92477044500967,
23.0,23.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Stroller_00001.png,0,0,0,23,23,23,,,,,,,,,,,,,23.020781100000022,0.02078110000002198,None,,57.64319729999988,57.64319729999988,57.64319729999988,57.64319729999988,57.64319729999988,57.64319729999988,57.64319729999988,57.64319729999988,001,P001,2025_Jan_17_1848,CategoryLocalizer,2021.2.3,59.92477044500967,
