41.1981 	DATA 	Keypress: 5
43.1977 	DATA 	Keypress: 5
45.2020 	DATA 	Keypress: 5
47.2034 	DATA 	Keypress: 5
47.2153 	EXP 	New trial (rep=0, index=1): OrderedDict([('eventStartTime', 12.0), ('eventEndTime', 12.8), ('eventCond', 1), ('imSize', 0.75), ('imFile', 'Stimuli\\ImageFiles-Set1\\Objects\\Object_Dryer_00001.png'), ('repeatedImage', 0), ('responseEvent', 0)])
47.2455 	EXP 	image: autoDraw = False
47.2455 	EXP 	fixationOutside: autoDraw = False
47.2455 	EXP 	fixationInside: autoDraw = False
47.2455 	EXP 	image: autoDraw = False
47.2455 	EXP 	fixationOutside: autoDraw = False
47.2455 	EXP 	fixationInside: autoDraw = False
47.2455 	EXP 	image: size = array([0.75, 0.75])
47.2455 	EXP 	image: image = 'Stimuli\\ImageFiles-Set1\\Objects\\Object_Dryer_00001.png'
47.2455 	EXP 	image: autoDraw = True
47.2455 	EXP 	fixationOutside: autoDraw = True
47.2455 	EXP 	fixationInside: autoDraw = True
48.0313 	EXP 	New trial (rep=0, index=2): OrderedDict([('eventStartTime', 12.8), ('eventEndTime', 13.0), ('eventCond', 5), ('imSize', 0.0), ('imFile', 'Stimuli\\Blank.png'), ('repeatedImage', 0), ('responseEvent', 0)])
48.0462 	EXP 	image: autoDraw = False
48.0462 	EXP 	fixationOutside: autoDraw = False
48.0462 	EXP 	fixationInside: autoDraw = False
48.0462 	EXP 	image: autoDraw = False
48.0462 	EXP 	fixationOutside: autoDraw = False
48.0462 	EXP 	fixationInside: autoDraw = False
48.0462 	EXP 	image: size = array([0., 0.])
48.0462 	EXP 	image: image = 'Stimuli\\Blank.png'
48.0462 	EXP 	image: autoDraw = True
48.0462 	EXP 	fixationOutside: autoDraw = True
48.0462 	EXP 	fixationInside: autoDraw = True
48.2152 	EXP 	New trial (rep=0, index=3): OrderedDict([('eventStartTime', 13.0), ('eventEndTime', 13.8), ('eventCond', 1), ('imSize', 0.75), ('imFile', 'Stimuli\\ImageFiles-Set1\\Objects\\Object_ShoppingCart_00001.png'), ('repeatedImage', 0), ('responseEvent', 0)])
48.2464 	EXP 	image: autoDraw = False
48.2464 	EXP 	fixationOutside: autoDraw = False
48.2464 	EXP 	fixationInside: autoDraw = False
48.2464 	EXP 	image: autoDraw = False
48.2464 	EXP 	fixationOutside: autoDraw = False
