eventStartTime,eventEndTime,eventCond,imSize,imFile,repeatedImage,responseEvent,Events.thisRepN,Events.thisTrialN,Events.thisN,Events.thisIndex,Instructions.started,Instructions.stopped,participantReadyResponse.keys,participantReadyResponse.rt,participantReadyResponse.started,participantReadyResponse.stopped,startWaitforTrigger,triggerResponse.keys,triggerResponse.rt,triggerResponse.started,triggerResponse.stopped,globalTimer,actualStartTime,startTimingDiff,participantResponse.keys,participantResponse.rt,participantResponse.started,participantResponse.stopped,image.started,image.stopped,fixationOutside.started,fixationOutside.stopped,fixationInside.started,fixationInside.stopped,session,participant,date,expName,psychopyVersion,frameRate,
15.8,16.0,5,0.0,Stimuli\Blank.png,0,0,0,8,8,8,,,,,,,,,,,,,15.829577900000004,0.029577900000003154,5,0.1376139999993029,58.77407400000084,58.77407400000084,58.77407400000084,58.77407400000084,58.77407400000084,58.77407400000084,58.77407400000084,58.77407400000084,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
16.0,16.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Motorcycle_00001.png,0,0,0,9,9,9,,,,,,,,,,,,,16.014522000001307,0.014522000001306878,None,,58.97425300000032,58.97425300000032,58.97425300000032,58.97425300000032,58.97425300000032,58.97425300000032,58.97425300000032,58.97425300000032,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
16.8,17.0,5,0.0,Stimuli\Blank.png,0,0,0,10,10,10,,,,,,,,,,,,,16.83040670000264,0.030406700002640008,None,,59.77495280000221,59.77495280000221,59.77495280000221,59.77495280000221,59.77495280000221,59.77495280000221,59.77495280000221,59.77495280000221,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
17.0,17.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Sock_00001.png,0,0,0,11,11,11,,,,,,,,,,,,,17.014385200000106,0.014385200000106124,None,,59.97514919999958,59.97514919999958,59.97514919999958,59.97514919999958,59.97514919999958,59.97514919999958,59.97514919999958,59.97514919999958,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
17.8,18.0,5,0.0,Stimuli\Blank.png,0,0,0,12,12,12,,,,,,,,,,,,,17.83082750000176,0.03082750000175949,5,0.13581880000128876,60.77583009999944,60.77583009999944,60.77583009999944,60.77583009999944,60.77583009999944,60.77583009999944,60.77583009999944,60.77583009999944,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
18.0,18.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Pencil_00001.png,0,0,0,13,13,13,,,,,,,,,,,,,18.01523630000156,0.015236300001561176,None,,60.95933100000184,60.95933100000184,60.95933100000184,60.95933100000184,60.95933100000184,60.95933100000184,60.95933100000184,60.95933100000184,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
18.8,19.0,5,0.0,Stimuli\Blank.png,0,0,0,14,14,14,,,,,,,,,,,,,18.80083320000267,0.0008332000026705089,None,,61.7600448000012,61.7600448000012,61.7600448000012,61.7600448000012,61.7600448000012,61.7600448000012,61.7600448000012,61.7600448000012,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
19.0,19.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Pencil_00001.png,1,1,0,15,15,15,,,,,,,,,,,,,19.015652500002034,0.015652500002033776,4,0.4574326999972982,61.960209900000336,61.960209900000336,61.960209900000336,61.960209900000336,61.960209900000336,61.960209900000336,61.960209900000336,61.960209900000336,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
19.8,20.0,5,0.0,Stimuli\Blank.png,0,0,0,16,16,16,,,,,,,,,,,,,19.799608600002102,-0.00039139999789838953,5,0.16749440000057803,62.7442403999994,62.7442403999994,62.7442403999994,62.7442403999994,62.7442403999994,62.7442403999994,62.7442403999994,62.7442403999994,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
20.0,20.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Whistle_00001.png,0,0,0,17,17,17,,,,,,,,,,,,,19.999968300002365,-3.1699997634859756e-05,None,,62.9444141999993,62.9444141999993,62.9444141999993,62.9444141999993,62.9444141999993,62.9444141999993,62.9444141999993,62.9444141999993,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
20.8,21.0,5,0.0,Stimuli\Blank.png,0,0,0,18,18,18,,,,,,,,,,,,,20.800869700000476,0.0008697000004751487,None,,63.74517660000129,63.74517660000129,63.74517660000129,63.74517660000129,63.74517660000129,63.74517660000129,63.74517660000129,63.74517660000129,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
21.0,21.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Gun_00001.png,0,0,0,19,19,19,,,,,,,,,,,,,21.00023599999986,0.00023599999985890463,None,,63.94535900000119,63.94535900000119,63.94535900000119,63.94535900000119,63.94535900000119,63.94535900000119,63.94535900000119,63.94535900000119,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
21.8,22.0,5,0.0,Stimuli\Blank.png,0,0,0,20,20,20,,,,,,,,,,,,,21.80180790000304,0.0018079000030404302,5,0.1656476999996812,64.74599990000206,64.74599990000206,64.74599990000206,64.74599990000206,64.74599990000206,64.74599990000206,64.74599990000206,64.74599990000206,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
22.0,22.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Shirt_00001.png,0,0,0,21,21,21,,,,,,,,,,,,,22.001317500002187,0.001317500002187444,None,,64.96286630000031,64.96286630000031,64.96286630000031,64.96286630000031,64.96286630000031,64.96286630000031,64.96286630000031,64.96286630000031,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
22.8,23.0,5,0.0,Stimuli\Blank.png,0,0,0,22,22,22,,,,,,,,,,,,,22.819536599999992,0.019536599999991466,None,,65.7635678000006,65.7635678000006,65.7635678000006,65.7635678000006,65.7635678000006,65.7635678000006,65.7635678000006,65.7635678000006,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
23.0,23.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Scale_00001.png,0,0,0,23,23,23,,,,,,,,,,,,,23.004285900002287,0.004285900002287235,None,,65.96377349999966,65.96377349999966,65.96377349999966,65.96377349999966,65.96377349999966,65.96377349999966,65.96377349999966,65.96377349999966,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
23.8,24.0,5,0.0,Stimuli\Blank.png,0,0,0,24,24,24,,,,,,,,,,,,,23.819511600002443,0.01951160000244201,5,0.14721179999833112,66.76444940000147,66.76444940000147,66.76444940000147,66.76444940000147,66.76444940000147,66.76444940000147,66.76444940000147,66.76444940000147,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
24.0,24.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Card_00001.png,0,0,0,25,25,25,,,,,,,,,,,,,24.00287550000212,0.0028755000021192245,None,,66.94793299999947,66.94793299999947,66.94793299999947,66.94793299999947,66.94793299999947,66.94793299999947,66.94793299999947,66.94793299999947,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
24.8,25.0,5,0.0,Stimuli\Blank.png,0,0,0,26,26,26,,,,,,,,,,,,,24.80407650000052,0.004076500000518735,None,,67.74864359999992,67.74864359999992,67.74864359999992,67.74864359999992,67.74864359999992,67.74864359999992,67.74864359999992,67.74864359999992,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
25.0,25.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_TeaBag_00001.png,0,0,0,27,27,27,,,,,,,,,,,,,25.00524420000147,0.005244200001470745,None,,67.96551140000156,67.96551140000156,67.96551140000156,67.96551140000156,67.96551140000156,67.96551140000156,67.96551140000156,67.96551140000156,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
25.8,26.0,5,0.0,Stimuli\Blank.png,0,0,0,28,28,28,,,,,,,,,,,,,25.821293400000286,0.021293400000285345,5,0.14558870000109891,68.76620700000058,68.76620700000058,68.76620700000058,68.76620700000058,68.76620700000058,68.76620700000058,68.76620700000058,68.76620700000058,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
26.0,26.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Airplane_00001.png,0,0,0,29,29,29,,,,,,,,,,,,,26.00474110000141,0.004741100001410814,None,,68.9496994000001,68.9496994000001,68.9496994000001,68.9496994000001,68.9496994000001,68.9496994000001,68.9496994000001,68.9496994000001,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
26.8,27.0,5,0.0,Stimuli\Blank.png,0,0,0,30,30,30,,,,,,,,,,,,,26.80559859999994,0.005598599999938614,None,,69.75042459999895,69.75042459999895,69.75042459999895,69.75042459999895,69.75042459999895,69.75042459999895,69.75042459999895,69.75042459999895,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
27.0,27.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Stool_00001.png,0,0,0,31,31,31,,,,,,,,,,,,,27.00605910000013,0.006059100000129547,None,,69.9505797999991,69.9505797999991,69.9505797999991,69.9505797999991,69.9505797999991,69.9505797999991,69.9505797999991,69.9505797999991,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
27.8,28.0,5,0.0,Stimuli\Blank.png,0,0,0,32,32,32,,,,,,,,,,,,,27.806530400001066,0.006530400001064862,5,0.16026330000022426,70.75134489999982,70.75134489999982,70.75134489999982,70.75134489999982,70.75134489999982,70.75134489999982,70.75134489999982,70.75134489999982,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
28.0,28.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_PushUp_00004.png,0,0,0,33,33,33,,,,,,,,,,,,,28.007373899999948,0.007373899999947753,None,,70.96816640000179,70.96816640000179,70.96816640000179,70.96816640000179,70.96816640000179,70.96816640000179,70.96816640000179,70.96816640000179,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
28.8,29.0,5,0.0,Stimuli\Blank.png,0,0,0,34,34,34,,,,,,,,,,,,,28.82459260000178,0.02459260000177821,None,,71.76885430000038,71.76885430000038,71.76885430000038,71.76885430000038,71.76885430000038,71.76885430000038,71.76885430000038,71.76885430000038,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
29.0,29.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_Lunging_00004.png,0,0,0,35,35,35,,,,,,,,,,,,,29.00964810000005,0.009648100000049453,None,,71.96902950000003,71.96902950000003,71.96902950000003,71.96902950000003,71.96902950000003,71.96902950000003,71.96902950000003,71.96902950000003,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
29.8,30.0,5,0.0,Stimuli\Blank.png,0,0,0,36,36,36,,,,,,,,,,,,,29.826112900002045,0.026112900002043915,5,0.1418950000006589,72.76973980000184,72.76973980000184,72.76973980000184,72.76973980000184,72.76973980000184,72.76973980000184,72.76973980000184,72.76973980000184,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
30.0,30.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_DownwardDog_00003.png,0,0,0,37,37,37,,,,,,,,,,,,,30.008186600000045,0.008186600000044564,None,,72.95325620000222,72.95325620000222,72.95325620000222,72.95325620000222,72.95325620000222,72.95325620000222,72.95325620000222,72.95325620000222,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
30.8,31.0,5,0.0,Stimuli\Blank.png,0,0,0,38,38,38,,,,,,,,,,,,,30.8094087999998,0.009408799999800266,None,,73.75393360000089,73.75393360000089,73.75393360000089,73.75393360000089,73.75393360000089,73.75393360000089,73.75393360000089,73.75393360000089,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
31.0,31.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_Standing_00001.png,0,0,0,39,39,39,,,,,,,,,,,,,31.01037340000039,0.010373400000389665,None,,73.9708126000005,73.9708126000005,73.9708126000005,73.9708126000005,73.9708126000005,73.9708126000005,73.9708126000005,73.9708126000005,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
31.8,32.0,5,0.0,Stimuli\Blank.png,0,0,0,40,40,40,,,,,,,,,,,,,31.82732120000219,0.02732120000218785,5,0.14036610000039218,74.7715070000013,74.7715070000013,74.7715070000013,74.7715070000013,74.7715070000013,74.7715070000013,74.7715070000013,74.7715070000013,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
32.0,32.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_Pushing_00003.png,0,0,0,41,41,41,,,,,,,,,,,,,32.01091670000096,0.01091670000096201,None,,74.95499199999904,74.95499199999904,74.95499199999904,74.95499199999904,74.95499199999904,74.95499199999904,74.95499199999904,74.95499199999904,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
32.8,33.0,5,0.0,Stimuli\Blank.png,0,0,0,42,42,42,,,,,,,,,,,,,32.810922700002266,0.01092270000226847,None,,75.75570100000186,75.75570100000186,75.75570100000186,75.75570100000186,75.75570100000186,75.75570100000186,75.75570100000186,75.75570100000186,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
33.0,33.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_Jumping_00006.png,0,0,0,43,43,43,,,,,,,,,,,,,33.01128510000126,0.011285100001259707,None,,75.97256449999986,75.97256449999986,75.97256449999986,75.97256449999986,75.97256449999986,75.97256449999986,75.97256449999986,75.97256449999986,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
33.8,34.0,5,0.0,Stimuli\Blank.png,0,0,0,44,44,44,,,,,,,,,,,,,33.82895700000154,0.028957000001540223,5,0.13839500000176486,76.77327480000167,76.77327480000167,76.77327480000167,76.77327480000167,76.77327480000167,76.77327480000167,76.77327480000167,76.77327480000167,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
34.0,34.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_Jumping_00006.png,1,1,0,45,45,45,,,,,,,,,,,,,34.012018700002955,0.012018700002954574,4,0.47289249999812455,76.9567547000006,76.9567547000006,76.9567547000006,76.9567547000006,76.9567547000006,76.9567547000006,76.9567547000006,76.9567547000006,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
34.8,35.0,5,0.0,Stimuli\Blank.png,0,0,0,46,46,46,,,,,,,,,,,,,34.81345910000164,0.013459100001639968,None,,77.75751659999878,77.75751659999878,77.75751659999878,77.75751659999878,77.75751659999878,77.75751659999878,77.75751659999878,77.75751659999878,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
35.0,35.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_Waving_00005.png,0,0,0,47,47,47,,,,,,,,,,,,,35.0144031000018,0.01440310000180034,None,,77.9743254999994,77.9743254999994,77.9743254999994,77.9743254999994,77.9743254999994,77.9743254999994,77.9743254999994,77.9743254999994,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
35.8,36.0,5,0.0,Stimuli\Blank.png,0,0,0,48,48,48,,,,,,,,,,,,,35.83022930000152,0.030229300001522574,5,0.13659950000146637,78.77501889999985,78.77501889999985,78.77501889999985,78.77501889999985,78.77501889999985,78.77501889999985,78.77501889999985,78.77501889999985,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
36.0,36.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_Standing_00003.png,0,0,0,49,49,49,,,,,,,,,,,,,36.01393690000259,0.013936900002590846,None,,78.95852179999929,78.95852179999929,78.95852179999929,78.95852179999929,78.95852179999929,78.95852179999929,78.95852179999929,78.95852179999929,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
36.8,37.0,5,0.0,Stimuli\Blank.png,0,0,0,50,50,50,,,,,,,,,,,,,36.81449799999973,0.014497999999733224,None,,79.75922229999924,79.75922229999924,79.75922229999924,79.75922229999924,79.75922229999924,79.75922229999924,79.75922229999924,79.75922229999924,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
37.0,37.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_Punching_00006.png,0,0,0,51,51,51,,,,,,,,,,,,,37.01530560000174,0.01530560000173864,None,,79.97611550000147,79.97611550000147,79.97611550000147,79.97611550000147,79.97611550000147,79.97611550000147,79.97611550000147,79.97611550000147,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
37.8,38.0,5,0.0,Stimuli\Blank.png,0,0,0,52,52,52,,,,,,,,,,,,,37.81599710000228,0.015997100002280717,5,0.1515149000006204,80.76011030000154,80.76011030000154,80.76011030000154,80.76011030000154,80.76011030000154,80.76011030000154,80.76011030000154,80.76011030000154,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
38.0,38.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_DownwardDog_00005.png,0,0,0,53,53,53,,,,,,,,,,,,,37.99923900000067,-0.0007609999993292149,None,,80.94360700000107,80.94360700000107,80.94360700000107,80.94360700000107,80.94360700000107,80.94360700000107,80.94360700000107,80.94360700000107,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
38.8,39.0,5,0.0,Stimuli\Blank.png,0,0,0,54,54,54,,,,,,,,,,,,,38.80004090000148,4.090000147982664e-05,None,,81.74430470000152,81.74430470000152,81.74430470000152,81.74430470000152,81.74430470000152,81.74430470000152,81.74430470000152,81.74430470000152,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
39.0,39.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_SittingChair_00007.png,0,0,0,55,55,55,,,,,,,,,,,,,39.00199369999973,0.00199369999972987,None,,81.96134109999912,81.96134109999912,81.96134109999912,81.96134109999912,81.96134109999912,81.96134109999912,81.96134109999912,81.96134109999912,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
39.8,40.0,5,0.0,Stimuli\Blank.png,0,0,0,56,56,56,,,,,,,,,,,,,39.81731000000218,0.0173100000021833,5,0.14966389999972307,82.7618708000009,82.7618708000009,82.7618708000009,82.7618708000009,82.7618708000009,82.7618708000009,82.7618708000009,82.7618708000009,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
40.0,40.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_CobraPose_00003.png,0,0,0,57,57,57,,,,,,,,,,,,,40.00086460000239,0.0008646000023873057,None,,82.96208330000081,82.96208330000081,82.96208330000081,82.96208330000081,82.96208330000081,82.96208330000081,82.96208330000081,82.96208330000081,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
40.8,41.0,5,0.0,Stimuli\Blank.png,0,0,0,58,58,58,,,,,,,,,,,,,40.82037599999967,0.02037599999967199,None,,83.77945059999911,83.77945059999911,83.77945059999911,83.77945059999911,83.77945059999911,83.77945059999911,83.77945059999911,83.77945059999911,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
41.0,41.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_Waving_00001.png,0,0,0,59,59,59,,,,,,,,,,,,,41.01983910000126,0.019839100001263432,None,,83.97961339999893,83.97961339999893,83.97961339999893,83.97961339999893,83.97961339999893,83.97961339999893,83.97961339999893,83.97961339999893,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
41.8,42.0,5,0.0,Stimuli\Blank.png,0,0,0,60,60,60,,,,,,,,,,,,,41.819473700001254,0.01947370000125659,5,0.14791970000078436,84.76364190000095,84.76364190000095,84.76364190000095,84.76364190000095,84.76364190000095,84.76364190000095,84.76364190000095,84.76364190000095,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
42.0,42.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_Punching_00003.png,0,0,0,61,61,61,,,,,,,,,,,,,42.00305450000087,0.003054500000871485,None,,84.94714020000174,84.94714020000174,84.94714020000174,84.94714020000174,84.94714020000174,84.94714020000174,84.94714020000174,84.94714020000174,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
42.8,43.0,5,0.0,Stimuli\Blank.png,0,0,0,62,62,62,,,,,,,,,,,,,42.80334969999967,0.0033496999996742716,None,,85.74784,85.74784,85.74784,85.74784,85.74784,85.74784,85.74784,85.74784,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
43.0,43.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_Kneeling_00003.png,0,0,0,63,63,63,,,,,,,,,,,,,43.0055769999999,0.00557699999990291,None,,85.96469499999876,85.96469499999876,85.96469499999876,85.96469499999876,85.96469499999876,85.96469499999876,85.96469499999876,85.96469499999876,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
43.8,44.0,5,0.0,Stimuli\Blank.png,0,0,0,64,64,64,,,,,,,,,,,,,43.82073600000149,0.02073600000149156,5,0.1461663000009139,86.76540269999896,86.76540269999896,86.76540269999896,86.76540269999896,86.76540269999896,86.76540269999896,86.76540269999896,86.76540269999896,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
44.0,44.8,3,0.75,Stimuli\ImageFiles-Set1\Faces\Face_00087.png,0,0,0,65,65,65,,,,,,,,,,,,,44.00421330000245,0.004213300002447795,None,,86.94888920000085,86.94888920000085,86.94888920000085,86.94888920000085,86.94888920000085,86.94888920000085,86.94888920000085,86.94888920000085,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
44.8,45.0,5,0.0,Stimuli\Blank.png,0,0,0,66,66,66,,,,,,,,,,,,,44.80564480000248,0.005644800002485795,None,,87.7496073000002,87.7496073000002,87.7496073000002,87.7496073000002,87.7496073000002,87.7496073000002,87.7496073000002,87.7496073000002,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
45.0,45.8,3,0.75,Stimuli\ImageFiles-Set1\Faces\Face_00067.png,0,0,0,67,67,67,,,,,,,,,,,,,45.006166800001665,0.006166800001665251,None,,87.96645419999913,87.96645419999913,87.96645419999913,87.96645419999913,87.96645419999913,87.96645419999913,87.96645419999913,87.96645419999913,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
45.8,46.0,5,0.0,Stimuli\Blank.png,0,0,0,68,68,68,,,,,,,,,,,,,45.822232900001836,0.022232900001839084,5,0.14447370000198134,88.76716619999934,88.76716619999934,88.76716619999934,88.76716619999934,88.76716619999934,88.76716619999934,88.76716619999934,88.76716619999934,003,P004,2025_Jan_18_1452,CategoryLocalizer,2021.2.3,59.927176494365,
