eventStartTime,eventEndTime,eventCond,imSize,imFile,repeatedImage,responseEvent,Events.thisRepN,Events.thisTrialN,Events.thisN,Events.thisIndex,Instructions.started,Instructions.stopped,participantReadyResponse.keys,participantReadyResponse.rt,participantReadyResponse.started,participantReadyResponse.stopped,startWaitforTrigger,triggerResponse.keys,triggerResponse.rt,triggerResponse.started,triggerResponse.stopped,globalTimer,actualStartTime,startTimingDiff,participantResponse.keys,participantResponse.started,participantResponse.stopped,image.started,image.stopped,fixationOutside.started,fixationOutside.stopped,fixationInside.started,fixationInside.stopped,participantResponse.rt,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,11.635396600002423,None,1,23.798434399999678,11.635396600002423,None,,,,,,,,,,,,,,,,,,,001,P020,2025_May_06_1703,CategoryLocalizer,2021.2.3,59.95904797164072,
,,,,,,,,,,,,,,,,,35.437351799999306,5,15.21949979999772,35.44991149999987,None,,,,,,,,,,,,,,001,P020,2025_May_06_1703,CategoryLocalizer,2021.2.3,59.95904797164072,
0.0,12.0,0,0.0,Stimuli\Blank.png,0,0,0,0,0,0,,,,,,,,,,,,50.68241339999804,0.027333500001986977,0.027333500001986977,None,50.73006200000236,None,50.73006200000236,None,50.73006200000236,None,50.73006200000236,None,,001,P020,2025_May_06_1703,CategoryLocalizer,2021.2.3,59.95904797164072,
12.0,12.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Walnut_00001.png,0,0,0,1,1,1,,,,,,,,,,,,,12.011707500001648,0.011707500001648441,None,62.72401450000325,62.72401450000325,62.72401450000325,62.72401450000325,62.72401450000325,62.72401450000325,62.72401450000325,62.72401450000325,,001,P020,2025_May_06_1703,CategoryLocalizer,2021.2.3,59.95904797164072,
12.8,13.0,5,0.0,Stimuli\Blank.png,0,0,0,2,2,2,,,,,,,,,,,,,12.827786100002413,0.02778610000241244,None,63.52470909999829,63.52470909999829,63.52470909999829,63.52470909999829,63.52470909999829,63.52470909999829,63.52470909999829,63.52470909999829,,001,P020,2025_May_06_1703,CategoryLocalizer,2021.2.3,59.95904797164072,
13.0,13.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Tool_00001.png,0,0,0,3,3,3,,,,,,,,,,,,,13.011619899996731,0.011619899996730965,None,63.708209700002044,63.708209700002044,63.708209700002044,63.708209700002044,63.708209700002044,63.708209700002044,63.708209700002044,63.708209700002044,,001,P020,2025_May_06_1703,CategoryLocalizer,2021.2.3,59.95904797164072,
13.8,14.0,5,0.0,Stimuli\Blank.png,0,0,0,4,4,4,,,,,,,,,,,,,13.812406800003373,0.012406800003372354,None,64.50892800000292,64.50892800000292,64.50892800000292,64.50892800000292,64.50892800000292,64.50892800000292,64.50892800000292,64.50892800000292,,001,P020,2025_May_06_1703,CategoryLocalizer,2021.2.3,59.95904797164072,
14.0,14.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_TeaBag_00001.png,0,0,0,5,5,5,,,,,,,,,,,,,14.01245370000106,0.012453700001060497,None,64.70909540000139,64.70909540000139,64.70909540000139,64.70909540000139,64.70909540000139,64.70909540000139,64.70909540000139,64.70909540000139,,001,P020,2025_May_06_1703,CategoryLocalizer,2021.2.3,59.95904797164072,
14.8,15.0,5,0.0,Stimuli\Blank.png,0,0,0,6,6,6,,,,,,,,,,,,,14.81316450000304,0.013164500003039592,None,65.50981969999702,65.50981969999702,65.50981969999702,65.50981969999702,65.50981969999702,65.50981969999702,65.50981969999702,65.50981969999702,,001,P020,2025_May_06_1703,CategoryLocalizer,2021.2.3,59.95904797164072,
15.0,15.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Door_00001.png,0,0,0,7,7,7,,,,,,,,,,,,,15.012962300002982,0.012962300002982374,None,65.7099812000015,65.7099812000015,65.7099812000015,65.7099812000015,65.7099812000015,65.7099812000015,65.7099812000015,65.7099812000015,,001,P020,2025_May_06_1703,CategoryLocalizer,2021.2.3,59.95904797164072,
