eventStartTime,eventEndTime,eventCond,imSize,imFile,repeatedImage,responseEvent,Events.thisRepN,Events.thisTrialN,Events.thisN,Events.thisIndex,Instructions.started,Instructions.stopped,participantReadyResponse.keys,participantReadyResponse.rt,participantReadyResponse.started,participantReadyResponse.stopped,startWaitforTrigger,triggerResponse.keys,triggerResponse.rt,triggerResponse.started,triggerResponse.stopped,globalTimer,actualStartTime,startTimingDiff,participantResponse.keys,participantResponse.started,participantResponse.stopped,image.started,image.stopped,fixationOutside.started,fixationOutside.stopped,fixationInside.started,fixationInside.stopped,participantResponse.rt,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,11.10946530000001,None,2,13.571243100001084,11.10946530000001,None,,,,,,,,,,,,,,,,,,,003,P021,2025_May_08_1255,CategoryLocalizer,2021.2.3,59.9440961359471,
,,,,,,,,,,,,,,,,,24.685176899998623,5,13.866827099998773,24.69789039999887,None,,,,,,,,,,,,,,003,P021,2025_May_08_1255,CategoryLocalizer,2021.2.3,59.9440961359471,
0.0,12.0,0,0.0,Stimuli\Blank.png,0,0,0,0,0,0,,,,,,,,,,,,38.58101759999954,0.043554500000027474,0.043554500000027474,None,38.64382189999924,None,38.64382189999924,None,38.64382189999924,None,38.64382189999924,None,,003,P021,2025_May_08_1255,CategoryLocalizer,2021.2.3,59.9440961359471,
12.0,12.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Pizza_00001.png,0,0,0,1,1,1,,,,,,,,,,,,,12.009653099999923,0.009653099999923143,None,50.60443870000017,50.60443870000017,50.60443870000017,50.60443870000017,50.60443870000017,50.60443870000017,50.60443870000017,50.60443870000017,,003,P021,2025_May_08_1255,CategoryLocalizer,2021.2.3,59.9440961359471,
12.8,13.0,5,0.0,Stimuli\Blank.png,0,0,0,2,2,2,,,,,,,,,,,,,12.810487700000522,0.010487700000521016,None,51.405140899998514,51.405140899998514,51.405140899998514,51.405140899998514,51.405140899998514,51.405140899998514,51.405140899998514,51.405140899998514,,003,P021,2025_May_08_1255,CategoryLocalizer,2021.2.3,59.9440961359471,
13.0,13.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Whistle_00001.png,0,0,0,3,3,3,,,,,,,,,,,,,13.00952210000105,0.009522100001049694,None,51.6052794999996,51.6052794999996,51.6052794999996,51.6052794999996,51.6052794999996,51.6052794999996,51.6052794999996,51.6052794999996,,003,P021,2025_May_08_1255,CategoryLocalizer,2021.2.3,59.9440961359471,
13.8,14.0,5,0.0,Stimuli\Blank.png,0,0,0,4,4,4,,,,,,,,,,,,,13.811617299999853,0.011617299999851838,None,52.40601229999993,52.40601229999993,52.40601229999993,52.40601229999993,52.40601229999993,52.40601229999993,52.40601229999993,52.40601229999993,,003,P021,2025_May_08_1255,CategoryLocalizer,2021.2.3,59.9440961359471,
14.0,14.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Lipstick_00001.png,0,0,0,5,5,5,,,,,,,,,,,,,14.011338700000124,0.011338700000123936,None,52.606169699998645,52.606169699998645,52.606169699998645,52.606169699998645,52.606169699998645,52.606169699998645,52.606169699998645,52.606169699998645,,003,P021,2025_May_08_1255,CategoryLocalizer,2021.2.3,59.9440961359471,
14.8,15.0,5,0.0,Stimuli\Blank.png,0,0,0,6,6,6,,,,,,,,,,,,,14.812611400000605,0.012611400000604789,None,53.406882100000075,53.406882100000075,53.406882100000075,53.406882100000075,53.406882100000075,53.406882100000075,53.406882100000075,53.406882100000075,,003,P021,2025_May_08_1255,CategoryLocalizer,2021.2.3,59.9440961359471,
15.0,15.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Matches_00001.png,0,0,0,7,7,7,,,,,,,,,,,,,15.012301799999477,0.012301799999477225,None,53.60705269999926,53.60705269999926,53.60705269999926,53.60705269999926,53.60705269999926,53.60705269999926,53.60705269999926,53.60705269999926,,003,P021,2025_May_08_1255,CategoryLocalizer,2021.2.3,59.9440961359471,
