eventStartTime,eventEndTime,eventCond,imSize,imFile,repeatedImage,responseEvent,Events.thisRepN,Events.thisTrialN,Events.thisN,Events.thisIndex,Instructions.started,Instructions.stopped,participantReadyResponse.keys,participantReadyResponse.rt,participantReadyResponse.started,participantReadyResponse.stopped,startWaitforTrigger,triggerResponse.keys,triggerResponse.rt,triggerResponse.started,triggerResponse.stopped,globalTimer,actualStartTime,startTimingDiff,participantResponse.keys,participantResponse.started,participantResponse.stopped,image.started,image.stopped,fixationOutside.started,fixationOutside.stopped,fixationInside.started,fixationInside.stopped,participantResponse.rt,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,10.35070860000269,None,2,6.5854638000018895,10.35070860000269,None,,,,,,,,,,,,,,,,,,,003,P018,2025_Mar_07_1901,CategoryLocalizer,2021.2.3,59.91023051142225,
,,,,,,,,,,,,,,,,,16.945699900003092,5,14.490704000003461,16.95837169999868,None,,,,,,,,,,,,,,003,P018,2025_Mar_07_1901,CategoryLocalizer,2021.2.3,59.91023051142225,
0.0,12.0,0,0.0,Stimuli\Blank.png,0,0,0,0,0,0,,,,,,,,,,,,31.45849740000267,0.03715160000137985,0.03715160000137985,None,31.521202199997788,None,31.521202199997788,None,31.521202199997788,None,31.521202199997788,None,,003,P018,2025_Mar_07_1901,CategoryLocalizer,2021.2.3,59.91023051142225,
12.0,12.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Wagon_00001.png,0,0,0,1,1,1,,,,,,,,,,,,,12.030807299997832,0.03080729999783216,None,43.51513729999715,43.51513729999715,43.51513729999715,43.51513729999715,43.51513729999715,43.51513729999715,43.51513729999715,43.51513729999715,,003,P018,2025_Mar_07_1901,CategoryLocalizer,2021.2.3,59.91023051142225,
12.8,13.0,5,0.0,Stimuli\Blank.png,0,0,0,2,2,2,,,,,,,,,,,,,12.826550199999474,0.02655019999947328,None,44.29916139999841,44.29916139999841,44.29916139999841,44.29916139999841,44.29916139999841,44.29916139999841,44.29916139999841,44.29916139999841,,003,P018,2025_Mar_07_1901,CategoryLocalizer,2021.2.3,59.91023051142225,
13.0,13.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Boat_00001.png,0,0,0,3,3,3,,,,,,,,,,,,,13.009554299998854,0.009554299998853821,None,44.482725100002426,44.482725100002426,44.482725100002426,44.482725100002426,44.482725100002426,44.482725100002426,44.482725100002426,44.482725100002426,,003,P018,2025_Mar_07_1901,CategoryLocalizer,2021.2.3,59.91023051142225,
13.8,14.0,5,0.0,Stimuli\Blank.png,0,0,0,4,4,4,,,,,,,,,,,,,13.811870500001532,0.01187050000153178,None,45.30005350000283,45.30005350000283,45.30005350000283,45.30005350000283,45.30005350000283,45.30005350000283,45.30005350000283,45.30005350000283,,003,P018,2025_Mar_07_1901,CategoryLocalizer,2021.2.3,59.91023051142225,
14.0,14.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Stroller_00001.png,0,0,0,5,5,5,,,,,,,,,,,,,14.028083000004699,0.028083000004698988,None,45.51690950000193,45.51690950000193,45.51690950000193,45.51690950000193,45.51690950000193,45.51690950000193,45.51690950000193,45.51690950000193,,003,P018,2025_Mar_07_1901,CategoryLocalizer,2021.2.3,59.91023051142225,
14.8,15.0,5,0.0,Stimuli\Blank.png,0,0,0,6,6,6,,,,,,,,,,,,,14.82837440000003,0.028374400000029,None,46.300933699996676,46.300933699996676,46.300933699996676,46.300933699996676,46.300933699996676,46.300933699996676,46.300933699996676,46.300933699996676,,003,P018,2025_Mar_07_1901,CategoryLocalizer,2021.2.3,59.91023051142225,
15.0,15.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Chest_00001.png,0,0,0,7,7,7,,,,,,,,,,,,,15.011132999999973,0.011132999999972526,None,46.484419599997636,46.484419599997636,46.484419599997636,46.484419599997636,46.484419599997636,46.484419599997636,46.484419599997636,46.484419599997636,,003,P018,2025_Mar_07_1901,CategoryLocalizer,2021.2.3,59.91023051142225,
