eventStartTime,eventEndTime,eventCond,imSize,imFile,repeatedImage,responseEvent,Events.thisRepN,Events.thisTrialN,Events.thisN,Events.thisIndex,Instructions.started,Instructions.stopped,participantReadyResponse.keys,participantReadyResponse.rt,participantReadyResponse.started,participantReadyResponse.stopped,startWaitforTrigger,triggerResponse.keys,triggerResponse.rt,triggerResponse.started,triggerResponse.stopped,globalTimer,actualStartTime,startTimingDiff,participantResponse.keys,participantResponse.started,participantResponse.stopped,image.started,image.stopped,fixationOutside.started,fixationOutside.stopped,fixationInside.started,fixationInside.stopped,participantResponse.rt,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,12.231547200000023,None,1,1.5954523000000336,12.231547200000023,None,,,,,,,,,,,,,,,,,,,002,P011,2025_Feb_08_1042,CategoryLocalizer,2021.2.3,59.93676671119076,
,,,,,,,,,,,,,,,,,13.833530999999311,5,19.916437099999712,13.846720300000015,None,,,,,,,,,,,,,,002,P011,2025_Feb_08_1042,CategoryLocalizer,2021.2.3,59.93676671119076,
0.0,12.0,0,0.0,Stimuli\Blank.png,0,0,0,0,0,0,,,,,,,,,,,,33.76797219999935,0.047059900000022026,0.047059900000022026,None,33.83114609999939,None,33.83114609999939,None,33.83114609999939,None,33.83114609999939,None,,002,P011,2025_Feb_08_1042,CategoryLocalizer,2021.2.3,59.93676671119076,
12.0,12.8,1,0.75,Stimuli\ImageFiles-Set2\Objects\Object_Battery_00001.png,0,0,0,1,1,1,,,,,,,,,,,,,12.010465100000147,0.010465100000146776,None,45.80836229999932,45.80836229999932,45.80836229999932,45.80836229999932,45.80836229999932,45.80836229999932,45.80836229999932,45.80836229999932,,002,P011,2025_Feb_08_1042,CategoryLocalizer,2021.2.3,59.93676671119076,
12.8,13.0,5,0.0,Stimuli\Blank.png,0,0,0,2,2,2,,,,,,,,,,,,,12.826347799999894,0.02634779999989334,None,46.60911399999986,46.60911399999986,46.60911399999986,46.60911399999986,46.60911399999986,46.60911399999986,46.60911399999986,46.60911399999986,,002,P011,2025_Feb_08_1042,CategoryLocalizer,2021.2.3,59.93676671119076,
13.0,13.8,1,0.75,Stimuli\ImageFiles-Set2\Objects\Object_Tape_00001.png,0,0,0,3,3,3,,,,,,,,,,,,,13.01103409999996,0.011034099999960745,None,46.80927900000006,46.80927900000006,46.80927900000006,46.80927900000006,46.80927900000006,46.80927900000006,46.80927900000006,46.80927900000006,,002,P011,2025_Feb_08_1042,CategoryLocalizer,2021.2.3,59.93676671119076,
13.8,14.0,5,0.0,Stimuli\Blank.png,0,0,0,4,4,4,,,,,,,,,,,,,13.827988900000491,0.027988900000490702,None,47.610003899999356,47.610003899999356,47.610003899999356,47.610003899999356,47.610003899999356,47.610003899999356,47.610003899999356,47.610003899999356,,002,P011,2025_Feb_08_1042,CategoryLocalizer,2021.2.3,59.93676671119076,
14.0,14.8,1,0.75,Stimuli\ImageFiles-Set2\Objects\Object_Tomato_00001.png,0,0,0,5,5,5,,,,,,,,,,,,,14.011368500000572,0.011368500000571657,None,47.826853599999595,47.826853599999595,47.826853599999595,47.826853599999595,47.826853599999595,47.826853599999595,47.826853599999595,47.826853599999595,,002,P011,2025_Feb_08_1042,CategoryLocalizer,2021.2.3,59.93676671119076,
14.8,15.0,5,0.0,Stimuli\Blank.png,0,0,0,6,6,6,,,,,,,,,,,,,14.8449827000004,0.044982700000399944,None,48.62756480000007,48.62756480000007,48.62756480000007,48.62756480000007,48.62756480000007,48.62756480000007,48.62756480000007,48.62756480000007,,002,P011,2025_Feb_08_1042,CategoryLocalizer,2021.2.3,59.93676671119076,
15.0,15.8,1,0.75,Stimuli\ImageFiles-Set2\Objects\Object_Couch_00001.png,0,0,0,7,7,7,,,,,,,,,,,,,15.011702900000273,0.011702900000273075,None,48.81106769999951,48.81106769999951,48.81106769999951,48.81106769999951,48.81106769999951,48.81106769999951,48.81106769999951,48.81106769999951,,002,P011,2025_Feb_08_1042,CategoryLocalizer,2021.2.3,59.93676671119076,
