eventStartTime,eventEndTime,eventCond,imSize,imFile,repeatedImage,responseEvent,Events.thisRepN,Events.thisTrialN,Events.thisN,Events.thisIndex,Instructions.started,Instructions.stopped,participantReadyResponse.keys,participantReadyResponse.rt,participantReadyResponse.started,participantReadyResponse.stopped,startWaitforTrigger,triggerResponse.keys,triggerResponse.rt,triggerResponse.started,triggerResponse.stopped,globalTimer,actualStartTime,startTimingDiff,participantResponse.keys,participantResponse.started,participantResponse.stopped,image.started,image.stopped,fixationOutside.started,fixationOutside.stopped,fixationInside.started,fixationInside.stopped,session,participant,date,expName,psychopyVersion,frameRate,
42.0,42.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_Walking_00006.png,0,0,0,61,61,61,,,,,,,,,,,,,42.00274979999995,0.0027497999999468448,None,65.64259620000121,65.64259620000121,65.64259620000121,65.64259620000121,65.64259620000121,65.64259620000121,65.64259620000121,65.64259620000121,001,P014,2025_Feb_28_1529,CategoryLocalizer,2021.2.3,59.940826416104265,
42.8,43.0,5,0.0,Stimuli\Blank.png,0,0,0,62,62,62,,,,,,,,,,,,,42.82020340000054,0.020203400000539773,None,66.44330079999963,66.44330079999963,66.44330079999963,66.44330079999963,66.44330079999963,66.44330079999963,66.44330079999963,66.44330079999963,001,P014,2025_Feb_28_1529,CategoryLocalizer,2021.2.3,59.940826416104265,
43.0,43.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_DownwardDog_00007.png,0,0,0,63,63,63,,,,,,,,,,,,,43.00377320000007,0.003773200000068755,None,66.62679190000017,66.62679190000017,66.62679190000017,66.62679190000017,66.62679190000017,66.62679190000017,66.62679190000017,66.62679190000017,001,P014,2025_Feb_28_1529,CategoryLocalizer,2021.2.3,59.940826416104265,
43.8,44.0,5,0.0,Stimuli\Blank.png,0,0,0,64,64,64,,,,,,,,,,,,,43.80635880000045,0.006358800000455744,None,67.4442078000011,67.4442078000011,67.4442078000011,67.4442078000011,67.4442078000011,67.4442078000011,67.4442078000011,67.4442078000011,001,P014,2025_Feb_28_1529,CategoryLocalizer,2021.2.3,59.940826416104265,
44.0,44.8,3,0.75,Stimuli\ImageFiles-Set1\Faces\Face_00035.png,0,0,0,65,65,65,,,,,,,,,,,,,44.02201799999966,0.022017999999661697,None,67.67772090000108,67.67772090000108,67.67772090000108,67.67772090000108,67.67772090000108,67.67772090000108,67.67772090000108,67.67772090000108,001,P014,2025_Feb_28_1529,CategoryLocalizer,2021.2.3,59.940826416104265,
44.8,45.0,5,0.0,Stimuli\Blank.png,0,0,0,66,66,66,,,,,,,,,,,,,44.838276000000405,0.03827600000040832,None,68.46174249999967,68.46174249999967,68.46174249999967,68.46174249999967,68.46174249999967,68.46174249999967,68.46174249999967,68.46174249999967,001,P014,2025_Feb_28_1529,CategoryLocalizer,2021.2.3,59.940826416104265,
45.0,45.8,3,0.75,Stimuli\ImageFiles-Set1\Faces\Face_00085.png,0,0,0,67,67,67,,,,,,,,,,,,,45.005423900000096,0.005423900000096182,None,68.66196400000081,68.66196400000081,68.66196400000081,68.66196400000081,68.66196400000081,68.66196400000081,68.66196400000081,68.66196400000081,001,P014,2025_Feb_28_1529,CategoryLocalizer,2021.2.3,59.940826416104265,
45.8,46.0,5,0.0,Stimuli\Blank.png,0,0,0,68,68,68,,,,,,,,,,,,,45.83994949999942,0.03994949999942321,None,69.46265210000092,69.46265210000092,69.46265210000092,69.46265210000092,69.46265210000092,69.46265210000092,69.46265210000092,69.46265210000092,001,P014,2025_Feb_28_1529,CategoryLocalizer,2021.2.3,59.940826416104265,
46.0,46.8,3,0.75,Stimuli\ImageFiles-Set1\Faces\Face_00117.png,0,0,0,69,69,69,,,,,,,,,,,,,46.006037499999366,0.0060374999993655365,None,69.6628340999996,69.6628340999996,69.6628340999996,69.6628340999996,69.6628340999996,69.6628340999996,69.6628340999996,69.6628340999996,001,P014,2025_Feb_28_1529,CategoryLocalizer,2021.2.3,59.940826416104265,
46.8,47.0,5,0.0,Stimuli\Blank.png,0,0,0,70,70,70,,,,,,,,,,,,,46.84168189999946,0.04168189999946037,None,70.48021960000005,70.48021960000005,70.48021960000005,70.48021960000005,70.48021960000005,70.48021960000005,70.48021960000005,70.48021960000005,001,P014,2025_Feb_28_1529,CategoryLocalizer,2021.2.3,59.940826416104265,
47.0,47.8,3,0.75,Stimuli\ImageFiles-Set1\Faces\Face_00117.png,1,1,0,71,71,71,,,,,,,,,,,,,47.02398369999901,0.023983699999007513,None,70.64701799999966,70.64701799999966,70.64701799999966,70.64701799999966,70.64701799999966,70.64701799999966,70.64701799999966,70.64701799999966,001,P014,2025_Feb_28_1529,CategoryLocalizer,2021.2.3,59.940826416104265,
47.8,48.0,5,0.0,Stimuli\Blank.png,0,0,0,72,72,72,,,,,,,,,,,,,47.80787330000021,0.007873300000213135,None,71.43104160000075,71.43104160000075,71.43104160000075,71.43104160000075,71.43104160000075,71.43104160000075,71.43104160000075,71.43104160000075,001,P014,2025_Feb_28_1529,CategoryLocalizer,2021.2.3,59.940826416104265,
48.0,48.8,3,0.75,Stimuli\ImageFiles-Set1\Faces\Face_00071.png,0,0,0,73,73,73,,,,,,,,,,,,,48.008073400000285,0.008073400000284892,None,71.66459279999981,71.66459279999981,71.66459279999981,71.66459279999981,71.66459279999981,71.66459279999981,71.66459279999981,71.66459279999981,001,P014,2025_Feb_28_1529,CategoryLocalizer,2021.2.3,59.940826416104265,
48.8,49.0,5,0.0,Stimuli\Blank.png,0,0,0,74,74,74,,,,,,,,,,,,,48.842327000000296,0.042327000000298654,None,72.4653040000012,72.4653040000012,72.4653040000012,72.4653040000012,72.4653040000012,72.4653040000012,72.4653040000012,72.4653040000012,001,P014,2025_Feb_28_1529,CategoryLocalizer,2021.2.3,59.940826416104265,
49.0,49.8,3,0.75,Stimuli\ImageFiles-Set1\Faces\Face_00059.png,0,0,0,75,75,75,,,,,,,,,,,,,49.0097638999996,0.009763899999597925,None,72.64934670000002,72.64934670000002,72.64934670000002,72.64934670000002,72.64934670000002,72.64934670000002,72.64934670000002,72.64934670000002,001,P014,2025_Feb_28_1529,CategoryLocalizer,2021.2.3,59.940826416104265,
49.8,50.0,5,0.0,Stimuli\Blank.png,0,0,0,76,76,76,,,,,,,,,,,,,49.82839570000033,0.028395700000331203,None,73.46618680000029,73.46618680000029,73.46618680000029,73.46618680000029,73.46618680000029,73.46618680000029,73.46618680000029,73.46618680000029,001,P014,2025_Feb_28_1529,CategoryLocalizer,2021.2.3,59.940826416104265,
50.0,50.8,3,0.75,Stimuli\ImageFiles-Set1\Faces\Face_00025.png,0,0,0,77,77,77,,,,,,,,,,,,,50.027950699999565,0.027950699999564677,None,73.68304739999985,73.68304739999985,73.68304739999985,73.68304739999985,73.68304739999985,73.68304739999985,73.68304739999985,73.68304739999985,001,P014,2025_Feb_28_1529,CategoryLocalizer,2021.2.3,59.940826416104265,
50.8,51.0,5,0.0,Stimuli\Blank.png,0,0,0,78,78,78,,,,,,,,,,,,,50.84408799999983,0.044087999999831595,None,74.46706000000086,74.46706000000086,74.46706000000086,74.46706000000086,74.46706000000086,74.46706000000086,74.46706000000086,74.46706000000086,001,P014,2025_Feb_28_1529,CategoryLocalizer,2021.2.3,59.940826416104265,
51.0,51.8,3,0.75,Stimuli\ImageFiles-Set1\Faces\Face_00065.png,0,0,0,79,79,79,,,,,,,,,,,,,51.01020079999944,0.010200799999438459,None,74.65052629999991,74.65052629999991,74.65052629999991,74.65052629999991,74.65052629999991,74.65052629999991,74.65052629999991,74.65052629999991,001,P014,2025_Feb_28_1529,CategoryLocalizer,2021.2.3,59.940826416104265,
51.8,52.0,5,0.0,Stimuli\Blank.png,0,0,0,80,80,80,,,,,,,,,,,,,51.829181200000676,0.029181200000678587,None,75.4512752999999,75.4512752999999,75.4512752999999,75.4512752999999,75.4512752999999,75.4512752999999,75.4512752999999,75.4512752999999,001,P014,2025_Feb_28_1529,CategoryLocalizer,2021.2.3,59.940826416104265,
52.0,52.8,3,0.75,Stimuli\ImageFiles-Set1\Faces\Face_00009.png,0,0,0,81,81,81,,,,,,,,,,,,,52.011885699999766,0.011885699999766075,None,75.65144880000116,75.65144880000116,75.65144880000116,75.65144880000116,75.65144880000116,75.65144880000116,75.65144880000116,75.65144880000116,001,P014,2025_Feb_28_1529,CategoryLocalizer,2021.2.3,59.940826416104265,
52.8,53.0,5,0.0,Stimuli\Blank.png,0,0,0,82,82,82,,,,,,,,,,,,,52.828518300000724,0.028518300000726526,None,76.45215400000052,76.45215400000052,76.45215400000052,76.45215400000052,76.45215400000052,76.45215400000052,76.45215400000052,76.45215400000052,001,P014,2025_Feb_28_1529,CategoryLocalizer,2021.2.3,59.940826416104265,
53.0,53.8,3,0.75,Stimuli\ImageFiles-Set1\Faces\Face_00089.png,0,0,0,83,83,83,,,,,,,,,,,,,53.012924399999974,0.012924399999974412,None,76.66901789999974,76.66901789999974,76.66901789999974,76.66901789999974,76.66901789999974,76.66901789999974,76.66901789999974,76.66901789999974,001,P014,2025_Feb_28_1529,CategoryLocalizer,2021.2.3,59.940826416104265,
53.8,54.0,5,0.0,Stimuli\Blank.png,0,0,0,84,84,84,,,,,,,,,,,,,53.84699340000043,0.04699340000043151,None,77.46972720000122,77.46972720000122,77.46972720000122,77.46972720000122,77.46972720000122,77.46972720000122,77.46972720000122,77.46972720000122,001,P014,2025_Feb_28_1529,CategoryLocalizer,2021.2.3,59.940826416104265,
54.0,54.8,3,0.75,Stimuli\ImageFiles-Set1\Faces\Face_00105.png,1,1,0,85,85,85,,,,,,,,,,,,,54.013085700000374,0.013085700000374345,None,77.63653239999985,77.63653239999985,77.63653239999985,77.63653239999985,77.63653239999985,77.63653239999985,77.63653239999985,77.63653239999985,001,P014,2025_Feb_28_1529,CategoryLocalizer,2021.2.3,59.940826416104265,
54.8,55.0,5,0.0,Stimuli\Blank.png,0,0,0,86,86,86,,,,,,,,,,,,,54.81403599999976,0.014035999999762794,None,78.4372555000009,78.4372555000009,78.4372555000009,78.4372555000009,78.4372555000009,78.4372555000009,78.4372555000009,78.4372555000009,001,P014,2025_Feb_28_1529,CategoryLocalizer,2021.2.3,59.940826416104265,
55.0,55.8,3,0.75,Stimuli\ImageFiles-Set1\Faces\Face_00037.png,0,0,0,87,87,87,,,,,,,,,,,,,55.014658000000054,0.014658000000054017,None,78.67081599999983,78.67081599999983,78.67081599999983,78.67081599999983,78.67081599999983,78.67081599999983,78.67081599999983,78.67081599999983,001,P014,2025_Feb_28_1529,CategoryLocalizer,2021.2.3,59.940826416104265,
55.8,56.0,5,0.0,Stimuli\Blank.png,0,0,0,88,88,88,,,,,,,,,,,,,55.84788230000049,0.04788230000049509,None,79.47154059999957,79.47154059999957,79.47154059999957,79.47154059999957,79.47154059999957,79.47154059999957,79.47154059999957,79.47154059999957,001,P014,2025_Feb_28_1529,CategoryLocalizer,2021.2.3,59.940826416104265,
56.0,56.8,3,0.75,Stimuli\ImageFiles-Set1\Faces\Face_00037.png,0,0,0,89,89,89,,,,,,,,,,,,,56.014754800000446,0.014754800000446266,None,79.63830400000006,79.63830400000006,79.63830400000006,79.63830400000006,79.63830400000006,79.63830400000006,79.63830400000006,79.63830400000006,001,P014,2025_Feb_28_1529,CategoryLocalizer,2021.2.3,59.940826416104265,
56.8,57.0,5,0.0,Stimuli\Blank.png,0,0,0,90,90,90,,,,,,,,,,,,,56.816714200000206,0.016714200000208734,None,80.43901840000035,80.43901840000035,80.43901840000035,80.43901840000035,80.43901840000035,80.43901840000035,80.43901840000035,80.43901840000035,001,P014,2025_Feb_28_1529,CategoryLocalizer,2021.2.3,59.940826416104265,
57.0,57.8,3,0.75,Stimuli\ImageFiles-Set1\Faces\Face_00107.png,0,0,0,91,91,91,,,,,,,,,,,,,56.99993039999936,-6.960000064282212e-05,None,80.63919590000114,80.63919590000114,80.63919590000114,80.63919590000114,80.63919590000114,80.63919590000114,80.63919590000114,80.63919590000114,001,P014,2025_Feb_28_1529,CategoryLocalizer,2021.2.3,59.940826416104265,
57.8,58.0,5,0.0,Stimuli\Blank.png,0,0,0,92,92,92,,,,,,,,,,,,,57.81675299999915,0.016752999999155804,None,81.43994580000071,81.43994580000071,81.43994580000071,81.43994580000071,81.43994580000071,81.43994580000071,81.43994580000071,81.43994580000071,001,P014,2025_Feb_28_1529,CategoryLocalizer,2021.2.3,59.940826416104265,
58.0,58.8,3,0.75,Stimuli\ImageFiles-Set1\Faces\Face_00039.png,0,0,0,93,93,93,,,,,,,,,,,,,58.00029840000025,0.0002984000002470566,None,81.62339790000078,81.62339790000078,81.62339790000078,81.62339790000078,81.62339790000078,81.62339790000078,81.62339790000078,81.62339790000078,001,P014,2025_Feb_28_1529,CategoryLocalizer,2021.2.3,59.940826416104265,
58.8,59.0,5,0.0,Stimuli\Blank.png,0,0,0,94,94,94,,,,,,,,,,,,,58.80230780000056,0.0023078000005654076,None,82.44079760000022,82.44079760000022,82.44079760000022,82.44079760000022,82.44079760000022,82.44079760000022,82.44079760000022,82.44079760000022,001,P014,2025_Feb_28_1529,CategoryLocalizer,2021.2.3,59.940826416104265,
59.0,59.8,3,0.75,Stimuli\ImageFiles-Set1\Faces\Face_00016.png,0,0,0,95,95,95,,,,,,,,,,,,,59.01831949999905,0.018319499999051914,None,82.67434510000021,82.67434510000021,82.67434510000021,82.67434510000021,82.67434510000021,82.67434510000021,82.67434510000021,82.67434510000021,001,P014,2025_Feb_28_1529,CategoryLocalizer,2021.2.3,59.940826416104265,
59.8,60.0,5,0.0,Stimuli\Blank.png,0,0,0,96,96,96,,,,,,,,,,,,,59.83475019999969,0.0347501999996922,None,83.45835690000058,83.45835690000058,83.45835690000058,83.45835690000058,83.45835690000058,83.45835690000058,83.45835690000058,83.45835690000058,001,P014,2025_Feb_28_1529,CategoryLocalizer,2021.2.3,59.940826416104265,
60.0,60.8,4,0.75,Stimuli\ImageFiles-Set1\Scenes\Scenes_040.png,0,0,0,97,97,97,,,,,,,,,,,,,60.00266809999994,0.0026680999999371124,None,83.65856150000036,83.65856150000036,83.65856150000036,83.65856150000036,83.65856150000036,83.65856150000036,83.65856150000036,83.65856150000036,001,P014,2025_Feb_28_1529,CategoryLocalizer,2021.2.3,59.940826416104265,
60.8,61.0,5,0.0,Stimuli\Blank.png,0,0,0,98,98,98,,,,,,,,,,,,,60.83723330000066,0.037233300000664826,None,84.47594560000107,84.47594560000107,84.47594560000107,84.47594560000107,84.47594560000107,84.47594560000107,84.47594560000107,84.47594560000107,001,P014,2025_Feb_28_1529,CategoryLocalizer,2021.2.3,59.940826416104265,
61.0,61.8,4,0.75,Stimuli\ImageFiles-Set1\Scenes\Scenes_052.png,0,0,0,99,99,99,,,,,,,,,,,,,61.01921260000017,0.019212600000173552,None,84.65948229999958,84.65948229999958,84.65948229999958,84.65948229999958,84.65948229999958,84.65948229999958,84.65948229999958,84.65948229999958,001,P014,2025_Feb_28_1529,CategoryLocalizer,2021.2.3,59.940826416104265,
61.8,62.0,5,0.0,Stimuli\Blank.png,0,0,0,100,100,100,,,,,,,,,,,,,61.81995239999924,0.01995239999924081,None,85.44344450000062,85.44344450000062,85.44344450000062,85.44344450000062,85.44344450000062,85.44344450000062,85.44344450000062,85.44344450000062,001,P014,2025_Feb_28_1529,CategoryLocalizer,2021.2.3,59.940826416104265,
,,,,,,,,,,,,,,,,,,,,,,,62.00413259999914,0.00413259999913862,,,,,,,,,,,,,,,,
