eventStartTime,eventEndTime,eventCond,imSize,imFile,repeatedImage,responseEvent,Events.thisRepN,Events.thisTrialN,Events.thisN,Events.thisIndex,Instructions.started,Instructions.stopped,participantReadyResponse.keys,participantReadyResponse.rt,participantReadyResponse.started,participantReadyResponse.stopped,startWaitforTrigger,triggerResponse.keys,triggerResponse.rt,triggerResponse.started,triggerResponse.stopped,globalTimer,actualStartTime,startTimingDiff,participantResponse.keys,participantResponse.started,participantResponse.stopped,image.started,image.stopped,fixationOutside.started,fixationOutside.stopped,fixationInside.started,fixationInside.stopped,participantResponse.rt,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,9.534053400002449,None,1,11.332913900001586,9.534053400002449,None,,,,,,,,,,,,,,,,,,,001,P009,2025_Feb_01_1332,CategoryLocalizer,2021.2.3,59.95947938459813,
,,,,,,,,,,,,,,,,,20.885151000002224,5,13.358632799998304,20.898321300002863,None,,,,,,,,,,,,,,001,P009,2025_Feb_01_1332,CategoryLocalizer,2021.2.3,59.95947938459813,
0.0,12.0,0,0.0,Stimuli\Blank.png,0,0,0,0,0,0,,,,,,,,,,,,34.26359880000018,0.0517628000015975,0.0517628000015975,None,34.32682950000162,None,34.32682950000162,None,34.32682950000162,None,34.32682950000162,None,,001,P009,2025_Feb_01_1332,CategoryLocalizer,2021.2.3,59.95947938459813,
12.0,12.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_FileFolder_00001.png,0,0,0,1,1,1,,,,,,,,,,,,,12.010923400001047,0.010923400001047412,None,46.28741940000327,46.28741940000327,46.28741940000327,46.28741940000327,46.28741940000327,46.28741940000327,46.28741940000327,46.28741940000327,,001,P009,2025_Feb_01_1332,CategoryLocalizer,2021.2.3,59.95947938459813,
12.8,13.0,5,0.0,Stimuli\Blank.png,0,0,0,2,2,2,,,,,,,,,,,,,12.809850699999515,0.00985069999951449,None,47.088121700002375,47.088121700002375,47.088121700002375,47.088121700002375,47.088121700002375,47.088121700002375,47.088121700002375,47.088121700002375,,001,P009,2025_Feb_01_1332,CategoryLocalizer,2021.2.3,59.95947938459813,
13.0,13.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_TeaBag_00001.png,0,0,0,3,3,3,,,,,,,,,,,,,13.01278420000017,0.012784200000169221,None,47.30498129999978,47.30498129999978,47.30498129999978,47.30498129999978,47.30498129999978,47.30498129999978,47.30498129999978,47.30498129999978,,001,P009,2025_Feb_01_1332,CategoryLocalizer,2021.2.3,59.95947938459813,
13.8,14.0,5,0.0,Stimuli\Blank.png,0,0,0,4,4,4,,,,,,,,,,,,,13.8285692999998,0.028569299999798403,None,48.10569320000286,48.10569320000286,48.10569320000286,48.10569320000286,48.10569320000286,48.10569320000286,48.10569320000286,48.10569320000286,,001,P009,2025_Feb_01_1332,CategoryLocalizer,2021.2.3,59.95947938459813,
14.0,14.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Recliner_00001.png,0,0,0,5,5,5,,,,,,,,,,,,,14.011428500001784,0.011428500001784414,None,48.305865400001494,48.305865400001494,48.305865400001494,48.305865400001494,48.305865400001494,48.305865400001494,48.305865400001494,48.305865400001494,,001,P009,2025_Feb_01_1332,CategoryLocalizer,2021.2.3,59.95947938459813,
14.8,15.0,5,0.0,Stimuli\Blank.png,0,0,0,6,6,6,,,,,,,,,,,,,14.82893360000162,0.028933600001618487,None,49.1065628000033,49.1065628000033,49.1065628000033,49.1065628000033,49.1065628000033,49.1065628000033,49.1065628000033,49.1065628000033,,001,P009,2025_Feb_01_1332,CategoryLocalizer,2021.2.3,59.95947938459813,
15.0,15.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Gun_00001.png,0,0,0,7,7,7,,,,,,,,,,,,,15.012359800002741,0.012359800002741395,None,49.290076000001136,49.290076000001136,49.290076000001136,49.290076000001136,49.290076000001136,49.290076000001136,49.290076000001136,49.290076000001136,,001,P009,2025_Feb_01_1332,CategoryLocalizer,2021.2.3,59.95947938459813,
15.8,16.0,5,0.0,Stimuli\Blank.png,0,0,0,8,8,8,,,,,,,,,,,,,15.81256570000187,0.012565700001868407,None,50.09077000000252,50.09077000000252,50.09077000000252,50.09077000000252,50.09077000000252,50.09077000000252,50.09077000000252,50.09077000000252,,001,P009,2025_Feb_01_1332,CategoryLocalizer,2021.2.3,59.95947938459813,
16.0,16.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Ring_00001.png,0,0,0,9,9,9,,,,,,,,,,,,,16.012909600001876,0.012909600001876242,None,50.2909522000009,50.2909522000009,50.2909522000009,50.2909522000009,50.2909522000009,50.2909522000009,50.2909522000009,50.2909522000009,,001,P009,2025_Feb_01_1332,CategoryLocalizer,2021.2.3,59.95947938459813,
16.8,17.0,5,0.0,Stimuli\Blank.png,0,0,0,10,10,10,,,,,,,,,,,,,16.81340850000197,0.013408500001968804,None,51.091664200001105,51.091664200001105,51.091664200001105,51.091664200001105,51.091664200001105,51.091664200001105,51.091664200001105,51.091664200001105,,001,P009,2025_Feb_01_1332,CategoryLocalizer,2021.2.3,59.95947938459813,
