eventStartTime,eventEndTime,eventCond,imSize,imFile,repeatedImage,responseEvent,Events.thisRepN,Events.thisTrialN,Events.thisN,Events.thisIndex,Instructions.started,Instructions.stopped,participantReadyResponse.keys,participantReadyResponse.rt,participantReadyResponse.started,participantReadyResponse.stopped,startWaitforTrigger,triggerResponse.keys,triggerResponse.rt,triggerResponse.started,triggerResponse.stopped,globalTimer,actualStartTime,startTimingDiff,participantResponse.keys,participantResponse.rt,participantResponse.started,participantResponse.stopped,image.started,image.stopped,fixationOutside.started,fixationOutside.stopped,fixationInside.started,fixationInside.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,11.755393200000071,None,1,4.00273930000003,11.755393200000071,None,,,,,,,,,,,,,,,,,,,003,P006,2025_Jan_25_1242,CategoryLocalizer,2021.2.3,59.93899409185422,
,,,,,,,,,,,,,,,,,15.775599599999623,5,14.583297099999982,15.788224599999921,None,,,,,,,,,,,,,,003,P006,2025_Jan_25_1242,CategoryLocalizer,2021.2.3,59.93899409185422,
0.0,12.0,0,0.0,Stimuli\Blank.png,0,0,0,0,0,0,,,,,,,,,,,,30.389870500000143,0.05715849999978673,0.05715849999978673,5,11.915541999999732,30.455418099999406,None,30.455418099999406,None,30.455418099999406,None,30.455418099999406,None,003,P006,2025_Jan_25_1242,CategoryLocalizer,2021.2.3,59.93899409185422,
12.0,12.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Dice_00001.png,0,0,0,1,1,1,,,,,,,,,,,,,12.009537900000396,0.009537900000395894,None,,42.412114899999324,42.412114899999324,42.412114899999324,42.412114899999324,42.412114899999324,42.412114899999324,42.412114899999324,42.412114899999324,003,P006,2025_Jan_25_1242,CategoryLocalizer,2021.2.3,59.93899409185422,
12.8,13.0,5,0.0,Stimuli\Blank.png,0,0,0,2,2,2,,,,,,,,,,,,,12.808954600000106,0.008954600000105728,None,,43.2126546999998,43.2126546999998,43.2126546999998,43.2126546999998,43.2126546999998,43.2126546999998,43.2126546999998,43.2126546999998,003,P006,2025_Jan_25_1242,CategoryLocalizer,2021.2.3,59.93899409185422,
13.0,13.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Crib_00001.png,0,0,0,3,3,3,,,,,,,,,,,,,13.009381400000166,0.00938140000016574,None,,43.41302099999939,43.41302099999939,43.41302099999939,43.41302099999939,43.41302099999939,43.41302099999939,43.41302099999939,43.41302099999939,003,P006,2025_Jan_25_1242,CategoryLocalizer,2021.2.3,59.93899409185422,
13.8,14.0,5,0.0,Stimuli\Blank.png,0,0,0,4,4,4,,,,,,,,,,,,,13.80985950000013,0.009859500000128918,5,0.15741150000030757,44.21370769999976,44.21370769999976,44.21370769999976,44.21370769999976,44.21370769999976,44.21370769999976,44.21370769999976,44.21370769999976,003,P006,2025_Jan_25_1242,CategoryLocalizer,2021.2.3,59.93899409185422,
14.0,14.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Crib_00001.png,1,1,0,5,5,5,,,,,,,,,,,,,14.009557999999743,0.009557999999742606,1,0.3902404000000388,44.41384689999995,44.41384689999995,44.41384689999995,44.41384689999995,44.41384689999995,44.41384689999995,44.41384689999995,44.41384689999995,003,P006,2025_Jan_25_1242,CategoryLocalizer,2021.2.3,59.93899409185422,
14.8,15.0,5,0.0,Stimuli\Blank.png,0,0,0,6,6,6,,,,,,,,,,,,,14.810241199999837,0.01024119999983597,None,,45.214603099999294,45.214603099999294,45.214603099999294,45.214603099999294,45.214603099999294,45.214603099999294,45.214603099999294,45.214603099999294,003,P006,2025_Jan_25_1242,CategoryLocalizer,2021.2.3,59.93899409185422,
15.0,15.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Banana_00001.png,0,0,0,7,7,7,,,,,,,,,,,,,15.011410000000069,0.011410000000068976,None,,45.41449939999984,45.41449939999984,45.41449939999984,45.41449939999984,45.41449939999984,45.41449939999984,45.41449939999984,45.41449939999984,003,P006,2025_Jan_25_1242,CategoryLocalizer,2021.2.3,59.93899409185422,
