eventStartTime,eventEndTime,eventCond,imSize,imFile,repeatedImage,responseEvent,Events.thisRepN,Events.thisTrialN,Events.thisN,Events.thisIndex,Instructions.started,Instructions.stopped,participantReadyResponse.keys,participantReadyResponse.rt,participantReadyResponse.started,participantReadyResponse.stopped,startWaitforTrigger,triggerResponse.keys,triggerResponse.rt,triggerResponse.started,triggerResponse.stopped,globalTimer,actualStartTime,startTimingDiff,participantResponse.keys,participantResponse.started,participantResponse.stopped,image.started,image.stopped,fixationOutside.started,fixationOutside.stopped,fixationInside.started,fixationInside.stopped,participantResponse.rt,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,10.520481999999902,None,1,0.6613087999994605,10.520481999999902,None,,,,,,,,,,,,,,,,,,,001,P011,2025_Feb_08_1015,CategoryLocalizer,2021.2.3,59.9300855623445,
,,,,,,,,,,,,,,,,,11.200165600000219,5,23.98358670000016,11.213451499999792,None,,,,,,,,,,,,,,001,P011,2025_Feb_08_1015,CategoryLocalizer,2021.2.3,59.9300855623445,
0.0,12.0,0,0.0,Stimuli\Blank.png,0,0,0,0,0,0,,,,,,,,,,,,35.20517479999944,0.06368430000020453,0.06368430000020453,None,35.28487439999935,None,35.28487439999935,None,35.28487439999935,None,35.28487439999935,None,,001,P011,2025_Feb_08_1015,CategoryLocalizer,2021.2.3,59.9300855623445,
12.0,12.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Dryer_00001.png,0,0,0,1,1,1,,,,,,,,,,,,,12.010201799999777,0.010201799999776995,None,47.2454716000002,47.2454716000002,47.2454716000002,47.2454716000002,47.2454716000002,47.2454716000002,47.2454716000002,47.2454716000002,,001,P011,2025_Feb_08_1015,CategoryLocalizer,2021.2.3,59.9300855623445,
12.8,13.0,5,0.0,Stimuli\Blank.png,0,0,0,2,2,2,,,,,,,,,,,,,12.826221700000133,0.02622170000013213,None,48.04616290000013,48.04616290000013,48.04616290000013,48.04616290000013,48.04616290000013,48.04616290000013,48.04616290000013,48.04616290000013,,001,P011,2025_Feb_08_1015,CategoryLocalizer,2021.2.3,59.9300855623445,
13.0,13.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_ShoppingCart_00001.png,0,0,0,3,3,3,,,,,,,,,,,,,13.010179099999732,0.010179099999731989,None,48.24635539999963,48.24635539999963,48.24635539999963,48.24635539999963,48.24635539999963,48.24635539999963,48.24635539999963,48.24635539999963,,001,P011,2025_Feb_08_1015,CategoryLocalizer,2021.2.3,59.9300855623445,
13.8,14.0,5,0.0,Stimuli\Blank.png,0,0,0,4,4,4,,,,,,,,,,,,,13.829923100000087,0.029923100000086578,None,49.063757500000065,49.063757500000065,49.063757500000065,49.063757500000065,49.063757500000065,49.063757500000065,49.063757500000065,49.063757500000065,,001,P011,2025_Feb_08_1015,CategoryLocalizer,2021.2.3,59.9300855623445,
14.0,14.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Toilet_00001.png,0,0,0,5,5,5,,,,,,,,,,,,,14.029168099999879,0.029168099999878905,None,49.2805999000002,49.2805999000002,49.2805999000002,49.2805999000002,49.2805999000002,49.2805999000002,49.2805999000002,49.2805999000002,,001,P011,2025_Feb_08_1015,CategoryLocalizer,2021.2.3,59.9300855623445,
14.8,15.0,5,0.0,Stimuli\Blank.png,0,0,0,6,6,6,,,,,,,,,,,,,14.844672100000025,0.04467210000002453,None,50.0646171999997,50.0646171999997,50.0646171999997,50.0646171999997,50.0646171999997,50.0646171999997,50.0646171999997,50.0646171999997,,001,P011,2025_Feb_08_1015,CategoryLocalizer,2021.2.3,59.9300855623445,
15.0,15.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Pencil_00001.png,0,0,0,7,7,7,,,,,,,,,,,,,15.011459000000286,0.011459000000286323,None,50.248104299999795,50.248104299999795,50.248104299999795,50.248104299999795,50.248104299999795,50.248104299999795,50.248104299999795,50.248104299999795,,001,P011,2025_Feb_08_1015,CategoryLocalizer,2021.2.3,59.9300855623445,
