eventStartTime,eventEndTime,eventCond,imSize,imFile,repeatedImage,responseEvent,Events.thisRepN,Events.thisTrialN,Events.thisN,Events.thisIndex,Instructions.started,Instructions.stopped,participantReadyResponse.keys,participantReadyResponse.rt,participantReadyResponse.started,participantReadyResponse.stopped,startWaitforTrigger,triggerResponse.keys,triggerResponse.rt,triggerResponse.started,triggerResponse.stopped,globalTimer,actualStartTime,startTimingDiff,participantResponse.keys,participantResponse.rt,participantResponse.started,participantResponse.stopped,image.started,image.stopped,fixationOutside.started,fixationOutside.stopped,fixationInside.started,fixationInside.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,27.962333599999965,None,1,6.012119999999868,27.962333599999965,None,,,,,,,,,,,,,,,,,,,001,P002,2025_Jan_18_0938,CategoryLocalizer,2021.2.3,59.93612008326343,
,,,,,,,,,,,,,,,,,33.97736920000034,5,15.23291859999972,33.99051439999994,None,,,,,,,,,,,,,,001,P002,2025_Jan_18_0938,CategoryLocalizer,2021.2.3,59.93612008326343,
0.0,12.0,0,0.0,Stimuli\Blank.png,0,0,0,0,0,0,,,,,,,,,,,,49.24068239999997,0.041542500000105065,0.041542500000105065,5,11.919408299999759,49.303937900000165,None,49.303937900000165,None,49.303937900000165,None,49.303937900000165,None,001,P002,2025_Jan_18_0938,CategoryLocalizer,2021.2.3,59.93612008326343,
12.0,12.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Key_00001.png,0,0,0,1,1,1,,,,,,,,,,,,,12.015004599999884,0.015004599999883794,None,,61.28114330000017,61.28114330000017,61.28114330000017,61.28114330000017,61.28114330000017,61.28114330000017,61.28114330000017,61.28114330000017,001,P002,2025_Jan_18_0938,CategoryLocalizer,2021.2.3,59.93612008326343,
12.8,13.0,5,0.0,Stimuli\Blank.png,0,0,0,2,2,2,,,,,,,,,,,,,12.81051639999987,0.010516399999868753,None,,62.06516580000016,62.06516580000016,62.06516580000016,62.06516580000016,62.06516580000016,62.06516580000016,62.06516580000016,62.06516580000016,001,P002,2025_Jan_18_0938,CategoryLocalizer,2021.2.3,59.93612008326343,
13.0,13.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Glasses_00001.png,0,0,0,3,3,3,,,,,,,,,,,,,13.010995900000125,0.010995900000125403,None,,62.28202510000028,62.28202510000028,62.28202510000028,62.28202510000028,62.28202510000028,62.28202510000028,62.28202510000028,62.28202510000028,001,P002,2025_Jan_18_0938,CategoryLocalizer,2021.2.3,59.93612008326343,
13.8,14.0,5,0.0,Stimuli\Blank.png,0,0,0,4,4,4,,,,,,,,,,,,,13.82751559999997,0.027515599999968998,5,0.14085760000034497,63.082720000000336,63.082720000000336,63.082720000000336,63.082720000000336,63.082720000000336,63.082720000000336,63.082720000000336,63.082720000000336,001,P002,2025_Jan_18_0938,CategoryLocalizer,2021.2.3,59.93612008326343,
14.0,14.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Stool_00001.png,0,0,0,5,5,5,,,,,,,,,,,,,14.010971499999869,0.010971499999868684,None,,63.28292480000027,63.28292480000027,63.28292480000027,63.28292480000027,63.28292480000027,63.28292480000027,63.28292480000027,63.28292480000027,001,P002,2025_Jan_18_0938,CategoryLocalizer,2021.2.3,59.93612008326343,
14.8,15.0,5,0.0,Stimuli\Blank.png,0,0,0,6,6,6,,,,,,,,,,,,,14.828625099999954,0.028625099999953107,None,,64.08360059999995,64.08360059999995,64.08360059999995,64.08360059999995,64.08360059999995,64.08360059999995,64.08360059999995,64.08360059999995,001,P002,2025_Jan_18_0938,CategoryLocalizer,2021.2.3,59.93612008326343,
15.0,15.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Stool_00001.png,1,1,0,7,7,7,,,,,,,,,,,,,15.012452999999823,0.012452999999823078,1,0.2961890999999923,64.26709500000015,64.26709500000015,64.26709500000015,64.26709500000015,64.26709500000015,64.26709500000015,64.26709500000015,64.26709500000015,001,P002,2025_Jan_18_0938,CategoryLocalizer,2021.2.3,59.93612008326343,
15.8,16.0,5,0.0,Stimuli\Blank.png,0,0,0,8,8,8,,,,,,,,,,,,,15.813355199999933,0.013355199999931955,5,0.15549950000013268,65.06780070000013,65.06780070000013,65.06780070000013,65.06780070000013,65.06780070000013,65.06780070000013,65.06780070000013,65.06780070000013,001,P002,2025_Jan_18_0938,CategoryLocalizer,2021.2.3,59.93612008326343,
16.0,16.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Matches_00001.png,0,0,0,9,9,9,,,,,,,,,,,,,16.012654799999837,0.012654799999836541,None,,65.28465830000005,65.28465830000005,65.28465830000005,65.28465830000005,65.28465830000005,65.28465830000005,65.28465830000005,65.28465830000005,001,P002,2025_Jan_18_0938,CategoryLocalizer,2021.2.3,59.93612008326343,
