eventStartTime,eventEndTime,eventCond,imSize,imFile,repeatedImage,responseEvent,Events.thisRepN,Events.thisTrialN,Events.thisN,Events.thisIndex,Instructions.started,Instructions.stopped,participantReadyResponse.keys,participantReadyResponse.rt,participantReadyResponse.started,participantReadyResponse.stopped,startWaitforTrigger,triggerResponse.keys,triggerResponse.rt,triggerResponse.started,triggerResponse.stopped,globalTimer,actualStartTime,startTimingDiff,participantResponse.keys,participantResponse.rt,participantResponse.started,participantResponse.stopped,image.started,image.stopped,fixationOutside.started,fixationOutside.stopped,fixationInside.started,fixationInside.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,12.730385699999715,None,1,8.293949400000201,12.730385699999715,None,,,,,,,,,,,,,,,,,,,002,P002,2025_Jan_18_1008,CategoryLocalizer,2021.2.3,59.91529176069127,
,,,,,,,,,,,,,,,,,21.036132899999757,5,14.954690700000356,21.048587000000225,None,,,,,,,,,,,,,,002,P002,2025_Jan_18_1008,CategoryLocalizer,2021.2.3,59.91529176069127,
0.0,12.0,0,0.0,Stimuli\Blank.png,0,0,0,0,0,0,,,,,,,,,,,,36.01570030000039,0.028852800000095158,0.028852800000095158,5,11.942631799999617,36.06172669999978,None,36.06172669999978,None,36.06172669999978,None,36.06172669999978,None,002,P002,2025_Jan_18_1008,CategoryLocalizer,2021.2.3,59.91529176069127,
12.0,12.8,1,0.75,Stimuli\ImageFiles-Set2\Objects\Object_Paper_00001.png,0,0,0,1,1,1,,,,,,,,,,,,,12.009906700000101,0.00990670000010141,None,,48.0556188999999,48.0556188999999,48.0556188999999,48.0556188999999,48.0556188999999,48.0556188999999,48.0556188999999,48.0556188999999,002,P002,2025_Jan_18_1008,CategoryLocalizer,2021.2.3,59.91529176069127,
12.8,13.0,5,0.0,Stimuli\Blank.png,0,0,0,2,2,2,,,,,,,,,,,,,12.826649200000247,0.02664920000024651,None,,48.858277199999975,48.858277199999975,48.858277199999975,48.858277199999975,48.858277199999975,48.858277199999975,48.858277199999975,48.858277199999975,002,P002,2025_Jan_18_1008,CategoryLocalizer,2021.2.3,59.91529176069127,
13.0,13.8,1,0.75,Stimuli\ImageFiles-Set2\Objects\Object_Dresser_00001.png,0,0,0,3,3,3,,,,,,,,,,,,,13.0102538000001,0.010253800000100455,None,,49.05654779999986,49.05654779999986,49.05654779999986,49.05654779999986,49.05654779999986,49.05654779999986,49.05654779999986,49.05654779999986,002,P002,2025_Jan_18_1008,CategoryLocalizer,2021.2.3,59.91529176069127,
13.8,14.0,5,0.0,Stimuli\Blank.png,0,0,0,4,4,4,,,,,,,,,,,,,13.827761900000041,0.02776190000004064,5,0.14708429999973305,49.85720310000033,49.85720310000033,49.85720310000033,49.85720310000033,49.85720310000033,49.85720310000033,49.85720310000033,49.85720310000033,002,P002,2025_Jan_18_1008,CategoryLocalizer,2021.2.3,59.91529176069127,
14.0,14.8,1,0.75,Stimuli\ImageFiles-Set2\Objects\Object_Hat_00001.png,0,0,0,5,5,5,,,,,,,,,,,,,14.011357399999724,0.011357399999724294,None,,50.057368900000256,50.057368900000256,50.057368900000256,50.057368900000256,50.057368900000256,50.057368900000256,50.057368900000256,50.057368900000256,002,P002,2025_Jan_18_1008,CategoryLocalizer,2021.2.3,59.91529176069127,
14.8,15.0,5,0.0,Stimuli\Blank.png,0,0,0,6,6,6,,,,,,,,,,,,,14.828431099999761,0.02843109999976079,None,,50.858086000000185,50.858086000000185,50.858086000000185,50.858086000000185,50.858086000000185,50.858086000000185,50.858086000000185,50.858086000000185,002,P002,2025_Jan_18_1008,CategoryLocalizer,2021.2.3,59.91529176069127,
15.0,15.8,1,0.75,Stimuli\ImageFiles-Set2\Objects\Object_Ladder_00001.png,0,0,0,7,7,7,,,,,,,,,,,,,15.01193930000045,0.011939300000449293,None,,51.058279400000174,51.058279400000174,51.058279400000174,51.058279400000174,51.058279400000174,51.058279400000174,51.058279400000174,51.058279400000174,002,P002,2025_Jan_18_1008,CategoryLocalizer,2021.2.3,59.91529176069127,
