eventStartTime,eventEndTime,eventCond,imSize,imFile,repeatedImage,responseEvent,Events.thisRepN,Events.thisTrialN,Events.thisN,Events.thisIndex,Instructions.started,Instructions.stopped,participantReadyResponse.keys,participantReadyResponse.rt,participantReadyResponse.started,participantReadyResponse.stopped,startWaitforTrigger,triggerResponse.keys,triggerResponse.rt,triggerResponse.started,triggerResponse.stopped,globalTimer,actualStartTime,startTimingDiff,participantResponse.keys,participantResponse.rt,participantResponse.started,participantResponse.stopped,image.started,image.stopped,fixationOutside.started,fixationOutside.stopped,fixationInside.started,fixationInside.stopped,session,participant,date,expName,psychopyVersion,frameRate,
22.8,23.0,5,0.0,Stimuli\Blank.png,0,0,0,22,22,22,,,,,,,,,,,,,22.81982269999935,0.019822699999348714,None,,62.81162260000201,62.81162260000201,62.81162260000201,62.81162260000201,62.81162260000201,62.81162260000201,62.81162260000201,62.81162260000201,001,P004,2025_Jan_18_1354,CategoryLocalizer,2021.2.3,59.92477044239689,
23.0,23.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Table_00001.png,0,0,0,23,23,23,,,,,,,,,,,,,23.005246000000625,0.0052460000006249174,None,,63.01176990000022,63.01176990000022,63.01176990000022,63.01176990000022,63.01176990000022,63.01176990000022,63.01176990000022,63.01176990000022,001,P004,2025_Jan_18_1354,CategoryLocalizer,2021.2.3,59.92477044239689,
23.8,24.0,5,0.0,Stimuli\Blank.png,0,0,0,24,24,24,,,,,,,,,,,,,23.82017509999787,0.020175099997867818,None,,63.81247190000067,63.81247190000067,63.81247190000067,63.81247190000067,63.81247190000067,63.81247190000067,63.81247190000067,63.81247190000067,001,P004,2025_Jan_18_1354,CategoryLocalizer,2021.2.3,59.92477044239689,
24.0,24.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_FileFolder_00001.png,0,0,0,25,25,25,,,,,,,,,,,,,24.00385240000105,0.0038524000010511372,None,,64.01268130000244,64.01268130000244,64.01268130000244,64.01268130000244,64.01268130000244,64.01268130000244,64.01268130000244,64.01268130000244,001,P004,2025_Jan_18_1354,CategoryLocalizer,2021.2.3,59.92477044239689,
24.8,25.0,5,0.0,Stimuli\Blank.png,0,0,0,26,26,26,,,,,,,,,,,,,24.821246399998927,0.02124639999892608,None,,64.81337890000214,64.81337890000214,64.81337890000214,64.81337890000214,64.81337890000214,64.81337890000214,64.81337890000214,64.81337890000214,001,P004,2025_Jan_18_1354,CategoryLocalizer,2021.2.3,59.92477044239689,
25.0,25.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Walnut_00001.png,1,1,0,27,27,27,,,,,,,,,,,,,25.005135899999004,0.005135899999004323,None,,65.01355110000077,65.01355110000077,65.01355110000077,65.01355110000077,65.01355110000077,65.01355110000077,65.01355110000077,65.01355110000077,001,P004,2025_Jan_18_1354,CategoryLocalizer,2021.2.3,59.92477044239689,
25.8,26.0,5,0.0,Stimuli\Blank.png,0,0,0,28,28,28,,,,,,,,,,,,,25.824293599998782,0.024293599998781445,5,0.14114390000031563,65.83097480000288,65.83097480000288,65.83097480000288,65.83097480000288,65.83097480000288,65.83097480000288,65.83097480000288,65.83097480000288,001,P004,2025_Jan_18_1354,CategoryLocalizer,2021.2.3,59.92477044239689,
26.0,26.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Shirt_00001.png,0,0,0,29,29,29,,,,,,,,,,,,,26.02188860000024,0.02188860000023851,None,,66.01462710000123,66.01462710000123,66.01462710000123,66.01462710000123,66.01462710000123,66.01462710000123,66.01462710000123,66.01462710000123,001,P004,2025_Jan_18_1354,CategoryLocalizer,2021.2.3,59.92477044239689,
26.8,27.0,5,0.0,Stimuli\Blank.png,0,0,0,30,30,30,,,,,,,,,,,,,26.80648039999869,0.00648039999868999,None,,66.79849160000231,66.79849160000231,66.79849160000231,66.79849160000231,66.79849160000231,66.79849160000231,66.79849160000231,66.79849160000231,001,P004,2025_Jan_18_1354,CategoryLocalizer,2021.2.3,59.92477044239689,
27.0,27.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Shirt_00001.png,0,0,0,31,31,31,,,,,,,,,,,,,27.006287799998972,0.006287799998972332,4,0.6595507000020007,66.99863390000246,66.99863390000246,66.99863390000246,66.99863390000246,66.99863390000246,66.99863390000246,66.99863390000246,66.99863390000246,001,P004,2025_Jan_18_1354,CategoryLocalizer,2021.2.3,59.92477044239689,
27.8,28.0,5,0.0,Stimuli\Blank.png,0,0,0,32,32,32,,,,,,,,,,,,,27.80717839999852,0.007178399998519325,None,,67.79934340000182,67.79934340000182,67.79934340000182,67.79934340000182,67.79934340000182,67.79934340000182,67.79934340000182,67.79934340000182,001,P004,2025_Jan_18_1354,CategoryLocalizer,2021.2.3,59.92477044239689,
28.0,28.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_Punching_00003.png,0,0,0,33,33,33,,,,,,,,,,,,,28.007550499998615,0.007550499998615123,None,,67.99952810000104,67.99952810000104,67.99952810000104,67.99952810000104,67.99952810000104,67.99952810000104,67.99952810000104,67.99952810000104,001,P004,2025_Jan_18_1354,CategoryLocalizer,2021.2.3,59.92477044239689,
28.8,29.0,5,0.0,Stimuli\Blank.png,0,0,0,34,34,34,,,,,,,,,,,,,28.80924469999809,0.009244699998088635,None,,68.8169274000029,68.8169274000029,68.8169274000029,68.8169274000029,68.8169274000029,68.8169274000029,68.8169274000029,68.8169274000029,001,P004,2025_Jan_18_1354,CategoryLocalizer,2021.2.3,59.92477044239689,
29.0,29.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_SittingStretch_00002.png,0,0,0,35,35,35,,,,,,,,,,,,,29.02490409999882,0.02490409999882104,None,,69.0170872000017,69.0170872000017,69.0170872000017,69.0170872000017,69.0170872000017,69.0170872000017,69.0170872000017,69.0170872000017,001,P004,2025_Jan_18_1354,CategoryLocalizer,2021.2.3,59.92477044239689,
29.8,30.0,5,0.0,Stimuli\Blank.png,0,0,0,36,36,36,,,,,,,,,,,,,29.809035099999164,0.00903509999916352,None,,69.80110319999949,69.80110319999949,69.80110319999949,69.80110319999949,69.80110319999949,69.80110319999949,69.80110319999949,69.80110319999949,001,P004,2025_Jan_18_1354,CategoryLocalizer,2021.2.3,59.92477044239689,
30.0,30.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_Pushing_00003.png,0,0,0,37,37,37,,,,,,,,,,,,,30.008978099998785,0.008978099998785183,None,,70.00128590000168,70.00128590000168,70.00128590000168,70.00128590000168,70.00128590000168,70.00128590000168,70.00128590000168,70.00128590000168,001,P004,2025_Jan_18_1354,CategoryLocalizer,2021.2.3,59.92477044239689,
30.8,31.0,5,0.0,Stimuli\Blank.png,0,0,0,38,38,38,,,,,,,,,,,,,30.80983600000036,0.00983600000035878,None,,70.8019932999996,70.8019932999996,70.8019932999996,70.8019932999996,70.8019932999996,70.8019932999996,70.8019932999996,70.8019932999996,001,P004,2025_Jan_18_1354,CategoryLocalizer,2021.2.3,59.92477044239689,
31.0,31.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_SittingChair_00001.png,0,0,0,39,39,39,,,,,,,,,,,,,31.009977199999412,0.009977199999411823,None,,71.00215560000288,71.00215560000288,71.00215560000288,71.00215560000288,71.00215560000288,71.00215560000288,71.00215560000288,71.00215560000288,001,P004,2025_Jan_18_1354,CategoryLocalizer,2021.2.3,59.92477044239689,
31.8,32.0,5,0.0,Stimuli\Blank.png,0,0,0,40,40,40,,,,,,,,,,,,,31.81083750000107,0.01083750000107031,None,,71.8028688000013,71.8028688000013,71.8028688000013,71.8028688000013,71.8028688000013,71.8028688000013,71.8028688000013,71.8028688000013,001,P004,2025_Jan_18_1354,CategoryLocalizer,2021.2.3,59.92477044239689,
32.0,32.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_Hanging_00006.png,0,0,0,41,41,41,,,,,,,,,,,,,32.010184599999775,0.010184599999774946,None,,72.00304150000011,72.00304150000011,72.00304150000011,72.00304150000011,72.00304150000011,72.00304150000011,72.00304150000011,72.00304150000011,001,P004,2025_Jan_18_1354,CategoryLocalizer,2021.2.3,59.92477044239689,
32.8,33.0,5,0.0,Stimuli\Blank.png,0,0,0,42,42,42,,,,,,,,,,,,,32.81104240000059,0.011042400000590646,None,,72.80374800000209,72.80374800000209,72.80374800000209,72.80374800000209,72.80374800000209,72.80374800000209,72.80374800000209,72.80374800000209,001,P004,2025_Jan_18_1354,CategoryLocalizer,2021.2.3,59.92477044239689,
33.0,33.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_DownwardDog_00007.png,0,0,0,43,43,43,,,,,,,,,,,,,33.01150290000078,0.011502900000778027,None,,73.00398730000234,73.00398730000234,73.00398730000234,73.00398730000234,73.00398730000234,73.00398730000234,73.00398730000234,73.00398730000234,001,P004,2025_Jan_18_1354,CategoryLocalizer,2021.2.3,59.92477044239689,
33.8,34.0,5,0.0,Stimuli\Blank.png,0,0,0,44,44,44,,,,,,,,,,,,,33.81466050000017,0.014660500000175603,5,0.1507458999985829,73.82133629999953,73.82133629999953,73.82133629999953,73.82133629999953,73.82133629999953,73.82133629999953,73.82133629999953,73.82133629999953,001,P004,2025_Jan_18_1354,CategoryLocalizer,2021.2.3,59.92477044239689,
34.0,34.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_Standing_00001.png,0,0,0,45,45,45,,,,,,,,,,,,,34.02890900000057,0.028909000000567175,None,,74.02147790000163,74.02147790000163,74.02147790000163,74.02147790000163,74.02147790000163,74.02147790000163,74.02147790000163,74.02147790000163,001,P004,2025_Jan_18_1354,CategoryLocalizer,2021.2.3,59.92477044239689,
34.8,35.0,5,0.0,Stimuli\Blank.png,0,0,0,46,46,46,,,,,,,,,,,,,34.815402500000346,0.015402500000348596,None,,74.82219510000141,74.82219510000141,74.82219510000141,74.82219510000141,74.82219510000141,74.82219510000141,74.82219510000141,74.82219510000141,001,P004,2025_Jan_18_1354,CategoryLocalizer,2021.2.3,59.92477044239689,
35.0,35.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_Kicking_00003.png,0,0,0,47,47,47,,,,,,,,,,,,,35.03009580000071,0.03009580000070855,None,,75.0223713000014,75.0223713000014,75.0223713000014,75.0223713000014,75.0223713000014,75.0223713000014,75.0223713000014,75.0223713000014,001,P004,2025_Jan_18_1354,CategoryLocalizer,2021.2.3,59.92477044239689,
35.8,36.0,5,0.0,Stimuli\Blank.png,0,0,0,48,48,48,,,,,,,,,,,,,35.81398139999874,0.01398139999874104,5,0.16580380000232253,75.80639180000071,75.80639180000071,75.80639180000071,75.80639180000071,75.80639180000071,75.80639180000071,75.80639180000071,75.80639180000071,001,P004,2025_Jan_18_1354,CategoryLocalizer,2021.2.3,59.92477044239689,
36.0,36.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_Walking_00006.png,0,0,0,49,49,49,,,,,,,,,,,,,36.01436040000044,0.014360400000441587,None,,76.00656549999985,76.00656549999985,76.00656549999985,76.00656549999985,76.00656549999985,76.00656549999985,76.00656549999985,76.00656549999985,001,P004,2025_Jan_18_1354,CategoryLocalizer,2021.2.3,59.92477044239689,
36.8,37.0,5,0.0,Stimuli\Blank.png,0,0,0,50,50,50,,,,,,,,,,,,,36.81486450000011,0.0148645000001153,None,,76.8072702999998,76.8072702999998,76.8072702999998,76.8072702999998,76.8072702999998,76.8072702999998,76.8072702999998,76.8072702999998,001,P004,2025_Jan_18_1354,CategoryLocalizer,2021.2.3,59.92477044239689,
37.0,37.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_Walking_00006.png,1,1,0,51,51,51,,,,,,,,,,,,,37.01516300000003,0.01516300000002957,4,0.5569108000017877,77.00745219999953,77.00745219999953,77.00745219999953,77.00745219999953,77.00745219999953,77.00745219999953,77.00745219999953,77.00745219999953,001,P004,2025_Jan_18_1354,CategoryLocalizer,2021.2.3,59.92477044239689,
37.8,38.0,5,0.0,Stimuli\Blank.png,0,0,0,52,52,52,,,,,,,,,,,,,37.799264799999946,-0.0007352000000508951,None,,77.79147270000249,77.79147270000249,77.79147270000249,77.79147270000249,77.79147270000249,77.79147270000249,77.79147270000249,77.79147270000249,001,P004,2025_Jan_18_1354,CategoryLocalizer,2021.2.3,59.92477044239689,
38.0,38.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_Jumping_00002.png,0,0,0,53,53,53,,,,,,,,,,,,,38.00009829999908,9.829999908106402e-05,None,,78.00832540000192,78.00832540000192,78.00832540000192,78.00832540000192,78.00832540000192,78.00832540000192,78.00832540000192,78.00832540000192,001,P004,2025_Jan_18_1354,CategoryLocalizer,2021.2.3,59.92477044239689,
38.8,39.0,5,0.0,Stimuli\Blank.png,0,0,0,54,54,54,,,,,,,,,,,,,38.81661999999778,0.016619999997786294,None,,78.80903730000136,78.80903730000136,78.80903730000136,78.80903730000136,78.80903730000136,78.80903730000136,78.80903730000136,78.80903730000136,001,P004,2025_Jan_18_1354,CategoryLocalizer,2021.2.3,59.92477044239689,
39.0,39.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_Hanging_00002.png,0,0,0,55,55,55,,,,,,,,,,,,,39.00032369999826,0.0003236999982618727,None,,78.99252280000292,78.99252280000292,78.99252280000292,78.99252280000292,78.99252280000292,78.99252280000292,78.99252280000292,78.99252280000292,001,P004,2025_Jan_18_1354,CategoryLocalizer,2021.2.3,59.92477044239689,
39.8,40.0,5,0.0,Stimuli\Blank.png,0,0,0,56,56,56,,,,,,,,,,,,,39.801424000001134,0.0014240000011369602,None,,79.79323750000185,79.79323750000185,79.79323750000185,79.79323750000185,79.79323750000185,79.79323750000185,79.79323750000185,79.79323750000185,001,P004,2025_Jan_18_1354,CategoryLocalizer,2021.2.3,59.92477044239689,
40.0,40.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_Standing_00003.png,0,0,0,57,57,57,,,,,,,,,,,,,40.000777400000516,0.0007774000005156267,None,,79.99341090000235,79.99341090000235,79.99341090000235,79.99341090000235,79.99341090000235,79.99341090000235,79.99341090000235,79.99341090000235,001,P004,2025_Jan_18_1354,CategoryLocalizer,2021.2.3,59.92477044239689,
40.8,41.0,5,0.0,Stimuli\Blank.png,0,0,0,58,58,58,,,,,,,,,,,,,40.80149859999801,0.001498599998015493,None,,80.79411080000136,80.79411080000136,80.79411080000136,80.79411080000136,80.79411080000136,80.79411080000136,80.79411080000136,80.79411080000136,001,P004,2025_Jan_18_1354,CategoryLocalizer,2021.2.3,59.92477044239689,
41.0,41.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_Punching_00006.png,0,0,0,59,59,59,,,,,,,,,,,,,41.001953799997864,0.0019537999978638254,None,,80.99437659999967,80.99437659999967,80.99437659999967,80.99437659999967,80.99437659999967,80.99437659999967,80.99437659999967,80.99437659999967,001,P004,2025_Jan_18_1354,CategoryLocalizer,2021.2.3,59.92477044239689,
41.8,42.0,5,0.0,Stimuli\Blank.png,0,0,0,60,60,60,,,,,,,,,,,,,41.802867599999445,0.0028675999994476342,None,,81.79500030000054,81.79500030000054,81.79500030000054,81.79500030000054,81.79500030000054,81.79500030000054,81.79500030000054,81.79500030000054,001,P004,2025_Jan_18_1354,CategoryLocalizer,2021.2.3,59.92477044239689,
42.0,42.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_PushUp_00004.png,0,0,0,61,61,61,,,,,,,,,,,,,42.005113999999594,0.005113999999593943,None,,82.01186000000234,82.01186000000234,82.01186000000234,82.01186000000234,82.01186000000234,82.01186000000234,82.01186000000234,82.01186000000234,001,P004,2025_Jan_18_1354,CategoryLocalizer,2021.2.3,59.92477044239689,
42.8,43.0,5,0.0,Stimuli\Blank.png,0,0,0,62,62,62,,,,,,,,,,,,,42.819706599999336,0.019706599999338437,None,,82.81255710000187,82.81255710000187,82.81255710000187,82.81255710000187,82.81255710000187,82.81255710000187,82.81255710000187,82.81255710000187,001,P004,2025_Jan_18_1354,CategoryLocalizer,2021.2.3,59.92477044239689,
43.0,43.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_Lunging_00003.png,0,0,0,63,63,63,,,,,,,,,,,,,43.00319339999987,0.0031933999998727813,None,,82.9960456000008,82.9960456000008,82.9960456000008,82.9960456000008,82.9960456000008,82.9960456000008,82.9960456000008,82.9960456000008,001,P004,2025_Jan_18_1354,CategoryLocalizer,2021.2.3,59.92477044239689,
43.8,44.0,5,0.0,Stimuli\Blank.png,0,0,0,64,64,64,,,,,,,,,,,,,43.804063399998995,0.004063399998997852,None,,83.79676050000126,83.79676050000126,83.79676050000126,83.79676050000126,83.79676050000126,83.79676050000126,83.79676050000126,83.79676050000126,001,P004,2025_Jan_18_1354,CategoryLocalizer,2021.2.3,59.92477044239689,
44.0,44.8,3,0.75,Stimuli\ImageFiles-Set1\Faces\Face_00003.png,0,0,0,65,65,65,,,,,,,,,,,,,44.005053699998825,0.005053699998825323,None,,84.01362119999976,84.01362119999976,84.01362119999976,84.01362119999976,84.01362119999976,84.01362119999976,84.01362119999976,84.01362119999976,001,P004,2025_Jan_18_1354,CategoryLocalizer,2021.2.3,59.92477044239689,
44.8,45.0,5,0.0,Stimuli\Blank.png,0,0,0,66,66,66,,,,,,,,,,,,,44.82404609999867,0.02404609999867091,None,,84.83102700000018,84.83102700000018,84.83102700000018,84.83102700000018,84.83102700000018,84.83102700000018,84.83102700000018,84.83102700000018,001,P004,2025_Jan_18_1354,CategoryLocalizer,2021.2.3,59.92477044239689,
45.0,45.8,3,0.75,Stimuli\ImageFiles-Set1\Faces\Face_00079.png,0,0,0,67,67,67,,,,,,,,,,,,,45.02237049999894,0.02237049999894225,None,,85.03117220000058,85.03117220000058,85.03117220000058,85.03117220000058,85.03117220000058,85.03117220000058,85.03117220000058,85.03117220000058,001,P004,2025_Jan_18_1354,CategoryLocalizer,2021.2.3,59.92477044239689,
45.8,46.0,5,0.0,Stimuli\Blank.png,0,0,0,68,68,68,,,,,,,,,,,,,45.824366400000144,0.024366400000147337,5,0.14019109999935608,85.83190100000138,85.83190100000138,85.83190100000138,85.83190100000138,85.83190100000138,85.83190100000138,85.83190100000138,85.83190100000138,001,P004,2025_Jan_18_1354,CategoryLocalizer,2021.2.3,59.92477044239689,
