eventStartTime,eventEndTime,eventCond,imSize,imFile,repeatedImage,responseEvent,Events.thisRepN,Events.thisTrialN,Events.thisN,Events.thisIndex,Instructions.started,Instructions.stopped,participantReadyResponse.keys,participantReadyResponse.rt,participantReadyResponse.started,participantReadyResponse.stopped,startWaitforTrigger,triggerResponse.keys,triggerResponse.rt,triggerResponse.started,triggerResponse.stopped,globalTimer,actualStartTime,startTimingDiff,participantResponse.keys,participantResponse.rt,participantResponse.started,participantResponse.stopped,image.started,image.stopped,fixationOutside.started,fixationOutside.stopped,fixationInside.started,fixationInside.stopped,session,participant,date,expName,psychopyVersion,frameRate,
15.8,16.0,5,0.0,Stimuli\Blank.png,0,0,0,8,8,8,,,,,,,,,,,,,15.813398000000234,0.013398000000233168,5,0.162379499999588,61.91375749999861,61.91375749999861,61.91375749999861,61.91375749999861,61.91375749999861,61.91375749999861,61.91375749999861,61.91375749999861,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
16.0,16.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Screw_00001.png,0,0,0,9,9,9,,,,,,,,,,,,,16.013425799999823,0.01342579999982263,None,,62.113945299999614,62.113945299999614,62.113945299999614,62.113945299999614,62.113945299999614,62.113945299999614,62.113945299999614,62.113945299999614,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
16.8,17.0,5,0.0,Stimuli\Blank.png,0,0,0,10,10,10,,,,,,,,,,,,,16.813864800000374,0.013864800000373378,None,,62.91464019999876,62.91464019999876,62.91464019999876,62.91464019999876,62.91464019999876,62.91464019999876,62.91464019999876,62.91464019999876,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
17.0,17.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Table_00001.png,0,0,0,11,11,11,,,,,,,,,,,,,17.014334400000735,0.014334400000734604,None,,63.114816899998914,63.114816899998914,63.114816899998914,63.114816899998914,63.114816899998914,63.114816899998914,63.114816899998914,63.114816899998914,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
17.8,18.0,5,0.0,Stimuli\Blank.png,0,0,0,12,12,12,,,,,,,,,,,,,17.81517840000015,0.01517840000014914,5,0.16061919999992824,63.91551999999865,63.91551999999865,63.91551999999865,63.91551999999865,63.91551999999865,63.91551999999865,63.91551999999865,63.91551999999865,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
18.0,18.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Sock_00001.png,0,0,0,13,13,13,,,,,,,,,,,,,18.015248600000632,0.015248600000631995,None,,64.13238349999847,64.13238349999847,64.13238349999847,64.13238349999847,64.13238349999847,64.13238349999847,64.13238349999847,64.13238349999847,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
18.8,19.0,5,0.0,Stimuli\Blank.png,0,0,0,14,14,14,,,,,,,,,,,,,18.817808400001013,0.01780840000101236,None,,64.93310209999981,64.93310209999981,64.93310209999981,64.93310209999981,64.93310209999981,64.93310209999981,64.93310209999981,64.93310209999981,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
19.0,19.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Dice_00001.png,0,0,0,15,15,15,,,,,,,,,,,,,19.015566000000035,0.015566000000035274,None,,65.11657679999917,65.11657679999917,65.11657679999917,65.11657679999917,65.11657679999917,65.11657679999917,65.11657679999917,65.11657679999917,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
19.8,20.0,5,0.0,Stimuli\Blank.png,0,0,0,16,16,16,,,,,,,,,,,,,19.799736200000552,-0.0002637999994483664,None,,65.90059909999945,65.90059909999945,65.90059909999945,65.90059909999945,65.90059909999945,65.90059909999945,65.90059909999945,65.90059909999945,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
20.0,20.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_PepperShaker_00001.png,0,0,0,17,17,17,,,,,,,,,,,,,20.000219200001084,0.00021920000108366366,None,,66.1174589000002,66.1174589000002,66.1174589000002,66.1174589000002,66.1174589000002,66.1174589000002,66.1174589000002,66.1174589000002,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
20.8,21.0,5,0.0,Stimuli\Blank.png,0,0,0,18,18,18,,,,,,,,,,,,,20.818276699999842,0.018276699999841384,None,,66.9182337000002,66.9182337000002,66.9182337000002,66.9182337000002,66.9182337000002,66.9182337000002,66.9182337000002,66.9182337000002,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
21.0,21.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Boat_00001.png,0,0,0,19,19,19,,,,,,,,,,,,,21.00259610000103,0.0025961000010283897,None,,67.11834839999938,67.11834839999938,67.11834839999938,67.11834839999938,67.11834839999938,67.11834839999938,67.11834839999938,67.11834839999938,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
21.8,22.0,5,0.0,Stimuli\Blank.png,0,0,0,20,20,20,,,,,,,,,,,,,21.818817400000626,0.01881740000062493,None,,67.91903579999962,67.91903579999962,67.91903579999962,67.91903579999962,67.91903579999962,67.91903579999962,67.91903579999962,67.91903579999962,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
22.0,22.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Hammer_00001.png,0,0,0,21,21,21,,,,,,,,,,,,,22.00215190000017,0.002151900000171736,None,,68.1025411999999,68.1025411999999,68.1025411999999,68.1025411999999,68.1025411999999,68.1025411999999,68.1025411999999,68.1025411999999,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
22.8,23.0,5,0.0,Stimuli\Blank.png,0,0,0,22,22,22,,,,,,,,,,,,,22.80234829999972,0.0023482999997206377,None,,68.90324129999863,68.90324129999863,68.90324129999863,68.90324129999863,68.90324129999863,68.90324129999863,68.90324129999863,68.90324129999863,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
23.0,23.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Whistle_00001.png,0,0,0,23,23,23,,,,,,,,,,,,,23.002541600000768,0.002541600000768085,None,,69.10342129999844,69.10342129999844,69.10342129999844,69.10342129999844,69.10342129999844,69.10342129999844,69.10342129999844,69.10342129999844,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
23.8,24.0,5,0.0,Stimuli\Blank.png,0,0,0,24,24,24,,,,,,,,,,,,,23.803474500000448,0.003474500000447023,None,,69.90412829999877,69.90412829999877,69.90412829999877,69.90412829999877,69.90412829999877,69.90412829999877,69.90412829999877,69.90412829999877,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
24.0,24.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Whistle_00001.png,1,1,0,25,25,25,,,,,,,,,,,,,24.00388380000004,0.0038838000000396278,1,0.5867013999995834,70.10429859999931,70.10429859999931,70.10429859999931,70.10429859999931,70.10429859999931,70.10429859999931,70.10429859999931,70.10429859999931,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
24.8,25.0,5,0.0,Stimuli\Blank.png,0,0,0,26,26,26,,,,,,,,,,,,,24.803952400001435,0.003952400001434597,None,,70.90501009999934,70.90501009999934,70.90501009999934,70.90501009999934,70.90501009999934,70.90501009999934,70.90501009999934,70.90501009999934,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
25.0,25.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Watch_00001.png,0,0,0,27,27,27,,,,,,,,,,,,,25.004388700001073,0.004388700001072721,None,,71.1218632,71.1218632,71.1218632,71.1218632,71.1218632,71.1218632,71.1218632,71.1218632,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
25.8,26.0,5,0.0,Stimuli\Blank.png,0,0,0,28,28,28,,,,,,,,,,,,,25.823738200000662,0.02373820000066118,5,0.136671700000079,71.93926659999852,71.93926659999852,71.93926659999852,71.93926659999852,71.93926659999852,71.93926659999852,71.93926659999852,71.93926659999852,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
26.0,26.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Banana_00001.png,0,0,0,29,29,29,,,,,,,,,,,,,26.024255100001028,0.02425510000102804,None,,72.1393952999988,72.1393952999988,72.1393952999988,72.1393952999988,72.1393952999988,72.1393952999988,72.1393952999988,72.1393952999988,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
26.8,27.0,5,0.0,Stimuli\Blank.png,0,0,0,30,30,30,,,,,,,,,,,,,26.822539300001154,0.022539300001152895,None,,72.92345249999926,72.92345249999926,72.92345249999926,72.92345249999926,72.92345249999926,72.92345249999926,72.92345249999926,72.92345249999926,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
27.0,27.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Ring_00001.png,0,0,0,31,31,31,,,,,,,,,,,,,27.007745900000373,0.007745900000372785,None,,73.12362089999988,73.12362089999988,73.12362089999988,73.12362089999988,73.12362089999988,73.12362089999988,73.12362089999988,73.12362089999988,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
27.8,28.0,5,0.0,Stimuli\Blank.png,0,0,0,32,32,32,,,,,,,,,,,,,27.824436000000787,0.024436000000786606,5,0.1516776000007667,73.92434030000004,73.92434030000004,73.92434030000004,73.92434030000004,73.92434030000004,73.92434030000004,73.92434030000004,73.92434030000004,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
28.0,28.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_Waving_00007.png,0,0,0,33,33,33,,,,,,,,,,,,,28.006653800001004,0.006653800001004129,None,,74.10782010000003,74.10782010000003,74.10782010000003,74.10782010000003,74.10782010000003,74.10782010000003,74.10782010000003,74.10782010000003,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
28.8,29.0,5,0.0,Stimuli\Blank.png,0,0,0,34,34,34,,,,,,,,,,,,,28.808787900001334,0.008787900001333782,None,,74.90853369999968,74.90853369999968,74.90853369999968,74.90853369999968,74.90853369999968,74.90853369999968,74.90853369999968,74.90853369999968,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
29.0,29.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_Waving_00007.png,1,1,0,35,35,35,,,,,,,,,,,,,29.00826810000035,0.008268100000350387,1,0.5554697999996279,75.10872930000005,75.10872930000005,75.10872930000005,75.10872930000005,75.10872930000005,75.10872930000005,75.10872930000005,75.10872930000005,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
29.8,30.0,5,0.0,Stimuli\Blank.png,0,0,0,36,36,36,,,,,,,,,,,,,29.80867070000022,0.008670700000219966,5,0.16662489999907848,75.90940760000012,75.90940760000012,75.90940760000012,75.90940760000012,75.90940760000012,75.90940760000012,75.90940760000012,75.90940760000012,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
30.0,30.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_Pushing_00003.png,0,0,0,37,37,37,,,,,,,,,,,,,30.009094600000026,0.009094600000025821,None,,76.10958159999973,76.10958159999973,76.10958159999973,76.10958159999973,76.10958159999973,76.10958159999973,76.10958159999973,76.10958159999973,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
30.8,31.0,5,0.0,Stimuli\Blank.png,0,0,0,38,38,38,,,,,,,,,,,,,30.810498000000734,0.010498000000733754,None,,76.92702180000015,76.92702180000015,76.92702180000015,76.92702180000015,76.92702180000015,76.92702180000015,76.92702180000015,76.92702180000015,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
31.0,31.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_SittingStretch_00002.png,0,0,0,39,39,39,,,,,,,,,,,,,31.026476099999854,0.02647609999985434,None,,77.12718099999984,77.12718099999984,77.12718099999984,77.12718099999984,77.12718099999984,77.12718099999984,77.12718099999984,77.12718099999984,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
31.8,32.0,5,0.0,Stimuli\Blank.png,0,0,0,40,40,40,,,,,,,,,,,,,31.8103787,0.010378700000000407,5,0.16470849999859638,77.9111701999991,77.9111701999991,77.9111701999991,77.9111701999991,77.9111701999991,77.9111701999991,77.9111701999991,77.9111701999991,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
32.0,32.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_Falling_00004.png,0,0,0,41,41,41,,,,,,,,,,,,,32.010814299999765,0.010814299999765353,None,,78.11134329999913,78.11134329999913,78.11134329999913,78.11134329999913,78.11134329999913,78.11134329999913,78.11134329999913,78.11134329999913,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
32.8,33.0,5,0.0,Stimuli\Blank.png,0,0,0,42,42,42,,,,,,,,,,,,,32.813535900000716,0.01353590000071847,None,,78.92870479999874,78.92870479999874,78.92870479999874,78.92870479999874,78.92870479999874,78.92870479999874,78.92870479999874,78.92870479999874,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
33.0,33.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_Punching_00003.png,0,0,0,43,43,43,,,,,,,,,,,,,33.028731000000334,0.02873100000033446,None,,79.14560439999877,79.14560439999877,79.14560439999877,79.14560439999877,79.14560439999877,79.14560439999877,79.14560439999877,79.14560439999877,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
33.8,34.0,5,0.0,Stimuli\Blank.png,0,0,0,44,44,44,,,,,,,,,,,,,33.829116500000964,0.029116500000966994,5,0.14648809999926016,79.92961099999957,79.92961099999957,79.92961099999957,79.92961099999957,79.92961099999957,79.92961099999957,79.92961099999957,79.92961099999957,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
34.0,34.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_Waving_00005.png,0,0,0,45,45,45,,,,,,,,,,,,,34.01228059999994,0.012280599999940023,None,,80.11310299999968,80.11310299999968,80.11310299999968,80.11310299999968,80.11310299999968,80.11310299999968,80.11310299999968,80.11310299999968,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
34.8,35.0,5,0.0,Stimuli\Blank.png,0,0,0,46,46,46,,,,,,,,,,,,,34.8136527000006,0.013652700000605478,None,,80.91382840000006,80.91382840000006,80.91382840000006,80.91382840000006,80.91382840000006,80.91382840000006,80.91382840000006,80.91382840000006,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
35.0,35.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_Lunging_00001.png,0,0,0,47,47,47,,,,,,,,,,,,,35.013615600000776,0.013615600000775885,None,,81.11398409999856,81.11398409999856,81.11398409999856,81.11398409999856,81.11398409999856,81.11398409999856,81.11398409999856,81.11398409999856,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
35.8,36.0,5,0.0,Stimuli\Blank.png,0,0,0,48,48,48,,,,,,,,,,,,,35.81440550000116,0.014405500001160476,5,0.1613708000004408,81.9146970999991,81.9146970999991,81.9146970999991,81.9146970999991,81.9146970999991,81.9146970999991,81.9146970999991,81.9146970999991,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
36.0,36.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_PushUp_00002.png,0,0,0,49,49,49,,,,,,,,,,,,,36.01389080000081,0.013890800000808667,None,,82.1315670999993,82.1315670999993,82.1315670999993,82.1315670999993,82.1315670999993,82.1315670999993,82.1315670999993,82.1315670999993,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
36.8,37.0,5,0.0,Stimuli\Blank.png,0,0,0,50,50,50,,,,,,,,,,,,,36.833545600000434,0.03354560000043705,None,,82.94895949999955,82.94895949999955,82.94895949999955,82.94895949999955,82.94895949999955,82.94895949999955,82.94895949999955,82.94895949999955,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
37.0,37.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_Kneeling_00005.png,0,0,0,51,51,51,,,,,,,,,,,,,37.015474700001505,0.01547470000150497,None,,83.1157475,83.1157475,83.1157475,83.1157475,83.1157475,83.1157475,83.1157475,83.1157475,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
37.8,38.0,5,0.0,Stimuli\Blank.png,0,0,0,52,52,52,,,,,,,,,,,,,37.79863380000097,-0.0013661999990262075,5,0.17609040000024834,83.89977249999902,83.89977249999902,83.89977249999902,83.89977249999902,83.89977249999902,83.89977249999902,83.89977249999902,83.89977249999902,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
38.0,38.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_Standing_00007.png,1,1,0,53,53,53,,,,,,,,,,,,,38.016755900000135,0.016755900000134716,None,,84.11664969999947,84.11664969999947,84.11664969999947,84.11664969999947,84.11664969999947,84.11664969999947,84.11664969999947,84.11664969999947,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
38.8,39.0,5,0.0,Stimuli\Blank.png,0,0,0,54,54,54,,,,,,,,,,,,,38.80007380000097,7.380000097612083e-05,None,,84.90084339999885,84.90084339999885,84.90084339999885,84.90084339999885,84.90084339999885,84.90084339999885,84.90084339999885,84.90084339999885,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
39.0,39.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_SittingChair_00003.png,0,0,0,55,55,55,,,,,,,,,,,,,39.00042780000149,0.00042780000148923136,None,,85.10089429999971,85.10089429999971,85.10089429999971,85.10089429999971,85.10089429999971,85.10089429999971,85.10089429999971,85.10089429999971,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
39.8,40.0,5,0.0,Stimuli\Blank.png,0,0,0,56,56,56,,,,,,,,,,,,,39.80300630000056,0.0030063000005640106,5,0.15794049999931303,85.91823399999885,85.91823399999885,85.91823399999885,85.91823399999885,85.91823399999885,85.91823399999885,85.91823399999885,85.91823399999885,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
40.0,40.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_SittingChair_00003.png,0,0,0,57,57,57,,,,,,,,,,,,,40.017763200001355,0.017763200001354562,1,0.4445044999993115,86.11838639999951,86.11838639999951,86.11838639999951,86.11838639999951,86.11838639999951,86.11838639999951,86.11838639999951,86.11838639999951,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
40.8,41.0,5,0.0,Stimuli\Blank.png,0,0,0,58,58,58,,,,,,,,,,,,,40.80164400000103,0.001644000001036261,None,,86.90240979999908,86.90240979999908,86.90240979999908,86.90240979999908,86.90240979999908,86.90240979999908,86.90240979999908,86.90240979999908,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
41.0,41.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_Jumping_00002.png,0,0,0,59,59,59,,,,,,,,,,,,,41.002612500000396,0.002612500000395812,None,,87.11928900000021,87.11928900000021,87.11928900000021,87.11928900000021,87.11928900000021,87.11928900000021,87.11928900000021,87.11928900000021,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
41.8,42.0,5,0.0,Stimuli\Blank.png,0,0,0,60,60,60,,,,,,,,,,,,,41.8189153000003,0.018915300000301727,None,,87.92000599999847,87.92000599999847,87.92000599999847,87.92000599999847,87.92000599999847,87.92000599999847,87.92000599999847,87.92000599999847,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
42.0,42.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_DownwardDog_00007.png,0,0,0,61,61,61,,,,,,,,,,,,,42.00375890000032,0.003758900000320864,None,,88.10348069999964,88.10348069999964,88.10348069999964,88.10348069999964,88.10348069999964,88.10348069999964,88.10348069999964,88.10348069999964,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
42.8,43.0,5,0.0,Stimuli\Blank.png,0,0,0,62,62,62,,,,,,,,,,,,,42.80365580000034,0.003655800000345266,None,,88.90417939999861,88.90417939999861,88.90417939999861,88.90417939999861,88.90417939999861,88.90417939999861,88.90417939999861,88.90417939999861,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
43.0,43.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_Hanging_00006.png,0,0,0,63,63,63,,,,,,,,,,,,,43.00374440000087,0.0037444000008690637,None,,89.10435139999936,89.10435139999936,89.10435139999936,89.10435139999936,89.10435139999936,89.10435139999936,89.10435139999936,89.10435139999936,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
43.8,44.0,5,0.0,Stimuli\Blank.png,0,0,0,64,64,64,,,,,,,,,,,,,43.804327300000296,0.004327300000298351,None,,89.90506089999872,89.90506089999872,89.90506089999872,89.90506089999872,89.90506089999872,89.90506089999872,89.90506089999872,89.90506089999872,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
44.0,44.8,3,0.75,Stimuli\ImageFiles-Set1\Faces\Face_00105.png,0,0,0,65,65,65,,,,,,,,,,,,,44.0047222000012,0.004722200001197052,None,,90.10523809999904,90.10523809999904,90.10523809999904,90.10523809999904,90.10523809999904,90.10523809999904,90.10523809999904,90.10523809999904,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
44.8,45.0,5,0.0,Stimuli\Blank.png,0,0,0,66,66,66,,,,,,,,,,,,,44.80554370000027,0.005543700000274043,None,,90.90593429999899,90.90593429999899,90.90593429999899,90.90593429999899,90.90593429999899,90.90593429999899,90.90593429999899,90.90593429999899,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
45.0,45.8,3,0.75,Stimuli\ImageFiles-Set1\Faces\Face_00073.png,0,0,0,67,67,67,,,,,,,,,,,,,45.00542029999997,0.005420299999968847,None,,91.10611759999847,91.10611759999847,91.10611759999847,91.10611759999847,91.10611759999847,91.10611759999847,91.10611759999847,91.10611759999847,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
45.8,46.0,5,0.0,Stimuli\Blank.png,0,0,0,68,68,68,,,,,,,,,,,,,45.80775640000138,0.007756400001383668,5,0.15240489999996498,91.92350719999922,91.92350719999922,91.92350719999922,91.92350719999922,91.92350719999922,91.92350719999922,91.92350719999922,91.92350719999922,001,P003,2025_Jan_18_1131,CategoryLocalizer,2021.2.3,59.94632406140874,
