eventStartTime,eventEndTime,eventCond,imSize,imFile,repeatedImage,responseEvent,Events.thisRepN,Events.thisTrialN,Events.thisN,Events.thisIndex,Instructions.started,Instructions.stopped,participantReadyResponse.keys,participantReadyResponse.rt,participantReadyResponse.started,participantReadyResponse.stopped,startWaitforTrigger,triggerResponse.keys,triggerResponse.rt,triggerResponse.started,triggerResponse.stopped,globalTimer,actualStartTime,startTimingDiff,participantResponse.keys,participantResponse.rt,participantResponse.started,participantResponse.stopped,image.started,image.stopped,fixationOutside.started,fixationOutside.stopped,fixationInside.started,fixationInside.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,11.986352300000362,None,1,0.227552199999991,11.986352300000362,None,,,,,,,,,,,,,,,,,,,003,P003,2025_Jan_18_1229,CategoryLocalizer,2021.2.3,59.98785845774614,
,,,,,,,,,,,,,,,,,12.218581400000403,5,16.123343699999168,12.231559800000468,None,,,,,,,,,,,,,,003,P003,2025_Jan_18_1229,CategoryLocalizer,2021.2.3,59.98785845774614,
0.0,12.0,0,0.0,Stimuli\Blank.png,0,0,0,0,0,0,,,,,,,,,,,,28.366166600000724,0.05201139999917359,0.05201139999917359,5,11.908890799999426,28.445876400000998,None,28.445876400000998,None,28.445876400000998,None,28.445876400000998,None,003,P003,2025_Jan_18_1229,CategoryLocalizer,2021.2.3,59.98785845774614,
12.0,12.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Recliner_00001.png,0,0,0,1,1,1,,,,,,,,,,,,,12.02743829999963,0.027438299999630544,None,,40.406398799999806,40.406398799999806,40.406398799999806,40.406398799999806,40.406398799999806,40.406398799999806,40.406398799999806,40.406398799999806,003,P003,2025_Jan_18_1229,CategoryLocalizer,2021.2.3,59.98785845774614,
12.8,13.0,5,0.0,Stimuli\Blank.png,0,0,0,2,2,2,,,,,,,,,,,,,12.809989699999278,0.009989699999277235,None,,41.19042940000145,41.19042940000145,41.19042940000145,41.19042940000145,41.19042940000145,41.19042940000145,41.19042940000145,41.19042940000145,003,P003,2025_Jan_18_1229,CategoryLocalizer,2021.2.3,59.98785845774614,
13.0,13.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Gun_00001.png,0,0,0,3,3,3,,,,,,,,,,,,,13.010534899998675,0.010534899998674518,None,,41.39059530000122,41.39059530000122,41.39059530000122,41.39059530000122,41.39059530000122,41.39059530000122,41.39059530000122,41.39059530000122,003,P003,2025_Jan_18_1229,CategoryLocalizer,2021.2.3,59.98785845774614,
13.8,14.0,5,0.0,Stimuli\Blank.png,0,0,0,4,4,4,,,,,,,,,,,,,13.81129619999956,0.011296199999559775,5,0.16353069999968284,42.191299199999776,42.191299199999776,42.191299199999776,42.191299199999776,42.191299199999776,42.191299199999776,42.191299199999776,42.191299199999776,003,P003,2025_Jan_18_1229,CategoryLocalizer,2021.2.3,59.98785845774614,
14.0,14.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Book_00001.png,0,0,0,5,5,5,,,,,,,,,,,,,14.010721799999374,0.010721799999373616,None,,42.39147200000116,42.39147200000116,42.39147200000116,42.39147200000116,42.39147200000116,42.39147200000116,42.39147200000116,42.39147200000116,003,P003,2025_Jan_18_1229,CategoryLocalizer,2021.2.3,59.98785845774614,
14.8,15.0,5,0.0,Stimuli\Blank.png,0,0,0,6,6,6,,,,,,,,,,,,,14.811494099998527,0.011494099998525797,None,,43.19218120000005,43.19218120000005,43.19218120000005,43.19218120000005,43.19218120000005,43.19218120000005,43.19218120000005,43.19218120000005,003,P003,2025_Jan_18_1229,CategoryLocalizer,2021.2.3,59.98785845774614,
15.0,15.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Book_00001.png,1,1,0,7,7,7,,,,,,,,,,,,,15.01375089999965,0.013750899999649846,1,0.4438088000006246,43.40904010000122,43.40904010000122,43.40904010000122,43.40904010000122,43.40904010000122,43.40904010000122,43.40904010000122,43.40904010000122,003,P003,2025_Jan_18_1229,CategoryLocalizer,2021.2.3,59.98785845774614,
15.8,16.0,5,0.0,Stimuli\Blank.png,0,0,0,8,8,8,,,,,,,,,,,,,15.828811999999743,0.02881199999974271,5,0.14504849999866565,44.2097485000013,44.2097485000013,44.2097485000013,44.2097485000013,44.2097485000013,44.2097485000013,44.2097485000013,44.2097485000013,003,P003,2025_Jan_18_1229,CategoryLocalizer,2021.2.3,59.98785845774614,
16.0,16.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Boat_00001.png,0,0,0,9,9,9,,,,,,,,,,,,,16.013086699998894,0.013086699998893891,None,,44.39323570000124,44.39323570000124,44.39323570000124,44.39323570000124,44.39323570000124,44.39323570000124,44.39323570000124,44.39323570000124,003,P003,2025_Jan_18_1229,CategoryLocalizer,2021.2.3,59.98785845774614,
