eventStartTime,eventEndTime,eventCond,imSize,imFile,repeatedImage,responseEvent,Events.thisRepN,Events.thisTrialN,Events.thisN,Events.thisIndex,Instructions.started,Instructions.stopped,participantReadyResponse.keys,participantReadyResponse.rt,participantReadyResponse.started,participantReadyResponse.stopped,startWaitforTrigger,triggerResponse.keys,triggerResponse.rt,triggerResponse.started,triggerResponse.stopped,globalTimer,actualStartTime,startTimingDiff,participantResponse.keys,participantResponse.started,participantResponse.stopped,image.started,image.stopped,fixationOutside.started,fixationOutside.stopped,fixationInside.started,fixationInside.stopped,participantResponse.rt,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,10.41798530000051,None,2,13.39454619999924,10.41798530000051,None,,,,,,,,,,,,,,,,,,,001,P012,2025_Feb_08_1152,CategoryLocalizer,2021.2.3,59.9401797002514,
,,,,,,,,,,,,,,,,,23.826229700000113,5,14.463885299999674,23.839573400000518,None,,,,,,,,,,,,,,001,P012,2025_Feb_08_1152,CategoryLocalizer,2021.2.3,59.9401797002514,
0.0,12.0,0,0.0,Stimuli\Blank.png,0,0,0,0,0,0,,,,,,,,,,,,38.3056347999991,0.03818729999875359,0.03818729999875359,None,38.36907969999993,None,38.36907969999993,None,38.36907969999993,None,38.36907969999993,None,,001,P012,2025_Feb_08_1152,CategoryLocalizer,2021.2.3,59.9401797002514,
12.0,12.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_IroningBoard_00001.png,0,0,0,1,1,1,,,,,,,,,,,,,12.027652099999614,0.02765209999961371,None,50.36301569999887,50.36301569999887,50.36301569999887,50.36301569999887,50.36301569999887,50.36301569999887,50.36301569999887,50.36301569999887,,001,P012,2025_Feb_08_1152,CategoryLocalizer,2021.2.3,59.9401797002514,
12.8,13.0,5,0.0,Stimuli\Blank.png,0,0,0,2,2,2,,,,,,,,,,,,,12.829091999999946,0.029091999999945273,None,51.16371810000055,51.16371810000055,51.16371810000055,51.16371810000055,51.16371810000055,51.16371810000055,51.16371810000055,51.16371810000055,,001,P012,2025_Feb_08_1152,CategoryLocalizer,2021.2.3,59.9401797002514,
13.0,13.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Dryer_00001.png,0,0,0,3,3,3,,,,,,,,,,,,,13.027586999998675,0.02758699999867531,None,51.36389699999927,51.36389699999927,51.36389699999927,51.36389699999927,51.36389699999927,51.36389699999927,51.36389699999927,51.36389699999927,,001,P012,2025_Feb_08_1152,CategoryLocalizer,2021.2.3,59.9401797002514,
13.8,14.0,5,0.0,Stimuli\Blank.png,0,0,0,4,4,4,,,,,,,,,,,,,13.829361000000063,0.02936100000006192,None,52.1646041999993,52.1646041999993,52.1646041999993,52.1646041999993,52.1646041999993,52.1646041999993,52.1646041999993,52.1646041999993,,001,P012,2025_Feb_08_1152,CategoryLocalizer,2021.2.3,59.9401797002514,
14.0,14.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Stroller_00001.png,0,0,0,5,5,5,,,,,,,,,,,,,14.029562199999418,0.029562199999418226,None,52.36479750000035,52.36479750000035,52.36479750000035,52.36479750000035,52.36479750000035,52.36479750000035,52.36479750000035,52.36479750000035,,001,P012,2025_Feb_08_1152,CategoryLocalizer,2021.2.3,59.9401797002514,
14.8,15.0,5,0.0,Stimuli\Blank.png,0,0,0,6,6,6,,,,,,,,,,,,,14.829818999998679,0.02981899999867821,None,53.148804099999325,53.148804099999325,53.148804099999325,53.148804099999325,53.148804099999325,53.148804099999325,53.148804099999325,53.148804099999325,,001,P012,2025_Feb_08_1152,CategoryLocalizer,2021.2.3,59.9401797002514,
15.0,15.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Card_00001.png,0,0,0,7,7,7,,,,,,,,,,,,,15.01204609999877,0.012046099998769932,None,53.33229740000024,53.33229740000024,53.33229740000024,53.33229740000024,53.33229740000024,53.33229740000024,53.33229740000024,53.33229740000024,,001,P012,2025_Feb_08_1152,CategoryLocalizer,2021.2.3,59.9401797002514,
15.8,16.0,5,0.0,Stimuli\Blank.png,0,0,0,8,8,8,,,,,,,,,,,,,15.813174400000207,0.013174400000206532,None,54.13302920000024,54.13302920000024,54.13302920000024,54.13302920000024,54.13302920000024,54.13302920000024,54.13302920000024,54.13302920000024,,001,P012,2025_Feb_08_1152,CategoryLocalizer,2021.2.3,59.9401797002514,
16.0,16.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Pencil_00001.png,0,0,0,9,9,9,,,,,,,,,,,,,16.013273700000354,0.013273700000354438,None,54.333183499998995,54.333183499998995,54.333183499998995,54.333183499998995,54.333183499998995,54.333183499998995,54.333183499998995,54.333183499998995,,001,P012,2025_Feb_08_1152,CategoryLocalizer,2021.2.3,59.9401797002514,
16.8,17.0,5,0.0,Stimuli\Blank.png,0,0,0,10,10,10,,,,,,,,,,,,,16.814114299999346,0.014114299999345548,None,55.134676699999545,55.134676699999545,55.134676699999545,55.134676699999545,55.134676699999545,55.134676699999545,55.134676699999545,55.134676699999545,,001,P012,2025_Feb_08_1152,CategoryLocalizer,2021.2.3,59.9401797002514,
17.0,17.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Pencil_00001.png,1,1,0,11,11,11,,,,,,,,,,,,,17.01386029999958,0.013860299999578274,2,55.334067399999185,55.334067399999185,55.334067399999185,55.334067399999185,55.334067399999185,55.334067399999185,55.334067399999185,55.334067399999185,0.5217600999985734,001,P012,2025_Feb_08_1152,CategoryLocalizer,2021.2.3,59.9401797002514,
17.8,18.0,5,0.0,Stimuli\Blank.png,0,0,0,12,12,12,,,,,,,,,,,,,17.81521090000024,0.015210900000237615,None,56.134780899999896,56.134780899999896,56.134780899999896,56.134780899999896,56.134780899999896,56.134780899999896,56.134780899999896,56.134780899999896,,001,P012,2025_Feb_08_1152,CategoryLocalizer,2021.2.3,59.9401797002514,
18.0,18.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Scale_00001.png,0,0,0,13,13,13,,,,,,,,,,,,,18.014649099999588,0.014649099999587634,None,56.33494819999942,56.33494819999942,56.33494819999942,56.33494819999942,56.33494819999942,56.33494819999942,56.33494819999942,56.33494819999942,,001,P012,2025_Feb_08_1152,CategoryLocalizer,2021.2.3,59.9401797002514,
18.8,19.0,5,0.0,Stimuli\Blank.png,0,0,0,14,14,14,,,,,,,,,,,,,18.815570299999308,0.01557029999930748,None,57.13566919999903,57.13566919999903,57.13566919999903,57.13566919999903,57.13566919999903,57.13566919999903,57.13566919999903,57.13566919999903,,001,P012,2025_Feb_08_1152,CategoryLocalizer,2021.2.3,59.9401797002514,
19.0,19.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Tool_00001.png,0,0,0,15,15,15,,,,,,,,,,,,,18.999063499999465,-0.0009365000005345792,None,57.31915959999969,57.31915959999969,57.31915959999969,57.31915959999969,57.31915959999969,57.31915959999969,57.31915959999969,57.31915959999969,,001,P012,2025_Feb_08_1152,CategoryLocalizer,2021.2.3,59.9401797002514,
19.8,20.0,5,0.0,Stimuli\Blank.png,0,0,0,16,16,16,,,,,,,,,,,,,19.800564199998917,0.0005641999989158819,None,58.11987330000011,58.11987330000011,58.11987330000011,58.11987330000011,58.11987330000011,58.11987330000011,58.11987330000011,58.11987330000011,,001,P012,2025_Feb_08_1152,CategoryLocalizer,2021.2.3,59.9401797002514,
20.0,20.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Apple_00001.png,0,0,0,17,17,17,,,,,,,,,,,,,20.00006779999967,6.779999966965988e-05,None,58.336694499999794,58.336694499999794,58.336694499999794,58.336694499999794,58.336694499999794,58.336694499999794,58.336694499999794,58.336694499999794,,001,P012,2025_Feb_08_1152,CategoryLocalizer,2021.2.3,59.9401797002514,
20.8,21.0,5,0.0,Stimuli\Blank.png,0,0,0,18,18,18,,,,,,,,,,,,,20.81916689999889,0.019166899998889875,None,59.154120299999704,59.154120299999704,59.154120299999704,59.154120299999704,59.154120299999704,59.154120299999704,59.154120299999704,59.154120299999704,,001,P012,2025_Feb_08_1152,CategoryLocalizer,2021.2.3,59.9401797002514,
