eventStartTime,eventEndTime,eventCond,imSize,imFile,repeatedImage,responseEvent,Events.thisRepN,Events.thisTrialN,Events.thisN,Events.thisIndex,Instructions.started,Instructions.stopped,participantReadyResponse.keys,participantReadyResponse.rt,participantReadyResponse.started,participantReadyResponse.stopped,startWaitforTrigger,triggerResponse.keys,triggerResponse.rt,triggerResponse.started,triggerResponse.stopped,globalTimer,actualStartTime,startTimingDiff,participantResponse.keys,participantResponse.started,participantResponse.stopped,image.started,image.stopped,fixationOutside.started,fixationOutside.stopped,fixationInside.started,fixationInside.stopped,session,participant,date,expName,psychopyVersion,frameRate,
15.8,16.0,5,0.0,Stimuli\Blank.png,0,0,0,8,8,8,,,,,,,,,,,,,15.829022499998246,0.02902249999824491,None,48.9626004999991,48.9626004999991,48.9626004999991,48.9626004999991,48.9626004999991,48.9626004999991,48.9626004999991,48.9626004999991,001,P015,2025_Feb_28_1729,CategoryLocalizer,2021.2.3,59.95581256514001,
16.0,16.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Chest_00001.png,1,1,0,9,9,9,,,,,,,,,,,,,16.0130422000002,0.013042200000199955,None,49.163415899998654,49.163415899998654,49.163415899998654,49.163415899998654,49.163415899998654,49.163415899998654,49.163415899998654,49.163415899998654,001,P015,2025_Feb_28_1729,CategoryLocalizer,2021.2.3,59.95581256514001,
16.8,17.0,5,0.0,Stimuli\Blank.png,0,0,0,10,10,10,,,,,,,,,,,,,16.82945699999982,0.029456999999819544,None,49.9634901999998,49.9634901999998,49.9634901999998,49.9634901999998,49.9634901999998,49.9634901999998,49.9634901999998,49.9634901999998,001,P015,2025_Feb_28_1729,CategoryLocalizer,2021.2.3,59.95581256514001,
17.0,17.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Brush_00001.png,0,0,0,11,11,11,,,,,,,,,,,,,17.012986800000363,0.012986800000362564,None,50.14699029999974,50.14699029999974,50.14699029999974,50.14699029999974,50.14699029999974,50.14699029999974,50.14699029999974,50.14699029999974,001,P015,2025_Feb_28_1729,CategoryLocalizer,2021.2.3,59.95581256514001,
17.8,18.0,5,0.0,Stimuli\Blank.png,0,0,0,12,12,12,,,,,,,,,,,,,17.813553600000887,0.013553600000886235,None,50.94769029999952,50.94769029999952,50.94769029999952,50.94769029999952,50.94769029999952,50.94769029999952,50.94769029999952,50.94769029999952,001,P015,2025_Feb_28_1729,CategoryLocalizer,2021.2.3,59.95581256514001,
18.0,18.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Glasses_00001.png,0,0,0,13,13,13,,,,,,,,,,,,,18.01390470000115,0.01390470000114874,None,51.14788209999824,51.14788209999824,51.14788209999824,51.14788209999824,51.14788209999824,51.14788209999824,51.14788209999824,51.14788209999824,001,P015,2025_Feb_28_1729,CategoryLocalizer,2021.2.3,59.95581256514001,
18.8,19.0,5,0.0,Stimuli\Blank.png,0,0,0,14,14,14,,,,,,,,,,,,,18.816351900000882,0.01635190000088116,None,51.94869479999761,51.94869479999761,51.94869479999761,51.94869479999761,51.94869479999761,51.94869479999761,51.94869479999761,51.94869479999761,001,P015,2025_Feb_28_1729,CategoryLocalizer,2021.2.3,59.95581256514001,
19.0,19.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Pot_00001.png,0,0,0,15,15,15,,,,,,,,,,,,,18.99825359999886,-0.0017464000011386815,None,52.13205259999813,52.13205259999813,52.13205259999813,52.13205259999813,52.13205259999813,52.13205259999813,52.13205259999813,52.13205259999813,001,P015,2025_Feb_28_1729,CategoryLocalizer,2021.2.3,59.95581256514001,
19.8,20.0,5,0.0,Stimuli\Blank.png,0,0,0,16,16,16,,,,,,,,,,,,,19.81529849999788,0.015298499997879134,None,52.94947769999999,52.94947769999999,52.94947769999999,52.94947769999999,52.94947769999999,52.94947769999999,52.94947769999999,52.94947769999999,001,P015,2025_Feb_28_1729,CategoryLocalizer,2021.2.3,59.95581256514001,
20.0,20.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Banana_00001.png,1,1,0,17,17,17,,,,,,,,,,,,,20.017370999998093,0.017370999998092884,None,53.16635089999909,53.16635089999909,53.16635089999909,53.16635089999909,53.16635089999909,53.16635089999909,53.16635089999909,53.16635089999909,001,P015,2025_Feb_28_1729,CategoryLocalizer,2021.2.3,59.95581256514001,
20.8,21.0,5,0.0,Stimuli\Blank.png,0,0,0,18,18,18,,,,,,,,,,,,,20.81639119999818,0.016391199998178507,None,53.95036749999781,53.95036749999781,53.95036749999781,53.95036749999781,53.95036749999781,53.95036749999781,53.95036749999781,53.95036749999781,001,P015,2025_Feb_28_1729,CategoryLocalizer,2021.2.3,59.95581256514001,
21.0,21.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Walnut_00001.png,0,0,0,19,19,19,,,,,,,,,,,,,21.0027184999999,0.002718499999900814,None,54.15054339999915,54.15054339999915,54.15054339999915,54.15054339999915,54.15054339999915,54.15054339999915,54.15054339999915,54.15054339999915,001,P015,2025_Feb_28_1729,CategoryLocalizer,2021.2.3,59.95581256514001,
21.8,22.0,5,0.0,Stimuli\Blank.png,0,0,0,20,20,20,,,,,,,,,,,,,21.818209599998227,0.01820959999822591,None,54.95124719999876,54.95124719999876,54.95124719999876,54.95124719999876,54.95124719999876,54.95124719999876,54.95124719999876,54.95124719999876,001,P015,2025_Feb_28_1729,CategoryLocalizer,2021.2.3,59.95581256514001,
22.0,22.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Walnut_00001.png,0,0,0,21,21,21,,,,,,,,,,,,,22.002030399999057,0.0020303999990574084,None,55.151425899999595,55.151425899999595,55.151425899999595,55.151425899999595,55.151425899999595,55.151425899999595,55.151425899999595,55.151425899999595,001,P015,2025_Feb_28_1729,CategoryLocalizer,2021.2.3,59.95581256514001,
22.8,23.0,5,0.0,Stimuli\Blank.png,0,0,0,22,22,22,,,,,,,,,,,,,22.818767699998716,0.018767699998715415,None,55.952124399998866,55.952124399998866,55.952124399998866,55.952124399998866,55.952124399998866,55.952124399998866,55.952124399998866,55.952124399998866,001,P015,2025_Feb_28_1729,CategoryLocalizer,2021.2.3,59.95581256514001,
23.0,23.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Crib_00001.png,0,0,0,23,23,23,,,,,,,,,,,,,23.002342199997656,0.00234219999765628,None,56.1523116999997,56.1523116999997,56.1523116999997,56.1523116999997,56.1523116999997,56.1523116999997,56.1523116999997,56.1523116999997,001,P015,2025_Feb_28_1729,CategoryLocalizer,2021.2.3,59.95581256514001,
23.8,24.0,5,0.0,Stimuli\Blank.png,0,0,0,24,24,24,,,,,,,,,,,,,23.819049800000357,0.019049800000356498,None,56.95301339999787,56.95301339999787,56.95301339999787,56.95301339999787,56.95301339999787,56.95301339999787,56.95301339999787,56.95301339999787,001,P015,2025_Feb_28_1729,CategoryLocalizer,2021.2.3,59.95581256514001,
24.0,24.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_GarbageCan_00001.png,0,0,0,25,25,25,,,,,,,,,,,,,24.002971899997647,0.0029718999976466876,None,57.153231099997356,57.153231099997356,57.153231099997356,57.153231099997356,57.153231099997356,57.153231099997356,57.153231099997356,57.153231099997356,001,P015,2025_Feb_28_1729,CategoryLocalizer,2021.2.3,59.95581256514001,
24.8,25.0,5,0.0,Stimuli\Blank.png,0,0,0,26,26,26,,,,,,,,,,,,,24.819699600000604,0.019699600000603112,None,57.95389979999891,57.95389979999891,57.95389979999891,57.95389979999891,57.95389979999891,57.95389979999891,57.95389979999891,57.95389979999891,001,P015,2025_Feb_28_1729,CategoryLocalizer,2021.2.3,59.95581256514001,
25.0,25.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Bottle_00001.png,0,0,0,27,27,27,,,,,,,,,,,,,25.00423949999822,0.004239499998220708,None,58.13739480000004,58.13739480000004,58.13739480000004,58.13739480000004,58.13739480000004,58.13739480000004,58.13739480000004,58.13739480000004,001,P015,2025_Feb_28_1729,CategoryLocalizer,2021.2.3,59.95581256514001,
25.8,26.0,5,0.0,Stimuli\Blank.png,0,0,0,28,28,28,,,,,,,,,,,,,25.80491819999952,0.004918199999519146,None,58.9380842999999,58.9380842999999,58.9380842999999,58.9380842999999,58.9380842999999,58.9380842999999,58.9380842999999,58.9380842999999,001,P015,2025_Feb_28_1729,CategoryLocalizer,2021.2.3,59.95581256514001,
26.0,26.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Oven_00001.png,0,0,0,29,29,29,,,,,,,,,,,,,26.004841800000577,0.004841800000576768,None,59.154986599998665,59.154986599998665,59.154986599998665,59.154986599998665,59.154986599998665,59.154986599998665,59.154986599998665,59.154986599998665,001,P015,2025_Feb_28_1729,CategoryLocalizer,2021.2.3,59.95581256514001,
26.8,27.0,5,0.0,Stimuli\Blank.png,0,0,0,30,30,30,,,,,,,,,,,,,26.823327399997652,0.0233273999976511,None,59.95571189999828,59.95571189999828,59.95571189999828,59.95571189999828,59.95571189999828,59.95571189999828,59.95571189999828,59.95571189999828,001,P015,2025_Feb_28_1729,CategoryLocalizer,2021.2.3,59.95581256514001,
27.0,27.8,1,0.75,Stimuli\ImageFiles-Set1\Objects\Object_Screw_00001.png,0,0,0,31,31,31,,,,,,,,,,,,,27.007390399998258,0.007390399998257635,None,60.155855999997584,60.155855999997584,60.155855999997584,60.155855999997584,60.155855999997584,60.155855999997584,60.155855999997584,60.155855999997584,001,P015,2025_Feb_28_1729,CategoryLocalizer,2021.2.3,59.95581256514001,
27.8,28.0,5,0.0,Stimuli\Blank.png,0,0,0,32,32,32,,,,,,,,,,,,,27.823114700000588,0.023114700000586907,None,60.95656709999821,60.95656709999821,60.95656709999821,60.95656709999821,60.95656709999821,60.95656709999821,60.95656709999821,60.95656709999821,001,P015,2025_Feb_28_1729,CategoryLocalizer,2021.2.3,59.95581256514001,
28.0,28.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_Pushing_00005.png,0,0,0,33,33,33,,,,,,,,,,,,,28.008684799999173,0.008684799999173265,None,61.15675149999879,61.15675149999879,61.15675149999879,61.15675149999879,61.15675149999879,61.15675149999879,61.15675149999879,61.15675149999879,001,P015,2025_Feb_28_1729,CategoryLocalizer,2021.2.3,59.95581256514001,
28.8,29.0,5,0.0,Stimuli\Blank.png,0,0,0,34,34,34,,,,,,,,,,,,,28.82395429999815,0.023954299998148798,None,61.95747059999849,61.95747059999849,61.95747059999849,61.95747059999849,61.95747059999849,61.95747059999849,61.95747059999849,61.95747059999849,001,P015,2025_Feb_28_1729,CategoryLocalizer,2021.2.3,59.95581256514001,
29.0,29.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_DownwardDog_00006.png,0,0,0,35,35,35,,,,,,,,,,,,,29.007392799998343,0.007392799998342525,None,62.14096040000004,62.14096040000004,62.14096040000004,62.14096040000004,62.14096040000004,62.14096040000004,62.14096040000004,62.14096040000004,001,P015,2025_Feb_28_1729,CategoryLocalizer,2021.2.3,59.95581256514001,
29.8,30.0,5,0.0,Stimuli\Blank.png,0,0,0,36,36,36,,,,,,,,,,,,,29.809746999999334,0.009746999999332928,None,62.94165240000075,62.94165240000075,62.94165240000075,62.94165240000075,62.94165240000075,62.94165240000075,62.94165240000075,62.94165240000075,001,P015,2025_Feb_28_1729,CategoryLocalizer,2021.2.3,59.95581256514001,
30.0,30.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_SittingChair_00003.png,0,0,0,37,37,37,,,,,,,,,,,,,30.008980899998278,0.008980899998277891,None,63.15857899999901,63.15857899999901,63.15857899999901,63.15857899999901,63.15857899999901,63.15857899999901,63.15857899999901,63.15857899999901,001,P015,2025_Feb_28_1729,CategoryLocalizer,2021.2.3,59.95581256514001,
30.8,31.0,5,0.0,Stimuli\Blank.png,0,0,0,38,38,38,,,,,,,,,,,,,30.827427199998056,0.027427199998054874,None,63.9759290999973,63.9759290999973,63.9759290999973,63.9759290999973,63.9759290999973,63.9759290999973,63.9759290999973,63.9759290999973,001,P015,2025_Feb_28_1729,CategoryLocalizer,2021.2.3,59.95581256514001,
31.0,31.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_Kneeling_00005.png,0,0,0,39,39,39,,,,,,,,,,,,,31.027660600000672,0.027660600000672275,None,64.17608370000016,64.17608370000016,64.17608370000016,64.17608370000016,64.17608370000016,64.17608370000016,64.17608370000016,64.17608370000016,001,P015,2025_Feb_28_1729,CategoryLocalizer,2021.2.3,59.95581256514001,
31.8,32.0,5,0.0,Stimuli\Blank.png,0,0,0,40,40,40,,,,,,,,,,,,,31.82856040000115,0.02856040000115101,None,64.97679599999901,64.97679599999901,64.97679599999901,64.97679599999901,64.97679599999901,64.97679599999901,64.97679599999901,64.97679599999901,001,P015,2025_Feb_28_1729,CategoryLocalizer,2021.2.3,59.95581256514001,
32.0,32.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_SittingStretch_00005.png,0,0,0,41,41,41,,,,,,,,,,,,,32.027957700000115,0.027957700000115437,None,65.1769705000006,65.1769705000006,65.1769705000006,65.1769705000006,65.1769705000006,65.1769705000006,65.1769705000006,65.1769705000006,001,P015,2025_Feb_28_1729,CategoryLocalizer,2021.2.3,59.95581256514001,
32.8,33.0,5,0.0,Stimuli\Blank.png,0,0,0,42,42,42,,,,,,,,,,,,,32.82808070000101,0.028080700001012815,None,65.96100099999967,65.96100099999967,65.96100099999967,65.96100099999967,65.96100099999967,65.96100099999967,65.96100099999967,65.96100099999967,001,P015,2025_Feb_28_1729,CategoryLocalizer,2021.2.3,59.95581256514001,
33.0,33.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_DownwardDog_00005.png,0,0,0,43,43,43,,,,,,,,,,,,,33.01269010000033,0.01269010000032722,None,66.16116949999923,66.16116949999923,66.16116949999923,66.16116949999923,66.16116949999923,66.16116949999923,66.16116949999923,66.16116949999923,001,P015,2025_Feb_28_1729,CategoryLocalizer,2021.2.3,59.95581256514001,
33.8,34.0,5,0.0,Stimuli\Blank.png,0,0,0,44,44,44,,,,,,,,,,,,,33.828835100001015,0.028835100001018077,None,66.97856449999745,66.97856449999745,66.97856449999745,66.97856449999745,66.97856449999745,66.97856449999745,66.97856449999745,66.97856449999745,001,P015,2025_Feb_28_1729,CategoryLocalizer,2021.2.3,59.95581256514001,
34.0,34.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_Kicking_00005.png,0,0,0,45,45,45,,,,,,,,,,,,,34.02808839999852,0.028088399998523528,None,67.16205519999858,67.16205519999858,67.16205519999858,67.16205519999858,67.16205519999858,67.16205519999858,67.16205519999858,67.16205519999858,001,P015,2025_Feb_28_1729,CategoryLocalizer,2021.2.3,59.95581256514001,
34.8,35.0,5,0.0,Stimuli\Blank.png,0,0,0,46,46,46,,,,,,,,,,,,,34.81337169999824,0.01337169999824539,None,67.94608629999857,67.94608629999857,67.94608629999857,67.94608629999857,67.94608629999857,67.94608629999857,67.94608629999857,67.94608629999857,001,P015,2025_Feb_28_1729,CategoryLocalizer,2021.2.3,59.95581256514001,
35.0,35.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_Kicking_00005.png,1,1,0,47,47,47,,,,,,,,,,,,,35.01356939999823,0.013569399998232257,None,68.14626829999906,68.14626829999906,68.14626829999906,68.14626829999906,68.14626829999906,68.14626829999906,68.14626829999906,68.14626829999906,001,P015,2025_Feb_28_1729,CategoryLocalizer,2021.2.3,59.95581256514001,
35.8,36.0,5,0.0,Stimuli\Blank.png,0,0,0,48,48,48,,,,,,,,,,,,,35.813503800000035,0.013503800000037813,None,68.94697470000028,68.94697470000028,68.94697470000028,68.94697470000028,68.94697470000028,68.94697470000028,68.94697470000028,68.94697470000028,001,P015,2025_Feb_28_1729,CategoryLocalizer,2021.2.3,59.95581256514001,
36.0,36.8,2,0.75,Stimuli\ImageFiles-Set1\Bodies\Bodies_Pushing_00001.png,0,0,0,49,49,49,,,,,,,,,,,,,36.01388899999802,0.013888999998016516,None,69.16383099999803,69.16383099999803,69.16383099999803,69.16383099999803,69.16383099999803,69.16383099999803,69.16383099999803,69.16383099999803,001,P015,2025_Feb_28_1729,CategoryLocalizer,2021.2.3,59.95581256514001,
36.8,37.0,5,0.0,Stimuli\Blank.png,0,0,0,50,50,50,,,,,,,,,,,,,36.83247839999967,0.03247839999967539,None,69.98123769999802,69.98123769999802,69.98123769999802,69.98123769999802,69.98123769999802,69.98123769999802,69.98123769999802,69.98123769999802,001,P015,2025_Feb_28_1729,CategoryLocalizer,2021.2.3,59.95581256514001,
,,,,,,,,,,,,,,,,,,,,,,,37.014897299999575,0.014897299999574898,,,,,,,,,,,,,,,,
