eventStartTime,eventEndTime,eventCond,imSize,imFile,repeatedImage,responseEvent,Events.thisRepN,Events.thisTrialN,Events.thisN,Events.thisIndex,Instructions.started,Instructions.stopped,participantReadyResponse.keys,participantReadyResponse.rt,participantReadyResponse.started,participantReadyResponse.stopped,startWaitforTrigger,triggerResponse.keys,triggerResponse.rt,triggerResponse.started,triggerResponse.stopped,globalTimer,actualStartTime,startTimingDiff,participantResponse.keys,participantResponse.started,participantResponse.stopped,image.started,image.stopped,fixationOutside.started,fixationOutside.stopped,fixationInside.started,fixationInside.stopped,participantResponse.rt,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,11.561134699994,None,2,9.546244000004663,11.561134699994,None,,,,,,,,,,,,,,,,,,,002,P018,2025_Mar_07_1833,CategoryLocalizer,2021.2.3,59.94711465490753,
,,,,,,,,,,,,,,,,,21.12107599999581,5,14.029465200001141,21.133576399995945,None,,,,,,,,,,,,,,002,P018,2025_Mar_07_1833,CategoryLocalizer,2021.2.3,59.94711465490753,
0.0,12.0,0,0.0,Stimuli\Blank.png,0,0,0,0,0,0,,,,,,,,,,,,35.166443599999184,0.052988099996582605,0.052988099996582605,None,35.24600439999631,None,35.24600439999631,None,35.24600439999631,None,35.24600439999631,None,,002,P018,2025_Mar_07_1833,CategoryLocalizer,2021.2.3,59.94711465490753,
12.0,12.8,1,0.75,Stimuli\ImageFiles-Set2\Objects\Object_Ambulance_00001.png,0,0,0,1,1,1,,,,,,,,,,,,,12.027198199997656,0.027198199997656047,None,47.223288099994534,47.223288099994534,47.223288099994534,47.223288099994534,47.223288099994534,47.223288099994534,47.223288099994534,47.223288099994534,,002,P018,2025_Mar_07_1833,CategoryLocalizer,2021.2.3,59.94711465490753,
12.8,13.0,5,0.0,Stimuli\Blank.png,0,0,0,2,2,2,,,,,,,,,,,,,12.826187200000277,0.02618720000027608,None,48.007280199999514,48.007280199999514,48.007280199999514,48.007280199999514,48.007280199999514,48.007280199999514,48.007280199999514,48.007280199999514,,002,P018,2025_Mar_07_1833,CategoryLocalizer,2021.2.3,59.94711465490753,
13.0,13.8,1,0.75,Stimuli\ImageFiles-Set2\Objects\Object_Tomato_00001.png,0,0,0,3,3,3,,,,,,,,,,,,,13.009860500002105,0.009860500002105255,None,48.207460899997386,48.207460899997386,48.207460899997386,48.207460899997386,48.207460899997386,48.207460899997386,48.207460899997386,48.207460899997386,,002,P018,2025_Mar_07_1833,CategoryLocalizer,2021.2.3,59.94711465490753,
13.8,14.0,5,0.0,Stimuli\Blank.png,0,0,0,4,4,4,,,,,,,,,,,,,13.829820699997072,0.029820699997070932,None,49.02486289999797,49.02486289999797,49.02486289999797,49.02486289999797,49.02486289999797,49.02486289999797,49.02486289999797,49.02486289999797,,002,P018,2025_Mar_07_1833,CategoryLocalizer,2021.2.3,59.94711465490753,
14.0,14.8,1,0.75,Stimuli\ImageFiles-Set2\Objects\Object_Button1_00001.png,0,0,0,5,5,5,,,,,,,,,,,,,14.030020699996385,0.030020699996384792,None,49.2250528999939,49.2250528999939,49.2250528999939,49.2250528999939,49.2250528999939,49.2250528999939,49.2250528999939,49.2250528999939,,002,P018,2025_Mar_07_1833,CategoryLocalizer,2021.2.3,59.94711465490753,
14.8,15.0,5,0.0,Stimuli\Blank.png,0,0,0,6,6,6,,,,,,,,,,,,,14.829819599995972,0.029819599995970947,None,50.02575889999571,50.02575889999571,50.02575889999571,50.02575889999571,50.02575889999571,50.02575889999571,50.02575889999571,50.02575889999571,,002,P018,2025_Mar_07_1833,CategoryLocalizer,2021.2.3,59.94711465490753,
15.0,15.8,1,0.75,Stimuli\ImageFiles-Set2\Objects\Object_Bolt_00001.png,0,0,0,7,7,7,,,,,,,,,,,,,15.030033399998501,0.03003339999850141,None,50.22591349999857,50.22591349999857,50.22591349999857,50.22591349999857,50.22591349999857,50.22591349999857,50.22591349999857,50.22591349999857,,002,P018,2025_Mar_07_1833,CategoryLocalizer,2021.2.3,59.94711465490753,
15.8,16.0,5,0.0,Stimuli\Blank.png,0,0,0,8,8,8,,,,,,,,,,,,,15.830529400001979,0.03052940000197779,None,51.0099596,51.0099596,51.0099596,51.0099596,51.0099596,51.0099596,51.0099596,51.0099596,,002,P018,2025_Mar_07_1833,CategoryLocalizer,2021.2.3,59.94711465490753,
16.0,16.8,1,0.75,Stimuli\ImageFiles-Set2\Objects\Object_Shovel_00001.png,0,0,0,9,9,9,,,,,,,,,,,,,16.012520600001153,0.01252060000115307,None,51.193536299993866,51.193536299993866,51.193536299993866,51.193536299993866,51.193536299993866,51.193536299993866,51.193536299993866,51.193536299993866,,002,P018,2025_Mar_07_1833,CategoryLocalizer,2021.2.3,59.94711465490753,
16.8,17.0,5,0.0,Stimuli\Blank.png,0,0,0,10,10,10,,,,,,,,,,,,,16.81379559999914,0.013795599999138375,None,51.99414859999524,51.99414859999524,51.99414859999524,51.99414859999524,51.99414859999524,51.99414859999524,51.99414859999524,51.99414859999524,,002,P018,2025_Mar_07_1833,CategoryLocalizer,2021.2.3,59.94711465490753,
17.0,17.8,1,0.75,Stimuli\ImageFiles-Set2\Objects\Object_Fork_00001.png,0,0,0,11,11,11,,,,,,,,,,,,,17.014902700000675,0.014902700000675395,None,52.21102369999426,52.21102369999426,52.21102369999426,52.21102369999426,52.21102369999426,52.21102369999426,52.21102369999426,52.21102369999426,,002,P018,2025_Mar_07_1833,CategoryLocalizer,2021.2.3,59.94711465490753,
17.8,18.0,5,0.0,Stimuli\Blank.png,0,0,0,12,12,12,,,,,,,,,,,,,17.83152600000176,0.03152600000175809,None,53.01171039999463,53.01171039999463,53.01171039999463,53.01171039999463,53.01171039999463,53.01171039999463,53.01171039999463,53.01171039999463,,002,P018,2025_Mar_07_1833,CategoryLocalizer,2021.2.3,59.94711465490753,
18.0,18.8,1,0.75,Stimuli\ImageFiles-Set2\Objects\Object_Car_00001.png,0,0,0,13,13,13,,,,,,,,,,,,,18.01460539999971,0.014605399999709334,None,53.19520719999855,53.19520719999855,53.19520719999855,53.19520719999855,53.19520719999855,53.19520719999855,53.19520719999855,53.19520719999855,,002,P018,2025_Mar_07_1833,CategoryLocalizer,2021.2.3,59.94711465490753,
18.8,19.0,5,0.0,Stimuli\Blank.png,0,0,0,14,14,14,,,,,,,,,,,,,18.81535789999907,0.015357899999070668,None,53.99590889999672,53.99590889999672,53.99590889999672,53.99590889999672,53.99590889999672,53.99590889999672,53.99590889999672,53.99590889999672,,002,P018,2025_Mar_07_1833,CategoryLocalizer,2021.2.3,59.94711465490753,
19.0,19.8,1,0.75,Stimuli\ImageFiles-Set2\Objects\Object_Brick_00001.png,0,0,0,15,15,15,,,,,,,,,,,,,19.015696099995694,0.015696099995693658,None,54.196088699995016,54.196088699995016,54.196088699995016,54.196088699995016,54.196088699995016,54.196088699995016,54.196088699995016,54.196088699995016,,002,P018,2025_Mar_07_1833,CategoryLocalizer,2021.2.3,59.94711465490753,
19.8,20.0,5,0.0,Stimuli\Blank.png,0,0,0,16,16,16,,,,,,,,,,,,,19.800457699995604,0.00045769999560363317,None,54.98013379999611,54.98013379999611,54.98013379999611,54.98013379999611,54.98013379999611,54.98013379999611,54.98013379999611,54.98013379999611,,002,P018,2025_Mar_07_1833,CategoryLocalizer,2021.2.3,59.94711465490753,
20.0,20.8,1,0.75,Stimuli\ImageFiles-Set2\Objects\Object_Refrigerator_00001.png,0,0,0,17,17,17,,,,,,,,,,,,,20.000189799997315,0.00018979999731527641,None,55.18026099999406,55.18026099999406,55.18026099999406,55.18026099999406,55.18026099999406,55.18026099999406,55.18026099999406,55.18026099999406,,002,P018,2025_Mar_07_1833,CategoryLocalizer,2021.2.3,59.94711465490753,
20.8,21.0,5,0.0,Stimuli\Blank.png,0,0,0,18,18,18,,,,,,,,,,,,,20.801200599998992,0.0012005999989916916,None,55.981015899997146,55.981015899997146,55.981015899997146,55.981015899997146,55.981015899997146,55.981015899997146,55.981015899997146,55.981015899997146,,002,P018,2025_Mar_07_1833,CategoryLocalizer,2021.2.3,59.94711465490753,
