eventStartTime,eventEndTime,eventCond,imSize,imFile,repeatedImage,responseEvent,Events.thisRepN,Events.thisTrialN,Events.thisN,Events.thisIndex,Instructions.started,Instructions.stopped,participantReadyResponse.keys,participantReadyResponse.rt,participantReadyResponse.started,participantReadyResponse.stopped,startWaitforTrigger,triggerResponse.keys,triggerResponse.rt,triggerResponse.started,triggerResponse.stopped,globalTimer,actualStartTime,startTimingDiff,participantResponse.keys,participantResponse.started,participantResponse.stopped,image.started,image.stopped,fixationOutside.started,fixationOutside.stopped,fixationInside.started,fixationInside.stopped,participantResponse.rt,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,12.151316299999962,None,1,2.0680897000002005,12.151316299999962,None,,,,,,,,,,,,,,,,,,,002,P014,2025_Feb_28_1648,CategoryLocalizer,2021.2.3,59.96052199252341,
,,,,,,,,,,,,,,,,,14.235438399999111,5,23.2470517999991,14.24906369999917,None,,,,,,,,,,,,,,002,P014,2025_Feb_28_1648,CategoryLocalizer,2021.2.3,59.96052199252341,
0.0,12.0,0,0.0,Stimuli\Blank.png,0,0,0,0,0,0,,,,,,,,,,,,37.507030799999484,0.06443709999985003,0.06443709999985003,None,37.58646289999888,None,37.58646289999888,None,37.58646289999888,None,37.58646289999888,None,,002,P014,2025_Feb_28_1648,CategoryLocalizer,2021.2.3,59.96052199252341,
12.0,12.8,1,0.75,Stimuli\ImageFiles-Set2\Objects\Object_Pen_00001.png,0,0,0,1,1,1,,,,,,,,,,,,,12.00970480000069,0.009704800000690739,None,49.53036549999888,49.53036549999888,49.53036549999888,49.53036549999888,49.53036549999888,49.53036549999888,49.53036549999888,49.53036549999888,,002,P014,2025_Feb_28_1648,CategoryLocalizer,2021.2.3,59.96052199252341,
12.8,13.0,5,0.0,Stimuli\Blank.png,0,0,0,2,2,2,,,,,,,,,,,,,12.80940069999997,0.00940069999996851,None,50.33107139999993,50.33107139999993,50.33107139999993,50.33107139999993,50.33107139999993,50.33107139999993,50.33107139999993,50.33107139999993,,002,P014,2025_Feb_28_1648,CategoryLocalizer,2021.2.3,59.96052199252341,
13.0,13.8,1,0.75,Stimuli\ImageFiles-Set2\Objects\Object_Shovel_00001.png,0,0,0,3,3,3,,,,,,,,,,,,,13.009505800000625,0.009505800000624731,None,50.5312627000003,50.5312627000003,50.5312627000003,50.5312627000003,50.5312627000003,50.5312627000003,50.5312627000003,50.5312627000003,,002,P014,2025_Feb_28_1648,CategoryLocalizer,2021.2.3,59.96052199252341,
13.8,14.0,5,0.0,Stimuli\Blank.png,0,0,0,4,4,4,,,,,,,,,,,,,13.811017300000458,0.011017300000457197,None,51.33196300000054,51.33196300000054,51.33196300000054,51.33196300000054,51.33196300000054,51.33196300000054,51.33196300000054,51.33196300000054,,002,P014,2025_Feb_28_1648,CategoryLocalizer,2021.2.3,59.96052199252341,
14.0,14.8,1,0.75,Stimuli\ImageFiles-Set2\Objects\Object_Dishwasher_00001.png,0,0,0,5,5,5,,,,,,,,,,,,,14.011122100000648,0.01112210000064806,None,51.56550459999926,51.56550459999926,51.56550459999926,51.56550459999926,51.56550459999926,51.56550459999926,51.56550459999926,51.56550459999926,,002,P014,2025_Feb_28_1648,CategoryLocalizer,2021.2.3,59.96052199252341,
14.8,15.0,5,0.0,Stimuli\Blank.png,0,0,0,6,6,6,,,,,,,,,,,,,14.845674700000018,0.045674700000017054,None,52.36621650000052,52.36621650000052,52.36621650000052,52.36621650000052,52.36621650000052,52.36621650000052,52.36621650000052,52.36621650000052,,002,P014,2025_Feb_28_1648,CategoryLocalizer,2021.2.3,59.96052199252341,
15.0,15.8,1,0.75,Stimuli\ImageFiles-Set2\Objects\Object_Paper_00001.png,0,0,0,7,7,7,,,,,,,,,,,,,15.012511200000517,0.01251120000051742,None,52.54977289999988,52.54977289999988,52.54977289999988,52.54977289999988,52.54977289999988,52.54977289999988,52.54977289999988,52.54977289999988,,002,P014,2025_Feb_28_1648,CategoryLocalizer,2021.2.3,59.96052199252341,
15.8,16.0,5,0.0,Stimuli\Blank.png,0,0,0,8,8,8,,,,,,,,,,,,,15.829319799999212,0.02931979999921097,None,53.35042860000067,53.35042860000067,53.35042860000067,53.35042860000067,53.35042860000067,53.35042860000067,53.35042860000067,53.35042860000067,,002,P014,2025_Feb_28_1648,CategoryLocalizer,2021.2.3,59.96052199252341,
16.0,16.8,1,0.75,Stimuli\ImageFiles-Set2\Objects\Object_Pitcher_00001.png,0,0,0,9,9,9,,,,,,,,,,,,,16.012470499999836,0.012470499999835738,None,53.567273900000146,53.567273900000146,53.567273900000146,53.567273900000146,53.567273900000146,53.567273900000146,53.567273900000146,53.567273900000146,,002,P014,2025_Feb_28_1648,CategoryLocalizer,2021.2.3,59.96052199252341,
16.8,17.0,5,0.0,Stimuli\Blank.png,0,0,0,10,10,10,,,,,,,,,,,,,16.847391699999207,0.04739169999920634,None,54.36798479999925,54.36798479999925,54.36798479999925,54.36798479999925,54.36798479999925,54.36798479999925,54.36798479999925,54.36798479999925,,002,P014,2025_Feb_28_1648,CategoryLocalizer,2021.2.3,59.96052199252341,
17.0,17.8,1,0.75,Stimuli\ImageFiles-Set2\Objects\Object_Champagne_00001.png,0,0,0,11,11,11,,,,,,,,,,,,,17.015547400000287,0.01554740000028687,None,54.55153959999916,54.55153959999916,54.55153959999916,54.55153959999916,54.55153959999916,54.55153959999916,54.55153959999916,54.55153959999916,,002,P014,2025_Feb_28_1648,CategoryLocalizer,2021.2.3,59.96052199252341,
17.8,18.0,5,0.0,Stimuli\Blank.png,0,0,0,12,12,12,,,,,,,,,,,,,17.814503100000366,0.01450310000036481,None,55.33560299999954,55.33560299999954,55.33560299999954,55.33560299999954,55.33560299999954,55.33560299999954,55.33560299999954,55.33560299999954,,002,P014,2025_Feb_28_1648,CategoryLocalizer,2021.2.3,59.96052199252341,
18.0,18.8,1,0.75,Stimuli\ImageFiles-Set2\Objects\Object_Champagne_00001.png,1,1,0,13,13,13,,,,,,,,,,,,,18.01402229999985,0.014022299999851384,1,55.53568649999943,55.53568649999943,55.53568649999943,55.53568649999943,55.53568649999943,55.53568649999943,55.53568649999943,55.53568649999943,0.37832650000018475,002,P014,2025_Feb_28_1648,CategoryLocalizer,2021.2.3,59.96052199252341,
18.8,19.0,5,0.0,Stimuli\Blank.png,0,0,0,14,14,14,,,,,,,,,,,,,18.815558799999053,0.015558799999052297,None,56.336402900000394,56.336402900000394,56.336402900000394,56.336402900000394,56.336402900000394,56.336402900000394,56.336402900000394,56.336402900000394,,002,P014,2025_Feb_28_1648,CategoryLocalizer,2021.2.3,59.96052199252341,
19.0,19.8,1,0.75,Stimuli\ImageFiles-Set2\Objects\Object_Hook_00001.png,0,0,0,15,15,15,,,,,,,,,,,,,18.99808800000028,-0.0019119999997201376,None,56.519885600000634,56.519885600000634,56.519885600000634,56.519885600000634,56.519885600000634,56.519885600000634,56.519885600000634,56.519885600000634,,002,P014,2025_Feb_28_1648,CategoryLocalizer,2021.2.3,59.96052199252341,
19.8,20.0,5,0.0,Stimuli\Blank.png,0,0,0,16,16,16,,,,,,,,,,,,,19.816675300000497,0.016675300000496662,None,57.33728619999965,57.33728619999965,57.33728619999965,57.33728619999965,57.33728619999965,57.33728619999965,57.33728619999965,57.33728619999965,,002,P014,2025_Feb_28_1648,CategoryLocalizer,2021.2.3,59.96052199252341,
20.0,20.8,1,0.75,Stimuli\ImageFiles-Set2\Objects\Object_Truck_00001.png,0,0,0,17,17,17,,,,,,,,,,,,,20.0016887999991,0.0016887999991013203,None,57.554161199999726,57.554161199999726,57.554161199999726,57.554161199999726,57.554161199999726,57.554161199999726,57.554161199999726,57.554161199999726,,002,P014,2025_Feb_28_1648,CategoryLocalizer,2021.2.3,59.96052199252341,
20.8,21.0,5,0.0,Stimuli\Blank.png,0,0,0,18,18,18,,,,,,,,,,,,,20.835516499999358,0.03551649999935691,None,58.37155410000014,58.37155410000014,58.37155410000014,58.37155410000014,58.37155410000014,58.37155410000014,58.37155410000014,58.37155410000014,,002,P014,2025_Feb_28_1648,CategoryLocalizer,2021.2.3,59.96052199252341,
21.0,21.8,1,0.75,Stimuli\ImageFiles-Set2\Objects\Object_Flashlight_00001.png,0,0,0,19,19,19,,,,,,,,,,,,,21.01764430000003,0.017644300000029034,None,58.55502359999991,58.55502359999991,58.55502359999991,58.55502359999991,58.55502359999991,58.55502359999991,58.55502359999991,58.55502359999991,,002,P014,2025_Feb_28_1648,CategoryLocalizer,2021.2.3,59.96052199252341,
21.8,22.0,5,0.0,Stimuli\Blank.png,0,0,0,20,20,20,,,,,,,,,,,,,21.817225299999336,0.01722529999933542,None,59.33904359999906,59.33904359999906,59.33904359999906,59.33904359999906,59.33904359999906,59.33904359999906,59.33904359999906,59.33904359999906,,002,P014,2025_Feb_28_1648,CategoryLocalizer,2021.2.3,59.96052199252341,
22.0,22.8,1,0.75,Stimuli\ImageFiles-Set2\Objects\Object_Coffee_00001.png,0,0,0,21,21,21,,,,,,,,,,,,,22.00146979999954,0.0014697999995405553,None,59.539229899999555,59.539229899999555,59.539229899999555,59.539229899999555,59.539229899999555,59.539229899999555,59.539229899999555,59.539229899999555,,002,P014,2025_Feb_28_1648,CategoryLocalizer,2021.2.3,59.96052199252341,
22.8,23.0,5,0.0,Stimuli\Blank.png,0,0,0,22,22,22,,,,,,,,,,,,,22.818736200000785,0.018736200000784464,None,60.33990989999984,60.33990989999984,60.33990989999984,60.33990989999984,60.33990989999984,60.33990989999984,60.33990989999984,60.33990989999984,,002,P014,2025_Feb_28_1648,CategoryLocalizer,2021.2.3,59.96052199252341,
23.0,23.8,1,0.75,Stimuli\ImageFiles-Set2\Objects\Object_Ladder_00001.png,0,0,0,23,23,23,,,,,,,,,,,,,23.00184310000077,0.001843100000769482,None,60.540086099999826,60.540086099999826,60.540086099999826,60.540086099999826,60.540086099999826,60.540086099999826,60.540086099999826,60.540086099999826,,002,P014,2025_Feb_28_1648,CategoryLocalizer,2021.2.3,59.96052199252341,
