,ROI,Design,Subject,Accuracy,group
534,PPA,er,21,44.62963104248047,isanimate
535,PPA,er,21,56.48147964477539,inanimate
536,PPA,er,21,52.324562072753906,scene
537,PPA,er,22,49.44444274902344,isanimate
538,PPA,er,22,63.88888931274414,inanimate
539,PPA,er,22,60.0,scene
540,EBA,miniblock,01,77.03704071044922,isanimate
541,EBA,miniblock,01,74.25926208496094,inanimate
542,EBA,miniblock,01,73.1140365600586,scene
543,EBA,miniblock,02,87.59259033203125,isanimate
544,EBA,miniblock,02,71.85185241699219,inanimate
545,EBA,miniblock,02,75.21929931640625,scene
546,EBA,miniblock,03,65.0,isanimate
547,EBA,miniblock,03,58.703704833984375,inanimate
548,EBA,miniblock,03,63.07017517089844,scene
549,EBA,miniblock,04,71.48148345947266,isanimate
550,EBA,miniblock,04,62.22222137451172,inanimate
551,EBA,miniblock,04,66.71052551269531,scene
552,EBA,miniblock,05,77.77777862548828,isanimate
553,EBA,miniblock,05,71.85185241699219,inanimate
554,EBA,miniblock,05,64.60526275634766,scene
555,EBA,miniblock,06,61.296295166015625,isanimate
556,EBA,miniblock,06,63.88888931274414,inanimate
557,EBA,miniblock,06,55.83333206176758,scene
558,EBA,miniblock,07,69.0740737915039,isanimate
559,EBA,miniblock,07,68.88888549804688,inanimate
560,EBA,miniblock,07,66.57894897460938,scene
561,EBA,miniblock,08,72.77777862548828,isanimate
562,EBA,miniblock,08,72.22222137451172,inanimate
563,EBA,miniblock,08,76.79824829101562,scene
564,EBA,miniblock,10,65.55555725097656,isanimate
565,EBA,miniblock,10,57.407405853271484,inanimate
566,EBA,miniblock,10,61.49122619628906,scene
567,EBA,miniblock,11,73.88888549804688,isanimate
568,EBA,miniblock,11,63.88888931274414,inanimate
569,EBA,miniblock,11,71.27192687988281,scene
570,EBA,miniblock,12,75.0,isanimate
571,EBA,miniblock,12,70.9259262084961,inanimate
572,EBA,miniblock,12,69.16666412353516,scene
573,EBA,miniblock,13,60.74074172973633,isanimate
574,EBA,miniblock,13,58.51852035522461,inanimate
575,EBA,miniblock,13,64.60526275634766,scene
576,EBA,miniblock,14,72.03704071044922,isanimate
577,EBA,miniblock,14,67.22222137451172,inanimate
578,EBA,miniblock,14,65.21929931640625,scene
579,EBA,miniblock,15,73.33333587646484,isanimate
580,EBA,miniblock,15,83.33333587646484,inanimate
581,EBA,miniblock,15,79.8245620727539,scene
582,EBA,miniblock,17,60.37036895751953,isanimate
583,EBA,miniblock,17,68.14814758300781,inanimate
584,EBA,miniblock,17,57.76315689086914,scene
585,EBA,miniblock,18,82.40740966796875,isanimate
586,EBA,miniblock,18,81.48148345947266,inanimate
587,EBA,miniblock,18,81.62281036376953,scene
588,EBA,miniblock,19,61.48147964477539,isanimate
589,EBA,miniblock,19,49.074073791503906,inanimate
590,EBA,miniblock,19,59.91228103637695,scene
591,EBA,miniblock,20,77.59259033203125,isanimate
592,EBA,miniblock,20,63.51852035522461,inanimate
593,EBA,miniblock,20,58.46491241455078,scene
594,EBA,miniblock,21,77.03704071044922,isanimate
595,EBA,miniblock,21,82.40740966796875,inanimate
596,EBA,miniblock,21,76.14035034179688,scene
597,EBA,miniblock,22,68.70370483398438,isanimate
598,EBA,miniblock,22,72.03704071044922,inanimate
599,EBA,miniblock,22,73.24561309814453,scene
600,EBA,sus,01,73.88888549804688,isanimate
601,EBA,sus,01,66.11111450195312,inanimate
602,EBA,sus,01,69.69298553466797,scene
603,EBA,sus,02,77.96295928955078,isanimate
604,EBA,sus,02,71.11111450195312,inanimate
605,EBA,sus,02,69.60526275634766,scene
606,EBA,sus,03,66.66666412353516,isanimate
607,EBA,sus,03,60.37036895751953,inanimate
608,EBA,sus,03,60.48245620727539,scene
609,EBA,sus,04,69.0740737915039,isanimate
610,EBA,sus,04,63.14814758300781,inanimate
611,EBA,sus,04,69.86842346191406,scene
612,EBA,sus,05,66.29629516601562,isanimate
613,EBA,sus,05,73.70370483398438,inanimate
614,EBA,sus,05,66.14035034179688,scene
615,EBA,sus,06,64.62963104248047,isanimate
616,EBA,sus,06,64.25926208496094,inanimate
617,EBA,sus,06,62.8070182800293,scene
618,EBA,sus,07,67.40740966796875,isanimate
619,EBA,sus,07,64.0740737915039,inanimate
620,EBA,sus,07,67.58772277832031,scene
621,EBA,sus,08,80.55555725097656,isanimate
622,EBA,sus,08,77.59259033203125,inanimate
623,EBA,sus,08,70.65789794921875,scene
624,EBA,sus,10,56.85185241699219,isanimate
625,EBA,sus,10,54.814815521240234,inanimate
626,EBA,sus,10,59.21052551269531,scene
627,EBA,sus,11,61.296295166015625,isanimate
628,EBA,sus,11,66.11111450195312,inanimate
629,EBA,sus,11,65.92105102539062,scene
630,EBA,sus,12,69.0740737915039,isanimate
631,EBA,sus,12,71.66666412353516,inanimate
632,EBA,sus,12,67.58772277832031,scene
633,EBA,sus,13,55.925926208496094,isanimate
634,EBA,sus,13,55.74074172973633,inanimate
635,EBA,sus,13,46.622806549072266,scene
636,EBA,sus,14,63.88888931274414,isanimate
637,EBA,sus,14,59.44444274902344,inanimate
638,EBA,sus,14,58.903507232666016,scene
639,EBA,sus,15,64.62963104248047,isanimate
640,EBA,sus,15,77.03704071044922,inanimate
641,EBA,sus,15,77.28070068359375,scene
642,EBA,sus,17,46.66666793823242,isanimate
643,EBA,sus,17,56.85185241699219,inanimate
644,EBA,sus,17,49.25438690185547,scene
645,EBA,sus,18,80.9259262084961,isanimate
646,EBA,sus,18,77.59259033203125,inanimate
647,EBA,sus,18,75.35087585449219,scene
648,EBA,sus,19,62.03703689575195,isanimate
649,EBA,sus,19,58.33333206176758,inanimate
650,EBA,sus,19,50.614036560058594,scene
651,EBA,sus,20,76.29629516601562,isanimate
652,EBA,sus,20,65.9259262084961,inanimate
653,EBA,sus,20,64.12281036376953,scene
654,EBA,sus,21,73.70370483398438,isanimate
655,EBA,sus,21,78.70370483398438,inanimate
656,EBA,sus,21,76.49122619628906,scene
657,EBA,sus,22,69.25926208496094,isanimate
658,EBA,sus,22,56.66666793823242,inanimate
659,EBA,sus,22,69.29824829101562,scene
660,EBA,er,01,50.0,isanimate
661,EBA,er,01,54.62963104248047,inanimate
662,EBA,er,01,55.74561309814453,scene
663,EBA,er,02,59.25925827026367,isanimate
664,EBA,er,02,66.29629516601562,inanimate
665,EBA,er,02,67.45613861083984,scene
666,EBA,er,03,49.25925827026367,isanimate
667,EBA,er,03,51.85185241699219,inanimate
668,EBA,er,03,51.22806930541992,scene
669,EBA,er,04,60.185184478759766,isanimate
670,EBA,er,04,48.88888931274414,inanimate
671,EBA,er,04,58.421051025390625,scene
672,EBA,er,05,58.14814758300781,isanimate
673,EBA,er,05,61.48147964477539,inanimate
674,EBA,er,05,55.877193450927734,scene
675,EBA,er,06,52.22222137451172,isanimate
676,EBA,er,06,55.74074172973633,inanimate
677,EBA,er,06,44.8684196472168,scene
678,EBA,er,07,57.407405853271484,isanimate
679,EBA,er,07,70.55555725097656,inanimate
680,EBA,er,07,60.175437927246094,scene
681,EBA,er,08,52.592594146728516,isanimate
682,EBA,er,08,57.96296310424805,inanimate
683,EBA,er,08,62.324562072753906,scene
684,EBA,er,10,55.74074172973633,isanimate
685,EBA,er,10,64.25926208496094,inanimate
686,EBA,er,10,67.6754379272461,scene
687,EBA,er,11,61.48147964477539,isanimate
688,EBA,er,11,47.407405853271484,inanimate
689,EBA,er,11,57.938594818115234,scene
690,EBA,er,12,52.22222137451172,isanimate
691,EBA,er,12,56.85185241699219,inanimate
692,EBA,er,12,64.51754760742188,scene
693,EBA,er,13,62.407405853271484,isanimate
694,EBA,er,13,48.703704833984375,inanimate
695,EBA,er,13,50.78947448730469,scene
696,EBA,er,14,66.48148345947266,isanimate
697,EBA,er,14,54.074073791503906,inanimate
698,EBA,er,14,51.75438690185547,scene
699,EBA,er,15,54.44444274902344,isanimate
700,EBA,er,15,61.11111068725586,inanimate
701,EBA,er,15,60.08771896362305,scene
702,EBA,er,17,59.074073791503906,isanimate
703,EBA,er,17,52.592594146728516,inanimate
704,EBA,er,17,51.97368240356445,scene
705,EBA,er,18,62.03703689575195,isanimate
706,EBA,er,18,59.44444274902344,inanimate
707,EBA,er,18,58.859649658203125,scene
708,EBA,er,19,60.55555725097656,isanimate
709,EBA,er,19,50.37036895751953,inanimate
710,EBA,er,19,55.1315803527832,scene
711,EBA,er,20,56.11111068725586,isanimate
712,EBA,er,20,44.25925827026367,inanimate
713,EBA,er,20,58.46491241455078,scene
714,EBA,er,21,65.74073791503906,isanimate
715,EBA,er,21,69.44444274902344,inanimate
716,EBA,er,21,68.42105102539062,scene
717,EBA,er,22,60.925926208496094,isanimate
718,EBA,er,22,60.37036895751953,inanimate
719,EBA,er,22,60.394737243652344,scene
720,EVC,miniblock,01,73.33333587646484,isanimate
721,EVC,miniblock,01,81.48148345947266,inanimate
722,EVC,miniblock,01,78.42105102539062,scene
723,EVC,miniblock,02,82.03704071044922,isanimate
724,EVC,miniblock,02,87.22222137451172,inanimate
725,EVC,miniblock,02,81.22807312011719,scene
726,EVC,miniblock,03,88.70370483398438,isanimate
727,EVC,miniblock,03,82.77777862548828,inanimate
728,EVC,miniblock,03,84.78070068359375,scene
729,EVC,miniblock,04,78.14814758300781,isanimate
730,EVC,miniblock,04,69.0740737915039,inanimate
731,EVC,miniblock,04,75.35087585449219,scene
732,EVC,miniblock,05,78.70370483398438,isanimate
733,EVC,miniblock,05,77.22222137451172,inanimate
734,EVC,miniblock,05,74.34210205078125,scene
735,EVC,miniblock,06,64.62963104248047,isanimate
736,EVC,miniblock,06,63.33333206176758,inanimate
737,EVC,miniblock,06,57.14912414550781,scene
738,EVC,miniblock,07,82.03704071044922,isanimate
739,EVC,miniblock,07,76.48148345947266,inanimate
740,EVC,miniblock,07,75.21929931640625,scene
741,EVC,miniblock,08,78.14814758300781,isanimate
742,EVC,miniblock,08,77.77777862548828,inanimate
743,EVC,miniblock,08,81.27192687988281,scene
744,EVC,miniblock,10,73.33333587646484,isanimate
745,EVC,miniblock,10,81.66666412353516,inanimate
746,EVC,miniblock,10,76.53508758544922,scene
747,EVC,miniblock,11,86.48148345947266,isanimate
748,EVC,miniblock,11,80.37036895751953,inanimate
749,EVC,miniblock,11,87.89473724365234,scene
750,EVC,miniblock,12,86.66666412353516,isanimate
751,EVC,miniblock,12,87.22222137451172,inanimate
752,EVC,miniblock,12,79.8245620727539,scene
753,EVC,miniblock,13,69.81481170654297,isanimate
754,EVC,miniblock,13,74.62963104248047,inanimate
755,EVC,miniblock,13,64.12281036376953,scene
756,EVC,miniblock,14,80.18518829345703,isanimate
757,EVC,miniblock,14,80.18518829345703,inanimate
758,EVC,miniblock,14,73.24561309814453,scene
759,EVC,miniblock,15,85.18518829345703,isanimate
760,EVC,miniblock,15,89.81481170654297,inanimate
761,EVC,miniblock,15,89.12281036376953,scene
762,EVC,miniblock,17,82.03704071044922,isanimate
763,EVC,miniblock,17,72.77777862548828,inanimate
764,EVC,miniblock,17,76.53508758544922,scene
765,EVC,miniblock,18,96.48148345947266,isanimate
766,EVC,miniblock,18,84.25926208496094,inanimate
767,EVC,miniblock,18,92.36842346191406,scene
768,EVC,miniblock,19,68.33333587646484,isanimate
769,EVC,miniblock,19,71.11111450195312,inanimate
770,EVC,miniblock,19,66.09648895263672,scene
771,EVC,miniblock,20,72.59259033203125,isanimate
772,EVC,miniblock,20,78.33333587646484,inanimate
773,EVC,miniblock,20,74.7368392944336,scene
774,EVC,miniblock,21,71.29629516601562,isanimate
775,EVC,miniblock,21,87.22222137451172,inanimate
776,EVC,miniblock,21,74.60526275634766,scene
777,EVC,miniblock,22,90.55555725097656,isanimate
778,EVC,miniblock,22,92.03704071044922,inanimate
779,EVC,miniblock,22,93.50877380371094,scene
780,EVC,sus,01,76.85185241699219,isanimate
781,EVC,sus,01,80.74073791503906,inanimate
782,EVC,sus,01,71.53508758544922,scene
783,EVC,sus,02,88.33333587646484,isanimate
784,EVC,sus,02,90.0,inanimate
785,EVC,sus,02,82.0614013671875,scene
786,EVC,sus,03,77.40740966796875,isanimate
787,EVC,sus,03,84.0740737915039,inanimate
788,EVC,sus,03,74.5614013671875,scene
789,EVC,sus,04,68.51851654052734,isanimate
790,EVC,sus,04,72.59259033203125,inanimate
791,EVC,sus,04,76.53508758544922,scene
792,EVC,sus,05,70.0,isanimate
793,EVC,sus,05,75.55555725097656,inanimate
794,EVC,sus,05,69.07894897460938,scene
795,EVC,sus,06,75.74073791503906,isanimate
796,EVC,sus,06,70.0,inanimate
797,EVC,sus,06,67.98245239257812,scene
798,EVC,sus,07,81.29629516601562,isanimate
799,EVC,sus,07,74.25926208496094,inanimate
800,EVC,sus,07,74.64912414550781,scene
801,EVC,sus,08,87.40740966796875,isanimate
802,EVC,sus,08,82.77777862548828,inanimate
803,EVC,sus,08,81.18421173095703,scene
804,EVC,sus,10,80.55555725097656,isanimate
805,EVC,sus,10,83.70370483398438,inanimate
806,EVC,sus,10,80.48245239257812,scene
807,EVC,sus,11,83.70370483398438,isanimate
808,EVC,sus,11,80.9259262084961,inanimate
809,EVC,sus,11,85.6140365600586,scene
810,EVC,sus,12,82.22222137451172,isanimate
811,EVC,sus,12,89.62963104248047,inanimate
812,EVC,sus,12,81.49122619628906,scene
813,EVC,sus,13,60.74074172973633,isanimate
814,EVC,sus,13,60.0,inanimate
815,EVC,sus,13,51.359649658203125,scene
816,EVC,sus,14,63.14814758300781,isanimate
817,EVC,sus,14,71.66666412353516,inanimate
818,EVC,sus,14,66.75438690185547,scene
819,EVC,sus,15,87.03704071044922,isanimate
820,EVC,sus,15,94.81481170654297,inanimate
821,EVC,sus,15,88.85964965820312,scene
822,EVC,sus,17,66.11111450195312,isanimate
823,EVC,sus,17,57.407405853271484,inanimate
824,EVC,sus,17,61.622806549072266,scene
825,EVC,sus,18,95.9259262084961,isanimate
826,EVC,sus,18,91.11111450195312,inanimate
827,EVC,sus,18,93.28947448730469,scene
828,EVC,sus,19,63.703704833984375,isanimate
829,EVC,sus,19,70.18518829345703,inanimate
830,EVC,sus,19,67.10526275634766,scene
831,EVC,sus,20,69.44444274902344,isanimate
832,EVC,sus,20,70.0,inanimate
833,EVC,sus,20,69.86842346191406,scene
834,EVC,sus,21,62.592594146728516,isanimate
835,EVC,sus,21,80.55555725097656,inanimate
836,EVC,sus,21,72.7631607055664,scene
837,EVC,sus,22,87.96295928955078,isanimate
838,EVC,sus,22,92.96295928955078,inanimate
839,EVC,sus,22,92.14912414550781,scene
840,EVC,er,01,57.96296310424805,isanimate
841,EVC,er,01,57.03703689575195,inanimate
842,EVC,er,01,46.403507232666016,scene
843,EVC,er,02,60.74074172973633,isanimate
844,EVC,er,02,66.85185241699219,inanimate
845,EVC,er,02,65.4385986328125,scene
846,EVC,er,03,60.0,isanimate
847,EVC,er,03,56.296295166015625,inanimate
848,EVC,er,03,64.60526275634766,scene
849,EVC,er,04,52.96296310424805,isanimate
850,EVC,er,04,60.55555725097656,inanimate
851,EVC,er,04,55.57017517089844,scene
852,EVC,er,05,59.44444274902344,isanimate
853,EVC,er,05,62.592594146728516,inanimate
854,EVC,er,05,55.394737243652344,scene
855,EVC,er,06,59.814815521240234,isanimate
856,EVC,er,06,50.925926208496094,inanimate
857,EVC,er,06,56.66666793823242,scene
858,EVC,er,07,65.0,isanimate
859,EVC,er,07,61.85185241699219,inanimate
860,EVC,er,07,57.28070068359375,scene
861,EVC,er,08,57.592594146728516,isanimate
862,EVC,er,08,56.85185241699219,inanimate
863,EVC,er,08,58.02631759643555,scene
864,EVC,er,10,49.814815521240234,isanimate
865,EVC,er,10,69.44444274902344,inanimate
866,EVC,er,10,57.938594818115234,scene
867,EVC,er,11,72.22222137451172,isanimate
868,EVC,er,11,75.55555725097656,inanimate
869,EVC,er,11,65.52631378173828,scene
870,EVC,er,12,54.074073791503906,isanimate
871,EVC,er,12,61.85185241699219,inanimate
872,EVC,er,12,64.51754760742188,scene
873,EVC,er,13,64.0740737915039,isanimate
874,EVC,er,13,57.592594146728516,inanimate
875,EVC,er,13,55.614036560058594,scene
876,EVC,er,14,65.55555725097656,isanimate
877,EVC,er,14,53.88888931274414,inanimate
878,EVC,er,14,53.55263137817383,scene
879,EVC,er,15,58.33333206176758,isanimate
880,EVC,er,15,76.85185241699219,inanimate
881,EVC,er,15,68.50877380371094,scene
882,EVC,er,17,57.77777862548828,isanimate
883,EVC,er,17,47.407405853271484,inanimate
884,EVC,er,17,57.894737243652344,scene
885,EVC,er,18,72.77777862548828,isanimate
886,EVC,er,18,60.37036895751953,inanimate
887,EVC,er,18,75.21929931640625,scene
888,EVC,er,19,64.44444274902344,isanimate
889,EVC,er,19,61.66666793823242,inanimate
890,EVC,er,19,60.57017517089844,scene
891,EVC,er,20,52.407405853271484,isanimate
892,EVC,er,20,52.407405853271484,inanimate
893,EVC,er,20,55.78947448730469,scene
894,EVC,er,21,69.0740737915039,isanimate
895,EVC,er,21,71.48148345947266,inanimate
896,EVC,er,21,67.36842346191406,scene
897,EVC,er,22,57.22222137451172,isanimate
898,EVC,er,22,72.22222137451172,inanimate
899,EVC,er,22,72.10526275634766,scene
