,subject,runtype,smoothing,median_nc,mean_nc,ROI
164,06,sus,unsmoothed,0.3777936303609192,0.3393801462829397,EVC
165,06,sus,sm_2_vox,0.3220035139703438,0.3169698497349899,visually_responsive_voxels
166,06,sus,sm_2_vox,0.7866363899128783,0.7149201962406881,FFA
167,06,sus,sm_2_vox,0.2614399602284249,0.26419116296964745,PPA
168,06,sus,sm_2_vox,0.6225687601623836,0.5491736581096489,EBA
169,06,sus,sm_2_vox,0.514428457231564,0.46714175016692233,EVC
170,06,er,unsmoothed,0.23949403149580484,0.24661365426699228,visually_responsive_voxels
171,06,er,unsmoothed,0.3722212113577514,0.33404286185498105,FFA
172,06,er,unsmoothed,0.11448794438060111,0.20163224571162144,PPA
173,06,er,unsmoothed,0.2819707412349306,0.2647926143844484,EBA
174,06,er,unsmoothed,0.31622677064864174,0.2863131598013593,EVC
175,06,er,sm_2_vox,0.2488394592626892,0.2567623370731845,visually_responsive_voxels
176,06,er,sm_2_vox,0.5959295569914504,0.5064329710288707,FFA
177,06,er,sm_2_vox,0.0,0.13592932199166363,PPA
178,06,er,sm_2_vox,0.33836825805386067,0.3091534020775858,EBA
179,06,er,sm_2_vox,0.40143465538131134,0.35435975344346016,EVC
180,07,miniblock,unsmoothed,0.20886801071164063,0.24348325545258998,visually_responsive_voxels
181,07,miniblock,unsmoothed,0.4144485279435036,0.35900368187849435,FFA
182,07,miniblock,unsmoothed,0.244509391523734,0.2526111291182851,PPA
183,07,miniblock,unsmoothed,0.29821029844786207,0.286472190045547,EBA
184,07,miniblock,unsmoothed,0.3669352314099026,0.33982493511742606,EVC
185,07,miniblock,sm_2_vox,0.36958165168441287,0.3412878045401872,visually_responsive_voxels
186,07,miniblock,sm_2_vox,0.7520206505610267,0.6763541685440762,FFA
187,07,miniblock,sm_2_vox,0.5240309579955318,0.4300989988502035,PPA
188,07,miniblock,sm_2_vox,0.5258040013099049,0.48470474748698844,EBA
189,07,miniblock,sm_2_vox,0.5422603513676799,0.4927413921217771,EVC
190,07,sus,unsmoothed,0.21499244820499214,0.24589692638178964,visually_responsive_voxels
191,07,sus,unsmoothed,0.42902575166975243,0.3827859063122166,FFA
192,07,sus,unsmoothed,0.2283794621682896,0.2655607488355893,PPA
193,07,sus,unsmoothed,0.349977004716946,0.3141934359551154,EBA
194,07,sus,unsmoothed,0.3866431078441695,0.35635723153739995,EVC
195,07,sus,sm_2_vox,0.29995200389758164,0.2997420159616722,visually_responsive_voxels
196,07,sus,sm_2_vox,0.710492075632225,0.657497033775583,FFA
197,07,sus,sm_2_vox,0.5158835975615704,0.472967064839667,PPA
198,07,sus,sm_2_vox,0.5446390175973238,0.49301271082309395,EBA
199,07,sus,sm_2_vox,0.5193846836638395,0.47670389952373365,EVC
200,07,er,unsmoothed,0.16799306956460214,0.21620967852864126,visually_responsive_voxels
201,07,er,unsmoothed,0.38881704148782953,0.33308404134232883,FFA
202,07,er,unsmoothed,0.20276321314434304,0.2396456802061757,PPA
203,07,er,unsmoothed,0.24128949709304454,0.24376972453037168,EBA
204,07,er,unsmoothed,0.27109424505514934,0.2650222302456908,EVC
205,07,er,sm_2_vox,0.263829703767485,0.26478554748565375,visually_responsive_voxels
206,07,er,sm_2_vox,0.6717247057659588,0.6216601845404774,FFA
207,07,er,sm_2_vox,0.43306390554312796,0.3626469827064997,PPA
208,07,er,sm_2_vox,0.3760801990947391,0.34707822260661125,EBA
209,07,er,sm_2_vox,0.4015910117175197,0.3569622062068263,EVC
210,08,miniblock,unsmoothed,0.21571929629113584,0.25335732716692116,visually_responsive_voxels
211,08,miniblock,unsmoothed,0.5638945076043714,0.5119032688744958,FFA
212,08,miniblock,unsmoothed,0.23353858346160206,0.23514768151249302,PPA
213,08,miniblock,unsmoothed,0.4333492094931591,0.3882324118065713,EBA
214,08,miniblock,unsmoothed,0.3957002186388039,0.36402272493412163,EVC
215,08,miniblock,sm_2_vox,0.3428713039387658,0.3406637456535765,visually_responsive_voxels
216,08,miniblock,sm_2_vox,0.8402805976390352,0.8063672817519177,FFA
217,08,miniblock,sm_2_vox,0.45053381078306864,0.38193106354485074,PPA
218,08,miniblock,sm_2_vox,0.7035386762030424,0.6190692960304368,EBA
219,08,miniblock,sm_2_vox,0.6018699747283119,0.5393830218368671,EVC
220,08,sus,unsmoothed,0.24797194116999585,0.2611416053747165,visually_responsive_voxels
221,08,sus,unsmoothed,0.5137983180023277,0.46444975432867064,FFA
222,08,sus,unsmoothed,0.2959655824261438,0.2837938276135884,PPA
223,08,sus,unsmoothed,0.4093350551466764,0.35547989944626307,EBA
224,08,sus,unsmoothed,0.37680887375291877,0.34769666277102124,EVC
225,08,sus,sm_2_vox,0.35897432339891433,0.3449083912744472,visually_responsive_voxels
226,08,sus,sm_2_vox,0.7979477388217673,0.7516574041693739,FFA
227,08,sus,sm_2_vox,0.5567908899420804,0.48013354734660785,PPA
228,08,sus,sm_2_vox,0.674906074807844,0.6116857260165718,EBA
229,08,sus,sm_2_vox,0.5522294764931641,0.490571427068872,EVC
230,08,er,unsmoothed,0.22453916084004447,0.23349996295845568,visually_responsive_voxels
231,08,er,unsmoothed,0.394126290627128,0.35138424913260746,FFA
232,08,er,unsmoothed,0.2772750027957514,0.2591116769371397,PPA
233,08,er,unsmoothed,0.2652439167834332,0.2528157974764535,EBA
234,08,er,unsmoothed,0.27690244128941743,0.25962782166723164,EVC
235,08,er,sm_2_vox,0.21440596799762637,0.24194260029171502,visually_responsive_voxels
236,08,er,sm_2_vox,0.6623952022957054,0.6045904050082189,FFA
237,08,er,sm_2_vox,0.2824553719727941,0.2521446244623198,PPA
238,08,er,sm_2_vox,0.42701365063151714,0.364636202983961,EBA
239,08,er,sm_2_vox,0.32564090903412857,0.2956096107505189,EVC
240,10,miniblock,unsmoothed,0.2739656342619729,0.26644284729023626,visually_responsive_voxels
241,10,miniblock,unsmoothed,0.45218420459424596,0.40756325849945096,FFA
242,10,miniblock,unsmoothed,0.272761127005828,0.27686550696123413,PPA
243,10,miniblock,unsmoothed,0.3429388901740182,0.29279213572881596,EBA
244,10,miniblock,unsmoothed,0.34210235588187654,0.3206901534171043,EVC
245,10,miniblock,sm_2_vox,0.39805999447739404,0.3659004860114792,visually_responsive_voxels
246,10,miniblock,sm_2_vox,0.6885444983570452,0.6379205629299043,FFA
247,10,miniblock,sm_2_vox,0.5398167590820622,0.47971108406236723,PPA
248,10,miniblock,sm_2_vox,0.5494261996666719,0.4870789098813515,EBA
249,10,miniblock,sm_2_vox,0.5124326081170751,0.47538682377764385,EVC
250,10,sus,unsmoothed,0.048355424210505656,0.21005478771098532,visually_responsive_voxels
251,10,sus,unsmoothed,0.24287193691689082,0.25493783221649735,FFA
252,10,sus,unsmoothed,0.21282306122566774,0.23947204990321214,PPA
253,10,sus,unsmoothed,0.0,0.18442997401889222,EBA
254,10,sus,unsmoothed,0.2890503863143072,0.3021611735274845,EVC
255,10,sus,sm_2_vox,0.34932798328110354,0.33495200611973264,visually_responsive_voxels
256,10,sus,sm_2_vox,0.6144758422752734,0.5424269994457587,FFA
257,10,sus,sm_2_vox,0.46628593878910807,0.4242741806654082,PPA
258,10,sus,sm_2_vox,0.3882929170744918,0.34060987090893774,EBA
259,10,sus,sm_2_vox,0.5143574841709629,0.4834668950045072,EVC
260,10,er,unsmoothed,0.1906580658092457,0.22523583433230993,visually_responsive_voxels
261,10,er,unsmoothed,0.3485344070738395,0.31620986448688626,FFA
